claim_id,claim_text,metric,time,population,unit,candidate_kosis_table,api_params,calculation,verifiable,org_id,tbl_id,obj_l1,itm_id,prd_se,reviewer_note
C01686,경유 평균 판매 가격은 리터당 21.8원 상승한 1556.9원을 기록했다.,,,,,"농가판매가격지수(2020=100,분기)(tblId=DT_1J60); 농가구입가격지수(2020=100,분기)(tblId=DT_1J62); 농가판매가격지수(2015=100, 분기)(tblId=DT_1J56); 농가구입가격지수(2015=100, 분기)(tblId=DT_1J58); 농가판매가격지수(2010=100,분기)(tblId=DT_1J52); 농가구입가격지수(2010=100,분기)(tblId=DT_1J54); 농가판매가격지수(2005=100, 분기, 품목별)(tblId=DT_1J49); 농가판매가격지수(2005=100, 분기)(tblId=DT_1J50); 농가구입가격지수(2005=100, 분기)(tblId=DT_1J51); 주유소 제품별 평균 판매가격(tblId=TX_31802_A000)","orgId=101, tblId=DT_1J60 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1J60&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C02111,"통계청의 연간 통계는 아직 나오기 전이지만, 지난 3일 행정안전부의 주민등록 인구 통계에 따르면 작년 출생아 수는 24만2334명으로 9년 만에 처음으로 증가했다.",,,,,통계청 사망원인통계 기준 성별 연령별 결핵 사망자 수(tblId=DT_117N_A00113); 주민등록동태(1970~1976)(tblId=TX_11001_A353); 출생아 부모 중 출생아 100명당 육아휴직자(tblId=DT_CC2024B001); 출생아 부모 중 출생아 100명당 육아휴직 대상자(tblId=DT_CC2024C001); 출생아 100명당 출생아 부모 중 육아휴직자(tblId=DT_CC2020B001); 출생아 100명당 출생아 부모 중 육아휴직 대상자(tblId=DT_CC2020C001); 작년 연간 평균 인센티브(세전)(tblId=DT_KWMP_2020007); 성별 출생아 수 및 사망자 수(tblId=DT_110001_A002); 성별 출생아수 및 사망률(tblId=DT_11001N_2013_A002); 주민등록인구 대비 외국인주민 추이(tblId=DT_MOGE_3021100044),"orgId=177, tblId=DT_117N_A00113 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=177&tblId=DT_117N_A00113&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C16356,"금정섭 한화자산운용 ETF사업본부장은 “12개월 선행 주가순자산비율(PBR)은 미국 4.4배, 유럽 2.07배, 일본 1.36배”라며 “반면 한국은 0.86배로 크게 저평가받는 상태라 추가 상승 여력이 충분하다”고 했다.",,,,,"주요 3개국(중국, 미국, 일본) 건강기능식품 수입현황(tblId=DT_145010_015); 가계경제 변화 - 배우자의 급여가 크게 올랐다(tblId=DT_KWMP_2020114); 유럽연합(EU)과 한국의 주당 체육활동 참여율 비교(tblId=DT_113_STBL_1022086); a 양육관련 만족도: 평소 자녀와의 대화가 충분하다(tblId=DT_MOGE_3020300147); 혁신활동 저해 요인 여부: 과도한 시장 경쟁으로 혁신활동 수행 여력 부족(tblId=DT_395N_S2024157); 혁신활동 저해 정도: 과도한 시장 경쟁으로 혁신활동 수행 여력 부족(tblId=DT_395N_S2024173); 혁신활동 저해 요인 여부: 과도한 시장 경쟁으로 혁신활동 수행 여력 부족(tblId=DT_395N_S2023157); 혁신활동 저해도: 과도한 시장 경쟁으로 혁신활동 수행 여력 부족(tblId=DT_395N_S2023173); 혁신활동 저해 요인 여부: 과도한 시장 경쟁으로 혁신활동 수행 여력 부족(tblId=DT_395N_S2022157); 혁신활동 저해도: 과도한 시장 경쟁으로 혁신활동 수행 여력 부족(tblId=DT_395N_S2022173)","orgId=145, tblId=DT_145010_015 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=145&tblId=DT_145010_015&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C17971,"특히 강남역, 송파, 종로, 가산, 구로 등 지역은 전년 대비 평균 식비가 1000원씩 상승해 외식 물가 인상 흐름을 그대로 보여줬다.",,,,,월평균 가족외식비 지출(2010)(tblId=DT_MOGE_1510000364); 업종/한식 세분류/품목/지역/매출액별 국내산 비중(tblId=DT_114054_125); 식재료 구매 행태_육류 및 축산물류 월평균 구매량 및 구매금액(tblId=DT_114054_106); 식재료 구매 행태_육류 및 축산물류 구매형태(tblId=DT_114054_107); 식재료 구매 행태_수산물류 월평균 구매량 및 구매금액(tblId=DT_114054_110); 식재료 구매 행태_수산물류 구매형태(tblId=DT_114054_111); 업종 중분류별 식재료 구매 행태(tblId=DT_114054_120); 일반음식점 업종별 식재료 구매 행태(tblId=DT_114054_121); 업종별/품목별 국내산 식재료 사용 비중(tblId=DT_114054_126); 성인인증이 필요한 사이트 이용 후 행동 변화정도 : 그대로 행동하고 싶은 충동을 느낌(2010)(tblId=DT_12019_B163),"orgId=154, tblId=DT_MOGE_1510000364 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=154&tblId=DT_MOGE_1510000364&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C19325,"14일 국세청 국세통계포털에 따르면, 올해 1분기(1~3월) 사업체를 운영 중인 30세 미만 청년 사업자는 월평균 35만4672명으로 1년 전 대비 2만6247명 줄었다.",,,,,"미혼자녀수별 가구당 월평균 가계수지 (전국,1인이상)(tblId=DT_1L9U112); 미혼자녀수별 가구당 월평균 가계수지 (도시,1인이상)(tblId=DT_1L9U134); 미혼자녀수별 가구당 월평균 가계수지 (전국,2인이상)(tblId=DT_1L9V111); 미혼자녀수별 가구당 월평균 가계수지 (도시,2인이상)(tblId=DT_1L9V131); 미혼자녀수별 가구당 월평균 가계수지 (전국,1인이상)(tblId=DT_1L9E130); 미혼자녀수별  가구당 월평균 가계수지 (도시,1인이상)(tblId=DT_1L9F130); 미혼자녀수별  가구당 월평균 가계수지 (전국,2인이상)(tblId=DT_1L9H130); 미혼자녀수별  가구당 월평균 가계수지 (도시,2인이상)(tblId=DT_1L9I130); 미혼자녀수별 가구당 월평균 가계수지 (전국,1인이상)(tblId=DT_1L9U012); 미혼자녀수별 가구당 월평균 가계수지 (도시,1인이상)(tblId=DT_1L9U034)","orgId=101, tblId=DT_1L9U112 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1L9U112&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C04656,14일 통계청은 지난달 취업자 수가 3만5000명 늘어났다고 밝혔다.,,,,,"통계청 사망원인통계 기준 성별 연령별 결핵 사망자 수(tblId=DT_117N_A00113); 사업체 종사자 수(tblId=DT_43701N_034); 종사상지위별 등록취업자 수_시도(tblId=DT_1LC0004); 종사상지위별 종사상규모별 등록취업자 수_시도(tblId=DT_1LC0005); 종사상지위별 산업별 등록취업자 수_시도(tblId=DT_1LC0006); 등록취업자로 변동된 신규 등록자의 주된 일자리 월평균 임금수준 현황(tblId=DT_1MA0012); 가구원수/취업자수별 가구(15세이상,일반가구)-시군구(tblId=DT_1PC2027); 가구원수/취업자수별 가구(15세이상,일반가구)-시군구(tblId=DT_1PC1527); 시도/성/산업(대분류)/근무년수별 취업자(tblId=DT_1BAOO23); 시도/성/직업(대분류)/근무년수별 취업자(tblId=DT_1BAOO24)","orgId=177, tblId=DT_117N_A00113 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=177&tblId=DT_117N_A00113&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C04949,"통계청에 따르면, 지난해 취업자는 전년보다 16만명 늘었는데 임금 근로자는 21만5000명 늘었다.",,,,,장애인 임금근로자의 최근 3개월 평균 임금 - 종사상 지위별(tblId=DT_38304_2013_N014); 장애인 임금근로자의 비정규직 규모(tblId=DT_38304_2013_N015); 현재 직장(사업체) 취업경로(임금근로자)(tblId=DT_383005_D0005); 임금근로자의 근무 형태 및 취업자의 종사상 지위(ICT전문인력)(tblId=DT_127009_005); 통계청 사망원인통계 기준 성별 연령별 결핵 사망자 수(tblId=DT_117N_A00113); 등록취업자로 변동된 신규 등록자의 주된 일자리 월평균 임금수준 현황(tblId=DT_1MA0012); 임금수준별 자녀 동거 취업자(tblId=DT_1ES4J009J); 임금수준별 자녀 동거 취업자(tblId=DT_1ES4J009S); 재취업자의 월평균 임금(tblId=DT_439001N_022); 재취업자의 임금산정방식(tblId=DT_439001N_023),"orgId=383, tblId=DT_38304_2013_N014 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=383&tblId=DT_38304_2013_N014&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C01738,문다운 한국투자증권 연구원은 “달러 대비 원화 환율이 중장기적 하락 방향성을 유지할 것”이라면서 “올해 1분기(1~3월) 평균 1440원이 될 것”이라고 전망했다.,,,,,"상권별 중대형 상가 전환율(tblId=DT_40801_N2206_06); 상권별 소규모 상가 전환율(tblId=DT_40801_N4206_06); 상권별 집합 상가 전환율(tblId=DT_40801_N3206_06); 상권별 오피스 전환율(tblId=DT_40801_N1205_06); 상권별 중대형 상가 전환율(tblId=DT_40801_N2206_05); 상권별 소규모 상가 전환율(tblId=DT_40801_N4206_05); 상권별 집합 상가 전환율(tblId=DT_40801_N3206_05); 상권별 오피스 전환율(tblId=DT_40801_N1205_05); 지역별,국가별 원화결제(수출)(tblId=DT_303Y003); 지역별,국가별 원화결제(수입)(tblId=DT_303Y006)","orgId=408, tblId=DT_40801_N2206_06 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=408&tblId=DT_40801_N2206_06&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C14614,"28일 통계청이 발표한 ‘3월 인구 동향’에 따르면, 지난 1분기(1~3월) 합계출산율은 0.82명으로 1년 전(0.77명)보다 0.05명 증가했다.",,,,,"출생아수, 합계출산율, 자연증가 등(tblId=INH_1B8000F_01); 시도/합계출산율, 모의 연령별 출산율(tblId=DT_1B81A21); 시군구/출생아수, 합계출산율(tblId=DT_1B81A23); 시군구/합계출산율, 모의 연령별 출산율(tblId=DT_1B81A17); 장래 합계출산율 / 전국(tblId=DT_1BPA101); 통계청 사망원인통계 기준 성별 연령별 결핵 사망자 수(tblId=DT_117N_A00113); 경제활동별 GDP 및 GNI(계절조정, 명목, 분기)(tblId=DT_200Y103); 경제활동별 GDP 및 GNI(원계열, 명목, 분기 및 연간)(tblId=DT_200Y105); 국내총생산에 대한 지출(계절조정, 명목, 분기)(tblId=DT_200Y107); 국내총생산에 대한 지출(원계열, 명목, 분기 및 연간)(tblId=DT_200Y109)","orgId=101, tblId=INH_1B8000F_01 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=INH_1B8000F_01&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C13702,"그는 “수출금액지수 증가율과 함께 교역조건지수 증가율도 내릴 수 있다는 점이 국내 증시를 압박하고 있다”면서도 “국내 증시는 국제통화기금(IMF) 외환위기 시기를 제외하면 트레일링(최근 4개 분기 실제 실적 기준) 주가순자산비율(PBR) 0.75배를 지켜온 만큼, 이때부터는 횡보하며 다른 움직임을 보일 수 있다”고도 말했다.",,,,,"수출금액지수(tblId=DT_403Y001); 돌봄 필요 가족원과 함께 생활하면서 가장 어려운 점(tblId=DT_154001_24AA009300); 돌봄 필요 가족원과 함께 생활하면서 가장 어려운 점(tblId=DT_154001_087); 사회적 지지_내 주위에는 내가 혼란에 빠져 있을 때 내가 결정을 내릴 수 있도록 관심을 갖고 격려해 주는 사람이 있다(tblId=DT_468001_A065); 사회적 지지_내 주위에는 내가 혼란에 빠져 있을 때, 내가 결정을 내릴 수 있도록 관심을 갖고 격려해 주는 사람이 있다(tblId=DT_468001_B019); 사회적 지지_내 주위에는 내가 혼란에 빠져 있을 때 내가 결정을 내릴 수 있도록 관심을 갖고 격려해 주는 사람이 있다(tblId=DT_468001_C007); 담배 또는 술로 인한 경험_담배를 직접 구입하기 위해, 신분증을 위조·변조하거나 다른 사람의 신분증을 이용한 적이 있다(tblId=DT_154022_22AA209900); 담배 또는 술로 인한 경험_술을 직접 구입하기 위해, 신분증을 위조·변조하거나 다른 사람의 신분증을 이용한 적이 있다(tblId=DT_154022_22AA210000); 담배 또는 술로 인한 경험_담배를 구입하기 위해, 다른 사람을 통한 대리구매를 해본 적이 있다(tblId=DT_154022_22AA210100); 담배 또는 술로 인한 경험_술을 구입하기 위해, 다른 사람을 통한 대리구매를 해본 적이 있다(tblId=DT_154022_22AA210200)","orgId=301, tblId=DT_403Y001 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=301&tblId=DT_403Y001&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C20130,"국가데이터처가 28일 발표한 '2025년 상반기 지역별 고용조사'에 따르면, 상반기 비거주복지시설운영업 취업자는 지난해 상반기보다 168만8000명으로 13만5000명 증가해 산업소분류 가운데 가장 큰 폭으로 늘었다.",,,,,성별 사회보험 가입률(tblId=DT_1ES5G01S); 연령별 사회보험 가입률(tblId=DT_1ES5G02S); 종사자지위별 사회보험 가입률(tblId=DT_1ES5G03S); 월평균 임금별 사회보험 가입률(tblId=DT_1ES5G04S); 산업별 사회보험 가입률(tblId=DT_1ES5G05S); 직업별 사회보험 가입률(tblId=DT_1ES5G06S); 시도별 사회보험 가입률(tblId=DT_1ES5G07S); 시군구/연령별 취업자 및 고용률 (전체)(tblId=DT_1ES3A03_A01S); 시군구/연령별 취업자 및 고용률 (남자)(tblId=DT_1ES3A03_A02S); 시군구/연령별 취업자 및 고용률 (여자)(tblId=DT_1ES3A03_A03S),"orgId=101, tblId=DT_1ES5G01S | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1ES5G01S&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C14964,2030세대의 월평균 가처분소득은 348만 2000원에서 346만 8000원으로 줄었다.,,,,,"세대당 및 적용인구 1인당 월평균 장기요양보험료 현황(tblId=DT_35006_N028); 세대구성 및 가구구성 분포(tblId=DT_154001_24AA000001); 세대구성 및 가구구성 분포(tblId=DT_154001_001); 세대구성 및 가족구성 분포(tblId=DT_154001_2015_001); 응답 가구의 가족형태 및 세대구성(2010)(tblId=DT_MOGE_1510000480); 세대구성/가구원 수/활동제약자수별 가구(일반가구)-시도(tblId=DT_1PK2010); 성별/세대구성별/연령별/생활비 원천별 고령자(60세이상,일반가구)-시도(tblId=DT_1PG2008); 세대구성/가구원 수/활동제약자수별 가구(일반가구)-시도(tblId=DT_1PK1510); 성별/세대구성별/연령별/생활비 원천별 고령자(60세이상,일반가구)-시도(tblId=DT_1PG1508); 성, 세대구성 및 연령, 생활비 원천별 고령자(60세 이상)-시도(tblId=DT_1PG1010)","orgId=350, tblId=DT_35006_N028 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=350&tblId=DT_35006_N028&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C19437,"16일 통계청이 발표한 ‘2025년 6월 고용동향’에 따르면, 지난달 15세 이상 취업자는 2909만1000명으로 전년 동월 대비 18만3000명 늘었다.",,,,,통계청 사망원인통계 기준 성별 연령별 결핵 사망자 수(tblId=DT_117N_A00113); 산업별·규모별(2024년 이후)(tblId=DT_118N_DEN061); 직종별·규모별(2026년 이후)(tblId=DT_118N_DEN062); 직종별·규모별(2024년~2025년)(tblId=DT_118N_DEN065); 산업별·규모별·직능수준별(2024년 상반기)(tblId=DT_118N_DEN067); 직종별·규모별·직능수준별(2024년 상반기)(tblId=DT_118N_DEN068); 산업별·규모별(2021년~2023년)(tblId=DT_118N_DEN051); 직종별·규모별(2021년~2023년)(tblId=DT_118N_DEN052); 산업별·규모별·직능수준별(2021년~2023년)(tblId=DT_118N_DEN063); 직종별·규모별·직능수준별(2021년~2023년)(tblId=DT_118N_DEN064),"orgId=177, tblId=DT_117N_A00113 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=177&tblId=DT_117N_A00113&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C08578,"지난 1월 합계 출산율(여성 1명이 가임 기간에 낳을 것으로 예상되는 평균 출생아 수)도 0.88명으로, 전년 동월(0.80명) 대비 0.08명 늘었다.",,,,,"출생아수, 합계출산율, 자연증가 등(tblId=INH_1B8000F_01); 시군구/출생아수, 합계출산율(tblId=DT_1B81A23); 연령별 유배우출산율의 변동추이(tblId=TX_33101_A035); 연령별 출산율의 변화(tblId=TX_33101_A032); 연령별 출산율의 지역차이(tblId=TX_33101_A033); 시도/합계출산율, 모의 연령별 출산율(tblId=DT_1B81A21); 시군구/합계출산율, 모의 연령별 출산율(tblId=DT_1B81A17); 장래 합계출산율 / 전국(tblId=DT_1BPA101); 결혼 가치관: 결혼하지 않은 여성이 아이를 낳아 기르는 것도 괜찮다(tblId=DT_331001_2021AH016); 기혼여성(19~49세)의 결혼 가치관: 결혼하지 않은 여성이 아이를 낳아 기르는 것도 괜찮다(tblId=DT_331001_2021BI016)","orgId=101, tblId=INH_1B8000F_01 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=INH_1B8000F_01&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C04660,"또 40~50대 종사자가 많은 건설업 취업자 수는 16만9000명 줄었는데, 통계청이 2013년 관련 통계를 집계한 이후 감소 폭이 가장 컸다.",,,,,"통계청 사망원인통계 기준 성별 연령별 결핵 사망자 수(tblId=DT_117N_A00113); 신규 등록취업자의 종사자규모별 일자리 현황(tblId=DT_1LC0009); 종전 등록취업자의 종사자규모별 일자리 현황(tblId=DT_1LC0012); 등록취업자의 종사상지위별 주된일자리 종사자규모별 현황(tblId=DT_1MA0005); 등록취업자로 변동된 신규 등록자의 주된 일자리 종사자규모별 현황(tblId=DT_1MA0010); 사업체 종사자 수(tblId=DT_43701N_034); [전문디자인업체]매출액 중 가장 많은 부분을 차지하는 의뢰업체(2007)(tblId=TX_115_2009_H9046); 가장지출이 많은 문화생활비(성인)(tblId=DT_113_STBL_1015936); 현재 종사자 수(tblId=DT_380004_C4); [건설업]산업세세분류 및 시도별 사업체수, 종사자수 현황 및 급여액(tblId=DT_1KI3041)","orgId=177, tblId=DT_117N_A00113 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=177&tblId=DT_117N_A00113&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C05311,한국석유공사 유가정보시스템 오피넷에 따르면 2월 셋째 주(16∼20일) 전국 주유소 휘발유 평균 판매가격은 전주 대비 리터(L)당 4원 하락한 1726.9원을 기록했다.,,,,,주유소 제품별 평균 판매가격(tblId=TX_31802_A000); PC 활용능력(tblId=DT_405001_I115_1); 스마트 기기 애플리케이션 이용 경험 유무(tblId=DT_405001_I188); 스마트기기 활용능력(tblId=DT_405001_I116_1); 기술사업화 전주기적 업무 중요도 – 전략적 IP관리(tblId=DT_TX_115_2024_H0153); 기술사업화 전주기적 업무 중요도 – 기술이전(tblId=DT_TX_115_2024_H0154); 기술사업화 전주기적 업무 중요도 – 창업 지원(tblId=DT_TX_115_2024_H0155); 기술사업화 전주기적 업무 중요도 – 상용화 R&D(tblId=DT_TX_115_2024_H0156); 기술사업화 전주기적 업무 중요도 – 제품화 지원(tblId=DT_TX_115_2024_H0157); 기술사업화 전주기적 업무 중요도 – 사업초기 지원(tblId=DT_TX_115_2024_H0158),"orgId=318, tblId=TX_31802_A000 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=318&tblId=TX_31802_A000&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C20427,"9일 국가데이터처의 경제활동인구 마이크로데이터에 따르면, 1964년생 상용근로자는 2023년 기준(59세) 29만1000명이었으나 지난해(60세)에는 23만7000명으로 5만4000명 감소했다.",,,,,"가구별 상용근로자수 및 경제활동참여자(tblId=DT_117074_2023_A002); 가구별 상용근로자수 및 경제활동참여자(tblId=DT_117074_2018_A002); 직종,학력,연령계층,성별 임금 및 근로조건(tblId=DT_118N_PAYM42); 직종,연령계층별,임금계층(총액),성별 근로자수 및 근로시간(tblId=DT_118N_PAYM39); 학력,연령계층,경력년수,성별 임금 및 근로조건(tblId=DT_118N_PAYM46); 직종,학력,연령계층,성별 임금 및 근로조건(tblId=DT_118N_PAYM32); 직종,연령계층별,임금계층(총액),성별 근로자수 및 근로시간(tblId=DT_118N_PAYM29); 학력,연령계층,경력년수,성별 임금 및 근로조건(tblId=DT_118N_PAYM36); 직종,학력,연령계층,성별 임금 및 근로조건(tblId=DT_PAYM002); 직종,연령계층별,임금계층(총액),성별 근로자수 및 근로시간(tblId=DT_PAYM009)","orgId=117, tblId=DT_117074_2023_A002 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=117&tblId=DT_117074_2023_A002&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C13410,"통계청이 14일 발표한 ‘4월 고용 동향’에 따르면, 지난달 취업자는 2888만7000명으로 작년 4월보다 19만4000명 늘었다.",,,,,통계청 사망원인통계 기준 성별 연령별 결핵 사망자 수(tblId=DT_117N_A00113); 작년 매출액(tblId=DT_111014_A071); 작년 대비 지역 내 불법체류 외국인 고용 규모 변화(tblId=DT_111014_B099); 작년 매출액(tblId=DT_111014_B102); 작년 인력 고용이 가장 많은 품목(1+2순위)(tblId=DT_111014_C036); 작년 인력 고용이 가장 많은 품목(1순위)(tblId=DT_111014_C037); 작년 연중 고용 근로자 고용 여부(tblId=DT_111014_C038); 작년 고용한 연중 근로자 수_전체(tblId=DT_111014_C039); 작년 고용한 연중 근로자 수_내국인(tblId=DT_111014_C040); 작년 고용한 연중 근로자 수_외국인(tblId=DT_111014_C041),"orgId=177, tblId=DT_117N_A00113 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=177&tblId=DT_117N_A00113&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
