mapping_row_id,claim_measurement_id,candidate_rank,ORG_ID,TBL_ID,STAT_ID,TBL_NM,path,vector_similarity,keyword_match,item_match,score
MAP000059,A0018-C002-m2,4,395,DT_395N_I2021300,2003024,수출액 수준: 2021년,한국기업혁신조사 > 2022년도 조사(제조업 부문) > 매출액 및 수출액 수준,0.871746,0.142857,0.0,0.682381
MAP000059,A0018-C002-m2,5,395,DT_395N_S2023298,2003024,수출액 수준: 2022년,한국기업혁신조사 > 2024년도 조사(제조업 부문) > 매출액 및 수출액 수준,0.869888,0.142857,0.0,0.680987
MAP000060,A0018-C003-m1,1,183,DT_12701N_034,2015003,국가별 수출액-기업체,우주산업및항공제조산업실태조사 > 2023년 이전,0.874798,0.2,0.0,0.696098
MAP000060,A0018-C003-m1,2,127,DT_127010_008,2018022,전년 대비 수출액 증감 현황 및 이유,클라우드산업실태조사,0.874537,0.2,0.0,0.695903
MAP000060,A0018-C003-m1,3,127,TX_374_2009_H1033,1998012,방송기기 수출액,ICT주요품목동향조사 > 2008년 이전 > 정보통신산업,0.873858,0.2,0.0,0.695394
MAP000060,A0018-C003-m1,4,127,TX_374_2009_H1037,1998012,부품 수출액,ICT주요품목동향조사 > 2008년 이전 > 정보통신산업,0.872766,0.2,0.0,0.694575
MAP000060,A0018-C003-m1,5,127,TX_374_2009_H1025,1998012,무선통신기기 수출액,ICT주요품목동향조사 > 2008년 이전 > 정보통신산업,0.872356,0.2,0.0,0.694267
MAP000061,A0018-C004-m1,1,127,DT_127005_005,1996008,수출 및 수입액,ICT실태조사,0.881114,0.333333,0.0,0.727502
MAP000061,A0018-C004-m1,2,360,DT_1R11006_FRM101,1976045,"국가별 수출액, 수입액",SITC에의한무역통계,0.882825,0.166667,0.0,0.695452
MAP000061,A0018-C004-m1,3,183,DT_12701N_019,2015003,국가별 수입액-기업체,우주산업및항공제조산업실태조사 > 2023년 이전,0.882686,0.166667,0.0,0.695348
MAP000061,A0018-C004-m1,4,183,DT_12701N_018,2015003,국가별 수입액-전체,우주산업및항공제조산업실태조사 > 2023년 이전,0.876234,0.166667,0.0,0.690509
MAP000061,A0018-C004-m1,5,127,DT_127010_008,2018022,전년 대비 수출액 증감 현황 및 이유,클라우드산업실태조사,0.883676,0.0,0.0,0.662757
MAP000062,A0018-C004-m2,1,127,DT_127005_005,1996008,수출 및 수입액,ICT실태조사,0.880235,0.4,0.0,0.740176
MAP000062,A0018-C004-m2,2,183,DT_12701N_019,2015003,국가별 수입액-기업체,우주산업및항공제조산업실태조사 > 2023년 이전,0.881882,0.2,0.0,0.701412
MAP000062,A0018-C004-m2,3,360,DT_1R11006_FRM101,1976045,"국가별 수출액, 수입액",SITC에의한무역통계,0.881487,0.2,0.0,0.701115
MAP000062,A0018-C004-m2,4,183,DT_12701N_018,2015003,국가별 수입액-전체,우주산업및항공제조산업실태조사 > 2023년 이전,0.875002,0.2,0.0,0.696252
MAP000062,A0018-C004-m2,5,410,DT_410001N_A004,2014003,환경기술분야 국가별 수입액 현황,환경기술실태조사,0.874903,0.2,0.0,0.696177
MAP000063,A0018-C004-m3,1,127,DT_127005_005,1996008,수출 및 수입액,ICT실태조사,0.880302,0.4,0.0,0.740227
MAP000063,A0018-C004-m3,2,360,DT_1R11006_FRM101,1976045,"국가별 수출액, 수입액",SITC에의한무역통계,0.882366,0.2,0.0,0.701775
MAP000063,A0018-C004-m3,3,183,DT_12701N_019,2015003,국가별 수입액-기업체,우주산업및항공제조산업실태조사 > 2023년 이전,0.880476,0.2,0.0,0.700357
MAP000063,A0018-C004-m3,4,410,DT_410001N_A004,2014003,환경기술분야 국가별 수입액 현황,환경기술실태조사,0.874432,0.2,0.0,0.695824
MAP000063,A0018-C004-m3,5,410,DT_410001N_B005,2014003,환경기술분야 국가별 수입액,환경기술실태조사,0.874292,0.2,0.0,0.695719
MAP000064,A0018-C005-m1,1,127,DT_127005_005,1996008,수출 및 수입액,ICT실태조사,0.875056,0.333333,0.0,0.722959
MAP000064,A0018-C005-m1,2,136,DT_13622_2017081,2001010,지난 한 해 투입노동력,임업경영실태조사 > 2019년이전 > 임업경영인 > 비용부문 > 2017년,0.876401,0.0,0.0,0.657301
MAP000064,A0018-C005-m1,3,136,DT_136022_2017_02_016,2001010,지난 한 해 지출한 비용,임업경영실태조사 > 2019년이전 > 목조건축업 > 수입/비용부문 > 2017년,0.875771,0.0,0.0,0.656828
MAP000064,A0018-C005-m1,4,142,DT_D15014_249,2007272,규모별/업종별 최근 2년간 시장수요,장애인기업실태조사 > 2015년 > 재무 관련 사항,0.875385,0.0,0.0,0.656539
MAP000064,A0018-C005-m1,5,115,DT_110534N_839,2016003,매출액 대비 수출액 비중,뿌리산업실태조사 > 2020년 이전 > 해외진출 현황,0.875242,0.0,0.0,0.656432
MAP000065,A0018-C008-m1,1,127,DT_127010_008,2018022,전년 대비 수출액 증감 현황 및 이유,클라우드산업실태조사,0.879146,0.166667,0.0,0.692693
MAP000065,A0018-C008-m1,2,115,DT_110534N_839,2016003,매출액 대비 수출액 비중,뿌리산업실태조사 > 2020년 이전 > 해외진출 현황,0.874589,0.166667,0.0,0.689275
MAP000065,A0018-C008-m1,3,360,DT_1R11006_FRM101,1976045,"국가별 수출액, 수입액",SITC에의한무역통계,0.873437,0.166667,0.0,0.688411
MAP000065,A0018-C008-m1,4,183,DT_12701N_034,2015003,국가별 수출액-기업체,우주산업및항공제조산업실태조사 > 2023년 이전,0.873412,0.166667,0.0,0.688392
MAP000065,A0018-C008-m1,5,127,DT_127010_005,2018022,클라우드 부문 수출액,클라우드산업실태조사,0.870892,0.166667,0.0,0.686502
MAP000066,A0018-C008-m2,1,360,DT_36005_A017,2002013,반도체 항목별 EBSI 전망,수출산업경기전망조사 > 품목별 수출경기 EBSI > 2009년 2/4분기 이후,0.869018,0.142857,1.0,0.730335
MAP000066,A0018-C008-m2,2,127,DT_127010_008,2018022,전년 대비 수출액 증감 현황 및 이유,클라우드산업실태조사,0.878643,0.142857,0.0,0.687554
MAP000066,A0018-C008-m2,3,115,DT_110534N_839,2016003,매출액 대비 수출액 비중,뿌리산업실태조사 > 2020년 이전 > 해외진출 현황,0.875112,0.142857,0.0,0.684905
MAP000066,A0018-C008-m2,4,360,DT_1R11006_FRM101,1976045,"국가별 수출액, 수입액",SITC에의한무역통계,0.87374,0.142857,0.0,0.683876
MAP000066,A0018-C008-m2,5,183,DT_12701N_034,2015003,국가별 수출액-기업체,우주산업및항공제조산업실태조사 > 2023년 이전,0.872863,0.142857,0.0,0.683219
MAP000067,A0018-C008-m4,1,360,DT_36005_A017,2002013,반도체 항목별 EBSI 전망,수출산업경기전망조사 > 품목별 수출경기 EBSI > 2009년 2/4분기 이후,0.869018,0.142857,1.0,0.730335
MAP000067,A0018-C008-m4,2,127,DT_127010_008,2018022,전년 대비 수출액 증감 현황 및 이유,클라우드산업실태조사,0.878643,0.142857,0.0,0.687554
MAP000067,A0018-C008-m4,3,115,DT_110534N_839,2016003,매출액 대비 수출액 비중,뿌리산업실태조사 > 2020년 이전 > 해외진출 현황,0.875112,0.142857,0.0,0.684905
MAP000067,A0018-C008-m4,4,360,DT_1R11006_FRM101,1976045,"국가별 수출액, 수입액",SITC에의한무역통계,0.87374,0.142857,0.0,0.683876
MAP000067,A0018-C008-m4,5,183,DT_12701N_034,2015003,국가별 수출액-기업체,우주산업및항공제조산업실태조사 > 2023년 이전,0.872863,0.142857,0.0,0.683219
MAP000068,A0018-C010-m2,1,360,DT_36005_A017,2002013,반도체 항목별 EBSI 전망,수출산업경기전망조사 > 품목별 수출경기 EBSI > 2009년 2/4분기 이후,0.883226,0.2,1.0,0.75242
MAP000068,A0018-C010-m2,2,127,DT_127010_008,2018022,전년 대비 수출액 증감 현황 및 이유,클라우드산업실태조사,0.877762,0.2,0.0,0.698322
MAP000068,A0018-C010-m2,3,183,DT_12701N_034,2015003,국가별 수출액-기업체,우주산업및항공제조산업실태조사 > 2023년 이전,0.87213,0.2,0.0,0.694097
MAP000068,A0018-C010-m2,4,115,DT_110534N_839,2016003,매출액 대비 수출액 비중,뿌리산업실태조사 > 2020년 이전 > 해외진출 현황,0.87097,0.2,0.0,0.693227
MAP000068,A0018-C010-m2,5,142,DT_D23058,2007272,수출 관련 애로사항 여부,장애인기업실태조사 > 2023년 > 경영활동 현황,0.870518,0.2,0.0,0.692888
MAP000069,A0020-C018-m2,1,110,DT_110033_A012,2024025,지난 한 해 신규 인력 채용 여부,주소정보산업통계조사,0.890688,0.125,0.0,0.693016
MAP000069,A0020-C018-m2,2,110,DT_110033_A013,2024025,지난 한 해 신규 인력 채용 현황,주소정보산업통계조사,0.890647,0.125,0.0,0.692985
MAP000069,A0020-C018-m2,3,462,DT_462001_046,2022016,직원 채용의 어려움,건축서비스산업실태조사 > 인력 및 근로환경,0.888577,0.125,0.0,0.691433
MAP000069,A0020-C018-m2,4,453,DT_39301_11_077,2003016,인력 부족 현황,여성기업실태조사 > 2010년 > 인사 노무 관리,0.888095,0.125,0.0,0.691071
MAP000069,A0020-C018-m2,5,154,DT_154001_24AA005300,2005064,최근 6개월 주당 평균 근무 시간,가족실태조사 > 2023년 > 일,0.897394,0.0,0.0,0.673046
MAP000070,A0020-C023-m1,1,401,DT_373002_002,2006203,"제조업용 로봇 출하 현황_기계구조, 적용산업별",로봇산업실태조사,0.898972,0.2,0.0,0.714229
MAP000070,A0020-C023-m1,2,401,DT_373002_001,2006203,"제조업용 로봇 생산 현황_기계구조, 적용산업별",로봇산업실태조사,0.897121,0.2,0.0,0.712841
MAP000070,A0020-C023-m1,3,401,DT_401N_012,2006203,로봇산업 부문별 지적재산권 현황,로봇산업실태조사,0.903688,0.0,0.0,0.677766
MAP000070,A0020-C023-m1,4,401,DT_401001_001,2006203,로봇산업 매출 현황,로봇산업실태조사,0.903509,0.0,0.0,0.677632
MAP000070,A0020-C023-m1,5,401,DT_401N_015,2006203,로봇산업 설비투자 현황,로봇산업실태조사,0.902085,0.0,0.0,0.676564
MAP000071,A0020-C028-m1,1,395,DT_395N_S2023133,2003024,자금 조달 시도 여부: 지자체 지원 자금,한국기업혁신조사 > 2024년도 조사(제조업 부문) > 자금 조달 > 자금 조달 시도 여부,0.886378,0.2,0.0,0.704784
MAP000071,A0020-C028-m1,2,395,DT_395N_I2019127,2003024,자금 조달 시도 여부: 지자체 지원 자금,한국기업혁신조사 > 2020년도 조사(제조업 부문) > 자금 조달 > 자금 조달 시도 여부,0.88352,0.2,0.0,0.70264
MAP000071,A0020-C028-m1,3,127,DT_127012_034,2018024,현재 자금조달 어려움 정도 및 이유,ICT중소기업실태조사 > 자금조달및투자현황,0.899183,0.1,0.0,0.694388
MAP000071,A0020-C028-m1,4,303,DT_30303N_749,1979013,사채 조달 이유(복수응답),중소기업금융실태조사 > 2016~2020년 > 신규 자금조달 현황,0.8835,0.1,0.0,0.682625
MAP000071,A0020-C028-m1,5,303,DT_303003_750,1979013,사채 조달 이유(복수응답),중소기업금융실태조사 > 2021년 이후 > 신규 자금조달 현황,0.8835,0.1,0.0,0.682625
MAP000072,A0020-C032-m2,1,142,DT_34006E_017D,1995008,대기업,중소기업기술통계조사 > 2016년 > 기술개발 활동 및 투자현황,0.897824,0.142857,0.0,0.701939
MAP000072,A0020-C032-m2,2,114,DT_114054_069,2018020,로봇 도입 여부,외식업체경영실태조사 > 외식업체 경영실태,0.89751,0.142857,0.0,0.701704
MAP000072,A0020-C032-m2,3,395,DT_395N_S2022274,2003024,디지털 신기술별 도입 여부: 인공지능,한국기업혁신조사 > 2023년도 조사(서비스 부문) > 디지털전환 > 디지털 신기술별 도입 여부,0.89751,0.142857,0.0,0.701704
MAP000072,A0020-C032-m2,4,142,DT_34006H_073,1995008,향후 3년내 인공지능(AI) 기술 도입 계획,중소기업기술통계조사 > 2021년 이후 > 인공지능(AI) 기술도입 의향,0.897494,0.142857,0.0,0.701692
MAP000072,A0020-C032-m2,5,395,DT_395N_I2021274,2003024,디지털 신기술별 도입 여부: 인공지능,한국기업혁신조사 > 2022년도 조사(제조업 부문) > 디지털전환 > 디지털 신기술별 도입 여부,0.897288,0.142857,0.0,0.701537
MAP000073,A0023-C006-m2,1,113,DT_113_STBL_1030568,1976046,관광 당일여행 만족도_관광지 물가,국민여행조사 > 국내여행,0.881817,0.142857,0.0,0.689934
MAP000073,A0023-C006-m2,2,113,DT_113_STBL_1030566,1976046,관광여행 만족도_관광지 물가,국민여행조사 > 국내여행,0.880238,0.142857,0.0,0.68875
MAP000073,A0023-C006-m2,3,101,DT_1J22042,1964001,월별 소비자물가 등락률,소비자물가조사,0.889132,0.0,0.0,0.666849
MAP000073,A0023-C006-m2,4,101,DT_1J22041,1964001,연도별 소비자물가 등락률,소비자물가조사,0.888457,0.0,0.0,0.666343
MAP000073,A0023-C006-m2,5,106,DT_106N_35_2024027,2021001,수도요금 인상 시 부담 의향,수돗물먹는실태조사 > 2023년,0.885564,0.0,0.0,0.664173
MAP000074,A0023-C013-m1,1,329,DT_329004_015,2018058,최근 1년 성장세 및 향후 3년간 성장세 예측,전자문서산업실태조사,0.875965,0.111111,0.0,0.679196
MAP000074,A0023-C013-m1,2,127,DT_127023_A044,2024006,"납품 금액 - 광학, 전자영상장비 개발업",연구산업실태조사 > 매출 현황 및 국내외 경영실태,0.874508,0.111111,0.0,0.678103
MAP000074,A0023-C013-m1,3,142,DT_D23058,2007272,수출 관련 애로사항 여부,장애인기업실태조사 > 2023년 > 경영활동 현황,0.87352,0.111111,0.0,0.677362
MAP000074,A0023-C013-m1,4,127,DT_127023_A043,2024006,"납품 실적(건수) - 광학, 전자영상장비 개발업",연구산업실태조사 > 매출 현황 및 국내외 경영실태,0.873284,0.111111,0.0,0.677185
MAP000074,A0023-C013-m1,5,136,DT_136034_C031,2008038,섬유판 제조업_수입칩 수입 국가별 구입량,목재이용실태조사 > 2013년~2021년 > 섬유판 제조업,0.878122,0.0,0.0,0.658592
MAP000075,A0023-C013-m2,1,329,DT_329004_015,2018058,최근 1년 성장세 및 향후 3년간 성장세 예측,전자문서산업실태조사,0.875965,0.111111,0.0,0.679196
MAP000075,A0023-C013-m2,2,127,DT_127023_A044,2024006,"납품 금액 - 광학, 전자영상장비 개발업",연구산업실태조사 > 매출 현황 및 국내외 경영실태,0.874508,0.111111,0.0,0.678103
MAP000075,A0023-C013-m2,3,142,DT_D23058,2007272,수출 관련 애로사항 여부,장애인기업실태조사 > 2023년 > 경영활동 현황,0.87352,0.111111,0.0,0.677362
MAP000075,A0023-C013-m2,4,127,DT_127023_A043,2024006,"납품 실적(건수) - 광학, 전자영상장비 개발업",연구산업실태조사 > 매출 현황 및 국내외 경영실태,0.873284,0.111111,0.0,0.677185
MAP000075,A0023-C013-m2,5,136,DT_136034_C031,2008038,섬유판 제조업_수입칩 수입 국가별 구입량,목재이용실태조사 > 2013년~2021년 > 섬유판 제조업,0.878122,0.0,0.0,0.658592
MAP000076,A0023-C013-m3,1,329,DT_329004_015,2018058,최근 1년 성장세 및 향후 3년간 성장세 예측,전자문서산업실태조사,0.875965,0.111111,0.0,0.679196
MAP000076,A0023-C013-m3,2,127,DT_127023_A044,2024006,"납품 금액 - 광학, 전자영상장비 개발업",연구산업실태조사 > 매출 현황 및 국내외 경영실태,0.874508,0.111111,0.0,0.678103
MAP000076,A0023-C013-m3,3,142,DT_D23058,2007272,수출 관련 애로사항 여부,장애인기업실태조사 > 2023년 > 경영활동 현황,0.87352,0.111111,0.0,0.677362
MAP000076,A0023-C013-m3,4,127,DT_127023_A043,2024006,"납품 실적(건수) - 광학, 전자영상장비 개발업",연구산업실태조사 > 매출 현황 및 국내외 경영실태,0.873284,0.111111,0.0,0.677185
MAP000076,A0023-C013-m3,5,136,DT_136034_C031,2008038,섬유판 제조업_수입칩 수입 국가별 구입량,목재이용실태조사 > 2013년~2021년 > 섬유판 제조업,0.878122,0.0,0.0,0.658592
MAP000077,A0023-C022-m1,1,136,TX_136_2009_H2094,2001010,최근 3년간 생산량 변화 및 감소 이유,임업경영실태조사 > 2019년이전 > 수액 채취업 > 경영의사 > 2015년 이전,0.895379,0.166667,0.0,0.704868
MAP000077,A0023-C022-m1,2,136,TX_136_2009_H2098,2001010,최근 3년간 수액 생산량 및 감소 이유,임업경영실태조사 > 2019년이전 > 수액 채취업 > 경영의사 > 2015년 이전,0.889786,0.166667,0.0,0.700673
MAP000077,A0023-C022-m1,3,136,DT_13622N_A098,2001010,최근 3년간 수액 생산량 변화 및 감소 이유,임업경영실태조사 > 2019년이전 > 수액 채취업 > 경영의사 > 2015년 이전,0.888263,0.166667,0.0,0.69953
MAP000077,A0023-C022-m1,4,136,TX_136_2009_H2241,2001010,최근 3년간 생산량 및 소득 변화 및 소득 감소 이유,임업경영실태조사 > 2019년이전 > 닥·삼지닥 생산업 > 경영의사 > 2007년,0.886872,0.166667,0.0,0.698487
MAP000077,A0023-C022-m1,5,340,DT_J10003,2002009,생산실적SBHI,중소기업경기전망조사 > 2010년 1월 이전,0.886252,0.0,0.0,0.664689
MAP000078,A0023-C022-m2,1,136,TX_136_2009_H2094,2001010,최근 3년간 생산량 변화 및 감소 이유,임업경영실태조사 > 2019년이전 > 수액 채취업 > 경영의사 > 2015년 이전,0.895379,0.166667,0.0,0.704868
MAP000078,A0023-C022-m2,2,136,TX_136_2009_H2098,2001010,최근 3년간 수액 생산량 및 감소 이유,임업경영실태조사 > 2019년이전 > 수액 채취업 > 경영의사 > 2015년 이전,0.889786,0.166667,0.0,0.700673
MAP000078,A0023-C022-m2,3,136,DT_13622N_A098,2001010,최근 3년간 수액 생산량 변화 및 감소 이유,임업경영실태조사 > 2019년이전 > 수액 채취업 > 경영의사 > 2015년 이전,0.888263,0.166667,0.0,0.69953
MAP000078,A0023-C022-m2,4,136,TX_136_2009_H2241,2001010,최근 3년간 생산량 및 소득 변화 및 소득 감소 이유,임업경영실태조사 > 2019년이전 > 닥·삼지닥 생산업 > 경영의사 > 2007년,0.886872,0.166667,0.0,0.698487
MAP000078,A0023-C022-m2,5,340,DT_J10003,2002009,생산실적SBHI,중소기업경기전망조사 > 2010년 1월 이전,0.886252,0.0,0.0,0.664689
MAP000079,A0023-C023-m1,1,406,DT_406N_30201_016,1965002,투자동기별 설비투자,설비투자계획조사 > 표준분류 9차_모수추정,0.889791,0.166667,0.0,0.700677
MAP000079,A0023-C023-m1,2,142,DT_C20105,1967005,설비투자 동기,중소기업실태조사 > 1987년 ~ 1991년 > 설비투자,0.888042,0.166667,0.0,0.699365
MAP000079,A0023-C023-m1,3,115,DT_115034_A039,2016003,설비투자,뿌리산업실태조사 > 2020년 이전 > 해외진출 현황,0.887719,0.166667,0.0,0.699123
MAP000079,A0023-C023-m1,4,406,DT_406N_30201_014,1965002,업종별 설비투자,설비투자계획조사 > 표준분류 9차_모수추정,0.887623,0.166667,0.0,0.699051
MAP000079,A0023-C023-m1,5,406,DT_406N_302001_A003,1965002,투자동기별 설비투자,설비투자계획조사 > 표준분류 10차,0.88736,0.166667,0.0,0.698853
MAP000080,A0023-C023-m2,1,406,DT_406N_30201_016,1965002,투자동기별 설비투자,설비투자계획조사 > 표준분류 9차_모수추정,0.889791,0.166667,0.0,0.700677
MAP000080,A0023-C023-m2,2,142,DT_C20105,1967005,설비투자 동기,중소기업실태조사 > 1987년 ~ 1991년 > 설비투자,0.888042,0.166667,0.0,0.699365
MAP000080,A0023-C023-m2,3,115,DT_115034_A039,2016003,설비투자,뿌리산업실태조사 > 2020년 이전 > 해외진출 현황,0.887719,0.166667,0.0,0.699123
MAP000080,A0023-C023-m2,4,406,DT_406N_30201_014,1965002,업종별 설비투자,설비투자계획조사 > 표준분류 9차_모수추정,0.887623,0.166667,0.0,0.699051
MAP000080,A0023-C023-m2,5,406,DT_406N_302001_A003,1965002,투자동기별 설비투자,설비투자계획조사 > 표준분류 10차,0.88736,0.166667,0.0,0.698853
MAP000081,A0023-C024-m1,1,365,TX_36501_A002,1976011,본사소재지별 계약방법별 발주기관별 공사종류별 기성실적 - 토목,종합건설업조사 > 2012년 이전 > 국내건설공사 기성실적 > 국내건설공사 기성실적(~2012) > 본사소재지별 기성실적,0.886881,0.111111,0.0,0.687383
MAP000081,A0023-C024-m1,2,365,TX_36501_A003,1976011,본사소재지별 계약방법별 발주기관별 공사종류별 기성실적 - 건축,종합건설업조사 > 2012년 이전 > 국내건설공사 기성실적 > 국내건설공사 기성실적(~2012) > 본사소재지별 기성실적,0.884352,0.111111,0.0,0.685486
MAP000081,A0023-C024-m1,3,365,TX_36501_A064,1976011,토건순위별 발주기관별 공사종류별 기성실적,종합건설업조사 > 2012년 이전 > 국내건설공사 기성실적 > 국내건설공사 기성실적(~2012) > 회사규모별 기성실적,0.888545,0.0,0.0,0.666408
MAP000081,A0023-C024-m1,4,369,DT_369001_021,1993034,시도별 도급별 기성실적,설비건설업통계조사 > 최근 > 기성실적,0.887366,0.0,0.0,0.665525
MAP000081,A0023-C024-m1,5,365,DT_365001_A015,1976011,발주기관별 세분공사종류별 기성실적 - 당해년도 계약분,종합건설업조사 > 2013년 이후 > 국내건설공사 기성실적 > 발주기관별 기성실적,0.887086,0.0,0.0,0.665315
MAP000082,A0023-C024-m2,1,365,TX_36501_A002,1976011,본사소재지별 계약방법별 발주기관별 공사종류별 기성실적 - 토목,종합건설업조사 > 2012년 이전 > 국내건설공사 기성실적 > 국내건설공사 기성실적(~2012) > 본사소재지별 기성실적,0.886881,0.111111,0.0,0.687383
MAP000082,A0023-C024-m2,2,365,TX_36501_A003,1976011,본사소재지별 계약방법별 발주기관별 공사종류별 기성실적 - 건축,종합건설업조사 > 2012년 이전 > 국내건설공사 기성실적 > 국내건설공사 기성실적(~2012) > 본사소재지별 기성실적,0.884352,0.111111,0.0,0.685486
MAP000082,A0023-C024-m2,3,365,TX_36501_A064,1976011,토건순위별 발주기관별 공사종류별 기성실적,종합건설업조사 > 2012년 이전 > 국내건설공사 기성실적 > 국내건설공사 기성실적(~2012) > 회사규모별 기성실적,0.888545,0.0,0.0,0.666408
MAP000082,A0023-C024-m2,4,369,DT_369001_021,1993034,시도별 도급별 기성실적,설비건설업통계조사 > 최근 > 기성실적,0.887366,0.0,0.0,0.665525
MAP000082,A0023-C024-m2,5,365,DT_365001_A015,1976011,발주기관별 세분공사종류별 기성실적 - 당해년도 계약분,종합건설업조사 > 2013년 이후 > 국내건설공사 기성실적 > 발주기관별 기성실적,0.887086,0.0,0.0,0.665315
MAP000083,A0023-C025-m1,1,101,DT_2KI2048,2010012,"[자동차판매,소매,음식주점]산업세세분류별 배달(택배) 판매여부 현황",경제총조사 > 등록기반 > 10차 개정 > 2020년 > 특성편 > 기타(광업 및 제조업 이외),0.880742,0.142857,0.0,0.689128
MAP000083,A0023-C025-m1,2,142,DT_142018N_124,2017001,전년대비 공급사 수 증감 현황,소모성자재납품업실태조사 > 물품구매 현황,0.887552,0.0,0.0,0.665664
MAP000083,A0023-C025-m1,3,142,DT_142018N_128,2017001,공급사 교체 시기,소모성자재납품업실태조사 > 물품구매 현황,0.886558,0.0,0.0,0.664918
MAP000083,A0023-C025-m1,4,142,DT_142018N_107,2017001,소모성자재 구매대행업으로 판단한 이유,소모성자재납품업실태조사 > 일반현황,0.884081,0.0,0.0,0.66306
MAP000083,A0023-C025-m1,5,101,DT_1KI1538,2010012,[도소매]산업세세분류별/매출액규모별/상품판매처별 구성비,경제총조사 > 조사기반 > 9차 개정 > 2015년 > 특성편(광제조업10인이상 포함) > 기타(광업 및 제조업 이외),0.881206,0.0,0.0,0.660904
MAP000084,A0023-C025-m2,1,101,DT_2KI2048,2010012,"[자동차판매,소매,음식주점]산업세세분류별 배달(택배) 판매여부 현황",경제총조사 > 등록기반 > 10차 개정 > 2020년 > 특성편 > 기타(광업 및 제조업 이외),0.880742,0.142857,0.0,0.689128
MAP000084,A0023-C025-m2,2,142,DT_142018N_124,2017001,전년대비 공급사 수 증감 현황,소모성자재납품업실태조사 > 물품구매 현황,0.887552,0.0,0.0,0.665664
MAP000084,A0023-C025-m2,3,142,DT_142018N_128,2017001,공급사 교체 시기,소모성자재납품업실태조사 > 물품구매 현황,0.886558,0.0,0.0,0.664918
MAP000084,A0023-C025-m2,4,142,DT_142018N_107,2017001,소모성자재 구매대행업으로 판단한 이유,소모성자재납품업실태조사 > 일반현황,0.884081,0.0,0.0,0.66306
MAP000084,A0023-C025-m2,5,101,DT_1KI1538,2010012,[도소매]산업세세분류별/매출액규모별/상품판매처별 구성비,경제총조사 > 조사기반 > 9차 개정 > 2015년 > 특성편(광제조업10인이상 포함) > 기타(광업 및 제조업 이외),0.881206,0.0,0.0,0.660904
MAP000085,A0023-C025-m3,1,101,DT_2KI2048,2010012,"[자동차판매,소매,음식주점]산업세세분류별 배달(택배) 판매여부 현황",경제총조사 > 등록기반 > 10차 개정 > 2020년 > 특성편 > 기타(광업 및 제조업 이외),0.880742,0.142857,0.0,0.689128
MAP000085,A0023-C025-m3,2,142,DT_142018N_124,2017001,전년대비 공급사 수 증감 현황,소모성자재납품업실태조사 > 물품구매 현황,0.887552,0.0,0.0,0.665664
MAP000085,A0023-C025-m3,3,142,DT_142018N_128,2017001,공급사 교체 시기,소모성자재납품업실태조사 > 물품구매 현황,0.886558,0.0,0.0,0.664918
MAP000085,A0023-C025-m3,4,142,DT_142018N_107,2017001,소모성자재 구매대행업으로 판단한 이유,소모성자재납품업실태조사 > 일반현황,0.884081,0.0,0.0,0.66306
MAP000085,A0023-C025-m3,5,101,DT_1KI1538,2010012,[도소매]산업세세분류별/매출액규모별/상품판매처별 구성비,경제총조사 > 조사기반 > 9차 개정 > 2015년 > 특성편(광제조업10인이상 포함) > 기타(광업 및 제조업 이외),0.881206,0.0,0.0,0.660904
MAP000086,A0023-C026-m1,1,136,DT_13622_2017098,2001010,지난 한 해 임산물 판매 여부,임업경영실태조사 > 2019년이전 > 임업경영인 > 유통부문 > 2017년,0.885882,0.0,0.0,0.664411
MAP000086,A0023-C026-m1,2,142,DT_142018N_107,2017001,소모성자재 구매대행업으로 판단한 이유,소모성자재납품업실태조사 > 일반현황,0.883878,0.0,0.0,0.662909
MAP000086,A0023-C026-m1,3,136,DT_13622_B237,2001010,지난 한 해 시공한 목조주택,임업경영실태조사 > 2019년이전 > 목조건축업 > 일반현황 > 2013년,0.883018,0.0,0.0,0.662264
MAP000086,A0023-C026-m1,4,136,DT_136022_2017_02_011,2001010,지난 한 해 시공한 목조주택,임업경영실태조사 > 2019년이전 > 목조건축업 > 일반현황 > 2017년,0.883018,0.0,0.0,0.662264
MAP000086,A0023-C026-m1,5,142,DT_142018N_128,2017001,공급사 교체 시기,소모성자재납품업실태조사 > 물품구매 현황,0.882591,0.0,0.0,0.661943
MAP000087,A0023-C031-m1,1,101,DT_1J22041,1964001,연도별 소비자물가 등락률,소비자물가조사,0.88002,0.0,0.0,0.660015
MAP000087,A0023-C031-m1,2,101,DT_1J22042,1964001,월별 소비자물가 등락률,소비자물가조사,0.878684,0.0,0.0,0.659013
MAP000087,A0023-C031-m1,3,106,DT_106N_35_2024027,2021001,수도요금 인상 시 부담 의향,수돗물먹는실태조사 > 2023년,0.875991,0.0,0.0,0.656993
MAP000087,A0023-C031-m1,4,106,DT_106N_35_2021024,2021001,수도요금을 수돗물 생산원가까지 인상 시 비용 부담 의향,수돗물먹는실태조사 > 2020년,0.872647,0.0,0.0,0.654485
MAP000087,A0023-C031-m1,5,113,DT_113_STBL_1016774,2007077,2006년 하반기 이후 경제지표 전망,국민여가활동조사 > 2010년 이전 통계표 > 여가환경,0.871492,0.0,0.0,0.653619
MAP000088,A0023-C031-m2,1,101,DT_1J22041,1964001,연도별 소비자물가 등락률,소비자물가조사,0.88002,0.0,0.0,0.660015
