claim_id,claim_measurement_id,claim_text,date,measurement_text,measurement_usage,claim_domain_scope,measurement_binding_source,measurement_role,measurement_indicator,measurement_item,value,unit,measurement_period,measurement_prd_se,in_ready,cand_tbl_ids,gold_verifiable,gold_measurement_correct,gold_org_id,gold_tbl_id,gold_obj_l1,gold_itm_id,gold_verdict,gold_actual_value
A2438-C013,A2438-C013-m2,시총 10조 클럽도 43곳에서 55곳으로 12곳 늘었다.,2025-07-07,43곳,KOSIS_VALUE,국내공식통계,hcx,이전값,시총 10조 클럽,-,43,곳,-,-,N,,,,,,,,,
A2256-C014,A2256-C014-m1,"한은이 발표한 올해 1분기 ’예금 취급 기관 산업별 대출금’에 따르면, 국내 기업의 운전 자금 목적 대출 잔액은 전 분기보다 9조5000억원 늘었다.",2025-06-23,9조5000억원,KOSIS_VALUE,국내공식통계,hcx,현재값,대출 잔액,-,9500000000000,원,2025Q1,Q,Y,,,,,,,,,
A1687-C012,A1687-C012-m1,네이버 공매도 수량은 7일 4만6019주에서 65.9% 늘어나 8일 7만6329주를 기록했다.,2025-05-10,7만6329주,KOSIS_VALUE,개별기업,hcx,현재값,네이버 공매도 수량,-,76329,주,-,-,N,,,,,,,,,
A1687-C012,A1687-C012-m2,네이버 공매도 수량은 7일 4만6019주에서 65.9% 늘어나 8일 7만6329주를 기록했다.,2025-05-10,65.9%,KOSIS_VALUE,개별기업,hcx,증감률,네이버 공매도 수량 증가율,-,65.9,%,-,-,N,,,,,,,,,
A0167-C009,A0167-C009-m1,"이공계 석박사들이 학업과 연구에 몰입할 수 있도록 연구생활장려금 등 경제적 지원을 확대하는 한편, AI 최고신진연구자(예산 60억원) 및 전략기술 분야 석·박사(예산 599억원) 등 첨단기술 인재 양성에 나선다.",2025-01-13,60억원,POLICY_VALUE,개별기업,hcx,현재값,AI 최고신진연구자 예산,-,6000000000,원,2025,Y,N,,,,,,,,,
A0167-C009,A0167-C009-m2,"이공계 석박사들이 학업과 연구에 몰입할 수 있도록 연구생활장려금 등 경제적 지원을 확대하는 한편, AI 최고신진연구자(예산 60억원) 및 전략기술 분야 석·박사(예산 599억원) 등 첨단기술 인재 양성에 나선다.",2025-01-13,599억원,POLICY_VALUE,개별기업,hcx,현재값,전략기술 분야 석·박사 예산,-,59900000000,원,2025,Y,N,,,,,,,,,
A1358-C014,A1358-C014-m1,상호관세가 발효된 지난 9일보다 60원 가까이 떨어졌다.,2025-04-15,60원,KOSIS_VALUE,국내공식통계,hcx,현재값,달러당 원화 환율 차이,-,60,원,-,-,N,,,,,,,,,
A0786-C022,A0786-C022-m1,"2023년 연간 집계치인 41곳, 2022년의 32곳보다 늘어난 수준이다.",2025-03-02,41곳,KOSIS_VALUE,국내공식통계,hcx,현재값,벤처 펀드 미투자 VC 수,-,41,곳,2023,Y,Y,,,,,,,,,
A0786-C022,A0786-C022-m2,"2023년 연간 집계치인 41곳, 2022년의 32곳보다 늘어난 수준이다.",2025-03-02,32곳,KOSIS_VALUE,국내공식통계,hcx,이전값,벤처 펀드 미투자 VC 수,-,32,곳,2022,Y,N,,,,,,,,,
A1929-C005,A1929-C005-m1,"특히 자동차 산업의 타격이 큰 것은 미국 수출 비율이 작년 기준 47%로 크고, 중국 자동차의 미국 내 비중이 미미해 다른 품목과 달리 반사 이익을 기대하기 어렵기 때문이다.",2025-05-29,47%,KOSIS_VALUE,해외통계·정책,hcx,현재값,대미수출 비율,자동차,47,%,2024,Y,N,,,,,,,,,
A1880-C024,A1880-C024-m1,"앞서 엔비디아는 지난 2월 이번 분기 매출 가이던스를 약 430억달러(약 59조원)로 제시하며, 전년 동기 대비 65% 증가할 것으로 전망했다.",2025-05-25,430억달러,KOSIS_VALUE,개별기업,hcx,현재값,매출 가이던스,"GPU, AI칩",43000000000,달러,2025Q2,Q,N,,,,,,,,,
A1880-C024,A1880-C024-m2,"앞서 엔비디아는 지난 2월 이번 분기 매출 가이던스를 약 430억달러(약 59조원)로 제시하며, 전년 동기 대비 65% 증가할 것으로 전망했다.",2025-05-25,59조원,KOSIS_VALUE,개별기업,hcx,현재값,매출 가이던스,"GPU, AI칩",59000000000000,원,2025Q2,Q,N,,,,,,,,,
A1880-C024,A1880-C024-m3,"앞서 엔비디아는 지난 2월 이번 분기 매출 가이던스를 약 430억달러(약 59조원)로 제시하며, 전년 동기 대비 65% 증가할 것으로 전망했다.",2025-05-25,65%,KOSIS_VALUE,개별기업,hcx,증감률,매출 가이던스,"GPU, AI칩",65,%,2025Q2,Q,N,,,,,,,,,
A2701-C009,A2701-C009-m1,"국가데이터처 관계자는 ""대기업, 중견기업, 중소기업 할 것 없이 모두 수출이 증가했지만, 반도체 수출이 크게 늘어나면서 10대 기업의 무역 집중도가 사상 최대치를 나타냈다""고 설명했다.",2025-11-10,10대,KOSIS_VALUE,국내공식통계,hcx,현재값,무역 집중도,-,10,대,2025Q3,Q,Y,,,,,,,,,
A1301-C009,A1301-C009-m1,다만 석유제품(-39.%)이나 가전제품(-22.4%) 수출은 줄어들었다.,2025-04-11,22.4%,KOSIS_VALUE,국내공식통계,hcx,현재값,가전제품 수출 비중,가전제품,22.4,%,-,-,N,,,,,,,,,
A0301-C005,A0301-C005-m1,현대차의 영업 이익과 글로벌 판매량이 전년 대비 줄어든 건 코로나 사태가 발생한 2020년 이후 4년 만이다.,2025-01-24,4년,CONTEXT,개별기업,hcx,참고값,기간,자동차,4,년,2020,Y,N,,,,,,,,,
A0575-C006,A0575-C006-m1,재정 적자를 메우기 위해 11개월간 정부가 70조원에 가까운 국고채를 발행하면서 나랏빚이 1200조원에 육박했다.,2025-02-14,11개월,CONTEXT,국내공식통계,hcx,참고값,기간,-,11,개월,2024,M,N,,,,,,,,,
A0575-C006,A0575-C006-m2,재정 적자를 메우기 위해 11개월간 정부가 70조원에 가까운 국고채를 발행하면서 나랏빚이 1200조원에 육박했다.,2025-02-14,70조원,KOSIS_VALUE,국내공식통계,hcx,현재값,국고채 발행 규모,-,70000000000000,원,2024,Y,Y,,,,,,,,,
A0575-C006,A0575-C006-m3,재정 적자를 메우기 위해 11개월간 정부가 70조원에 가까운 국고채를 발행하면서 나랏빚이 1200조원에 육박했다.,2025-02-14,1200조원,KOSIS_VALUE,국내공식통계,hcx,현재값,국가 채무,-,1200000000000000,원,2024,Y,Y,,,,,,,,,
A2649-C011,A2649-C011-m1,지난해 제조업 신생률은 6.1%로 모든 산업군 중 가장 낮았다.,2025-10-23,6.1%,KOSIS_VALUE,개별기업,hcx,현재값,신생률,제조업,6.1,%,2024,Y,N,,,,,,,,,
A0279-C004,A0279-C004-m1,이는 지난 2010년 11월(17.5%) 이후 가장 높은 증가율이다.,2025-01-22,17.5%,KOSIS_VALUE,국내공식통계,hcx,증감률,출생아 수 증가율,-,17.5,%,2010,Y,Y,,,,,,,,,
A0734-C023,A0734-C023-m1,1인당 대출액이 더 많은 고소득층(상위 30%)이 저소득층에 비해 이자 경감 효과가 더 컸다.,2025-02-26,30%,KOSIS_VALUE,국내공식통계,hcx,현재값,대출 이자 부담 경감 효과 비중,고소득층,30,%,-,-,N,,,,,,,,,
A1579-C017,A1579-C017-m1,LA항 수입 물량의 45%는 중국발이다.,2025-05-02,45%,KOSIS_VALUE,해외통계·정책,hcx,현재값,수입 물량 비중,-,45,%,-,-,N,,,,,,,,,
A2624-C001,A2624-C001-m1,저출산·고령화가 가팔라지면서 70대 이상 인구가 사상 처음 20대 인구를 추월했다.,2025-10-13,70대,CONDITION,국내공식통계,claim_fallback,현재값,인구 비율,-,70,대,2025,Y,N,,,,,,,,,
A2624-C001,A2624-C001-m2,저출산·고령화가 가팔라지면서 70대 이상 인구가 사상 처음 20대 인구를 추월했다.,2025-10-13,20대,KOSIS_VALUE,국내공식통계,hcx,현재값,인구 비율,-,20,대,-,-,N,,,,,,,,,
A0633-C003,A0633-C003-m1,코로나 팬데믹 기간 금리 인하로 가계빚이 빠르게 늘었던 2021년의 133조4000억원(7.7%) 이후 3년 만의 최대 증가 폭이다.,2025-02-18,133조4000억원,KOSIS_VALUE,국내공식통계,hcx,이전값,가계신용 잔액,-,133400000000000,원,2021,Y,N,,,,,,,,,
A0633-C003,A0633-C003-m2,코로나 팬데믹 기간 금리 인하로 가계빚이 빠르게 늘었던 2021년의 133조4000억원(7.7%) 이후 3년 만의 최대 증가 폭이다.,2025-02-18,7.7%,KOSIS_VALUE,국내공식통계,hcx,증감률,가계신용 잔액 증감률,-,7.7,%,2021,Y,Y,,,,,,,,,
A0633-C003,A0633-C003-m3,코로나 팬데믹 기간 금리 인하로 가계빚이 빠르게 늘었던 2021년의 133조4000억원(7.7%) 이후 3년 만의 최대 증가 폭이다.,2025-02-18,3년,CONTEXT,국내공식통계,claim_fallback,참고값,기간,-,3,년,2024,Y,N,,,,,,,,,
A2550-C008,A2550-C008-m1,"테슬라의 글로벌 공장 가동률이 약 60% 수준이어서, 기존 공장들을 활용해 수익을 극대화하는 전략을 택한 결과로 풀이된다.",2025-07-16,60%,KOSIS_VALUE,개별기업,hcx,현재값,공장 가동률,자동차 산업,60,%,-,-,N,,,,,,,,,
A1671-C008,A1671-C008-m1,"다만 인공지능(AI) 기술 발전과 확산, 경제구조 개혁 진척 등에 따라 총요소생산성 증가율이 0.9%까지 반등할 경우 2050년에도 플러스 경제성장(0.3%)이 예상된다고 전망했다.",2025-05-09,0.9%,KOSIS_VALUE,전망·목표,hcx,증감률,총요소생산성 증가율,-,0.9,%,2050,Y,N,,,,,,,,,
A1671-C008,A1671-C008-m2,"다만 인공지능(AI) 기술 발전과 확산, 경제구조 개혁 진척 등에 따라 총요소생산성 증가율이 0.9%까지 반등할 경우 2050년에도 플러스 경제성장(0.3%)이 예상된다고 전망했다.",2025-05-09,0.3%,KOSIS_VALUE,전망·목표,hcx,증감률,총요소생산성 증가율,-,0.3,%,2050,Y,N,,,,,,,,,
A0160-C007,A0160-C007-m1,"현대모비스는 2023년 해외 수주액이 92억 2000만달러(약 14조원)로 전체의 10% 안팎이었는데, 이 비중을 2033년까지 40%로 늘린다는 계획이다.",2025-01-13,92억 2000만달러,KOSIS_VALUE,개별기업,hcx,현재값,해외수주액,자동차 부품,20000000,달러,2023,Y,N,,,,,,,,,
A0160-C007,A0160-C007-m2,"현대모비스는 2023년 해외 수주액이 92억 2000만달러(약 14조원)로 전체의 10% 안팎이었는데, 이 비중을 2033년까지 40%로 늘린다는 계획이다.",2025-01-13,14조원,KOSIS_VALUE,개별기업,hcx,현재값,해외수주액,자동차 부품,14000000000000,원,2023,Y,N,,,,,,,,,
A0160-C007,A0160-C007-m3,"현대모비스는 2023년 해외 수주액이 92억 2000만달러(약 14조원)로 전체의 10% 안팎이었는데, 이 비중을 2033년까지 40%로 늘린다는 계획이다.",2025-01-13,10%,KOSIS_VALUE,개별기업,hcx,현재값,해외수주 비중,자동차 부품,10,%,2023,Y,N,,,,,,,,,
A0160-C007,A0160-C007-m4,"현대모비스는 2023년 해외 수주액이 92억 2000만달러(약 14조원)로 전체의 10% 안팎이었는데, 이 비중을 2033년까지 40%로 늘린다는 계획이다.",2025-01-13,40%,KOSIS_VALUE,개별기업,hcx,목표값,해외수주 비중 목표치,자동차 부품,40,%,2033,Y,N,,,,,,,,,
A0734-C022,A0734-C022-m1,"차규근 조국혁신당 의원실이 한은에서 받은 답변에 따르면 기준금리를 0.25%포인트 내리면 가계 대출 이자 부담은 연간 1인당 15만4000원가량, 자영업자의 경우 1인당 55만원가량 줄어드는 효과가 있다.",2025-02-26,0.25%,KOSIS_VALUE,국내공식통계,hcx,현재값,금리 인하 폭,-,0.25,%,-,-,N,,,,,,,,,
A0734-C022,A0734-C022-m2,"차규근 조국혁신당 의원실이 한은에서 받은 답변에 따르면 기준금리를 0.25%포인트 내리면 가계 대출 이자 부담은 연간 1인당 15만4000원가량, 자영업자의 경우 1인당 55만원가량 줄어드는 효과가 있다.",2025-02-26,15만4000원가량,KOSIS_VALUE,국내공식통계,hcx,현재값,가계 대출 이자 부담 감소,-,154000,원,-,-,N,,,,,,,,,
A0734-C022,A0734-C022-m3,"차규근 조국혁신당 의원실이 한은에서 받은 답변에 따르면 기준금리를 0.25%포인트 내리면 가계 대출 이자 부담은 연간 1인당 15만4000원가량, 자영업자의 경우 1인당 55만원가량 줄어드는 효과가 있다.",2025-02-26,55만원가량,KOSIS_VALUE,국내공식통계,hcx,현재값,자영업자 대출 이자 부담 감소,-,550000,원,-,-,N,,,,,,,,,
A0580-C005,A0580-C005-m1,"오징어채의 오름폭이 22.9%로 가장 높았고, 이어 맛김(22.1%), 김치(17.5%), 시리얼(14.7%), 유산균(13.0%), 초콜릿(11.2%) 등의 순이었다.",2025-02-14,22.9%,KOSIS_VALUE,국내공식통계,hcx,현재값,오징어채 물가 상승률,오징어채,22.9,%,-,-,N,,,,,,,,,
A0580-C005,A0580-C005-m2,"오징어채의 오름폭이 22.9%로 가장 높았고, 이어 맛김(22.1%), 김치(17.5%), 시리얼(14.7%), 유산균(13.0%), 초콜릿(11.2%) 등의 순이었다.",2025-02-14,22.1%,KOSIS_VALUE,국내공식통계,hcx,현재값,맛김 물가 상승률,맛김,22.1,%,-,-,N,,,,,,,,,
A0580-C005,A0580-C005-m3,"오징어채의 오름폭이 22.9%로 가장 높았고, 이어 맛김(22.1%), 김치(17.5%), 시리얼(14.7%), 유산균(13.0%), 초콜릿(11.2%) 등의 순이었다.",2025-02-14,17.5%,KOSIS_VALUE,국내공식통계,hcx,현재값,김치 물가 상승률,김치,17.5,%,-,-,N,,,,,,,,,
A0580-C005,A0580-C005-m4,"오징어채의 오름폭이 22.9%로 가장 높았고, 이어 맛김(22.1%), 김치(17.5%), 시리얼(14.7%), 유산균(13.0%), 초콜릿(11.2%) 등의 순이었다.",2025-02-14,14.7%,KOSIS_VALUE,국내공식통계,hcx,현재값,시리얼 물가 상승률,시리얼,14.7,%,-,-,N,,,,,,,,,
A0580-C005,A0580-C005-m5,"오징어채의 오름폭이 22.9%로 가장 높았고, 이어 맛김(22.1%), 김치(17.5%), 시리얼(14.7%), 유산균(13.0%), 초콜릿(11.2%) 등의 순이었다.",2025-02-14,13.0%,KOSIS_VALUE,국내공식통계,hcx,현재값,유산균 물가 상승률,유산균,13,%,-,-,N,,,,,,,,,
A0580-C005,A0580-C005-m6,"오징어채의 오름폭이 22.9%로 가장 높았고, 이어 맛김(22.1%), 김치(17.5%), 시리얼(14.7%), 유산균(13.0%), 초콜릿(11.2%) 등의 순이었다.",2025-02-14,11.2%,KOSIS_VALUE,국내공식통계,hcx,현재값,초콜릿 물가 상승률,초콜릿,11.2,%,-,-,N,,,,,,,,,
A0114-C014,A0114-C014-m1,"금액으로 치면 562조5000억원 중 358조원을 상반기에 쓰겠다는 것으로, 지난해 계획보다 6조9000억원 늘어난 규모다.",2025-01-09,562조5000억원,KOSIS_VALUE,전망·목표,hcx,현재값,총 재정 지출,-,562500000000000,원,-,-,N,,,,,,,,,
A0114-C014,A0114-C014-m2,"금액으로 치면 562조5000억원 중 358조원을 상반기에 쓰겠다는 것으로, 지난해 계획보다 6조9000억원 늘어난 규모다.",2025-01-09,358조원,KOSIS_VALUE,전망·목표,hcx,현재값,상반기 재정 지출,-,358000000000000,원,-,-,N,,,,,,,,,
A0114-C014,A0114-C014-m3,"금액으로 치면 562조5000억원 중 358조원을 상반기에 쓰겠다는 것으로, 지난해 계획보다 6조9000억원 늘어난 규모다.",2025-01-09,6조9000억원,KOSIS_VALUE,전망·목표,hcx,현재값,재정 증가분,-,6900000000000,원,-,-,N,,,,,,,,,
A0399-C034,A0399-C034-m1,"신용평가기관 나이스(NICE) 평가 정보에 따르면, 3개월 이상 대출 상환을 연체한 자영업자는 작년 3분기 14만6000명으로 1년 사이 41.8%나 급증했다.",2025-01-31,3개월,CONTEXT,국내공식통계,claim_fallback,참고값,연체 기간,-,3,개월,2024Q3,Q,N,,,,,,,,,
A0399-C034,A0399-C034-m2,"신용평가기관 나이스(NICE) 평가 정보에 따르면, 3개월 이상 대출 상환을 연체한 자영업자는 작년 3분기 14만6000명으로 1년 사이 41.8%나 급증했다.",2025-01-31,14만6000명,KOSIS_VALUE,국내공식통계,hcx,현재값,대출 상환 연체 자영업자 수,-,146000,명,2024Q3,Q,Y,,,,,,,,,
A0399-C034,A0399-C034-m3,"신용평가기관 나이스(NICE) 평가 정보에 따르면, 3개월 이상 대출 상환을 연체한 자영업자는 작년 3분기 14만6000명으로 1년 사이 41.8%나 급증했다.",2025-01-31,1년,CONTEXT,국내공식통계,claim_fallback,참고값,기간,-,1,년,2024Q3,Q,N,,,,,,,,,
A0399-C034,A0399-C034-m4,"신용평가기관 나이스(NICE) 평가 정보에 따르면, 3개월 이상 대출 상환을 연체한 자영업자는 작년 3분기 14만6000명으로 1년 사이 41.8%나 급증했다.",2025-01-31,41.8%,KOSIS_VALUE,국내공식통계,hcx,증감률,대출 상환 연체 자영업자 증가율,-,41.8,%,2024Q3,Q,Y,,,,,,,,,
A0398-C008,A0398-C008-m1,"딸기도 마찬가지로, 딸기(100g) 가격은 지난 2023년 1월 기준 1949원에서 지난해 1월 2156원으로 1년 새 10.6% 올랐다.",2025-01-31,1949원,KOSIS_VALUE,국내공식통계,hcx,이전값,딸기 가격,-,1949,원,2023,Y,N,,,,,,,,,
A0398-C008,A0398-C008-m2,"딸기도 마찬가지로, 딸기(100g) 가격은 지난 2023년 1월 기준 1949원에서 지난해 1월 2156원으로 1년 새 10.6% 올랐다.",2025-01-31,2156원,KOSIS_VALUE,국내공식통계,hcx,현재값,딸기 가격,-,2156,원,2024-01,M,Y,,,,,,,,,
A0398-C008,A0398-C008-m3,"딸기도 마찬가지로, 딸기(100g) 가격은 지난 2023년 1월 기준 1949원에서 지난해 1월 2156원으로 1년 새 10.6% 올랐다.",2025-01-31,10.6%,KOSIS_VALUE,국내공식통계,hcx,증감률,딸기 가격 증감률,-,10.6,%,2023-01 ~ 2024-01,-,N,,,,,,,,,
A0398-C008,A0398-C008-m4,"딸기도 마찬가지로, 딸기(100g) 가격은 지난 2023년 1월 기준 1949원에서 지난해 1월 2156원으로 1년 새 10.6% 올랐다.",2025-01-31,1년,CONTEXT,국내공식통계,claim_fallback,참고값,기간,-,1,년,2024-01,M,N,,,,,,,,,
A0100-C027,A0100-C027-m1,유럽의 저성장 문제는 이어질 것으로 본다.” –한국도 성장률이 1%대로 떨어질 것이라는 우울한 전망이다.,2025-01-08,1%,KOSIS_VALUE,전망·목표,hcx,현재값,성장률,-,1,%,-,-,N,,,,,,,,,
A2631-C006,A2631-C006-m1,취업자 수 증가 폭은 올해 들어 5월(24만5000명)을 제외하고 매달 10만명대를 맴돌다가 9월 들어 크게 늘었다.,2025-10-17,24만5000명,KOSIS_VALUE,국내공식통계,hcx,현재값,취업자 수 증가 폭,-,245000,명,2025,Y,Y,,,,,,,,,
A2631-C006,A2631-C006-m2,취업자 수 증가 폭은 올해 들어 5월(24만5000명)을 제외하고 매달 10만명대를 맴돌다가 9월 들어 크게 늘었다.,2025-10-17,10만명,KOSIS_VALUE,국내공식통계,hcx,현재값,취업자 수 증가 폭,-,100000,명,2025,Y,Y,,,,,,,,,
A2128-C014,A2128-C014-m1,"한국무역협회에 따르면 국제 유가가 10% 상승하면 우리 수출은 0.32% 줄고, 수입은 2.38% 늘어난다.",2025-06-13,10%,KOSIS_VALUE,해외통계·정책,hcx,증감률,국제 유가 상승률,-,10,%,-,-,N,,,,,,,,,
A2128-C014,A2128-C014-m2,"한국무역협회에 따르면 국제 유가가 10% 상승하면 우리 수출은 0.32% 줄고, 수입은 2.38% 늘어난다.",2025-06-13,0.32%,KOSIS_VALUE,해외통계·정책,hcx,증감률,수출 감소율,-,0.32,%,-,-,N,,,,,,,,,
A2128-C014,A2128-C014-m3,"한국무역협회에 따르면 국제 유가가 10% 상승하면 우리 수출은 0.32% 줄고, 수입은 2.38% 늘어난다.",2025-06-13,2.38%,KOSIS_VALUE,해외통계·정책,hcx,증감률,수입 증가율,-,2.38,%,-,-,N,,,,,,,,,
A2630-C001,A2630-C001-m1,지난달 취업자가 31만명 이상 증가했다.,2025-10-17,31.2만명,CONDITION,국내공식통계,claim_fallback,현재값,취업자 수,-,310000,명,2025-09,M,N,,,,,,,,,
A1690-C005,A1690-C005-m1,스포티지의 실적 덕분에 기아는 지난달 영국 브랜드별 판매 순위에서 지난달 폴크스바겐에 이어 2위(8320대)에 올랐다.,2025-05-11,2위,KOSIS_VALUE,개별기업,hcx,현재값,판매 순위,자동차,2,위,2025-04,M,N,,,,,,,,,
A1690-C005,A1690-C005-m2,스포티지의 실적 덕분에 기아는 지난달 영국 브랜드별 판매 순위에서 지난달 폴크스바겐에 이어 2위(8320대)에 올랐다.,2025-05-11,8320대,KOSIS_VALUE,개별기업,hcx,현재값,판매 대수,스포티지,8320,대,2025-04,M,N,,,,,,,,,
A0006-C014,A0006-C014-m1,"바이오헬스 수출은 바이오시밀러 등 의약품을 중심으로 전년 대비 13.1% 증가한 151억 달러를 기록했으며, 전 세계적으로 K푸드, K뷰티 선호가 확대되면서 농수산식품 수출은 117억 달러(7.6%), 화장품 수출(102억 달러, +20.6%)은 처음으로 100억 달러를 돌파하면서 역대 최대 수출실적을 경신했다.",2025-01-01,13.1%,KOSIS_VALUE,국내공식통계,hcx,증감률,바이오헬스 수출 증가율,바이오헬스,13.1,%,2024,Y,Y,,,,,,,,,
A0006-C014,A0006-C014-m2,"바이오헬스 수출은 바이오시밀러 등 의약품을 중심으로 전년 대비 13.1% 증가한 151억 달러를 기록했으며, 전 세계적으로 K푸드, K뷰티 선호가 확대되면서 농수산식품 수출은 117억 달러(7.6%), 화장품 수출(102억 달러, +20.6%)은 처음으로 100억 달러를 돌파하면서 역대 최대 수출실적을 경신했다.",2025-01-01,151억 달러,KOSIS_VALUE,국내공식통계,hcx,현재값,바이오헬스 수출액,바이오헬스,15100000000,달러,2024,Y,Y,,,,,,,,,
A0006-C014,A0006-C014-m3,"바이오헬스 수출은 바이오시밀러 등 의약품을 중심으로 전년 대비 13.1% 증가한 151억 달러를 기록했으며, 전 세계적으로 K푸드, K뷰티 선호가 확대되면서 농수산식품 수출은 117억 달러(7.6%), 화장품 수출(102억 달러, +20.6%)은 처음으로 100억 달러를 돌파하면서 역대 최대 수출실적을 경신했다.",2025-01-01,7.6%,KOSIS_VALUE,국내공식통계,hcx,증감률,농수산식품 수출 증가율,농수산식품,7.6,%,2024,Y,Y,,,,,,,,,
A0006-C014,A0006-C014-m4,"바이오헬스 수출은 바이오시밀러 등 의약품을 중심으로 전년 대비 13.1% 증가한 151억 달러를 기록했으며, 전 세계적으로 K푸드, K뷰티 선호가 확대되면서 농수산식품 수출은 117억 달러(7.6%), 화장품 수출(102억 달러, +20.6%)은 처음으로 100억 달러를 돌파하면서 역대 최대 수출실적을 경신했다.",2025-01-01,117억 달러,KOSIS_VALUE,국내공식통계,hcx,현재값,농수산식품 수출액,농수산식품,11700000000,달러,2024,Y,Y,,,,,,,,,
A0006-C014,A0006-C014-m5,"바이오헬스 수출은 바이오시밀러 등 의약품을 중심으로 전년 대비 13.1% 증가한 151억 달러를 기록했으며, 전 세계적으로 K푸드, K뷰티 선호가 확대되면서 농수산식품 수출은 117억 달러(7.6%), 화장품 수출(102억 달러, +20.6%)은 처음으로 100억 달러를 돌파하면서 역대 최대 수출실적을 경신했다.",2025-01-01,102억 달러,KOSIS_VALUE,국내공식통계,hcx,현재값,화장품 수출액,화장품,10200000000,달러,2024,Y,Y,,,,,,,,,
A0006-C014,A0006-C014-m6,"바이오헬스 수출은 바이오시밀러 등 의약품을 중심으로 전년 대비 13.1% 증가한 151억 달러를 기록했으며, 전 세계적으로 K푸드, K뷰티 선호가 확대되면서 농수산식품 수출은 117억 달러(7.6%), 화장품 수출(102억 달러, +20.6%)은 처음으로 100억 달러를 돌파하면서 역대 최대 수출실적을 경신했다.",2025-01-01,20.6%,KOSIS_VALUE,국내공식통계,hcx,증감률,화장품 수출 증가율,화장품,20.6,%,2024,Y,Y,,,,,,,,,
A0006-C014,A0006-C014-m7,"바이오헬스 수출은 바이오시밀러 등 의약품을 중심으로 전년 대비 13.1% 증가한 151억 달러를 기록했으며, 전 세계적으로 K푸드, K뷰티 선호가 확대되면서 농수산식품 수출은 117억 달러(7.6%), 화장품 수출(102억 달러, +20.6%)은 처음으로 100억 달러를 돌파하면서 역대 최대 수출실적을 경신했다.",2025-01-01,100억 달러,CONTEXT,국내공식통계,hcx,참고값,화장품 수출액 돌파 기준,화장품,10000000000,달러,2024,Y,N,,,,,,,,,
A2187-C012,A2187-C012-m1,"덕분에 누적 판매량은 2002년 처음으로 1만대를 넘었고, 2011년엔 10만대를 돌파했다.",2025-06-18,1만대,KOSIS_VALUE,개별기업,hcx,현재값,누적 판매량,자동차,10000,대,2002,Y,N,,,,,,,,,
A2187-C012,A2187-C012-m2,"덕분에 누적 판매량은 2002년 처음으로 1만대를 넘었고, 2011년엔 10만대를 돌파했다.",2025-06-18,10만대,CONTEXT,개별기업,hcx,참고값,누적 판매량,자동차,100000,대,2011,Y,N,,,,,,,,,
A1000-C008,A1000-C008-m1,작년 연간 매출액의 약 25%에 해당하는 대형 계약이다.,2025-03-18,작년 연간 매출액의 약 25%,KOSIS_VALUE,개별기업,hcx,현재값,연간 매출액 비중,셔틀탱커,25,%,2024,Y,N,,,,,,,,,
A1796-C007,A1796-C007-m1,"◇크기 작은 고등어, 굽고 튀기는 아프리카서 인기 18일 한국농수산식품유통공사(aT)에 따르면, 지난달 국산 냉장 대형(400g 이상) 고등어 1마리 가격은 4731원으로 전년 동월(3641원) 대비 29.9% 뛰었다.",2025-05-19,4731원,KOSIS_VALUE,국내공식통계,hcx,현재값,냉장 대형 고등어 가격,고등어,4731,원,-,-,N,,,,,,,,,
A1796-C007,A1796-C007-m2,"◇크기 작은 고등어, 굽고 튀기는 아프리카서 인기 18일 한국농수산식품유통공사(aT)에 따르면, 지난달 국산 냉장 대형(400g 이상) 고등어 1마리 가격은 4731원으로 전년 동월(3641원) 대비 29.9% 뛰었다.",2025-05-19,3641원,KOSIS_VALUE,국내공식통계,hcx,이전값,냉장 대형 고등어 가격,고등어,3641,원,2024-04,M,N,,,,,,,,,
A1796-C007,A1796-C007-m3,"◇크기 작은 고등어, 굽고 튀기는 아프리카서 인기 18일 한국농수산식품유통공사(aT)에 따르면, 지난달 국산 냉장 대형(400g 이상) 고등어 1마리 가격은 4731원으로 전년 동월(3641원) 대비 29.9% 뛰었다.",2025-05-19,29.9%,KOSIS_VALUE,국내공식통계,hcx,증감률,냉장 대형 고등어 가격 증가율,고등어,29.9,%,-,-,N,,,,,,,,,
A1708-C012,A1708-C012-m1,"KDI는 “소비 부진이 일부 완화되는 조짐이 나타났으나, 건설투자가 극심한 부진을 지속하며 내수 회복을 제약했다”고 했다.",2025-05-12,극심한 부진,KOSIS_VALUE,국내공식통계,hcx,현재값,건설투자,-,0,%,-,-,N,,,,,,,,,
A0478-C020,A0478-C020-m1,반면 내국인의 해외 주식 투자는 전달 7억달러 감소에서 5억달러 증가로 돌아섰다.,2025-02-06,7억달러,KOSIS_VALUE,국내공식통계,hcx,현재값,외국인 국내 주식 투자,-,700000000,달러,2024-12,M,Y,,,,,,,,,
A0478-C020,A0478-C020-m2,반면 내국인의 해외 주식 투자는 전달 7억달러 감소에서 5억달러 증가로 돌아섰다.,2025-02-06,5억달러,KOSIS_VALUE,국내공식통계,hcx,현재값,내국인 해외 주식 투자,-,500000000,달러,2024-12,M,Y,,,,,,,,,
A0346-C011,A0346-C011-m1,반면 한국 조선소의 점유율은 같은 기간 32.7%에서 16.7%로 줄었다.,2025-01-27,32.7%,KOSIS_VALUE,해외통계·정책,hcx,이전값,조선소 점유율,조선업,32.7,%,2020,Y,N,,,,,,,,,
