claim_id,article_id,title,date,url,claim_text,metric,metric_all,is_claim,population,prev_sentence,next_sentence,numbers,units,year,region,candidate_kosis_table,api_params,calculation,verifiable,org_id,tbl_id,obj_l1,itm_id,prd_se,reviewer_note,actual_value,actual_period,actual_prev_value,actual_prev_period,actual_change_pct,actual_change_point,api_error,claim_type,claim_number,actual_number,actual_source,verdict,diff,judge_note,refined_claim_type,refined_claim_number,refined_claim_number_reason,refined_actual_number,refined_actual_reason,refined_verdict,refined_diff,refined_judge_note,refined_final_status,audit_future_period,audit_forecast_or_target,audit_mapping_unconfirmed,rerun_actual_period,rerun_actual_value,rerun_verdict,rerun_api_error,audit_reason,audit_status,manual_decision,manual_final_status,manual_mapping_reason,manual_kosis_evidence,manual_checked_at,obj_l2,remap_decision,remap_final_status,remap_reason,remap_kosis_evidence,verification_method,aggregation_rule,remap_checked_at,unavailable_category,unavailable_category_reason
C18609,2438,"‘소비 쿠폰’, 온라인 쇼핑몰은 안 되고 다이소는 된다",2025-07-07,https://www.chosun.com/economy/economy_general/2025/07/07/TTMPNIQJJ5CSDL5H6EOCMPXS3M,소득 하위 90% 기준선은 9월 초·중순 발표될 예정이다.,임금·소득,임금·소득; 비율·증감률; 날짜·시간,True,,소득 하위 90% 국민들은 9월 22일~10월 31일 추가로 10만원을 받는다.,앞서 5일 행정안전부와 기획재정부가 발표한 소비 쿠폰 지급 계획을 토대로 소비 쿠폰 사용처와 지급 방식을 둘러싼 궁금증을 일문일답으로 풀었다.,"[90, 9]","['%', '월']",[],[],"가구당 월평균 가계수지 (전국,1인이상)(tblId=DT_1L9U101); 소득5분위별 가구당 가계수지 (전국,1인이상)(tblId=DT_1L9U103); 소득구간별 가구당 월평균 가계수지 (전국,1인이상)(tblId=DT_1L9U107)","orgId=101, tblId=DT_1L9U101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1L9U101,A,T110,M,가구당 월평균 가계수지 후보 선택. 소득/지출 항목 확인 필요 | obj_l1/itm_id 자동 후보 입력,,,,,,,데이터 없음(응답은 성공했으나 매칭 실패),LEVEL,90.0,,"KOSIS 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/Param/statisticsParameterData.do?method=getList&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1L9U101&objL1=A&itmId=T110&prdSe=M&newEstPrdCnt=1&format=json&startPrdDe=%5B%5D&endPrdDe=%5B%5D (Caused by NameResolutionError(""HTTPSConnection(host='kosis.kr', port=443): Failed to resolve 'kosis.kr' ([Errno 8] nodename nor servname provided, or not known)""))",판단불가,,KOSIS 실제값을 못 가져옴 (표/시점/분류 코드 재확인 필요),LEVEL,90.0,% 숫자 선택,,데이터 없음(응답은 성공했으나 매칭 실패),판단불가,,KOSIS 실제값/계산값 없음,판단불가_API조회실패,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_API조회실패,,,,,,,,,,,,,,KOSIS 미제공,현재 코드북 표에서 같은 정의의 값을 확보하지 못함
C18673,2447,“車 관세는 협상 대상 아냐“...한국 자동차 수출 타격 장기화,2025-07-08,https://www.chosun.com/economy/auto/2025/07/08/X3TB7TRGCBEYVBZSWSXPIJMYH4,"이미 올 상반기 대미 자동차 수출액이 전년 대비 16.8% 급감하는 등 타격이 현실화됐고, 하반기에도 피해가 장기화될 거란 전망이다.",무역지표,무역지표; 비율·증감률,True,,iM증권은 25% 관세로 인해 현대차·기아의 부담이 현대차(5조 7000억원)와 기아(4조원)를 합해 10조원 안팎에 이를 것으로 전망했다.,이달 발표를 앞둔 2분기(4~6월) 실적부터 관세로 인한 한국 업체들의 피해가 반영될 거란 지적이다.,[16.8],['%'],[],[],"국가별 수출액, 수입액(tblId=DT_1R11006_FRM101); 품목별 수출액, 수입액(tblId=DT_1R11001_FRM101)","orgId=360, tblId=DT_1R11006_FRM101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,360,DT_1R11006_FRM101,13102103829E.00,13103103829T1,H,국가별 수출입 후보 선택. 국가/수출입/시점 코드 확인 필요 | obj_l1/itm_id 자동 후보 입력,,,,,,,데이터 없음(응답은 성공했으나 매칭 실패),CHANGE_RATE,16.8,,"KOSIS 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/Param/statisticsParameterData.do?method=getList&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=360&tblId=DT_1R11006_FRM101&objL1=13102103829E.00&itmId=13103103829T1&prdSe=H&newEstPrdCnt=1&format=json&startPrdDe=%5B%5D&endPrdDe=%5B%5D (Caused by NameResolutionError(""HTTPSConnection(host='kosis.kr', port=443): Failed to resolve 'kosis.kr' ([Errno 8] nodename nor servname provided, or not known)""))",판단불가,,KOSIS 실제값을 못 가져옴 (표/시점/분류 코드 재확인 필요),CHANGE_RATE,16.8,% 숫자 선택,,증감률 claim인데 actual_change_pct 없음,판단불가,,KOSIS 실제값/계산값 없음,판단불가_증감계산값없음,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_증감계산값없음,,,,,,,,,,,,,,정보 부족,시점·대상·파라미터 또는 관측 실적이 확정되지 않음
C18693,2450,“집값 못 잡으면 재정 지출 늘려도 내수 안 살아나”,2025-07-08,https://www.chosun.com/economy/economy_general/2025/07/08/SA6WVXYNPFDFBMQTLTRXP2I7UM,글로벌 경기가 좋아서 세계산업지수가 0.8% 오르면 국내 소비자물가가 0.12%포인트 상승했다.,물가지표,물가지표; 비율·증감률,True,,"“첫째, 글로벌 경기이다.","둘째, 국제 원자재 가격이 1.9% 오를 때 국내 물가는 0.12%포인트 상승했다.","[0.8, 0.12]","['%', '%']",[],['경기'],월별 소비자물가 등락률(tblId=DT_1J22042); 소비자물가지수(2020=100)(tblId=DT_1J22003); 품목별 소비자물가지수(품목성질별: 2020=100)(tblId=DT_1J22112),"orgId=101, tblId=DT_1J22042 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1J22042,0,T03,Y,소비자물가 등락률 후보 선택. 지역/품목/월별 코드 확인 필요 | obj_l1/itm_id 자동 후보 입력,3.2,202606,3.1,202605,3.2258064516129057,0.10000000000000009,,POINT_CHANGE,0.12,0.10000000000000009,actual_change_point 컬럼 사용(전기대비 계산값),일치,0.019999999999999907,"claim=0.12, actual=0.10000000000000009, 오차=0.020 (허용=0.3)",POINT_CHANGE,0.12,% 숫자 선택,0.10000000000000009,actual_change_point 사용,일치,0.019999999999999907,"claim=0.12, adjusted_actual=0.10000000000000009, 오차=0.020, 허용=0.3",검증완료_일치,Y,N,Y,202512,2.3,일치,,기존 미래시점 선택을 정확한 과거 시점으로 교정해 수치가 일치했으나 매핑 수동 확정이 필요함,판단불가_KOSIS직접검증불가,직접검증불가,판단불가_KOSIS직접검증불가,세계산업지수 충격과 국내 물가의 관계를 추정한 모형 결과로 KOSIS 원자료 단일값으로 직접 검증할 수 없음,,2026-07-14,,,,,,,,,KOSIS 미제공,현재 코드북 표에서 같은 정의의 값을 확보하지 못함
C18694,2450,“집값 못 잡으면 재정 지출 늘려도 내수 안 살아나”,2025-07-08,https://www.chosun.com/economy/economy_general/2025/07/08/SA6WVXYNPFDFBMQTLTRXP2I7UM,"둘째, 국제 원자재 가격이 1.9% 오를 때 국내 물가는 0.12%포인트 상승했다.",비율·증감률,비율·증감률,True,,글로벌 경기가 좋아서 세계산업지수가 0.8% 오르면 국내 소비자물가가 0.12%포인트 상승했다.,"셋째, 국내 산업생산이 1% 상승할 때 물가는 0.8%포인트 올랐다.","[1.9, 0.12]","['%', '%']",[],[],월별 소비자물가 등락률(tblId=DT_1J22042); 소비자물가지수(2020=100)(tblId=DT_1J22003); 품목별 소비자물가지수(품목성질별: 2020=100)(tblId=DT_1J22112),"orgId=101, tblId=DT_1J22042 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1J22042,0,T03,Y,소비자물가 등락률 후보 선택. 지역/품목/월별 코드 확인 필요 | obj_l1/itm_id 자동 후보 입력,3.2,202606,3.1,202605,3.2258064516129057,0.10000000000000009,,POINT_CHANGE,0.12,0.10000000000000009,actual_change_point 컬럼 사용(전기대비 계산값),일치,0.019999999999999907,"claim=0.12, actual=0.10000000000000009, 오차=0.020 (허용=0.3)",POINT_CHANGE,0.12,% 숫자 선택,0.10000000000000009,actual_change_point 사용,일치,0.019999999999999907,"claim=0.12, adjusted_actual=0.10000000000000009, 오차=0.020, 허용=0.3",검증완료_일치,Y,N,Y,202512,2.3,일치,,기존 미래시점 선택을 정확한 과거 시점으로 교정해 수치가 일치했으나 매핑 수동 확정이 필요함,판단불가_KOSIS직접검증불가,직접검증불가,판단불가_KOSIS직접검증불가,국제 원자재 가격 충격과 국내 물가의 관계를 추정한 모형 결과로 KOSIS 원자료 단일값으로 직접 검증할 수 없음,,2026-07-14,,,,,,,,,KOSIS 미제공,현재 코드북 표에서 같은 정의의 값을 확보하지 못함
C18696,2450,“집값 못 잡으면 재정 지출 늘려도 내수 안 살아나”,2025-07-08,https://www.chosun.com/economy/economy_general/2025/07/08/SA6WVXYNPFDFBMQTLTRXP2I7UM,"넷째, 한국은행이 기준금리를 0.12%포인트 인상하면 물가는 0.09%포인트 하락했다.",금리지표,금리지표; 비율·증감률,True,,"셋째, 국내 산업생산이 1% 상승할 때 물가는 0.8%포인트 올랐다.","다섯째, 달러 대비 원화 환율이 1.6% 상승(원화 가치는 하락)하면 물가는 0.12%포인트 상승했다.” ―정부가 지출을 늘리는데 왜 내수는 살아나지 않나?","[0.12, 0.09]","['%', '%']",[],[],월별 소비자물가 등락률(tblId=DT_1J22042); 소비자물가지수(2020=100)(tblId=DT_1J22003); 품목별 소비자물가지수(품목성질별: 2020=100)(tblId=DT_1J22112),"orgId=101, tblId=DT_1J22042 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1J22042,0,T03,Y,소비자물가 등락률 후보 선택. 지역/품목/월별 코드 확인 필요 | obj_l1/itm_id 자동 후보 입력,3.2,202606,3.1,202605,3.2258064516129057,0.10000000000000009,,POINT_CHANGE,0.09,0.10000000000000009,actual_change_point 컬럼 사용(전기대비 계산값),일치,0.010000000000000092,"claim=0.09, actual=0.10000000000000009, 오차=0.010 (허용=0.3)",POINT_CHANGE,0.09,% 숫자 선택,0.10000000000000009,actual_change_point 사용,일치,0.010000000000000092,"claim=0.09, adjusted_actual=0.10000000000000009, 오차=0.010, 허용=0.3",검증완료_일치,Y,N,Y,202512,2.3,일치,,기존 미래시점 선택을 정확한 과거 시점으로 교정해 수치가 일치했으나 매핑 수동 확정이 필요함,판단불가_KOSIS직접검증불가,직접검증불가,판단불가_KOSIS직접검증불가,기준금리 충격과 물가의 관계를 추정한 모형 결과로 KOSIS 원자료 단일값으로 직접 검증할 수 없음,,2026-07-14,,,,,,,,,KOSIS 미제공,현재 코드북 표에서 같은 정의의 값을 확보하지 못함
C18707,2451,"가계 여윳돈 93조 사상 최대, 집값 상승 뇌관 되나",2025-07-08,https://www.chosun.com/economy/economy_general/2025/07/08/UZSAKR4BQ5GEBKX7LSZIQHCEQA,한편 1분기 국내총생산(GDP) 대비 가계 부채 비율은 89.4%로 6분기 연속 하락했다고 한은은 밝혔다.,비율·증감률,비율·증감률; 날짜·시간,True,,이동현 하나은행 부동산수석전문위원은 “정부의 강력한 대출 규제로 현재 부동산 시장은 다소 소강상태지만 여윳돈이 많이 축적된 가운데 부동산 가격이 다시 오를 수 있다는 심리가 확산할 경우 예금 등에 쌓였던 돈이 부동산으로 다시 쏠릴 수 있다”며 “장기적인 부동산 가격 안정을 위해선 사람들이 선호하는 지역에 신규 주택을 충분히 지어 분양하는 등 대출 규제로 억제되지 않는 수요를 소화할 공급 대책이 동반돼야 할 것”이라고 말했다.,GDP 대비 가계 부채 비율은 2023년 1분기 94.1%를 기록했다가 지난해 1분기 91.3%로 낮아졌고 4분기엔 89.6%를 기록하며 90% 아래로 하락했다.,"[1, 89.4, 6]","['분', '%', '분']",[],[],유형별 주택매매가격지수(2011.6=100)(tblId=DT_304N_04_00001),"orgId=408, tblId=DT_304N_04_00001 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,408,DT_304N_04_00001,1530430404A,16304304_01,Q,주택매매가격지수 후보 선택. 지역/주택유형 코드 확인 필요 | obj_l1/itm_id 자동 후보 입력,,,,,,,데이터 없음(응답은 성공했으나 매칭 실패),CHANGE_RATE,89.4,,"KOSIS 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/Param/statisticsParameterData.do?method=getList&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=408&tblId=DT_304N_04_00001&objL1=1530430404A&itmId=16304304_01&prdSe=Q&newEstPrdCnt=1&format=json&startPrdDe=%5B%5D&endPrdDe=%5B%5D (Caused by NameResolutionError(""HTTPSConnection(host='kosis.kr', port=443): Failed to resolve 'kosis.kr' ([Errno 8] nodename nor servname provided, or not known)""))",판단불가,,KOSIS 실제값을 못 가져옴 (표/시점/분류 코드 재확인 필요),CHANGE_RATE,89.4,% 숫자 선택,,증감률 claim인데 actual_change_pct 없음,판단불가,,KOSIS 실제값/계산값 없음,판단불가_증감계산값없음,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_증감계산값없음,,,,,,,,,,,,,,KOSIS 미제공,현재 코드북 표에서 같은 정의의 값을 확보하지 못함
C18708,2451,"가계 여윳돈 93조 사상 최대, 집값 상승 뇌관 되나",2025-07-08,https://www.chosun.com/economy/economy_general/2025/07/08/UZSAKR4BQ5GEBKX7LSZIQHCEQA,GDP 대비 가계 부채 비율은 2023년 1분기 94.1%를 기록했다가 지난해 1분기 91.3%로 낮아졌고 4분기엔 89.6%를 기록하며 90% 아래로 하락했다.,비율·증감률,비율·증감률; 날짜·시간,True,,한편 1분기 국내총생산(GDP) 대비 가계 부채 비율은 89.4%로 6분기 연속 하락했다고 한은은 밝혔다.,김용현 팀장은 “2분기엔 (지난 2월 일시적인) 토지 거래 허가 구역 해제 등의 여파로 가계 부채가 다소 늘어날 가능성이 있다.,"[2023, 1, 94.1, 1, 91.3, 4, 89.6, 90]","['년', '분', '%', '분', '%', '분', '%', '%']",['2023'],[],유형별 주택매매가격지수(2011.6=100)(tblId=DT_304N_04_00001),"orgId=408, tblId=DT_304N_04_00001 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,408,DT_304N_04_00001,1530430404A,16304304_01,Q,주택매매가격지수 후보 선택. 지역/주택유형 코드 확인 필요 | obj_l1/itm_id 자동 후보 입력,,,,,,,데이터 없음(응답은 성공했으나 매칭 실패),CHANGE_RATE,90.0,,"KOSIS 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/Param/statisticsParameterData.do?method=getList&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=408&tblId=DT_304N_04_00001&objL1=1530430404A&itmId=16304304_01&prdSe=Q&newEstPrdCnt=1&format=json&startPrdDe=%5B%272023%27%5D&endPrdDe=%5B%272023%27%5D (Caused by NameResolutionError(""HTTPSConnection(host='kosis.kr', port=443): Failed to resolve 'kosis.kr' ([Errno 8] nodename nor servname provided, or not known)""))",판단불가,,KOSIS 실제값을 못 가져옴 (표/시점/분류 코드 재확인 필요),CHANGE_RATE,90.0,% 숫자 선택,,증감률 claim인데 actual_change_pct 없음,판단불가,,KOSIS 실제값/계산값 없음,판단불가_증감계산값없음,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_증감계산값없음,,,,,,,,,,,,,,KOSIS 미제공,현재 코드북 표에서 같은 정의의 값을 확보하지 못함
C18903,2479,때이른 역대급 폭염에… 농수산물 줄줄이 올라 ‘비상’,2025-07-10,https://www.chosun.com/economy/economy_general/2025/07/10/NXE3Y4QH2RB6XIIY7EH3S3CJXI,"◇수박 한 통 가격 26% 올라 9일 한국농수산식품유통공사(aT)에 따르면, 지난 8일 수박 1통의 소매 가격은 2만6091원으로 집계됐다.",비율·증감률,비율·증감률; 금액; 날짜·시간,True,,지난해에 이어 올해도 폭염으로 인해 농작물 공급이 줄면서 가격이 상승하는 이른바 ‘히트플레이션(Heatflation·더위가 불러오는 물가 상승)‘이 찾아오는 것 아니냐는 우려가 나온다.,"전년 대비 26.6%, 평년 대비 31.7%가량 올랐다.","[26, 9, 8, 6091]","['%', '일', '일', '원']",[],[],어업생산동향 총괄표(tblId=DT_1EW0001),"orgId=101, tblId=DT_1EW0001 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1EW0001,0,T01,Y,어업생산동향 후보 선택. 어업/판매형태/지역 코드 확인 필요 | obj_l1/itm_id 자동 후보 입력,,,,,,,데이터 없음(응답은 성공했으나 매칭 실패),LEVEL,26.0,,"KOSIS 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/Param/statisticsParameterData.do?method=getList&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1EW0001&objL1=0&itmId=T01&prdSe=Y&newEstPrdCnt=1&format=json&startPrdDe=%5B%5D&endPrdDe=%5B%5D (Caused by NameResolutionError(""HTTPSConnection(host='kosis.kr', port=443): Failed to resolve 'kosis.kr' ([Errno 8] nodename nor servname provided, or not known)""))",판단불가,,KOSIS 실제값을 못 가져옴 (표/시점/분류 코드 재확인 필요),LEVEL,6091.0,원 숫자 선택,,데이터 없음(응답은 성공했으나 매칭 실패),판단불가,,KOSIS 실제값/계산값 없음,판단불가_API조회실패,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_API조회실패,,,,,,,,,,,,,,KOSIS 미제공,현재 코드북 표에서 같은 정의의 값을 확보하지 못함
C18904,2479,때이른 역대급 폭염에… 농수산물 줄줄이 올라 ‘비상’,2025-07-10,https://www.chosun.com/economy/economy_general/2025/07/10/NXE3Y4QH2RB6XIIY7EH3S3CJXI,"전년 대비 26.6%, 평년 대비 31.7%가량 올랐다.",비율·증감률,비율·증감률,True,,"◇수박 한 통 가격 26% 올라 9일 한국농수산식품유통공사(aT)에 따르면, 지난 8일 수박 1통의 소매 가격은 2만6091원으로 집계됐다.",여름철 대표 과일인 수박의 가격 상승은 지난달 장마로 인한 공급 지연에 폭염으로 수박을 찾는 이들이 크게 늘었기 때문이다.,"[26.6, 31.7]","['%', '%']",[],[],어업생산동향 총괄표(tblId=DT_1EW0001),"orgId=101, tblId=DT_1EW0001 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1EW0001,0,T01,Y,어업생산동향 후보 선택. 어업/판매형태/지역 코드 확인 필요 | obj_l1/itm_id 자동 후보 입력,,,,,,,데이터 없음(응답은 성공했으나 매칭 실패),CHANGE_RATE,31.7,,"KOSIS 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/Param/statisticsParameterData.do?method=getList&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1EW0001&objL1=0&itmId=T01&prdSe=Y&newEstPrdCnt=1&format=json&startPrdDe=%5B%5D&endPrdDe=%5B%5D (Caused by NameResolutionError(""HTTPSConnection(host='kosis.kr', port=443): Failed to resolve 'kosis.kr' ([Errno 8] nodename nor servname provided, or not known)""))",판단불가,,KOSIS 실제값을 못 가져옴 (표/시점/분류 코드 재확인 필요),CHANGE_RATE,31.7,% 숫자 선택,,증감률 claim인데 actual_change_pct 없음,판단불가,,KOSIS 실제값/계산값 없음,판단불가_증감계산값없음,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_증감계산값없음,,,,,,,,,,,,,,KOSIS 미제공,현재 코드북 표에서 같은 정의의 값을 확보하지 못함
C18906,2479,때이른 역대급 폭염에… 농수산물 줄줄이 올라 ‘비상’,2025-07-10,https://www.chosun.com/economy/economy_general/2025/07/10/NXE3Y4QH2RB6XIIY7EH3S3CJXI,"또 다른 여름철 과일인 참외 가격의 경우 전년 대비 2.2%가량 내려 안정세를 보이고 있지만, 7월 중순부터 출하량이 감소하면서 가격이 오를 가능성이 있다.",비율·증감률,비율·증감률; 날짜·시간,True,,노호영 한국농촌경제연구원 원예관측실장은 “7월 초부터 강원도 양구 등에서 수박 출하가 이뤄져야 하는데 지난달 비가 많이 오고 일조량이 부족해 출하가 다소 늦어졌다”며 “폭염이 찾아오면서 수박에 대한 선호도가 상당히 높은 상태라 지연된 수박 출하가 정상화되더라도 가격은 오를 수 있다”고 했다.,◇잎채소 수확 줄고 고등어는 안 잡혀 여름철 밥상에 자주 오르는 채소류 가격도 급등하고 있다.,"[2.2, 7]","['%', '월']",[],[],어업생산동향 총괄표(tblId=DT_1EW0001),"orgId=101, tblId=DT_1EW0001 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1EW0001,0,T01,M,어업생산동향 후보 선택. 어업/판매형태/지역 코드 확인 필요 | obj_l1/itm_id 자동 후보 입력,,,,,,,데이터 없음(응답은 성공했으나 매칭 실패),CHANGE_RATE,2.2,,"KOSIS 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/Param/statisticsParameterData.do?method=getList&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1EW0001&objL1=0&itmId=T01&prdSe=M&newEstPrdCnt=1&format=json&startPrdDe=%5B%5D&endPrdDe=%5B%5D (Caused by NameResolutionError(""HTTPSConnection(host='kosis.kr', port=443): Failed to resolve 'kosis.kr' ([Errno 8] nodename nor servname provided, or not known)""))",판단불가,,KOSIS 실제값을 못 가져옴 (표/시점/분류 코드 재확인 필요),CHANGE_RATE,2.2,% 숫자 선택,,증감률 claim인데 actual_change_pct 없음,판단불가,,KOSIS 실제값/계산값 없음,판단불가_증감계산값없음,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_증감계산값없음,,,,,,,,,,,,,,정보 부족,시점·대상·파라미터 또는 관측 실적이 확정되지 않음
C18907,2479,때이른 역대급 폭염에… 농수산물 줄줄이 올라 ‘비상’,2025-07-10,https://www.chosun.com/economy/economy_general/2025/07/10/NXE3Y4QH2RB6XIIY7EH3S3CJXI,"8일 오이(가시 계통) 10개의 소매가는 1만1922원으로 전년 대비 27% 올랐고, 깻잎 100g도 2516원을 기록해 전년보다 25.9%가량 올랐다.",비율·증감률,비율·증감률; 금액; 건수·개수; 길이·무게·부피; 날짜·시간,True,,◇잎채소 수확 줄고 고등어는 안 잡혀 여름철 밥상에 자주 오르는 채소류 가격도 급등하고 있다.,적상추 100g은 전년보다 4.8%가량 오른 1182원이었다.,"[8, 10, 1922, 27, 100, 2516, 25.9]","['일', '개', '원', '%', 'g', '원', '%']",[],[],어업생산동향 총괄표(tblId=DT_1EW0001),"orgId=101, tblId=DT_1EW0001 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1EW0001,0,T01,Y,어업생산동향 후보 선택. 어업/판매형태/지역 코드 확인 필요 | obj_l1/itm_id 자동 후보 입력,,,,,,,데이터 없음(응답은 성공했으나 매칭 실패),CHANGE_RATE,25.9,,"KOSIS 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/Param/statisticsParameterData.do?method=getList&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1EW0001&objL1=0&itmId=T01&prdSe=Y&newEstPrdCnt=1&format=json&startPrdDe=%5B%5D&endPrdDe=%5B%5D (Caused by NameResolutionError(""HTTPSConnection(host='kosis.kr', port=443): Failed to resolve 'kosis.kr' ([Errno 8] nodename nor servname provided, or not known)""))",판단불가,,KOSIS 실제값을 못 가져옴 (표/시점/분류 코드 재확인 필요),CHANGE_RATE,25.9,% 숫자 선택,,증감률 claim인데 actual_change_pct 없음,판단불가,,KOSIS 실제값/계산값 없음,판단불가_증감계산값없음,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_증감계산값없음,,,,,,,,,,,,,,KOSIS 미제공,현재 코드북 표에서 같은 정의의 값을 확보하지 못함
C18908,2479,때이른 역대급 폭염에… 농수산물 줄줄이 올라 ‘비상’,2025-07-10,https://www.chosun.com/economy/economy_general/2025/07/10/NXE3Y4QH2RB6XIIY7EH3S3CJXI,적상추 100g은 전년보다 4.8%가량 오른 1182원이었다.,비율·증감률,비율·증감률; 금액; 길이·무게·부피,True,,"8일 오이(가시 계통) 10개의 소매가는 1만1922원으로 전년 대비 27% 올랐고, 깻잎 100g도 2516원을 기록해 전년보다 25.9%가량 올랐다.",잎채소는 폭염이 찾아오면 잎이 말라 타들어가거나 색이 변하는 등 상품성이 크게 떨어지면서 출하량이 줄어들기 때문에 향후 가격 오름세가 더 이어질 가능성도 크다.,"[100, 4.8, 1182]","['g', '%', '원']",[],[],어업생산동향 총괄표(tblId=DT_1EW0001),"orgId=101, tblId=DT_1EW0001 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1EW0001,0,T01,Y,어업생산동향 후보 선택. 어업/판매형태/지역 코드 확인 필요 | obj_l1/itm_id 자동 후보 입력,,,,,,,데이터 없음(응답은 성공했으나 매칭 실패),LEVEL,100.0,,"KOSIS 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/Param/statisticsParameterData.do?method=getList&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1EW0001&objL1=0&itmId=T01&prdSe=Y&newEstPrdCnt=1&format=json&startPrdDe=%5B%5D&endPrdDe=%5B%5D (Caused by NameResolutionError(""HTTPSConnection(host='kosis.kr', port=443): Failed to resolve 'kosis.kr' ([Errno 8] nodename nor servname provided, or not known)""))",판단불가,,KOSIS 실제값을 못 가져옴 (표/시점/분류 코드 재확인 필요),LEVEL,1182.0,원 숫자 선택,,데이터 없음(응답은 성공했으나 매칭 실패),판단불가,,KOSIS 실제값/계산값 없음,판단불가_API조회실패,N,N,N,,,,,기존 재검토/판단불가 상태 유지,판단불가_API조회실패,,,,,,,,,,,,,,KOSIS 미제공,현재 코드북 표에서 같은 정의의 값을 확보하지 못함
