claim_id,claim_measurement_id,article_id,title,date,url,claim_text,prev_sentence,next_sentence,claim_domain_scope,is_recurring_series,metric_domain,indicator,keywords,region,age_group,gender,industry_or_item,population_etc,origin_country,destination_country,period,period_end,prd_se,time_resolution_status,measurement_text,measurement_usage,measurement_source,measurement_indicator,measurement_item,measurement_period,measurement_prd_se,measurement_binding_source,measurement_role,value,value_min,value_max,value_approximate,unit,value_type,direction,change_base,evidence_text,extraction_confidence,needs_review,review_reason,measurement_repaired,measurement_fallback_count,measurement_binding_fallback_count,extraction_model,prompt_version,extracted_at,claim_indicator,claim_industry_or_item,claim_period,claim_prd_se,raw_measurement_period,period_alignment_status,raw_unit,canonical_unit,unit_dimension,semantic_type,entity_type,comparison_period,mapping_eligible,in_ready,mapping_exclusion_code,mapping_exclusion_reason,mapping_gate,mapping_gate_reason,enrichment_actions,scope_gate_code,scope_gate_reason,scope_gate_severity,scope_gate_blocked,scope_gate_propagated,article_source_hint,dropped_item,item_ungrounded
A0020-SPE84B1B5437,A0020-SPE84B1B5437-m1,A0020,채용·인력배치 로봇 혁명… “관리·설계직 더 뽑고 야근도 확 줄어”,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/A7CI5RF3WNDZ3IYINXCYLMBVS4,한국로봇산업진흥원에 따르면 로봇화에 뛰어든 우리 기업은 2524곳(2023년 기준)으로 2019년보다 13%가량 증가했다.,기업들의 로봇 도입과 신기술 투자는 늘어나는 추세다.,"이들 중 41%는 로봇 관련 연구소 전담팀을 운영하고 있고, 특히 ‘전문서비스용 로봇(66.0%)’ ‘로봇임베디드(59.6%)’ ‘개인서비스용 로봇(49.4%)’에 비용을 투자하고 있었다.",국내공식통계,N,고용,로봇화에 뛰어든 기업 수,"로봇화, 기업, 증가",-,-,-,,-,-,-,2019,-,Y,확정,13%가량,KOSIS_VALUE,hcx,로봇화에 뛰어든 기업 수,-,2019,Y,hcx,증감률,13,-,-,Y,%,증감률,증가,전년,한국로봇산업진흥원에 따르면 로봇화에 뛰어든 우리 기업은 2524곳(2023년 기준)으로 2019년보다 13%가량 증가했다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,로봇화에 뛰어든 기업 수,,2023,Y,2019,,%,%,rate,rate_change,organization,2018,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0020-SP6A79D2AE3A,A0020-SP6A79D2AE3A-m1,A0020,채용·인력배치 로봇 혁명… “관리·설계직 더 뽑고 야근도 확 줄어”,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/A7CI5RF3WNDZ3IYINXCYLMBVS4,"실시한 조사에 따르면, 이곳 중소제조업체의 40.7%는 “자금 조달이 어렵다”고 대답했다.",작년 한국산업단지공단이 경남 창원 산단을 중심으로,"“정부, 지자체 지원이 부족하다”고 답한 경우는 25.9%, “투자 비용 대비 회수 기간이 길다”고 답한 경우는 20.4%였다.",국내공식통계,N,고용,중소제조업체 자금 조달 어려움 비율,"중소제조업체, 자금 조달, 정부 지원, 투자 비용",-,-,-,,중소제조업체,-,-,2024,-,Y,확정,40.7%,KOSIS_VALUE,hcx,중소제조업체 자금 조달 어려움 비율,-,2024,Y,hcx,현재값,40.7,-,-,N,%,비중,-,전년,"[검증 대상 문장] 작년 한국산업단지공단이 경남 창원 산단을 중심으로 실시한 조사에 따르면, 이곳 중소제조업체의 40.7%는 ""자금 조달이 어렵다""고 대답했다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,중소제조업체 자금 조달 어려움 비율,,2024,Y,2024,,%,%,rate,rate_level,organization,,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0020-SP0CC9D6D682,A0020-SP0CC9D6D682-m2,A0020,채용·인력배치 로봇 혁명… “관리·설계직 더 뽑고 야근도 확 줄어”,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/A7CI5RF3WNDZ3IYINXCYLMBVS4,"작년 중기중앙회와 통계청에 따르면, 로봇 및 인공지능(AI) 등 신기술 도입률은 대기업과 중소기업 간 두 배 이상 차이가 났다. 대기업이 신기술을 도입한 경우는 24.5%, 중소기업(50인 이상 300인 미만)의 신기술 도입률은 12.1% 정도였다.",대기업과 중소기업의 신기술 도입률 격차도 아직 크다.,-,국내공식통계,N,고용,중소기업의 신기술 도입률,"로봇, 인공지능, 신기술, 도입률, 대기업, 중소기업",-,-,-,,-,-,-,2024,-,Y,확정,12.1%,KOSIS_VALUE,hcx,중소기업의 신기술 도입률,-,2024,Y,hcx,현재값,12.1,-,-,N,%,수준값,-,전년,"작년 중기중앙회와 통계청에 따르면, 로봇 및 인공지능(AI) 등 신기술 도입률은 대기업과 중소기업 간 두 배 이상 차이가 났다. 대기업이 신기술을 도입한 경우는 24.5%, 중소기업(50인 이상 300인 미만)의 신기술 도입률은 12.1% 정도였다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,신기술 도입률,,2024,Y,2024,,%,%,rate,level,organization,,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0023-SPC9A6E7ED48,A0023-SPC9A6E7ED48-m1,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,이창용 한국은행 총재도 같은 달 17일 국회 기획재정위원회 현안질의에서 “현재 통과된 예산안은 경제(성장률)에 마이너스(-) 0.06%포인트정도 영향이 있다”고 말했었다.,거대 야당인 더불어민주당 주도의 4조원대 감액 예산안이 지난달 10일 국회를 통과한 점도 한은보다 새해 경제를 어둡게 전망한 이유다.,최근 한달새 나온 각종 경기 지표가 부진한 모습을 보인 점도 정부의 보수적인 경기 전망에 한몫했다.,국내공식통계,N,재정·조세,예산안의 경제성장률 영향,"경제성장률, 전망치, 한은, 국회, 예산안",-,-,-,,-,-,-,2025,-,Y,확정,0.06%,KOSIS_VALUE,hcx,예산안의 경제성장률 영향,-,2025,Y,hcx,현재값,0.06,-,-,N,%,비중,감소,전년,"이창용 한국은행 총재도 같은 달 17일 국회 기획재정위원회 현안질의에서 ""현재 통과된 예산안은 경제(성장률)에 마이너스(-) 0.06%포인트정도 영향이 있다""고 말했었다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,경제성장률,,2025,Y,2025,,%,%,rate,level,unspecified,,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0023-SPE3405D9C32,A0023-SPE3405D9C32-m1,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,"지난달 30일 발표된 통계청의 ‘11월 산업활동동향’에 따르면, 생산은 작년 9월(-0.4%)·10월(-0.2%)·11월(-0.4%) 등 3개월 연속으로 전월 대비 감소했다.",최근 한달새 나온 각종 경기 지표가 부진한 모습을 보인 점도 정부의 보수적인 경기 전망에 한몫했다.,설비투자도 작년 10월(-5.9%)·11월(-1.6%) 등 2달 연속 감소했다.,국내공식통계,N,생산·산업,산업생산지수,"산업활동동향, 생산, 전월 대비 감소",-,-,-,,-,-,-,202409,-,M,확정,-0.4%,KOSIS_VALUE,hcx,산업생산지수,-,2024-09,M,hcx,증감률,0.4,-,-,N,%,증감률,감소,전월,"지난달 30일 발표된 통계청의 ‘11월 산업활동동향’에 따르면, 생산은 작년 9월(-0.4%)·10월(-0.2%)·11월(-0.4%) 등 3개월 연속으로 전월 대비 감소했다.",high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,산업생산지수,,"2024-09, 2024-10, 2024-11",M,2024-09,,%,%,rate,rate_change,unspecified,202408,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0023-SPE3405D9C32,A0023-SPE3405D9C32-m2,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,"지난달 30일 발표된 통계청의 ‘11월 산업활동동향’에 따르면, 생산은 작년 9월(-0.4%)·10월(-0.2%)·11월(-0.4%) 등 3개월 연속으로 전월 대비 감소했다.",최근 한달새 나온 각종 경기 지표가 부진한 모습을 보인 점도 정부의 보수적인 경기 전망에 한몫했다.,설비투자도 작년 10월(-5.9%)·11월(-1.6%) 등 2달 연속 감소했다.,국내공식통계,N,생산·산업,산업생산지수,"산업활동동향, 생산, 전월 대비 감소",-,-,-,,-,-,-,202410,-,M,확정,-0.2%,KOSIS_VALUE,hcx,산업생산지수,-,2024-10,M,hcx,증감률,0.2,-,-,N,%,증감률,감소,전월,"지난달 30일 발표된 통계청의 ‘11월 산업활동동향’에 따르면, 생산은 작년 9월(-0.4%)·10월(-0.2%)·11월(-0.4%) 등 3개월 연속으로 전월 대비 감소했다.",high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,산업생산지수,,"2024-09, 2024-10, 2024-11",M,2024-10,,%,%,rate,rate_change,unspecified,202409,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0023-SP5A84C92CFD,A0023-SP5A84C92CFD-m1,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,다만 11월 소매판매는 전년 동월과 비교하면 1.9% 줄어 부진한 흐름을 이어갔다.,소비 지표인 소매판매는 9월(-0.3%)과 10월(-0.8%) 2달 연속 감소하다가 11월 0.4% 증가세로 돌아섰다.,◇잠재 성장률보다 낮은 올해 성장률 전망치 정부의 올해 성장률 전망치는 잠재,국내공식통계,N,소매·소비,소매판매 증감률,"소매판매, 전년 동월",-,-,-,,-,-,-,202411,-,M,확정,1.9%,KOSIS_VALUE,hcx,소매판매 증감률,-,2024-11,M,hcx,현재값,1.9,-,-,N,%,증감률,감소,전년동기,다만 11월 소매판매는 전년 동월과 비교하면 1.9% 줄어 부진한 흐름을 이어갔다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,소매판매,,2024-11,M,2024-11,,%,%,rate,rate_change,unspecified,202311,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0023-SP253B27241B,A0023-SP253B27241B-m1,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,성장률과 물가 상승률이 모두 2%를 밑돈 경우는 2020년이 마지막이었다.,"경기 둔화 속 저물가는 투자와 고용 감소, 실업자 증가, 가계소득 감소, 소비 침체 등 악순환으로 이어질 수 있다.",저출산·고령화 장기화로 생산연령인구(15~64세)가 줄어드는 가운데 경기 부진세가 이어지면서 올해 취업자 수도 12만명 늘어나는 데 그칠 것으로 정부는 전망했다.,국내공식통계,N,기타,성장률과 물가 상승률,"성장률, 물가 상승률, 2%",-,-,-,,-,-,-,2020,-,Y,확정,2%,KOSIS_VALUE,hcx,성장률과 물가 상승률,-,2020,Y,hcx,증감률,2,-,-,N,%,증감률,유지,전년,성장률과 물가 상승률이 모두 2%를 밑돈 경우는 2020년이 마지막이었다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,성장률과 물가 상승률,,,,2020,,%,%,rate,rate_change,unspecified,2019,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0026-SP62C4E813C9,A0026-SP62C4E813C9-m1,A0026,"선물환포지션 한도 풀고, 외화대출 규제도 완화",2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/QWFKNTB7ZRARZGL4HKVD5NS234,연간으로 따지면 무려 172.1원이 올랐다.,"최근 미국 경제가 호조세를 보이고 있고, 트럼프 2기 행정부 출범과 국내 정치적 불안이 겹치면서 달러 대비 원화 환율은 지난달 말(30일) 오후 3시 30분 기준 1472.5원을 기록했다.",기재부 관계자는 향후 환율 전망에 대해 “외환시장 여건은 미국의 금리 경로 불확실성 등으로 최근 환율 변동성 같은 불확실성이 있는 상황”이라고 했다.,국내공식통계,N,금융·금리,환율 상승폭,"환율, 달러, 원화",-,-,-,,-,-,-,2025,-,Y,확정,172.1원,KOSIS_VALUE,hcx,환율 상승폭,-,2025,Y,hcx,현재값,172.1,-,-,N,원,증감량,증가,전년,연간으로 따지면 무려 172.1원이 올랐다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,달러 대비 원화 환율,,2025,Y,2025,,원,원,currency,absolute_change,unspecified,2024,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0029-SPEA6B4D01A2,A0029-SPEA6B4D01A2-m1,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,"작년 국내 완성차 업체들의 판매량이 2023년 대비 0.6% 줄며, 3년만에 감소세로 돌아섰다.",한국 경제의 내수와 수출을 떠받치던 자동차 산업이 전기차 캐즘(수요 정체) 영향권에 본격 접어들면서 실적 부진에 빠졌다.,"경기 침체 속 내수 판매가 6%대 급감했고, 수출은 전체적으로 보합세를 보인 가운데 현대차와 르노코리아 등 판매량이 큰 폭으로 줄었다.",국내공식통계,Y,소매·소비,완성차 판매량,"완성차, 판매량, 감소세, 내수, 전기차, 캐즘",-,-,-,완성차,-,-,-,2024,-,Y,확정,0.6%,KOSIS_VALUE,hcx,완성차 판매량,완성차,2023,Y,hcx,증감률,0.6,-,-,N,%,증감률,감소,전년,"작년 국내 완성차 업체들의 판매량이 2023년 대비 0.6% 줄며, 3년만에 감소세로 돌아섰다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,완성차 판매량 증감률,완성차,2024,Y,2023,COMPARISON_PERIOD_TO_TARGET,%,%,rate,rate_change,item,2023,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0029-SPC266C13A00,A0029-SPC266C13A00-m1,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,"국내 판매는 135만6706대로 전년 대비 6.4% 줄었고, 해외 판매는 658만4378대로 같은 기간 0.7% 늘었다.","국내 완성차 5사(현대차, 기아, GM 한국사업장, KG모빌리티, 르노코리아)는 작년 794만7170대를 국내외에 판매했다고 3일 밝혔다.","작년 완성차 5사의 국내 판매는 하반기 신차를 낸 르노코리아를 제외하고 일제히 줄었다. 고금리 속 경기 침체가 심화됐고, 충전 불편과 비싼 가격을 이유로 전기차 수요가 주춤한 영향이다.",국내공식통계,Y,소매·소비,완성차 판매량,"완성차, 판매량, 내수, 전기차, 캐즘",-,-,-,완성차,-,-,-,2024,-,Y,확정,135만6706대,KOSIS_VALUE,hcx,완성차 판매량,완성차,2024,Y,hcx,현재값,1356706,-,-,N,대,수준값,감소,전년,"[검증 대상 문장] 국내 판매는 135만6706대로 전년 대비 6.4% 줄었고, 해외 판매는 658만4378대로 같은 기간 0.7% 늘었다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,완성차 판매량,완성차,2024,Y,2024,,대,대,count,count,item,,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0029-SPC266C13A00,A0029-SPC266C13A00-m2,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,"국내 판매는 135만6706대로 전년 대비 6.4% 줄었고, 해외 판매는 658만4378대로 같은 기간 0.7% 늘었다.","국내 완성차 5사(현대차, 기아, GM 한국사업장, KG모빌리티, 르노코리아)는 작년 794만7170대를 국내외에 판매했다고 3일 밝혔다.","작년 완성차 5사의 국내 판매는 하반기 신차를 낸 르노코리아를 제외하고 일제히 줄었다. 고금리 속 경기 침체가 심화됐고, 충전 불편과 비싼 가격을 이유로 전기차 수요가 주춤한 영향이다.",국내공식통계,Y,소매·소비,완성차 판매량 증감률,"완성차, 판매량, 내수, 전기차, 캐즘",-,-,-,완성차,-,-,-,2024,-,Y,확정,6.4%,KOSIS_VALUE,hcx,완성차 판매량 증감률,완성차,2024,Y,hcx,증감률,6.4,-,-,N,%,증감률,감소,전년,"[검증 대상 문장] 국내 판매는 135만6706대로 전년 대비 6.4% 줄었고, 해외 판매는 658만4378대로 같은 기간 0.7% 늘었다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,완성차 판매량,완성차,2024,Y,2024,,%,%,rate,rate_change,item,2023,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0029-SPC266C13A00,A0029-SPC266C13A00-m3,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,"국내 판매는 135만6706대로 전년 대비 6.4% 줄었고, 해외 판매는 658만4378대로 같은 기간 0.7% 늘었다.","국내 완성차 5사(현대차, 기아, GM 한국사업장, KG모빌리티, 르노코리아)는 작년 794만7170대를 국내외에 판매했다고 3일 밝혔다.","작년 완성차 5사의 국내 판매는 하반기 신차를 낸 르노코리아를 제외하고 일제히 줄었다. 고금리 속 경기 침체가 심화됐고, 충전 불편과 비싼 가격을 이유로 전기차 수요가 주춤한 영향이다.",국내공식통계,Y,소매·소비,완성차 판매량,"완성차, 판매량, 내수, 전기차, 캐즘",-,-,-,완성차,-,-,-,2024,-,Y,확정,658만4378대,KOSIS_VALUE,hcx,완성차 판매량,완성차,2024,Y,hcx,현재값,6584378,-,-,N,대,수준값,증가,전년,"[검증 대상 문장] 국내 판매는 135만6706대로 전년 대비 6.4% 줄었고, 해외 판매는 658만4378대로 같은 기간 0.7% 늘었다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,완성차 판매량,완성차,2024,Y,2024,,대,대,count,count,item,,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0029-SPC266C13A00,A0029-SPC266C13A00-m4,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,"국내 판매는 135만6706대로 전년 대비 6.4% 줄었고, 해외 판매는 658만4378대로 같은 기간 0.7% 늘었다.","국내 완성차 5사(현대차, 기아, GM 한국사업장, KG모빌리티, 르노코리아)는 작년 794만7170대를 국내외에 판매했다고 3일 밝혔다.","작년 완성차 5사의 국내 판매는 하반기 신차를 낸 르노코리아를 제외하고 일제히 줄었다. 고금리 속 경기 침체가 심화됐고, 충전 불편과 비싼 가격을 이유로 전기차 수요가 주춤한 영향이다.",국내공식통계,Y,소매·소비,완성차 판매량 증감률,"완성차, 판매량, 내수, 전기차, 캐즘",-,-,-,완성차,-,-,-,2024,-,Y,확정,0.7%,KOSIS_VALUE,hcx,완성차 판매량 증감률,완성차,2024,Y,hcx,증감률,0.7,-,-,N,%,증감률,증가,전년,"[검증 대상 문장] 국내 판매는 135만6706대로 전년 대비 6.4% 줄었고, 해외 판매는 658만4378대로 같은 기간 0.7% 늘었다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,완성차 판매량,완성차,2024,Y,2024,,%,%,rate,rate_change,item,2023,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0029-SPBB0C2661F9,A0029-SPBB0C2661F9-m1,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,"해외 판매가 0.5% 줄었고, 국내 판매가 7.5% 급감했다.","현대차는 지난해 판매량이 414만 1791대로, 2023년 대비 1.8% 감소했다.",작년 국내에서 현대차의 전기차 판매량은 1년 전보다 27.7%나 줄었다.,국내공식통계,Y,소매·소비,해외 판매 증감률,"완성차, 판매량, 감소세, 내수, 전기차, 캐즘",-,-,-,,-,-,-,2024,-,Y,확정,0.5%,KOSIS_VALUE,hcx,해외 판매 증감률,,2024,Y,hcx,증감률,0.5,-,-,N,%,증감률,감소,전년,"해외 판매가 0.5% 줄었고, 국내 판매가 7.5% 급감했다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,완성차 판매량,완성차,2024,Y,2024,,%,%,rate,rate_change,item,2023,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,완성차,Y
A0029-SPBB0C2661F9,A0029-SPBB0C2661F9-m2,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,"해외 판매가 0.5% 줄었고, 국내 판매가 7.5% 급감했다.","현대차는 지난해 판매량이 414만 1791대로, 2023년 대비 1.8% 감소했다.",작년 국내에서 현대차의 전기차 판매량은 1년 전보다 27.7%나 줄었다.,국내공식통계,Y,소매·소비,국내 판매 증감률,"완성차, 판매량, 감소세, 내수, 전기차, 캐즘",-,-,-,,-,-,-,2024,-,Y,확정,7.5%,KOSIS_VALUE,hcx,국내 판매 증감률,,2024,Y,hcx,증감률,7.5,-,-,N,%,증감률,감소,전년,"해외 판매가 0.5% 줄었고, 국내 판매가 7.5% 급감했다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,완성차 판매량,완성차,2024,Y,2024,,%,%,rate,rate_change,item,2023,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,완성차,Y
A0029-SP31842CA273,A0029-SP31842CA273-m1,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,"해외 판매가 1% 늘었지만, 국내 판매량은 4.2% 줄었다.",기아는 작년 국내외에서 308만 9457대를 팔아 최고 판매 실적을 올린 2023년(308만7384대) 기록을 소폭 웃돌았다.,GM 한국사업장(-35.9%)과 KG모빌리티(-25.7%)도 내수 판매가 급감했다.,국내공식통계,Y,소매·소비,해외 판매 증가율,"완성차, 판매량, 내수, 전기차, 캐즘",-,-,-,,-,-,-,2024,-,Y,확정,1%,KOSIS_VALUE,hcx,해외 판매 증가율,,2024,Y,hcx,증감률,1,-,-,N,%,증감률,증가,전년,"해외 판매가 1% 늘었지만, 국내 판매량은 4.2% 줄었다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,완성차 판매량 증감률,완성차,2024,Y,2024,,%,%,rate,rate_change,item,2023,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,완성차,Y
A0029-SP31842CA273,A0029-SP31842CA273-m2,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,"해외 판매가 1% 늘었지만, 국내 판매량은 4.2% 줄었다.",기아는 작년 국내외에서 308만 9457대를 팔아 최고 판매 실적을 올린 2023년(308만7384대) 기록을 소폭 웃돌았다.,GM 한국사업장(-35.9%)과 KG모빌리티(-25.7%)도 내수 판매가 급감했다.,국내공식통계,Y,소매·소비,국내 판매 감소율,"완성차, 판매량, 내수, 전기차, 캐즘",-,-,-,,-,-,-,2024,-,Y,확정,4.2%,KOSIS_VALUE,hcx,국내 판매 감소율,,2024,Y,hcx,증감률,4.2,-,-,N,%,증감률,감소,전년,"해외 판매가 1% 늘었지만, 국내 판매량은 4.2% 줄었다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,완성차 판매량 증감률,완성차,2024,Y,2024,,%,%,rate,rate_change,item,2023,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,완성차,Y
A0031-SP041EDC0971,A0031-SP041EDC0971-m1,A0031,"추락하는 성장률, 내수 살려 떠받친다",2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/FS5OTJUQ7RC5JIPD2GEHE7U47Q,반도체 등 주력 수출 업종의 경쟁 심화와 이달 20일 출범하는 트럼프 정부의 관세 장벽 강화 등으로 수출 증가율은 작년 8.2%에서 올해 1.5%로 쪼그라들 것으로 봤다.,"정부는 ‘대내외 불확실성 확대’를 올해 경제 여건으로 규정하고, 민생경제회복과 대외신인도 관리, 통상 환경 불확실성 대응, 산업 경쟁력 강화 등 4대 방향을 중심으로 경제정책을 추진하기로 했다.","최 권한대행은 “경제 여건 전반을 1분기 중 재점검하고, 필요시 추가 경기 보강 방안을 강구하겠다”며 추가경정예산 편성 가능성을 시사했다.",국내공식통계,N,무역,수출 증가율,"반도체, 수출 업종, 경쟁 심화, 관세 장벽",-,-,-,반도체,-,-,-,2025,-,Y,확정,8.2%,KOSIS_VALUE,hcx,수출 증가율,반도체,2024,Y,hcx,증감률,8.2,-,-,N,%,증감률,증가,전년,반도체 등 주력 수출 업종의 경쟁 심화와 이달 20일 출범하는 트럼프 정부의 관세 장벽 강화 등으로 수출 증가율은 작년 8.2%에서 올해 1.5%로 쪼그라들 것으로 봤다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,수출 증가율,반도체,2025,Y,2024,COMPARISON_PERIOD_TO_TARGET,%,%,rate,rate_change,item,2024,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0031-SP041EDC0971,A0031-SP041EDC0971-m2,A0031,"추락하는 성장률, 내수 살려 떠받친다",2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/FS5OTJUQ7RC5JIPD2GEHE7U47Q,반도체 등 주력 수출 업종의 경쟁 심화와 이달 20일 출범하는 트럼프 정부의 관세 장벽 강화 등으로 수출 증가율은 작년 8.2%에서 올해 1.5%로 쪼그라들 것으로 봤다.,"정부는 ‘대내외 불확실성 확대’를 올해 경제 여건으로 규정하고, 민생경제회복과 대외신인도 관리, 통상 환경 불확실성 대응, 산업 경쟁력 강화 등 4대 방향을 중심으로 경제정책을 추진하기로 했다.","최 권한대행은 “경제 여건 전반을 1분기 중 재점검하고, 필요시 추가 경기 보강 방안을 강구하겠다”며 추가경정예산 편성 가능성을 시사했다.",국내공식통계,N,무역,수출 증가율,"반도체, 수출 업종, 경쟁 심화, 관세 장벽",-,-,-,반도체,-,-,-,2025,-,Y,확정,1.5%,KOSIS_VALUE,hcx,수출 증가율,반도체,2025,Y,hcx,증감률,1.5,-,-,N,%,증감률,증가,전년,반도체 등 주력 수출 업종의 경쟁 심화와 이달 20일 출범하는 트럼프 정부의 관세 장벽 강화 등으로 수출 증가율은 작년 8.2%에서 올해 1.5%로 쪼그라들 것으로 봤다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,수출 증가율,반도체,2025,Y,2025,,%,%,rate,rate_change,item,2024,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
