claim_id,claim_measurement_id,indicator,metric_domain,industry_or_item,value,unit,raw_unit,unit_dimension,semantic_type,entity_type,value_type,measurement_role,measurement_usage,period,prd_se,change_base,comparison_period,candidate_rank,candidate_score,candidate_runner_up_score,candidate_status,candidate_status_code,candidate_status_reason,candidate_hits,retrieval_backend,lexical_score,lexical_eligible,semantic_score,reranker_score,fusion_score,table_override_rule,mapping_override_rule,org_id,tbl_id,tbl_name,stat_id,category_path,meta_candidates,selected_itm_id,selected_itm_name,selected_itm_unit,selected_itm_score,selected_obj_l1_axis_id,selected_obj_l1_axis_name,selected_obj_l1,selected_obj_l1_name,selected_obj_l1_score,selected_obj_l2_axis_id,selected_obj_l2_axis_name,selected_obj_l2,selected_obj_l2_name,selected_obj_l2_score,selected_obj_l3_axis_id,selected_obj_l3_axis_name,selected_obj_l3,selected_obj_l3_name,selected_obj_l3_score,selected_obj_l4_axis_id,selected_obj_l4_axis_name,selected_obj_l4,selected_obj_l4_name,selected_obj_l4_score,selected_obj_l5_axis_id,selected_obj_l5_axis_name,selected_obj_l5,selected_obj_l5_name,selected_obj_l5_score,selected_obj_l6_axis_id,selected_obj_l6_axis_name,selected_obj_l6,selected_obj_l6_name,selected_obj_l6_score,selected_obj_l7_axis_id,selected_obj_l7_axis_name,selected_obj_l7,selected_obj_l7_name,selected_obj_l7_score,selected_obj_l8_axis_id,selected_obj_l8_axis_name,selected_obj_l8,selected_obj_l8_name,selected_obj_l8_score,selected_code_status,mapping_type,unit_compatibility_reason,claim_text
A0018-SP6C1F318589,A0018-SP6C1F318589-m2,수출 증가율,무역,-,6.6,%,%,rate,rate_change,unspecified,증감률,증감률,KOSIS_VALUE,202412,M,전년동월,202312,3,474,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"수출,IT산업,국가별,ICT",hybrid+reranker,114,Y,,0.4413418769836426,0.4919354838709677,,,127,DT_092_115_2009_S027,국가별/IT산업별/월별 수출 현황,2007407,ICT수출입통계,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,작년 12월 수출은 613억8000만달러로 1년 전 대비 6.6% 늘어 한 달 전(1.4%)에 비해 오름폭을 키웠다.
A0018-SP6C1F318589,A0018-SP6C1F318589-m2,수출 증가율,무역,-,6.6,%,%,rate,rate_change,unspecified,증감률,증감률,KOSIS_VALUE,202412,M,전년동월,202312,4,450,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"수출,IT산업,ICT",hybrid+reranker,102,Y,,0.4006907343864441,0.4765625,,,127,DT_092_115_2009_S023,IT산업별/월별 수출 현황,2007407,ICT수출입통계,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,작년 12월 수출은 613억8000만달러로 1년 전 대비 6.6% 늘어 한 달 전(1.4%)에 비해 오름폭을 키웠다.
A0018-SP6C1F318589,A0018-SP6C1F318589-m2,수출 증가율,무역,-,6.6,%,%,rate,rate_change,unspecified,증감률,증감률,KOSIS_VALUE,202412,M,전년동월,202312,5,427,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"IT산업,수입,국가별,수출,ICT",hybrid+reranker,106,Y,,0.32156652212142944,0.4841269841269841,,,127,DT_092_115_2009_S028,국가별/IT산업별/월별 수입 현황,2007407,ICT수출입통계,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,작년 12월 수출은 613억8000만달러로 1년 전 대비 6.6% 늘어 한 달 전(1.4%)에 비해 오름폭을 키웠다.
A0018-SP6C1F318589,A0018-SP6C1F318589-m4,수출 증가율,무역,-,1.4,%,%,rate,rate_change,unspecified,증감률,증감률,KOSIS_VALUE,202411,M,전월,202410,1,549,547,TABLE_ONLY,META_NOT_LOADED,통계표 메타 조회 전 후보,"수출액,수출,수입,국가별,무역",hybrid+reranker,100,Y,,0.6962682008743286,0.46923076923076923,,,360,DT_1R11006_FRM101,"국가별 수출액, 수입액",1976045,SITC에의한무역통계,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,작년 12월 수출은 613억8000만달러로 1년 전 대비 6.6% 늘어 한 달 전(1.4%)에 비해 오름폭을 키웠다.
A0018-SP6C1F318589,A0018-SP6C1F318589-m4,수출 증가율,무역,-,1.4,%,%,rate,rate_change,unspecified,증감률,증감률,KOSIS_VALUE,202411,M,전월,202410,2,547,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출액,수출,수입,무역",hybrid+reranker,404,Y,,0.6346564888954163,0.5,,,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",1976045,SITC에의한무역통계,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,작년 12월 수출은 613억8000만달러로 1년 전 대비 6.6% 늘어 한 달 전(1.4%)에 비해 오름폭을 키웠다.
A0018-SP6C1F318589,A0018-SP6C1F318589-m4,수출 증가율,무역,-,1.4,%,%,rate,rate_change,unspecified,증감률,증감률,KOSIS_VALUE,202411,M,전월,202410,3,477,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"수출,IT산업,국가별,ICT",hybrid+reranker,114,Y,,0.45020830631256104,0.4919354838709677,,,127,DT_092_115_2009_S027,국가별/IT산업별/월별 수출 현황,2007407,ICT수출입통계,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,작년 12월 수출은 613억8000만달러로 1년 전 대비 6.6% 늘어 한 달 전(1.4%)에 비해 오름폭을 키웠다.
A0018-SP6C1F318589,A0018-SP6C1F318589-m4,수출 증가율,무역,-,1.4,%,%,rate,rate_change,unspecified,증감률,증감률,KOSIS_VALUE,202411,M,전월,202410,4,454,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"수출,IT산업,ICT",hybrid+reranker,102,Y,,0.41069716215133667,0.4765625,,,127,DT_092_115_2009_S023,IT산업별/월별 수출 현황,2007407,ICT수출입통계,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,작년 12월 수출은 613억8000만달러로 1년 전 대비 6.6% 늘어 한 달 전(1.4%)에 비해 오름폭을 키웠다.
A0018-SP6C1F318589,A0018-SP6C1F318589-m4,수출 증가율,무역,-,1.4,%,%,rate,rate_change,unspecified,증감률,증감률,KOSIS_VALUE,202411,M,전월,202410,5,431,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"IT산업,수입,국가별,수출,ICT",hybrid+reranker,106,Y,,0.33339470624923706,0.4841269841269841,,,127,DT_092_115_2009_S028,국가별/IT산업별/월별 수입 현황,2007407,ICT수출입통계,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,작년 12월 수출은 613억8000만달러로 1년 전 대비 6.6% 늘어 한 달 전(1.4%)에 비해 오름폭을 키웠다.
A0018-SP8114050F3A,A0018-SP8114050F3A-m1,수출 증가율,무역,반도체,10.9,%,%,rate,rate_change,item,증감률,증감률,KOSIS_VALUE,202308,M,전년동월,202208,1,665,665,TABLE_ONLY,META_NOT_LOADED,통계표 메타 조회 전 후보,"IT산업,수출,ICT,codebook:semiconductor_export_m",hybrid+reranker+codebook,1142,Y,,0.972151517868042,0.5,semiconductor_export_m,semiconductor_export_m,127,DT_092_115_2009_S023,IT산업별/월별 수출 현황,2007407,ICT수출입통계,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,코드북 후보 선택,,,수출 증가율은 작년 8월(10.9%)부터 11월까지 꺾이다가 지난달 들어 반도체 수출이 31.5% 불어나며 오름세로 돌아섰다.
A0018-SP8114050F3A,A0018-SP8114050F3A-m1,수출 증가율,무역,반도체,10.9,%,%,rate,rate_change,item,증감률,증감률,KOSIS_VALUE,202308,M,전년동월,202208,2,665,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출액,수출,수입,무역",hybrid+reranker,484,Y,,0.9857729077339172,0.4919354838709677,,,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",1976045,SITC에의한무역통계,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,수출 증가율은 작년 8월(10.9%)부터 11월까지 꺾이다가 지난달 들어 반도체 수출이 31.5% 불어나며 오름세로 돌아섰다.
A0018-SP8114050F3A,A0018-SP8114050F3A-m1,수출 증가율,무역,반도체,10.9,%,%,rate,rate_change,item,증감률,증감률,KOSIS_VALUE,202308,M,전년동월,202208,3,659,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출,수입,무역",hybrid+reranker,168,Y,,0.9841545820236206,0.4841269841269841,,,134,DT_134006_N001,품목별 수입·수출현황,2017044,기업무역활동통계,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,수출 증가율은 작년 8월(10.9%)부터 11월까지 꺾이다가 지난달 들어 반도체 수출이 31.5% 불어나며 오름세로 돌아섰다.
A0018-SP8114050F3A,A0018-SP8114050F3A-m1,수출 증가율,무역,반도체,10.9,%,%,rate,rate_change,item,증감률,증감률,KOSIS_VALUE,202308,M,전년동월,202208,4,623,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출",hybrid+reranker,152,Y,,0.9078037738800049,0.46923076923076923,,,434,DT_434_STBL_1028682,공예품 품목별 수출입 실적,2016058,문화체육관광산업통계 > 수출입 실적 현황,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,수출 증가율은 작년 8월(10.9%)부터 11월까지 꺾이다가 지난달 들어 반도체 수출이 31.5% 불어나며 오름세로 돌아섰다.
A0018-SP8114050F3A,A0018-SP8114050F3A-m1,수출 증가율,무역,반도체,10.9,%,%,rate,rate_change,item,증감률,증감률,KOSIS_VALUE,202308,M,전년동월,202208,5,617,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출",hybrid+reranker,152,Y,,0.8783142566680908,0.4765625,,,434,DT_434_STBL_1028692,게임기기 품목별 수출입 실적,2016058,문화체육관광산업통계 > 수출입 실적 현황,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,수출 증가율은 작년 8월(10.9%)부터 11월까지 꺾이다가 지난달 들어 반도체 수출이 31.5% 불어나며 오름세로 돌아섰다.
A0018-SP8114050F3A,A0018-SP8114050F3A-m2,수출 증가율,무역,반도체,31.5,%,%,rate,rate_change,item,증감률,증감률,KOSIS_VALUE,202312,M,전년동월,202212,1,665,665,TABLE_ONLY,META_NOT_LOADED,통계표 메타 조회 전 후보,"IT산업,수출,ICT,codebook:semiconductor_export_m",hybrid+reranker+codebook,1142,Y,,0.9716179370880127,0.5,semiconductor_export_m,semiconductor_export_m,127,DT_092_115_2009_S023,IT산업별/월별 수출 현황,2007407,ICT수출입통계,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,코드북 후보 선택,,,수출 증가율은 작년 8월(10.9%)부터 11월까지 꺾이다가 지난달 들어 반도체 수출이 31.5% 불어나며 오름세로 돌아섰다.
A0018-SP8114050F3A,A0018-SP8114050F3A-m2,수출 증가율,무역,반도체,31.5,%,%,rate,rate_change,item,증감률,증감률,KOSIS_VALUE,202312,M,전년동월,202212,2,665,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출액,수출,수입,무역",hybrid+reranker,484,Y,,0.9857729077339172,0.4919354838709677,,,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",1976045,SITC에의한무역통계,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,수출 증가율은 작년 8월(10.9%)부터 11월까지 꺾이다가 지난달 들어 반도체 수출이 31.5% 불어나며 오름세로 돌아섰다.
A0018-SP8114050F3A,A0018-SP8114050F3A-m2,수출 증가율,무역,반도체,31.5,%,%,rate,rate_change,item,증감률,증감률,KOSIS_VALUE,202312,M,전년동월,202212,3,659,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출,수입,무역",hybrid+reranker,168,Y,,0.9837225079536438,0.4841269841269841,,,134,DT_134006_N001,품목별 수입·수출현황,2017044,기업무역활동통계,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,수출 증가율은 작년 8월(10.9%)부터 11월까지 꺾이다가 지난달 들어 반도체 수출이 31.5% 불어나며 오름세로 돌아섰다.
A0018-SP8114050F3A,A0018-SP8114050F3A-m2,수출 증가율,무역,반도체,31.5,%,%,rate,rate_change,item,증감률,증감률,KOSIS_VALUE,202312,M,전년동월,202212,4,621,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출",hybrid+reranker,152,Y,,0.9036349058151245,0.46923076923076923,,,434,DT_434_STBL_1028682,공예품 품목별 수출입 실적,2016058,문화체육관광산업통계 > 수출입 실적 현황,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,수출 증가율은 작년 8월(10.9%)부터 11월까지 꺾이다가 지난달 들어 반도체 수출이 31.5% 불어나며 오름세로 돌아섰다.
A0018-SP8114050F3A,A0018-SP8114050F3A-m2,수출 증가율,무역,반도체,31.5,%,%,rate,rate_change,item,증감률,증감률,KOSIS_VALUE,202312,M,전년동월,202212,5,616,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출",hybrid+reranker,152,Y,,0.8748277425765991,0.4765625,,,434,DT_434_STBL_1028692,게임기기 품목별 수출입 실적,2016058,문화체육관광산업통계 > 수출입 실적 현황,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,수출 증가율은 작년 8월(10.9%)부터 11월까지 꺾이다가 지난달 들어 반도체 수출이 31.5% 불어나며 오름세로 돌아섰다.
A0019-SP206C76882C,A0019-SP206C76882C-m1,성장률,기타,-,1.8,%,%,rate,level,unspecified,수준값,현재값,KOSIS_VALUE,2025,Y,전년,,1,327,322,TABLE_ONLY,META_NOT_LOADED,통계표 메타 조회 전 후보,성장률,hybrid+reranker,176,Y,,0.005957154091447592,0.5,,,365,TX_36502_A009A,건설업 기업규모별 성장률 관계비율,1989001,건설업경영분석 > 건설업 기업규모별 경영비율,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,"이 자리에서 그는 “올해 우리 경제는 미국 신정부 출범과 국내 정치상황이 맞물리며 어느 때보다 큰 대내외 불확실성에 직면할 것으로 예상된다”며 “성장률이 1.8% 수준으로 낮아지며 민생 어려움이 가중되고, 대외 신인도 영향도 우려된다”고 했다."
A0019-SP206C76882C,A0019-SP206C76882C-m1,성장률,기타,-,1.8,%,%,rate,level,unspecified,수준값,현재값,KOSIS_VALUE,2025,Y,전년,,2,322,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,성장률,hybrid+reranker,176,Y,,0.005730246659368277,0.4919354838709677,,,365,TX_36502_A002_1,건설업의 성장률 추이,1989001,건설업경영분석 > 연도별 건설업 경영비율,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,"이 자리에서 그는 “올해 우리 경제는 미국 신정부 출범과 국내 정치상황이 맞물리며 어느 때보다 큰 대내외 불확실성에 직면할 것으로 예상된다”며 “성장률이 1.8% 수준으로 낮아지며 민생 어려움이 가중되고, 대외 신인도 영향도 우려된다”고 했다."
A0019-SP206C76882C,A0019-SP206C76882C-m1,성장률,기타,-,1.8,%,%,rate,level,unspecified,수준값,현재값,KOSIS_VALUE,2025,Y,전년,,3,386,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,,hybrid,-460,N,0.6095448136329651,,0.38607594936708856,,,303,DT_30303N_728,은행 차입여건 변화 - 금리,1979013,중소기업금융실태조사 > 2016~2020년 > 신규 자금조달 현황,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,"이 자리에서 그는 “올해 우리 경제는 미국 신정부 출범과 국내 정치상황이 맞물리며 어느 때보다 큰 대내외 불확실성에 직면할 것으로 예상된다”며 “성장률이 1.8% 수준으로 낮아지며 민생 어려움이 가중되고, 대외 신인도 영향도 우려된다”고 했다."
A0019-SP206C76882C,A0019-SP206C76882C-m1,성장률,기타,-,1.8,%,%,rate,level,unspecified,수준값,현재값,KOSIS_VALUE,2025,Y,전년,,4,381,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,,hybrid,-460,N,0.609413743019104,,0.38125,,,303,DT_303003_745,비은행금융기관 신규대출 자금 평균 대출금리(신용대출),1979013,중소기업금융실태조사 > 2021년 이후 > 신규 자금조달 현황,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,"이 자리에서 그는 “올해 우리 경제는 미국 신정부 출범과 국내 정치상황이 맞물리며 어느 때보다 큰 대내외 불확실성에 직면할 것으로 예상된다”며 “성장률이 1.8% 수준으로 낮아지며 민생 어려움이 가중되고, 대외 신인도 영향도 우려된다”고 했다."
A0019-SP206C76882C,A0019-SP206C76882C-m1,성장률,기타,-,1.8,%,%,rate,level,unspecified,수준값,현재값,KOSIS_VALUE,2025,Y,전년,,5,377,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,어려움,hybrid,-142,N,0.6092220544815063,,0.37654320987654316,,,395,DT_395N_S2023023,시장 환경 상황별 해당 여부: 미래 기술 발전을 예측하기 어려움,2003024,한국기업혁신조사 > 2024년도 조사(제조업 부문) > 시장 환경 상황별 해당 여부 및 설명도 > 시장 환경 상황별 해당 여부,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,"이 자리에서 그는 “올해 우리 경제는 미국 신정부 출범과 국내 정치상황이 맞물리며 어느 때보다 큰 대내외 불확실성에 직면할 것으로 예상된다”며 “성장률이 1.8% 수준으로 낮아지며 민생 어려움이 가중되고, 대외 신인도 영향도 우려된다”고 했다."
A0020-SPE84B1B5437,A0020-SPE84B1B5437-m1,로봇화에 뛰어든 기업 수,고용,-,13,%,%,rate,rate_change,organization,증감률,증감률,KOSIS_VALUE,2019,Y,전년,2018,1,982,981,TABLE_ONLY,META_NOT_LOADED,통계표 메타 조회 전 후보,"로봇,기업,2023년",hybrid+reranker,165,Y,0.6973024606704712,0.9914224743843079,0.9765625000000001,,,395,DT_395N_S2022277,디지털 신기술별 도입 여부: 로봇공학,2003024,한국기업혁신조사 > 2023년도 조사(서비스 부문) > 디지털전환 > 디지털 신기술별 도입 여부,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,한국로봇산업진흥원에 따르면 로봇화에 뛰어든 우리 기업은 2524곳(2023년 기준)으로 2019년보다 13%가량 증가했다.
A0020-SPE84B1B5437,A0020-SPE84B1B5437-m1,로봇화에 뛰어든 기업 수,고용,-,13,%,%,rate,rate_change,organization,증감률,증감률,KOSIS_VALUE,2019,Y,전년,2018,2,981,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"로봇,기업,제조업",hybrid+reranker,166,Y,0.6862450242042542,0.9909096360206604,0.9760624679979518,,,395,DT_395N_I2021277,디지털 신기술별 도입 여부: 로봇공학,2003024,한국기업혁신조사 > 2022년도 조사(제조업 부문) > 디지털전환 > 디지털 신기술별 도입 여부,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,한국로봇산업진흥원에 따르면 로봇화에 뛰어든 우리 기업은 2524곳(2023년 기준)으로 2019년보다 13%가량 증가했다.
A0020-SPE84B1B5437,A0020-SPE84B1B5437-m1,로봇화에 뛰어든 기업 수,고용,-,13,%,%,rate,rate_change,organization,증감률,증감률,KOSIS_VALUE,2019,Y,전년,2018,3,957,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"로봇,기업,2023년",hybrid+reranker,165,Y,0.6577038168907166,0.9921841025352478,0.9384615384615385,,,395,DT_395N_S2022268,디지털 신기술별 중요도: 로봇공학,2003024,한국기업혁신조사 > 2023년도 조사(서비스 부문) > 디지털전환 > 디지털 신기술별 중요도,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,한국로봇산업진흥원에 따르면 로봇화에 뛰어든 우리 기업은 2524곳(2023년 기준)으로 2019년보다 13%가량 증가했다.
A0020-SPE84B1B5437,A0020-SPE84B1B5437-m1,로봇화에 뛰어든 기업 수,고용,-,13,%,%,rate,rate_change,organization,증감률,증감률,KOSIS_VALUE,2019,Y,전년,2018,4,937,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"로봇,기업,제조업",hybrid+reranker,166,Y,0.6476868391036987,0.9910838603973389,0.9077380952380951,,,395,DT_395N_I2021268,디지털 신기술별 중요도: 로봇공학,2003024,한국기업혁신조사 > 2022년도 조사(제조업 부문) > 디지털전환 > 디지털 신기술별 중요도,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,한국로봇산업진흥원에 따르면 로봇화에 뛰어든 우리 기업은 2524곳(2023년 기준)으로 2019년보다 13%가량 증가했다.
A0020-SPE84B1B5437,A0020-SPE84B1B5437-m1,로봇화에 뛰어든 기업 수,고용,-,13,%,%,rate,rate_change,organization,증감률,증감률,KOSIS_VALUE,2019,Y,전년,2018,5,924,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"로봇,기업",hybrid+reranker,160,Y,0.6953807473182678,0.9900250434875488,0.8880393799748638,,,395,DT_395N_S2024286,디지털 전환(DX) 도입 여부/계획: 로봇,2003024,한국기업혁신조사 > 2025년도 조사(서비스 부문) > 디지털 전환 > 디지털 전환(DX) 도입 여부,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,한국로봇산업진흥원에 따르면 로봇화에 뛰어든 우리 기업은 2524곳(2023년 기준)으로 2019년보다 13%가량 증가했다.
A0020-SP6A79D2AE3A,A0020-SP6A79D2AE3A-m1,중소제조업체 자금 조달 어려움 비율,고용,-,40.7,%,%,rate,rate_level,organization,비중,현재값,KOSIS_VALUE,2024,Y,전년,,1,670,667,TABLE_ONLY,META_NOT_LOADED,통계표 메타 조회 전 후보,"자금,조달,조달이,투자",hybrid+reranker,244,Y,0.7123129367828369,0.9868786931037903,0.5,,,127,DT_127012_035,금융기관을 통한 자금조달이 어려운 이유,2018024,ICT중소기업실태조사 > 자금조달및투자현황,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,"실시한 조사에 따르면, 이곳 중소제조업체의 40.7%는 “자금 조달이 어렵다”고 대답했다."
A0020-SP6A79D2AE3A,A0020-SP6A79D2AE3A-m1,중소제조업체 자금 조달 어려움 비율,고용,-,40.7,%,%,rate,rate_level,organization,비중,현재값,KOSIS_VALUE,2024,Y,전년,,2,667,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"자금,조달,어려움,투자",hybrid+reranker,288,Y,0.7015094757080078,0.9916841983795166,0.4919354838709677,,,127,DT_127012_034,현재 자금조달 어려움 정도 및 이유,2018024,ICT중소기업실태조사 > 자금조달및투자현황,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,"실시한 조사에 따르면, 이곳 중소제조업체의 40.7%는 “자금 조달이 어렵다”고 대답했다."
A0020-SP6A79D2AE3A,A0020-SP6A79D2AE3A-m1,중소제조업체 자금 조달 어려움 비율,고용,-,40.7,%,%,rate,rate_level,organization,비중,현재값,KOSIS_VALUE,2024,Y,전년,,3,659,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"자금,조달",hybrid+reranker,232,Y,0.6975908875465393,0.9839708209037781,0.4841269841269841,,,395,DT_395N_S2023128,자금 조달 시도 여부: 은행 등으로부터 투·융자,2003024,한국기업혁신조사 > 2024년도 조사(제조업 부문) > 자금 조달 > 자금 조달 시도 여부,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,"실시한 조사에 따르면, 이곳 중소제조업체의 40.7%는 “자금 조달이 어렵다”고 대답했다."
A0020-SP6A79D2AE3A,A0020-SP6A79D2AE3A-m1,중소제조업체 자금 조달 어려움 비율,고용,-,40.7,%,%,rate,rate_level,organization,비중,현재값,KOSIS_VALUE,2024,Y,전년,,4,643,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"자금,조달,지원",hybrid+reranker,244,Y,0.6859592795372009,0.9803186058998108,0.4621212121212121,,,395,DT_395N_S2023133,자금 조달 시도 여부: 지자체 지원 자금,2003024,한국기업혁신조사 > 2024년도 조사(제조업 부문) > 자금 조달 > 자금 조달 시도 여부,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,"실시한 조사에 따르면, 이곳 중소제조업체의 40.7%는 “자금 조달이 어렵다”고 대답했다."
A0020-SP6A79D2AE3A,A0020-SP6A79D2AE3A-m1,중소제조업체 자금 조달 어려움 비율,고용,-,40.7,%,%,rate,rate_level,organization,비중,현재값,KOSIS_VALUE,2024,Y,전년,,5,643,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"자금,조달",hybrid+reranker,232,Y,0.6847425103187561,0.9913222789764404,0.4552238805970149,,,395,DT_395N_S2023136,자금 조달처: 은행 등으로부터 투·융자,2003024,한국기업혁신조사 > 2024년도 조사(제조업 부문) > 자금 조달 > 자금 조달처,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,"실시한 조사에 따르면, 이곳 중소제조업체의 40.7%는 “자금 조달이 어렵다”고 대답했다."
