org_id,tbl_id,tbl_name,source_org,classification_system,periodicity,direct_item_ids,direct_item_names,supports_direct_level,supports_rate_derivation,supports_absolute_change,supports_trade_balance,supports_trade_balance_change,supports_rank,supports_partial_period,requires_codeset_for_broad_categories,unsupported_claim_types,evidence_source,reviewed_at,capability_source,capability_review_status,evidence_url,evidence_note,reviewed_by
301,DT_131Y014,"산업별대출금(비은행예금취급기관, 전산업)",301,KOSIS 공식 메타 분류,,13103134552999,산업별대출금(비은행예금취급기관 전산업),Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=301 tbl_id=DT_131Y014; meta_rows=44 item_rows=1 obj_rows=43,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=301 tbl_id=DT_131Y014; meta_rows=44 item_rows=1 obj_rows=43,
301,DT_131Y015,"산업별대출금(비은행예금취급기관, 용도별)",301,KOSIS 공식 메타 분류,,13103134587999,산업별대출금(비은행예금취급기관 용도별),Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=301 tbl_id=DT_131Y015; meta_rows=24 item_rows=1 obj_rows=23,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=301 tbl_id=DT_131Y015; meta_rows=24 item_rows=1 obj_rows=23,
301,DT_131Y018,"산업별대출금(예금은행, 기업규모별)",301,KOSIS 공식 메타 분류,,13103136163999,산업별대출금(예금은행 기업규모별),Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=301 tbl_id=DT_131Y018; meta_rows=27 item_rows=1 obj_rows=26,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=301 tbl_id=DT_131Y018; meta_rows=27 item_rows=1 obj_rows=26,
301,DT_200Y151,"일반정부의 부문별 기능별 최종소비지출(명목, 연간)",301,KOSIS 공식 메타 분류,,13103136273999,일반정부의 부문별 기능별 최종소비지출(명목 연간),Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=301 tbl_id=DT_200Y151; meta_rows=56 item_rows=1 obj_rows=55,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=301 tbl_id=DT_200Y151; meta_rows=56 item_rows=1 obj_rows=55,
301,DT_200Y152,"일반정부의 부문별 기능별 총지출 (명목, 연간)",301,KOSIS 공식 메타 분류,,13103136281999,일반정부의 부문별 기능별 총지출 (명목 연간),Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=301 tbl_id=DT_200Y152; meta_rows=64 item_rows=1 obj_rows=63,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=301 tbl_id=DT_200Y152; meta_rows=64 item_rows=1 obj_rows=63,
301,DT_200Y153,"일반정부의 부문별 총수입, 총지출, 저축투자차액(명목, 연간)",301,KOSIS 공식 메타 분류,,13103136306999,일반정부의 부문별 총수입 총지출 저축투자차액(명목 연간),Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=301 tbl_id=DT_200Y153; meta_rows=55 item_rows=1 obj_rows=54,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=301 tbl_id=DT_200Y153; meta_rows=55 item_rows=1 obj_rows=54,
301,DT_404Y014,생산자물가지수(기본분류),301,KOSIS 공식 메타 분류,,13103134604999,생산자물가지수(기본분류),Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=301 tbl_id=DT_404Y014; meta_rows=527 item_rows=1 obj_rows=526,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=301 tbl_id=DT_404Y014; meta_rows=527 item_rows=1 obj_rows=526,
301,DT_404Y015,생산자물가지수(특수분류),301,KOSIS 공식 메타 분류,,13103134727999,생산자물가지수(특수분류),Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=301 tbl_id=DT_404Y015; meta_rows=16 item_rows=1 obj_rows=15,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=301 tbl_id=DT_404Y015; meta_rows=16 item_rows=1 obj_rows=15,
301,DT_404Y016,생산자물가지수(품목별),301,KOSIS 공식 메타 분류,,13103134764999,생산자물가지수(품목별),Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=301 tbl_id=DT_404Y016; meta_rows=928 item_rows=1 obj_rows=927,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=301 tbl_id=DT_404Y016; meta_rows=928 item_rows=1 obj_rows=927,
301,DT_404Y017,생산자물가지수-총지수(1910~1964),301,KOSIS 공식 메타 분류,,13103134500999,생산자물가지수-총지수(1910~1964),Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=301 tbl_id=DT_404Y017; meta_rows=2 item_rows=1 obj_rows=1,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=301 tbl_id=DT_404Y017; meta_rows=2 item_rows=1 obj_rows=1,
301,DT_641Y001,한국은행 원화대출금,301,KOSIS 공식 메타 분류,,13103134702999,한국은행 원화대출금,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=301 tbl_id=DT_641Y001; meta_rows=13 item_rows=1 obj_rows=12,2026-08-04,KOSIS_META,OFFICIAL_REVIEWED,https://kosis.kr/statHtml/statHtml.do?orgId=301&tblId=DT_641Y001&conn_path=I2,KOSIS 공식 메타 확인: 한국은행 원화대출금. 환율 통계가 아니므로 환율 claim에는 semantic mismatch로 REVIEW.,codex
303,TX_30303_A003,경기전망지수(고용동향),303,KOSIS 공식 메타 분류,,16303AAA0|16303AAA1,실적|전망,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=303 tbl_id=TX_30303_A003; meta_rows=4 item_rows=2 obj_rows=2,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=303 tbl_id=TX_30303_A003; meta_rows=4 item_rows=2 obj_rows=2,
339,DT_F_Y160,에너지 수입액,339,KOSIS 공식 메타 분류,,13103112841ITEM,에너지 수입액,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=339 tbl_id=DT_F_Y160; meta_rows=15 item_rows=1 obj_rows=14,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=339 tbl_id=DT_F_Y160; meta_rows=15 item_rows=1 obj_rows=14,
340,DT_D10123,고용수준 실적 SBHI,340,KOSIS 공식 메타 분류,,1634013103124559T1|1634013103124559T2|1634013103124559T3|1634013103124559T4|1634013103124559T5|1634013103124559T6,매우부족|다소부족|동일|다소과잉|매우과잉|SBHI,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=340 tbl_id=DT_D10123; meta_rows=67 item_rows=6 obj_rows=61,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=340 tbl_id=DT_D10123; meta_rows=67 item_rows=6 obj_rows=61,
343,DT_343_2010_S0027,코스피 지수,343,KOSIS 공식 메타 분류,,13103792814T1,코스피 지수,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=343 tbl_id=DT_343_2010_S0027; meta_rows=23 item_rows=1 obj_rows=22,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=343 tbl_id=DT_343_2010_S0027; meta_rows=23 item_rows=1 obj_rows=22,
343,DT_343_2010_S0039,코스피 지수 등락기록,343,KOSIS 공식 메타 분류,,13103792795T1,등락기록,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=343 tbl_id=DT_343_2010_S0039; meta_rows=47 item_rows=1 obj_rows=46,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=343 tbl_id=DT_343_2010_S0039; meta_rows=47 item_rows=1 obj_rows=46,
343,DT_343_2010_S0065,코스닥 지수,343,KOSIS 공식 메타 분류,,13103792840T1,코스닥지수,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=343 tbl_id=DT_343_2010_S0065; meta_rows=23 item_rows=1 obj_rows=22,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=343 tbl_id=DT_343_2010_S0065; meta_rows=23 item_rows=1 obj_rows=22,
358,DT_358004_002,바이오헬스산업 매출액,358,KOSIS 공식 메타 분류,,T001,바이오헬스산업 매출액,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=358 tbl_id=DT_358004_002; meta_rows=13 item_rows=1 obj_rows=12,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=358 tbl_id=DT_358004_002; meta_rows=13 item_rows=1 obj_rows=12,
360,DT_1R11001_FRM101,"품목별 수출액, 수입액",360,SITC 품목분류,,13103112831T1|13103112831T2,수출액|수입액,Y,Y,Y,Y,Y,N,UNKNOWN,Y,세계 순위|전망치|정책 목표치,KOSIS getMeta org_id=360 tbl_id=DT_1R11001_FRM101; meta_rows=5104 item_rows=2 obj_rows=5102,2026-08-04,KOSIS_PAGE,OFFICIAL_REVIEWED,https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11001_FRM101&conn_path=I2,KOSIS page and getMeta confirm direct ITEMs 수출액/수입액 and SITC 품목 OBJ axis; trade balance/rank/broad industry claims require formula/codeset/review,codex
360,DT_1R11006_FRM101,"국가별 수출액, 수입액",360,SITC 품목분류,,13103103829T1|13103103829T2,수출액|수입액,Y,Y,Y,Y,Y,N,UNKNOWN,Y,세계 순위|전망치|정책 목표치,KOSIS getMeta org_id=360 tbl_id=DT_1R11006_FRM101; meta_rows=280 item_rows=2 obj_rows=278,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=360 tbl_id=DT_1R11006_FRM101; meta_rows=280 item_rows=2 obj_rows=278,
380,DT_380002_A0072_7TH,자영업자_직원 고용 여부,380,KOSIS 공식 메타 분류,,T001,직원 고용 여부,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=380 tbl_id=DT_380002_A0072_7TH; meta_rows=89 item_rows=1 obj_rows=88,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=380 tbl_id=DT_380002_A0072_7TH; meta_rows=89 item_rows=1 obj_rows=88,
380,DT_380002_A0075_7TH,자영업자_직원을 고용하거나 해고할 권한,380,KOSIS 공식 메타 분류,,T001,직원 고용/해고 권한,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=380 tbl_id=DT_380002_A0075_7TH; meta_rows=89 item_rows=1 obj_rows=88,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=380 tbl_id=DT_380002_A0075_7TH; meta_rows=89 item_rows=1 obj_rows=88,
381,DT_920005_B005,국제선 지역별 통계,381,KOSIS 공식 메타 분류,,T001|T002|T003,운항|여객|화물,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=381 tbl_id=DT_920005_B005; meta_rows=16 item_rows=3 obj_rows=13,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=381 tbl_id=DT_920005_B005; meta_rows=16 item_rows=3 obj_rows=13,
381,DT_920005_B008,항공사별 통계,381,KOSIS 공식 메타 분류,,T001|T002|T003,운항|여객|화물,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=381 tbl_id=DT_920005_B008; meta_rows=21 item_rows=3 obj_rows=18,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=381 tbl_id=DT_920005_B008; meta_rows=21 item_rows=3 obj_rows=18,
395,DT_395N_I2019264,코로나19관련 정부지원 여부: 조세 지원,395,KOSIS 공식 메타 분류,,T001|T002,사례수|비율,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=395 tbl_id=DT_395N_I2019264; meta_rows=50 item_rows=2 obj_rows=48,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=395 tbl_id=DT_395N_I2019264; meta_rows=50 item_rows=2 obj_rows=48,
395,DT_395N_S2022177,정부지원제도 활용 여부: 조세지원,395,KOSIS 공식 메타 분류,,T001|T002,사례수|비율,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=395 tbl_id=DT_395N_S2022177; meta_rows=50 item_rows=2 obj_rows=48,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=395 tbl_id=DT_395N_S2022177; meta_rows=50 item_rows=2 obj_rows=48,
395,DT_395N_S2022184,정부지원제도 중요도: 조세지원,395,KOSIS 공식 메타 분류,,T001|T002|T003,사례수|비율|점수,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=395 tbl_id=DT_395N_S2022184; meta_rows=55 item_rows=3 obj_rows=52,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=395 tbl_id=DT_395N_S2022184; meta_rows=55 item_rows=3 obj_rows=52,
395,DT_395N_S2022296,수출액 수준: 2021년,395,KOSIS 공식 메타 분류,,T001|T002|T003,사례수|비율|금액,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=395 tbl_id=DT_395N_S2022296; meta_rows=59 item_rows=3 obj_rows=56,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=395 tbl_id=DT_395N_S2022296; meta_rows=59 item_rows=3 obj_rows=56,
395,DT_395N_S2022298,수출액 수준: 2020년,395,KOSIS 공식 메타 분류,,T001|T002|T003,사례수|비율|금액,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=395 tbl_id=DT_395N_S2022298; meta_rows=58 item_rows=3 obj_rows=55,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=395 tbl_id=DT_395N_S2022298; meta_rows=58 item_rows=3 obj_rows=55,
395,DT_395N_S2023177,정부지원제도 활용 여부: 조세지원,395,KOSIS 공식 메타 분류,,T001|T002,사례수|비율,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=395 tbl_id=DT_395N_S2023177; meta_rows=61 item_rows=2 obj_rows=59,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=395 tbl_id=DT_395N_S2023177; meta_rows=61 item_rows=2 obj_rows=59,
395,DT_395N_S2023184,정부지원제도 중요도: 조세지원,395,KOSIS 공식 메타 분류,,T001|T002|T003,사례수|비율|점수,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=395 tbl_id=DT_395N_S2023184; meta_rows=66 item_rows=3 obj_rows=63,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=395 tbl_id=DT_395N_S2023184; meta_rows=66 item_rows=3 obj_rows=63,
395,DT_395N_S2023296,수출액 수준: 2021년,395,KOSIS 공식 메타 분류,,T001|T002|T003,사례수|비율|금액,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=395 tbl_id=DT_395N_S2023296; meta_rows=69 item_rows=3 obj_rows=66,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=395 tbl_id=DT_395N_S2023296; meta_rows=69 item_rows=3 obj_rows=66,
395,DT_395N_S2023298,수출액 수준: 2022년,395,KOSIS 공식 메타 분류,,T001|T002|T003,사례수|비율|금액,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=395 tbl_id=DT_395N_S2023298; meta_rows=68 item_rows=3 obj_rows=65,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=395 tbl_id=DT_395N_S2023298; meta_rows=68 item_rows=3 obj_rows=65,
395,DT_395N_S2023300,수출액 수준: 2023년,395,KOSIS 공식 메타 분류,,T001|T002|T003,사례수|비율|금액,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=395 tbl_id=DT_395N_S2023300; meta_rows=68 item_rows=3 obj_rows=65,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=395 tbl_id=DT_395N_S2023300; meta_rows=68 item_rows=3 obj_rows=65,
395,DT_395N_S2024177,정부지원제도 활용 여부: 조세지원,395,KOSIS 공식 메타 분류,,T001|T002,사례수|비율,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=395 tbl_id=DT_395N_S2024177; meta_rows=50 item_rows=2 obj_rows=48,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=395 tbl_id=DT_395N_S2024177; meta_rows=50 item_rows=2 obj_rows=48,
395,DT_395N_S2024184,정부지원제도 중요도: 조세지원,395,KOSIS 공식 메타 분류,,T001|T002|T003,사례수|비율|점수,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=395 tbl_id=DT_395N_S2024184; meta_rows=55 item_rows=3 obj_rows=52,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=395 tbl_id=DT_395N_S2024184; meta_rows=55 item_rows=3 obj_rows=52,
395,DT_395N_S2024265,수출액 수준: 2022년,395,KOSIS 공식 메타 분류,,T001|T002|T003,사례수|비율|금액,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=395 tbl_id=DT_395N_S2024265; meta_rows=57 item_rows=3 obj_rows=54,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=395 tbl_id=DT_395N_S2024265; meta_rows=57 item_rows=3 obj_rows=54,
395,DT_395N_S2024267,수출액 수준: 2023년,395,KOSIS 공식 메타 분류,,T001|T002|T003,사례수|비율|금액,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=395 tbl_id=DT_395N_S2024267; meta_rows=57 item_rows=3 obj_rows=54,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=395 tbl_id=DT_395N_S2024267; meta_rows=57 item_rows=3 obj_rows=54,
401,DT_373002_001,"제조업용 로봇 생산 현황_기계구조, 적용산업별",401,KOSIS 공식 메타 분류,,T001,금액,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=401 tbl_id=DT_373002_001; meta_rows=39 item_rows=1 obj_rows=38,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=401 tbl_id=DT_373002_001; meta_rows=39 item_rows=1 obj_rows=38,
401,DT_373002_002,"제조업용 로봇 출하 현황_기계구조, 적용산업별",401,KOSIS 공식 메타 분류,,T001,금액,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=401 tbl_id=DT_373002_002; meta_rows=39 item_rows=1 obj_rows=38,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=401 tbl_id=DT_373002_002; meta_rows=39 item_rows=1 obj_rows=38,
401,DT_373002_003,로봇산업 설비 투자 계획,401,KOSIS 공식 메타 분류,,T001,금액,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=401 tbl_id=DT_373002_003; meta_rows=34 item_rows=1 obj_rows=33,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=401 tbl_id=DT_373002_003; meta_rows=34 item_rows=1 obj_rows=33,
401,DT_401001_001,로봇산업 매출 현황,401,KOSIS 공식 메타 분류,,T002|T001,사업체수|금액,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=401 tbl_id=DT_401001_001; meta_rows=31 item_rows=2 obj_rows=29,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=401 tbl_id=DT_401001_001; meta_rows=31 item_rows=2 obj_rows=29,
401,DT_401001_005,사업체 수,401,KOSIS 공식 메타 분류,,T001|T002,사업체수|비율,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=401 tbl_id=DT_401001_005; meta_rows=31 item_rows=2 obj_rows=29,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=401 tbl_id=DT_401001_005; meta_rows=31 item_rows=2 obj_rows=29,
401,DT_401N_008,로봇산업 분야 직무별 종사자 수,401,KOSIS 공식 메타 분류,,00,종사자수,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=401 tbl_id=DT_401N_008; meta_rows=35 item_rows=1 obj_rows=34,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=401 tbl_id=DT_401N_008; meta_rows=35 item_rows=1 obj_rows=34,
401,DT_401N_012,로봇산업 부문별 지적재산권 현황,401,KOSIS 공식 메타 분류,,16401T01|16401T02|16401T03|16401T04|16401T06,고유개발|외부 라이센스|계|상품화된 지적재산권|구성비,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=401 tbl_id=DT_401N_012; meta_rows=10 item_rows=5 obj_rows=5,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=401 tbl_id=DT_401N_012; meta_rows=10 item_rows=5 obj_rows=5,
401,DT_401N_016,로봇산업 설비 투자액,401,KOSIS 공식 메타 분류,,16401T02|16401T03,금액|평균,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=401 tbl_id=DT_401N_016; meta_rows=31 item_rows=2 obj_rows=29,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=401 tbl_id=DT_401N_016; meta_rows=31 item_rows=2 obj_rows=29,
408,DT_304004_WEEK_005_A,주간 규모별 아파트 매매가격지수 변동률,408,KOSIS 공식 메타 분류,,T001,매매가격지수 ,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=408 tbl_id=DT_304004_WEEK_005_A; meta_rows=48 item_rows=1 obj_rows=47,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=408 tbl_id=DT_304004_WEEK_005_A; meta_rows=48 item_rows=1 obj_rows=47,
408,DT_304004_WEEK_005_B,주간 규모별 아파트 매매가격지수 변동률,408,KOSIS 공식 메타 분류,,T001,매매가격지수 ,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=408 tbl_id=DT_304004_WEEK_005_B; meta_rows=48 item_rows=1 obj_rows=47,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=408 tbl_id=DT_304004_WEEK_005_B; meta_rows=48 item_rows=1 obj_rows=47,
408,DT_30404_N0009,규모별 전월세전환율,408,KOSIS 공식 메타 분류,,T1,규모별 전월세전환율,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=408 tbl_id=DT_30404_N0009; meta_rows=36 item_rows=1 obj_rows=35,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=408 tbl_id=DT_30404_N0009; meta_rows=36 item_rows=1 obj_rows=35,
408,DT_31501N_010,읍면동별 지가변동률,408,KOSIS 공식 메타 분류,,T1,지가변동률,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=408 tbl_id=DT_31501N_010; meta_rows=3527 item_rows=1 obj_rows=3526,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=408 tbl_id=DT_31501N_010; meta_rows=3527 item_rows=1 obj_rows=3526,
408,DT_PLCAHTUSE,시군구별/용도지역별/이용상황별 지가변동률,408,KOSIS 공식 메타 분류,,13103890822T1,지가변동률,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=408 tbl_id=DT_PLCAHTUSE; meta_rows=457 item_rows=1 obj_rows=456,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=408 tbl_id=DT_PLCAHTUSE; meta_rows=457 item_rows=1 obj_rows=456,
430,DT_430001_04_004,전시 서비스 사업자의 판매 경로별 매출 현황,430,KOSIS 공식 메타 분류,,T002_1|T002_2|T002_3|T002_4|T002_5,사례수|전시주최 사업자|전시디자인설치 사업자|참가업체|기타,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=430 tbl_id=DT_430001_04_004; meta_rows=42 item_rows=5 obj_rows=37,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=430 tbl_id=DT_430001_04_004; meta_rows=42 item_rows=5 obj_rows=37,
434,DT_434_STBL_1028678,레저용품 품목별 수출입 실적,434,KOSIS 공식 메타 분류,,13103127403T1,항목,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=434 tbl_id=DT_434_STBL_1028678; meta_rows=16 item_rows=1 obj_rows=15,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=434 tbl_id=DT_434_STBL_1028678; meta_rows=16 item_rows=1 obj_rows=15,
434,DT_434_STBL_1028682,공예품 품목별 수출입 실적,434,KOSIS 공식 메타 분류,,13103127386T1,항목,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=434 tbl_id=DT_434_STBL_1028682; meta_rows=19 item_rows=1 obj_rows=18,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=434 tbl_id=DT_434_STBL_1028682; meta_rows=19 item_rows=1 obj_rows=18,
434,DT_434_STBL_1028692,게임기기 품목별 수출입 실적,434,KOSIS 공식 메타 분류,,13103127402T1,항목,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=434 tbl_id=DT_434_STBL_1028692; meta_rows=13 item_rows=1 obj_rows=12,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=434 tbl_id=DT_434_STBL_1028692; meta_rows=13 item_rows=1 obj_rows=12,
437,DT_43701N_063,현 사업 사업자금 조달방법,437,KOSIS 공식 메타 분류,,T001,현 사업 사업자금 조달방법,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=437 tbl_id=DT_43701N_063; meta_rows=38 item_rows=1 obj_rows=37,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=437 tbl_id=DT_43701N_063; meta_rows=38 item_rows=1 obj_rows=37,
439,DT_439001N_049,비경제활동인구의 산재 장해로 인한 구직상 어려움,439,KOSIS 공식 메타 분류,,T001,비경제활동인구,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=439 tbl_id=DT_439001N_049; meta_rows=22 item_rows=1 obj_rows=21,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=439 tbl_id=DT_439001N_049; meta_rows=22 item_rows=1 obj_rows=21,
444,DT_444002_N2023A006,직무별 종사자 현황,444,KOSIS 공식 메타 분류,,T001,직무별 종사자 현황,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=444 tbl_id=DT_444002_N2023A006; meta_rows=87 item_rows=1 obj_rows=86,2026-08-04,KOSIS_META,OFFICIAL_REVIEWED,https://kosis.kr/statHtml/statHtml.do?orgId=444&tblId=DT_444002_N2023A006&conn_path=I2,KOSIS 공식 메타 확인: 직무별 종사자 현황. 정비사 수 후보이나 항공사/기업/산업 모집단 일치 여부는 별도 확인 필요.,codex
