claim_id,claim_measurement_id,article_id,title,date,url,claim_text,prev_sentence,next_sentence,claim_domain_scope,is_recurring_series,metric_domain,indicator,keywords,region,age_group,gender,industry_or_item,population_etc,origin_country,destination_country,period,period_end,prd_se,time_resolution_status,measurement_text,measurement_usage,measurement_source,measurement_indicator,measurement_item,measurement_period,measurement_prd_se,measurement_binding_source,measurement_role,value,value_min,value_max,value_approximate,unit,value_type,direction,change_base,evidence_text,extraction_confidence,needs_review,review_reason,measurement_repaired,measurement_fallback_count,measurement_binding_fallback_count,extraction_model,prompt_version,extracted_at
A2700-C014,A2700-C014-m2,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,"수출 기업 수가 6만9808개로 4.5% 늘었지만, 대다수 기업들이 체감하는 수출 증가 효과는 미미한 것이다.",중견기업(17.5%)과 중소기업(16.1%) 비중도 거의 변하지 않았다.,한 중견기업 관계자는 “반도체 호황 소식은 뉴스에서만 보이지 우리 같은 중견기업들은 원자재 가격 상승과 환율 변동으로 마진이 더 악화됐다”며 “대기업 실적이 좋다고 해서 전체 경제가 좋아진 것처럼 보이는 건 착시”라고 말했다.,국내공식통계,N,무역,수출 기업 수,"수출, 톱10, 대기업, 중견기업, 중소기업",-,-,-,-,-,-,-,2025,-,Y,확정,4.5%,KOSIS_VALUE,hcx,수출 기업 수 증감률,-,-,-,hcx,증감률,4.5,-,-,N,%,증감률,증가,전년,"수출 기업 수가 6만9808개로 4.5% 늘었지만, 대다수 기업들이 체감하는 수출 증가 효과는 미미한 것이다.",high,Y,measurement_period_ungrounded:2,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-23
A2700-C016,A2700-C016-m1,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,"◇반도체 호황, 내수로 안 퍼져 재화 성질별로 보면 반도체와 자동차, 디스플레이, 유·무선 통신기기 등으로 대표되는 자본재 수출은 1110억달러로 11.2% 증가하며 8개 분기 연속 상승세를 기록했다.",한 중견기업 관계자는 “반도체 호황 소식은 뉴스에서만 보이지 우리 같은 중견기업들은 원자재 가격 상승과 환율 변동으로 마진이 더 악화됐다”며 “대기업 실적이 좋다고 해서 전체 경제가 좋아진 것처럼 보이는 건 착시”라고 말했다.,자본재 중에서도 반도체 등 IT부품이 511억달러로 24.3% 급증했다.,국내공식통계,Y,무역,자본재 수출,"반도체, 자동차, 디스플레이, 유·무선 통신기기, 자본재",-,-,-,-,-,-,-,2025Q4,-,Q,확정,1110억달러,KOSIS_VALUE,hcx,자본재 수출,-,-,-,hcx,현재값,111000000000,-,-,N,달러,수준값,증가,전분기,"◇반도체 호황, 내수로 안 퍼져 재화 성질별로 보면 반도체와 자동차, 디스플레이, 유·무선 통신기기 등으로 대표되는 자본재 수출은 1110억달러로 11.2% 증가하며 8개 분기 연속 상승세를 기록했다.",high,Y,measurement_period_ungrounded:3,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-23
A2700-C016,A2700-C016-m2,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,"◇반도체 호황, 내수로 안 퍼져 재화 성질별로 보면 반도체와 자동차, 디스플레이, 유·무선 통신기기 등으로 대표되는 자본재 수출은 1110억달러로 11.2% 증가하며 8개 분기 연속 상승세를 기록했다.",한 중견기업 관계자는 “반도체 호황 소식은 뉴스에서만 보이지 우리 같은 중견기업들은 원자재 가격 상승과 환율 변동으로 마진이 더 악화됐다”며 “대기업 실적이 좋다고 해서 전체 경제가 좋아진 것처럼 보이는 건 착시”라고 말했다.,자본재 중에서도 반도체 등 IT부품이 511억달러로 24.3% 급증했다.,국내공식통계,Y,무역,자본재 수출,"반도체, 자동차, 디스플레이, 유·무선 통신기기, 자본재",-,-,-,-,-,-,-,2025Q4,-,Q,확정,11.2%,KOSIS_VALUE,hcx,자본재 수출 증감률,-,-,-,hcx,증감률,11.2,-,-,N,%,증감률,증가,전분기,"◇반도체 호황, 내수로 안 퍼져 재화 성질별로 보면 반도체와 자동차, 디스플레이, 유·무선 통신기기 등으로 대표되는 자본재 수출은 1110억달러로 11.2% 증가하며 8개 분기 연속 상승세를 기록했다.",high,Y,measurement_period_ungrounded:3,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-23
A2700-C016,A2700-C016-m3,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,"◇반도체 호황, 내수로 안 퍼져 재화 성질별로 보면 반도체와 자동차, 디스플레이, 유·무선 통신기기 등으로 대표되는 자본재 수출은 1110억달러로 11.2% 증가하며 8개 분기 연속 상승세를 기록했다.",한 중견기업 관계자는 “반도체 호황 소식은 뉴스에서만 보이지 우리 같은 중견기업들은 원자재 가격 상승과 환율 변동으로 마진이 더 악화됐다”며 “대기업 실적이 좋다고 해서 전체 경제가 좋아진 것처럼 보이는 건 착시”라고 말했다.,자본재 중에서도 반도체 등 IT부품이 511억달러로 24.3% 급증했다.,국내공식통계,Y,무역,자본재 수출,"반도체, 자동차, 디스플레이, 유·무선 통신기기, 자본재",-,-,-,-,-,-,-,2025Q4,-,Q,확정,8개,KOSIS_VALUE,hcx,분기 연속 상승세,-,-,-,hcx,현재값,8,-,-,N,개,수준값,증가,전분기,"◇반도체 호황, 내수로 안 퍼져 재화 성질별로 보면 반도체와 자동차, 디스플레이, 유·무선 통신기기 등으로 대표되는 자본재 수출은 1110억달러로 11.2% 증가하며 8개 분기 연속 상승세를 기록했다.",high,Y,measurement_period_ungrounded:3,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-23
A2700-C017,A2700-C017-m1,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,자본재 중에서도 반도체 등 IT부품이 511억달러로 24.3% 급증했다.,"◇반도체 호황, 내수로 안 퍼져 재화 성질별로 보면 반도체와 자동차, 디스플레이, 유·무선 통신기기 등으로 대표되는 자본재 수출은 1110억달러로 11.2% 증가하며 8개 분기 연속 상승세를 기록했다.",문제는 이런 수출 호황이 국내 경제 전반으로 파급되지 않는다는 점이다.,국내공식통계,N,무역,IT부품 수출액,"자본재, 반도체, IT부품, 수출",-,-,-,반도체,-,-,-,2025Q4,-,Q,확정,511억달러,KOSIS_VALUE,hcx,IT부품 수출액,반도체,-,-,hcx,현재값,51100000000,-,-,N,달러,수준값,-,전년동기,자본재 중에서도 반도체 등 IT부품이 511억달러로 24.3% 급증했다.,high,Y,measurement_period_ungrounded:2,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-23
A2700-C017,A2700-C017-m2,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,자본재 중에서도 반도체 등 IT부품이 511억달러로 24.3% 급증했다.,"◇반도체 호황, 내수로 안 퍼져 재화 성질별로 보면 반도체와 자동차, 디스플레이, 유·무선 통신기기 등으로 대표되는 자본재 수출은 1110억달러로 11.2% 증가하며 8개 분기 연속 상승세를 기록했다.",문제는 이런 수출 호황이 국내 경제 전반으로 파급되지 않는다는 점이다.,국내공식통계,N,무역,IT부품 수출액,"자본재, 반도체, IT부품, 수출",-,-,-,반도체,-,-,-,2025Q4,-,Q,확정,24.3%,KOSIS_VALUE,hcx,IT부품 수출액 비중,반도체,-,-,hcx,현재값,24.3,-,-,N,%,비중,-,전년동기,자본재 중에서도 반도체 등 IT부품이 511억달러로 24.3% 급증했다.,high,Y,measurement_period_ungrounded:2,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-23
A2700-C019,A2700-C019-m1,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,"대기업의 경우 자본재 수출이 773억달러로 12.2% 증가했지만, 원자재(-5.1%)와 소비재(-5.4%)는 감소했다.",문제는 이런 수출 호황이 국내 경제 전반으로 파급되지 않는다는 점이다.,"중견기업과 중소기업은 자본재, 소비재, 원자재 모두 증가했지만 절대 금액은 대기업에 비해 크게 작았다.",국내공식통계,N,무역,"자본재 수출, 원자재 수출, 소비재 수출","수출, 톱10, 기업, 비중, 대기업, 중견기업, 중소기업, 자본재, 원자재, 소비재",-,-,-,-,-,-,-,2025,-,Y,확정,773억달러,KOSIS_VALUE,hcx,자본재 수출,-,-,-,hcx,현재값,77300000000,-,-,N,달러,수준값,증가,전년,"대기업의 경우 자본재 수출이 773억달러로 12.2% 증가했지만, 원자재(-5.1%)와 소비재(-5.4%)는 감소했다.",high,Y,measurement_period_ungrounded:4,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-23
A2700-C019,A2700-C019-m2,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,"대기업의 경우 자본재 수출이 773억달러로 12.2% 증가했지만, 원자재(-5.1%)와 소비재(-5.4%)는 감소했다.",문제는 이런 수출 호황이 국내 경제 전반으로 파급되지 않는다는 점이다.,"중견기업과 중소기업은 자본재, 소비재, 원자재 모두 증가했지만 절대 금액은 대기업에 비해 크게 작았다.",국내공식통계,N,무역,"자본재 수출, 원자재 수출, 소비재 수출","수출, 톱10, 기업, 비중, 대기업, 중견기업, 중소기업, 자본재, 원자재, 소비재",-,-,-,-,-,-,-,2025,-,Y,확정,12.2%,KOSIS_VALUE,hcx,자본재 수출 증감률,-,-,-,hcx,증감률,12.2,-,-,N,%,증감률,증가,전년,"대기업의 경우 자본재 수출이 773억달러로 12.2% 증가했지만, 원자재(-5.1%)와 소비재(-5.4%)는 감소했다.",high,Y,measurement_period_ungrounded:4,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-23
A2700-C019,A2700-C019-m3,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,"대기업의 경우 자본재 수출이 773억달러로 12.2% 증가했지만, 원자재(-5.1%)와 소비재(-5.4%)는 감소했다.",문제는 이런 수출 호황이 국내 경제 전반으로 파급되지 않는다는 점이다.,"중견기업과 중소기업은 자본재, 소비재, 원자재 모두 증가했지만 절대 금액은 대기업에 비해 크게 작았다.",국내공식통계,N,무역,"자본재 수출, 원자재 수출, 소비재 수출","수출, 톱10, 기업, 비중, 대기업, 중견기업, 중소기업, 자본재, 원자재, 소비재",-,-,-,-,-,-,-,2025,-,Y,확정,5.1%,KOSIS_VALUE,hcx,원자재 수출 증감률,-,-,-,hcx,증감률,5.1,-,-,N,%,증감률,감소,전년,"대기업의 경우 자본재 수출이 773억달러로 12.2% 증가했지만, 원자재(-5.1%)와 소비재(-5.4%)는 감소했다.",high,Y,measurement_period_ungrounded:4,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-23
A2700-C019,A2700-C019-m4,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,"대기업의 경우 자본재 수출이 773억달러로 12.2% 증가했지만, 원자재(-5.1%)와 소비재(-5.4%)는 감소했다.",문제는 이런 수출 호황이 국내 경제 전반으로 파급되지 않는다는 점이다.,"중견기업과 중소기업은 자본재, 소비재, 원자재 모두 증가했지만 절대 금액은 대기업에 비해 크게 작았다.",국내공식통계,N,무역,"자본재 수출, 원자재 수출, 소비재 수출","수출, 톱10, 기업, 비중, 대기업, 중견기업, 중소기업, 자본재, 원자재, 소비재",-,-,-,-,-,-,-,2025,-,Y,확정,5.4%,KOSIS_VALUE,hcx,소비재 수출 증감률,-,-,-,hcx,증감률,5.4,-,-,N,%,증감률,감소,전년,"대기업의 경우 자본재 수출이 773억달러로 12.2% 증가했지만, 원자재(-5.1%)와 소비재(-5.4%)는 감소했다.",high,Y,measurement_period_ungrounded:4,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-23
A2700-C020,-,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,"중견기업과 중소기업은 자본재, 소비재, 원자재 모두 증가했지만 절대 금액은 대기업에 비해 크게 작았다.","대기업의 경우 자본재 수출이 773억달러로 12.2% 증가했지만, 원자재(-5.1%)와 소비재(-5.4%)는 감소했다.",최근 증시 호황과 3분기 ‘깜짝 성장’에도 불구하고 내수 경기가 얼어붙은 배경이라는 분석이다.,국내공식통계,N,무역,수출액,"수출, 톱10, 기업, 비중, 대기업, 중견기업, 중소기업, 자본재, 원자재, 소비재",-,-,-,-,-,-,-,2025,-,Y,확정,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"대기업의 경우 자본재 수출이 773억달러로 12.2% 증가했지만, 원자재(-5.1%)와 소비재(-5.4%)는 감소했다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-23
A2700-C024,-,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,실제로 삼성전자와 SK하이닉스 등 주요 수출 대기업들은 미국 관세 우려와 국내 규제 부담 등으로 해외 투자를 늘리고 있다.,수출 대기업들이 번 돈이 국내 투자나 고용으로 이어지지 않고 있기 때문이다.,지난달 한국은행이 발표한 ’2024년 해외직접투자 동향’에 따르면 작년 해외직접투자는 672억달러로 전년 대비 10.4% 증가했다.,국내공식통계,N,무역,해외직접투자,-,-,-,-,-,-,-,-,2024,-,Y,확정,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,지난달 한국은행이 발표한 '2024년 해외직접투자 동향'에 따르면 작년 해외직접투자는 672억달러로 전년 대비 10.4% 증가했다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-23
A2700-C025,A2700-C025-m1,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,지난달 한국은행이 발표한 ’2024년 해외직접투자 동향’에 따르면 작년 해외직접투자는 672억달러로 전년 대비 10.4% 증가했다.,실제로 삼성전자와 SK하이닉스 등 주요 수출 대기업들은 미국 관세 우려와 국내 규제 부담 등으로 해외 투자를 늘리고 있다.,벌어들인 돈을 해외 공장과 인력 채용에 쏟아붓는 만큼 국내 경제에는 낙수효과가 제한적일 수밖에 없다.,국내공식통계,N,무역,해외직접투자,"해외직접투자, 동향",-,-,-,-,-,-,-,2024,-,Y,확정,672억달러,KOSIS_VALUE,hcx,해외직접투자,-,2024,Y,hcx,현재값,67200000000,-,-,N,달러,수준값,증가,전년,'2024년 해외직접투자 동향'에 따르면 작년 해외직접투자는 672억달러로 전년 대비 10.4% 증가했다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-23
A2700-C025,A2700-C025-m2,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,지난달 한국은행이 발표한 ’2024년 해외직접투자 동향’에 따르면 작년 해외직접투자는 672억달러로 전년 대비 10.4% 증가했다.,실제로 삼성전자와 SK하이닉스 등 주요 수출 대기업들은 미국 관세 우려와 국내 규제 부담 등으로 해외 투자를 늘리고 있다.,벌어들인 돈을 해외 공장과 인력 채용에 쏟아붓는 만큼 국내 경제에는 낙수효과가 제한적일 수밖에 없다.,국내공식통계,N,무역,해외직접투자,"해외직접투자, 동향",-,-,-,-,-,-,-,2024,-,Y,확정,10.4%,KOSIS_VALUE,hcx,해외직접투자 증가율,-,2024,Y,hcx,증감률,10.4,-,-,N,%,증감률,증가,전년,'2024년 해외직접투자 동향'에 따르면 작년 해외직접투자는 672억달러로 전년 대비 10.4% 증가했다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-23
A2700-C027,A2700-C027-m1,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,◇소비재도 반등했지만…구조는 그대로 자동차와 화장품 등 소비재 수출은 239억달러로 4.9% 증가하며 5개 분기 만에 증가세로 전환했다.,벌어들인 돈을 해외 공장과 인력 채용에 쏟아붓는 만큼 국내 경제에는 낙수효과가 제한적일 수밖에 없다.,지난해 3분기부터 올해 2분기까지 줄곧 마이너스였던 소비재 수출은 유럽연합(EU)으로의 자동차 수출과 독립국가연합(CIS) 지역으로의 중고차 수출이 늘면서 반등했다.,국내공식통계,N,무역,소비재 수출,"자동차, 화장품, 수출, EU, CIS",-,-,-,-,-,-,-,2025Q4,-,Q,확정,239억달러,KOSIS_VALUE,hcx,소비재 수출,-,2025Q4,Q,hcx,현재값,23900000000,-,-,N,달러,수준값,증가,전분기,◇소비재도 반등했지만…구조는 그대로 자동차와 화장품 등 소비재 수출은 239억달러로 4.9% 증가하며 5개 분기 만에 증가세로 전환했다.,high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-23
A2700-C027,A2700-C027-m2,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,◇소비재도 반등했지만…구조는 그대로 자동차와 화장품 등 소비재 수출은 239억달러로 4.9% 증가하며 5개 분기 만에 증가세로 전환했다.,벌어들인 돈을 해외 공장과 인력 채용에 쏟아붓는 만큼 국내 경제에는 낙수효과가 제한적일 수밖에 없다.,지난해 3분기부터 올해 2분기까지 줄곧 마이너스였던 소비재 수출은 유럽연합(EU)으로의 자동차 수출과 독립국가연합(CIS) 지역으로의 중고차 수출이 늘면서 반등했다.,국내공식통계,N,무역,소비재 수출,"자동차, 화장품, 수출, EU, CIS",-,-,-,-,-,-,-,2025Q4,-,Q,확정,4.9%,KOSIS_VALUE,hcx,소비재 수출 증감률,-,2025Q4,Q,hcx,증감률,4.9,-,-,N,%,증감률,증가,전분기,◇소비재도 반등했지만…구조는 그대로 자동차와 화장품 등 소비재 수출은 239억달러로 4.9% 증가하며 5개 분기 만에 증가세로 전환했다.,high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-23
A2700-C027,A2700-C027-m3,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,◇소비재도 반등했지만…구조는 그대로 자동차와 화장품 등 소비재 수출은 239억달러로 4.9% 증가하며 5개 분기 만에 증가세로 전환했다.,벌어들인 돈을 해외 공장과 인력 채용에 쏟아붓는 만큼 국내 경제에는 낙수효과가 제한적일 수밖에 없다.,지난해 3분기부터 올해 2분기까지 줄곧 마이너스였던 소비재 수출은 유럽연합(EU)으로의 자동차 수출과 독립국가연합(CIS) 지역으로의 중고차 수출이 늘면서 반등했다.,국내공식통계,N,무역,소비재 수출,"자동차, 화장품, 수출, EU, CIS",-,-,-,-,-,-,-,2025Q4,-,Q,확정,5개,KOSIS_VALUE,hcx,분기 수,-,2025Q4,Q,hcx,현재값,5,-,-,N,개,수준값,증가,전분기,◇소비재도 반등했지만…구조는 그대로 자동차와 화장품 등 소비재 수출은 239억달러로 4.9% 증가하며 5개 분기 만에 증가세로 전환했다.,high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-23
A2700-C028,-,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,지난해 3분기부터 올해 2분기까지 줄곧 마이너스였던 소비재 수출은 유럽연합(EU)으로의 자동차 수출과 독립국가연합(CIS) 지역으로의 중고차 수출이 늘면서 반등했다.,◇소비재도 반등했지만…구조는 그대로 자동차와 화장품 등 소비재 수출은 239억달러로 4.9% 증가하며 5개 분기 만에 증가세로 전환했다.,하지만 이마저도 현대차 등 대기업 중심이다.,국내공식통계,N,무역,소비재 수출,"자동차, 화장품, EU, CIS, 중고차",-,-,-,-,-,-,-,2024Q3~2025Q1,-,Q,확정,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,지난해 3분기부터 올해 2분기까지 줄곧 마이너스였던 소비재 수출은 유럽연합(EU)으로의 자동차 수출과 독립국가연합(CIS) 지역으로의 중고차 수출이 늘면서 반등했다.,mid,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-23
A2700-C030,A2700-C030-m1,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,"대기업의 소비재 수출은 119억달러로 여전히 5.4% 감소했지만, 중견기업(4.4%)과 중소기업(24.9%)은 증가했다.",하지만 이마저도 현대차 등 대기업 중심이다.,중소기업의 소비재 수출 증가율이 높아 보이지만 금액으로는 84억달러에 불과해 대기업의 70% 수준이다.,국내공식통계,N,무역,소비재 수출,"수출, 톱10, 기업, 비중, 대기업, 중견기업, 중소기업",-,-,-,-,-,-,-,2025,-,Y,확정,119억달러,KOSIS_VALUE,hcx,소비재 수출,대기업,-,-,hcx,현재값,11900000000,-,-,N,달러,수준값,감소,전년동기,"대기업의 소비재 수출은 119억달러로 여전히 5.4% 감소했지만, 중견기업(4.4%)과 중소기업(24.9%)은 증가했다.",high,Y,measurement_period_ungrounded:4,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-23
A2700-C030,A2700-C030-m2,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,"대기업의 소비재 수출은 119억달러로 여전히 5.4% 감소했지만, 중견기업(4.4%)과 중소기업(24.9%)은 증가했다.",하지만 이마저도 현대차 등 대기업 중심이다.,중소기업의 소비재 수출 증가율이 높아 보이지만 금액으로는 84억달러에 불과해 대기업의 70% 수준이다.,국내공식통계,N,무역,소비재 수출,"수출, 톱10, 기업, 비중, 대기업, 중견기업, 중소기업",-,-,-,-,-,-,-,2025,-,Y,확정,5.4%,KOSIS_VALUE,hcx,소비재 수출 증감률,대기업,-,-,hcx,증감률,5.4,-,-,N,%,증감률,감소,전년동기,"대기업의 소비재 수출은 119억달러로 여전히 5.4% 감소했지만, 중견기업(4.4%)과 중소기업(24.9%)은 증가했다.",high,Y,measurement_period_ungrounded:4,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-23
A2700-C030,A2700-C030-m3,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,"대기업의 소비재 수출은 119억달러로 여전히 5.4% 감소했지만, 중견기업(4.4%)과 중소기업(24.9%)은 증가했다.",하지만 이마저도 현대차 등 대기업 중심이다.,중소기업의 소비재 수출 증가율이 높아 보이지만 금액으로는 84억달러에 불과해 대기업의 70% 수준이다.,국내공식통계,N,무역,소비재 수출,"수출, 톱10, 기업, 비중, 대기업, 중견기업, 중소기업",-,-,-,-,-,-,-,2025,-,Y,확정,4.4%,KOSIS_VALUE,hcx,소비재 수출 증감률,중견기업,-,-,hcx,증감률,4.4,-,-,N,%,증감률,증가,전년동기,"대기업의 소비재 수출은 119억달러로 여전히 5.4% 감소했지만, 중견기업(4.4%)과 중소기업(24.9%)은 증가했다.",high,Y,measurement_period_ungrounded:4,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-23
A2700-C030,A2700-C030-m4,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,"대기업의 소비재 수출은 119억달러로 여전히 5.4% 감소했지만, 중견기업(4.4%)과 중소기업(24.9%)은 증가했다.",하지만 이마저도 현대차 등 대기업 중심이다.,중소기업의 소비재 수출 증가율이 높아 보이지만 금액으로는 84억달러에 불과해 대기업의 70% 수준이다.,국내공식통계,N,무역,소비재 수출,"수출, 톱10, 기업, 비중, 대기업, 중견기업, 중소기업",-,-,-,-,-,-,-,2025,-,Y,확정,24.9%,KOSIS_VALUE,hcx,소비재 수출 증감률,중소기업,-,-,hcx,증감률,24.9,-,-,N,%,증감률,증가,전년동기,"대기업의 소비재 수출은 119억달러로 여전히 5.4% 감소했지만, 중견기업(4.4%)과 중소기업(24.9%)은 증가했다.",high,Y,measurement_period_ungrounded:4,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-23
A2700-C031,A2700-C031-m1,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,중소기업의 소비재 수출 증가율이 높아 보이지만 금액으로는 84억달러에 불과해 대기업의 70% 수준이다.,"대기업의 소비재 수출은 119억달러로 여전히 5.4% 감소했지만, 중견기업(4.4%)과 중소기업(24.9%)은 증가했다.",한 경제학자는 “한국 경제가 반도체 사이클에 지나치게 의존하는 구조가 고착화되고 있다”며 “대기업 실적이 좋아도 중소·중견기업과 내수가 함께 좋아지지 않으면 ‘반쪽 성장’에 그칠 수밖에 없다”고 지적했다.,국내공식통계,N,무역,중소기업의 소비재 수출,"수출, 톱10, 기업, 비중, 대기업, 중견기업, 중소기업, 소비재",-,-,-,소비재,-,-,-,2025,-,Y,확정,84억달러,KOSIS_VALUE,hcx,중소기업의 소비재 수출,소비재,-,-,hcx,현재값,8400000000,-,-,N,달러,수준값,증가,전년,중소기업의 소비재 수출 증가율이 높아 보이지만 금액으로는 84억달러에 불과해 대기업의 70% 수준이다.,high,Y,measurement_period_ungrounded:2,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-23
