claim_id,claim_measurement_id,article_id,title,date,url,claim_text,prev_sentence,next_sentence,claim_domain_scope,is_recurring_series,metric_domain,indicator,keywords,region,age_group,gender,industry_or_item,population_etc,origin_country,destination_country,period,period_end,prd_se,time_resolution_status,measurement_text,measurement_usage,measurement_source,measurement_indicator,measurement_item,measurement_period,measurement_prd_se,measurement_binding_source,measurement_role,value,value_min,value_max,value_approximate,unit,value_type,direction,change_base,evidence_text,extraction_confidence,needs_review,review_reason,measurement_repaired,measurement_fallback_count,measurement_binding_fallback_count,extraction_model,prompt_version,extracted_at,claim_indicator,claim_industry_or_item,claim_period,claim_prd_se,raw_unit,canonical_unit,unit_dimension,semantic_type,entity_type,comparison_period,mapping_eligible,mapping_exclusion_code,mapping_exclusion_reason
A0070-C004,A0070-C004-m1,A0070,대중-대미 수출 격차 21년 만 최소...트럼프 2기 미국 수출 1위 올라서나,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/BXDMXSYJWZDNDOGA5VONBDMCWY,"6일 한국무역협회에 따르면, 지난해 대중 수출액은 1330억2600만달러로 전년 대비 6.6% 늘었다.",반면 미국과는 동맹 강화를 바탕으로 교역이 활발해지면서 대미 투자와 수출이 크게 늘었다.,대미 수출액은 1277억9100만달러로 1년 전보다 10.45% 늘었다.,국내공식통계,Y,무역,대중 수출액,"대중 수출액, 대미 수출액, 수출 증가율",-,-,-,,-,-,-,2024,-,Y,확정,1330억2600만달러,KOSIS_VALUE,hcx,대중 수출액,-,2024,Y,hcx,현재값,133026000000,-,-,N,달러,수준값,증가,전년,"6일 한국무역협회에 따르면, 지난해 대중 수출액은 1330억2600만달러로 전년 대비 6.6% 늘었다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,수출액,,2024,Y,달러,달러,currency,amount,unspecified,,Y,,
A0070-C004,A0070-C004-m2,A0070,대중-대미 수출 격차 21년 만 최소...트럼프 2기 미국 수출 1위 올라서나,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/BXDMXSYJWZDNDOGA5VONBDMCWY,"6일 한국무역협회에 따르면, 지난해 대중 수출액은 1330억2600만달러로 전년 대비 6.6% 늘었다.",반면 미국과는 동맹 강화를 바탕으로 교역이 활발해지면서 대미 투자와 수출이 크게 늘었다.,대미 수출액은 1277억9100만달러로 1년 전보다 10.45% 늘었다.,국내공식통계,Y,무역,대중 수출액 증감률,"대중 수출액, 대미 수출액, 수출 증가율",-,-,-,,-,-,-,2024,-,Y,확정,6.6%,KOSIS_VALUE,hcx,대중 수출액 증감률,-,2024,Y,hcx,증감률,6.6,-,-,N,%,증감률,증가,전년,"6일 한국무역협회에 따르면, 지난해 대중 수출액은 1330억2600만달러로 전년 대비 6.6% 늘었다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,수출액,,2024,Y,%,%,rate,rate_change,unspecified,2023,Y,,
A0837-C010,A0837-C010-m1,A0837,1인 年소득 5000만원? 난 왜 체감이 안 될까,2025-03-06,https://www.chosun.com/economy/economy_general/2025/03/06/6NO5N7ES2NFOJIC7KKZF4E3ZHI,"우리나라 1인당 PGDI는 1975년 482달러였는데, 지난 2023년에는 1만9498달러(약 2840만원)로 상승했다.",개인이 벌어들이는 임금과 정부로부터 받는 연금 등에서 세금이나 각종 사회보험료를 뺀 소득을 나타낸다.,"문제는 GNI에서 PGDI가 차지하는 비율이 줄고, 기업과 정부 비율이 늘고 있다는 것이다.",국내공식통계,N,소득·임금,PGDI,"1인당, 소득, PGDI, 달러, 원",-,-,-,,-,-,-,1975,-,Y,확정,482달러,KOSIS_VALUE,hcx,PGDI,-,1975,Y,hcx,현재값,482,-,-,N,달러,수준값,증가,전년,"우리나라 1인당 PGDI는 1975년 482달러였는데, 지난 2023년에는 1만9498달러(약 2840만원)로 상승했다.",high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,PGDI,,2023,Y,달러,달러,currency,amount,unspecified,,Y,,
A0837-C010,A0837-C010-m2,A0837,1인 年소득 5000만원? 난 왜 체감이 안 될까,2025-03-06,https://www.chosun.com/economy/economy_general/2025/03/06/6NO5N7ES2NFOJIC7KKZF4E3ZHI,"우리나라 1인당 PGDI는 1975년 482달러였는데, 지난 2023년에는 1만9498달러(약 2840만원)로 상승했다.",개인이 벌어들이는 임금과 정부로부터 받는 연금 등에서 세금이나 각종 사회보험료를 뺀 소득을 나타낸다.,"문제는 GNI에서 PGDI가 차지하는 비율이 줄고, 기업과 정부 비율이 늘고 있다는 것이다.",국내공식통계,N,소득·임금,PGDI,"1인당, 소득, PGDI, 달러, 원",-,-,-,,-,-,-,2023,-,Y,확정,1만9498달러,KOSIS_VALUE,hcx,PGDI,-,2023,Y,hcx,현재값,19498,-,-,N,달러,수준값,증가,전년,"우리나라 1인당 PGDI는 1975년 482달러였는데, 지난 2023년에는 1만9498달러(약 2840만원)로 상승했다.",high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,PGDI,,2023,Y,달러,달러,currency,amount,unspecified,,Y,,
A0837-C010,A0837-C010-m3,A0837,1인 年소득 5000만원? 난 왜 체감이 안 될까,2025-03-06,https://www.chosun.com/economy/economy_general/2025/03/06/6NO5N7ES2NFOJIC7KKZF4E3ZHI,"우리나라 1인당 PGDI는 1975년 482달러였는데, 지난 2023년에는 1만9498달러(약 2840만원)로 상승했다.",개인이 벌어들이는 임금과 정부로부터 받는 연금 등에서 세금이나 각종 사회보험료를 뺀 소득을 나타낸다.,"문제는 GNI에서 PGDI가 차지하는 비율이 줄고, 기업과 정부 비율이 늘고 있다는 것이다.",국내공식통계,N,소득·임금,PGDI,"1인당, 소득, PGDI, 달러, 원",-,-,-,,-,-,-,2023,-,Y,확정,2840만원,KOSIS_VALUE,hcx,PGDI,-,2023,Y,hcx,현재값,28400000,-,-,Y,원,수준값,증가,전년,"우리나라 1인당 PGDI는 1975년 482달러였는데, 지난 2023년에는 1만9498달러(약 2840만원)로 상승했다.",high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,PGDI,,2023,Y,원,원,currency,amount,unspecified,,Y,,
A0024-C002,A0024-C002-m1,A0024,"정부, 작년 세수 부족으로 韓銀서 170조원 빌려 썼다",2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/LYWZZSQ6I5AVJDNTRW6KAK6ORY,"1일 더불어민주당 임광현 의원이 한은에서 제출받은 자료에 따르면, 정부는 지난해 한은에서 누적으로 따져 총 173조원을 일시 차입했다.",정부가 지난해 세수 부족으로 한국은행에서 170조원 넘는 돈을 빌려 쓴 것으로 나타났다.,이는 관련 통계를 확인할 수 있는 2011년 이후 역대 최대 규모다.,국내공식통계,N,재정·조세,정부 차입금,"정부, 세수 부족, 한국은행, 차입, 자료",-,-,-,,-,-,-,2024,-,Y,확정,173조원,KOSIS_VALUE,hcx,정부 차입금,-,2024,Y,hcx,현재값,173000000000000,-,-,N,원,수준값,-,전년,정부가 지난해 세수 부족으로 한국은행에서 누적으로 따져 총 173조원을 일시 차입했다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,정부 차입금,,2024,Y,원,원,currency,amount,unspecified,,Y,,
A1922-C001,A1922-C001-m1,A1922,"결혼 늘고 정책 먹혔다... 1분기 합계출산율, 2년 만에 0.8명대 복귀",2025-05-28,https://www.chosun.com/economy/economy_general/2025/05/28/YCG67WTAFRH2JCK555W6H46K7Y,올해 1분기 합계출산율(여성 1명이 평생 낳을 것으로 예상되는 아이 수)이 2년 만에 0.8명대를 기록했다.,-,"코로나 엔데믹(풍토병화) 이후 결혼한 부부가 본격적으로 아이를 낳기 시작한 데다, 신생아 특례 대출 등 정부와 지방자치단체의 각종 출산 장려책도 효과를 거두고 있다는 평가다.",국내공식통계,Y,인구,합계출산율,"결혼, 정책, 1분기, 합계출산율, 여성, 아이 수",-,-,-,,-,-,-,2025Q1,-,Q,확정,0.8명,KOSIS_VALUE,hcx,합계출산율,-,2025Q1,Q,hcx,현재값,0.8,-,-,N,명,수준값,-,전년동기,올해 1분기 합계출산율(여성 1명이 평생 낳을 것으로 예상되는 아이 수)이 2년 만에 0.8명대를 기록했다.,high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,합계출산율,,2025Q1,Q,명,명,person_count,count,unspecified,,Y,,
A1922-C001,A1922-C001-m2,A1922,"결혼 늘고 정책 먹혔다... 1분기 합계출산율, 2년 만에 0.8명대 복귀",2025-05-28,https://www.chosun.com/economy/economy_general/2025/05/28/YCG67WTAFRH2JCK555W6H46K7Y,올해 1분기 합계출산율(여성 1명이 평생 낳을 것으로 예상되는 아이 수)이 2년 만에 0.8명대를 기록했다.,-,"코로나 엔데믹(풍토병화) 이후 결혼한 부부가 본격적으로 아이를 낳기 시작한 데다, 신생아 특례 대출 등 정부와 지방자치단체의 각종 출산 장려책도 효과를 거두고 있다는 평가다.",국내공식통계,Y,인구,합계출산율,"결혼, 정책, 1분기, 합계출산율, 여성, 아이 수",-,-,-,,-,-,-,2025Q1,-,Q,확정,1명,KOSIS_VALUE,hcx,합계출산율,-,2025Q1,Q,hcx,현재값,1,-,-,N,명,수준값,-,전년동기,올해 1분기 합계출산율(여성 1명이 평생 낳을 것으로 예상되는 아이 수)이 2년 만에 0.8명대를 기록했다.,high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,합계출산율,,2025Q1,Q,명,명,person_count,count,unspecified,,Y,,
A1253-C009,A1253-C009-m2,A1253,‘관세 전쟁’ 반영 안 했는데도… 올 한국 성장률 1.4%로 내려,2025-04-07,https://www.chosun.com/economy/economy_general/2025/04/07/VVA56JEZHRGWBM24Z4F4FHUU5E,"앞서 한국은행은 지난 2월 올해 성장률 전망을 기존 1.9%에서 1.5%로 내렸고, 관세 전쟁이 격화하는 경우 1.4% 성장으로 둔화할 것으로 봤다.",미국 은행 웰스파고는 “상호 관세 부과 등으로 올해 한국 경제 성장률이 약 0.5~1.0%포인트 떨어질 것”이라고 봤다.,올 1분기(1~3월) 성장률도 한은이 전망했던 전기 대비 0.2% 성장을 달성하기 어려울 것이라는 평가가 나온다.,국내공식통계,N,재정·조세,경제성장률,"한국, 성장률, 관세전쟁",-,-,-,,-,-,-,2025,-,Y,확정,1.5%,KOSIS_VALUE,hcx,경제성장률,-,2025,Y,hcx,현재값,1.5,-,-,N,%,수준값,감소,전년,"앞서 한국은행은 지난 2월 올해 성장률 전망을 기존 1.9%에서 1.5%로 내렸고, 관세 전쟁이 격화하는 경우 1.4% 성장으로 둔화할 것으로 봤다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,경제성장률,,2025,Y,%,%,rate,level,unspecified,,Y,,
A1253-C009,A1253-C009-m3,A1253,‘관세 전쟁’ 반영 안 했는데도… 올 한국 성장률 1.4%로 내려,2025-04-07,https://www.chosun.com/economy/economy_general/2025/04/07/VVA56JEZHRGWBM24Z4F4FHUU5E,"앞서 한국은행은 지난 2월 올해 성장률 전망을 기존 1.9%에서 1.5%로 내렸고, 관세 전쟁이 격화하는 경우 1.4% 성장으로 둔화할 것으로 봤다.",미국 은행 웰스파고는 “상호 관세 부과 등으로 올해 한국 경제 성장률이 약 0.5~1.0%포인트 떨어질 것”이라고 봤다.,올 1분기(1~3월) 성장률도 한은이 전망했던 전기 대비 0.2% 성장을 달성하기 어려울 것이라는 평가가 나온다.,국내공식통계,N,재정·조세,경제성장률,"한국, 성장률, 관세전쟁",-,-,-,,-,-,-,2025,-,Y,확정,1.4%,KOSIS_VALUE,hcx,경제성장률,-,2025,Y,hcx,증감률,1.4,-,-,N,%,수준값,감소,전년,"앞서 한국은행은 지난 2월 올해 성장률 전망을 기존 1.9%에서 1.5%로 내렸고, 관세 전쟁이 격화하는 경우 1.4% 성장으로 둔화할 것으로 봤다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,경제성장률,,2025,Y,%,%,rate,rate_change,unspecified,2024,Y,,
A1051-C015,A1051-C015-m1,A1051,[증시한담] 다시 늘어난 주식 보유 기간… 사실은 물려서?,2025-03-22,https://www.chosun.com/economy/money/2025/03/22/O5455JDSR7DFZT47VQV3STI7BQ,한국예탁결제원에 따르면 삼성전자 주식 소유자 수는 지난해 말 기준 567만명입니다.,가장 많은 국내 투자자가 보유한 삼성전자가 대표적인 예입니다.,네이버페이 ‘내자산 서비스’와 연동한 삼성전자 투자자 29만명의 평균 매수가는 6만6962원입니다.,국내공식통계,N,금융·금리,주식 소유자 수,"삼성전자, 주식 소유자 수",-,-,-,삼성전자,-,-,-,2024말,-,Y,확정,567만명,KOSIS_VALUE,hcx,주식 소유자 수,삼성전자,2024말,Y,hcx,현재값,5670000,-,-,N,명,수준값,-,전년,한국예탁결제원에 따르면 삼성전자 주식 소유자 수는 지난해 말 기준 567만명입니다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,주식 소유자 수,삼성전자,2024말,Y,명,명,person_count,count,item,,Y,,
A0872-C007,A0872-C007-m2,A0872,"픽업트럭 기아 타스만, 불티나게 팔리는 이유",2025-03-09,https://www.chosun.com/economy/auto/2025/03/09/7KBLGBFYONHXZBMQOMJWKE275U,"한국자동차모빌리티산업협회(KAMA)에 따르면 2019년 국내 완성차 5사의 픽업 판매량은 4만2619대였지만, 2020년 3만8117대, 2021년 2만9567대, 2022년 2만8753대, 2023년 1만7455대, 2024년 1만3475대로 매년 줄고 있다.",자동차 업계에서는 타스만의 인기가 침체했던 국내 픽업 시장 부흥으로 이어질지 관심을 키우고 있다.,전체 승용차 판매에서 차지하는 비율도 2019년 3.3%에서 2024년 1.1%로 3분의 1 수준으로 줄었다.,국내공식통계,Y,소매·소비,픽업 판매량,"완성차, 픽업, 판매량, 국내",-,-,-,완성차,-,-,-,2019,-,Y,확정,4만2619대,KOSIS_VALUE,hcx,픽업 판매량,완성차,2019,Y,hcx,현재값,42619,-,-,N,대,수준값,-,전년,"[검증 대상 문장] 한국자동차모빌리티산업협회(KAMA)에 따르면 2019년 국내 완성차 5사의 픽업 판매량은 4만2619대였지만, 2020년 3만8117대, 2021년 2만9567대, 2022년 2만8753대, 2023년 1만7455대, 2024년 1만3475대로 매년 줄고 있다.",high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,픽업 판매량,완성차,2024,Y,대,대,count,count,vehicle,,Y,,
A0872-C007,A0872-C007-m3,A0872,"픽업트럭 기아 타스만, 불티나게 팔리는 이유",2025-03-09,https://www.chosun.com/economy/auto/2025/03/09/7KBLGBFYONHXZBMQOMJWKE275U,"한국자동차모빌리티산업협회(KAMA)에 따르면 2019년 국내 완성차 5사의 픽업 판매량은 4만2619대였지만, 2020년 3만8117대, 2021년 2만9567대, 2022년 2만8753대, 2023년 1만7455대, 2024년 1만3475대로 매년 줄고 있다.",자동차 업계에서는 타스만의 인기가 침체했던 국내 픽업 시장 부흥으로 이어질지 관심을 키우고 있다.,전체 승용차 판매에서 차지하는 비율도 2019년 3.3%에서 2024년 1.1%로 3분의 1 수준으로 줄었다.,국내공식통계,Y,소매·소비,픽업 판매량,"완성차, 픽업, 판매량, 국내",-,-,-,완성차,-,-,-,2020,-,Y,확정,3만8117대,KOSIS_VALUE,hcx,픽업 판매량,완성차,2020,Y,hcx,현재값,38117,-,-,N,대,수준값,-,전년,"[검증 대상 문장] 한국자동차모빌리티산업협회(KAMA)에 따르면 2019년 국내 완성차 5사의 픽업 판매량은 4만2619대였지만, 2020년 3만8117대, 2021년 2만9567대, 2022년 2만8753대, 2023년 1만7455대, 2024년 1만3475대로 매년 줄고 있다.",high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,픽업 판매량,완성차,2024,Y,대,대,count,count,vehicle,,Y,,
A0872-C007,A0872-C007-m4,A0872,"픽업트럭 기아 타스만, 불티나게 팔리는 이유",2025-03-09,https://www.chosun.com/economy/auto/2025/03/09/7KBLGBFYONHXZBMQOMJWKE275U,"한국자동차모빌리티산업협회(KAMA)에 따르면 2019년 국내 완성차 5사의 픽업 판매량은 4만2619대였지만, 2020년 3만8117대, 2021년 2만9567대, 2022년 2만8753대, 2023년 1만7455대, 2024년 1만3475대로 매년 줄고 있다.",자동차 업계에서는 타스만의 인기가 침체했던 국내 픽업 시장 부흥으로 이어질지 관심을 키우고 있다.,전체 승용차 판매에서 차지하는 비율도 2019년 3.3%에서 2024년 1.1%로 3분의 1 수준으로 줄었다.,국내공식통계,Y,소매·소비,픽업 판매량,"완성차, 픽업, 판매량, 국내",-,-,-,완성차,-,-,-,2021,-,Y,확정,2만9567대,KOSIS_VALUE,hcx,픽업 판매량,완성차,2021,Y,hcx,현재값,29567,-,-,N,대,수준값,-,전년,"[검증 대상 문장] 한국자동차모빌리티산업협회(KAMA)에 따르면 2019년 국내 완성차 5사의 픽업 판매량은 4만2619대였지만, 2020년 3만8117대, 2021년 2만9567대, 2022년 2만8753대, 2023년 1만7455대, 2024년 1만3475대로 매년 줄고 있다.",high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,픽업 판매량,완성차,2024,Y,대,대,count,count,vehicle,,Y,,
A0872-C007,A0872-C007-m5,A0872,"픽업트럭 기아 타스만, 불티나게 팔리는 이유",2025-03-09,https://www.chosun.com/economy/auto/2025/03/09/7KBLGBFYONHXZBMQOMJWKE275U,"한국자동차모빌리티산업협회(KAMA)에 따르면 2019년 국내 완성차 5사의 픽업 판매량은 4만2619대였지만, 2020년 3만8117대, 2021년 2만9567대, 2022년 2만8753대, 2023년 1만7455대, 2024년 1만3475대로 매년 줄고 있다.",자동차 업계에서는 타스만의 인기가 침체했던 국내 픽업 시장 부흥으로 이어질지 관심을 키우고 있다.,전체 승용차 판매에서 차지하는 비율도 2019년 3.3%에서 2024년 1.1%로 3분의 1 수준으로 줄었다.,국내공식통계,Y,소매·소비,픽업 판매량,"완성차, 픽업, 판매량, 국내",-,-,-,완성차,-,-,-,2022,-,Y,확정,2만8753대,KOSIS_VALUE,hcx,픽업 판매량,완성차,2022,Y,hcx,현재값,28753,-,-,N,대,수준값,-,전년,"[검증 대상 문장] 한국자동차모빌리티산업협회(KAMA)에 따르면 2019년 국내 완성차 5사의 픽업 판매량은 4만2619대였지만, 2020년 3만8117대, 2021년 2만9567대, 2022년 2만8753대, 2023년 1만7455대, 2024년 1만3475대로 매년 줄고 있다.",high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,픽업 판매량,완성차,2024,Y,대,대,count,count,vehicle,,Y,,
A0872-C007,A0872-C007-m6,A0872,"픽업트럭 기아 타스만, 불티나게 팔리는 이유",2025-03-09,https://www.chosun.com/economy/auto/2025/03/09/7KBLGBFYONHXZBMQOMJWKE275U,"한국자동차모빌리티산업협회(KAMA)에 따르면 2019년 국내 완성차 5사의 픽업 판매량은 4만2619대였지만, 2020년 3만8117대, 2021년 2만9567대, 2022년 2만8753대, 2023년 1만7455대, 2024년 1만3475대로 매년 줄고 있다.",자동차 업계에서는 타스만의 인기가 침체했던 국내 픽업 시장 부흥으로 이어질지 관심을 키우고 있다.,전체 승용차 판매에서 차지하는 비율도 2019년 3.3%에서 2024년 1.1%로 3분의 1 수준으로 줄었다.,국내공식통계,Y,소매·소비,픽업 판매량,"완성차, 픽업, 판매량, 국내",-,-,-,완성차,-,-,-,2023,-,Y,확정,1만7455대,KOSIS_VALUE,hcx,픽업 판매량,완성차,2023,Y,hcx,현재값,17455,-,-,N,대,수준값,-,전년,"[검증 대상 문장] 한국자동차모빌리티산업협회(KAMA)에 따르면 2019년 국내 완성차 5사의 픽업 판매량은 4만2619대였지만, 2020년 3만8117대, 2021년 2만9567대, 2022년 2만8753대, 2023년 1만7455대, 2024년 1만3475대로 매년 줄고 있다.",high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,픽업 판매량,완성차,2024,Y,대,대,count,count,vehicle,,Y,,
A0872-C007,A0872-C007-m7,A0872,"픽업트럭 기아 타스만, 불티나게 팔리는 이유",2025-03-09,https://www.chosun.com/economy/auto/2025/03/09/7KBLGBFYONHXZBMQOMJWKE275U,"한국자동차모빌리티산업협회(KAMA)에 따르면 2019년 국내 완성차 5사의 픽업 판매량은 4만2619대였지만, 2020년 3만8117대, 2021년 2만9567대, 2022년 2만8753대, 2023년 1만7455대, 2024년 1만3475대로 매년 줄고 있다.",자동차 업계에서는 타스만의 인기가 침체했던 국내 픽업 시장 부흥으로 이어질지 관심을 키우고 있다.,전체 승용차 판매에서 차지하는 비율도 2019년 3.3%에서 2024년 1.1%로 3분의 1 수준으로 줄었다.,국내공식통계,Y,소매·소비,픽업 판매량,"완성차, 픽업, 판매량, 국내",-,-,-,완성차,-,-,-,2024,-,Y,확정,1만3475대,KOSIS_VALUE,hcx,픽업 판매량,완성차,2024,Y,hcx,현재값,13475,-,-,N,대,수준값,-,전년,"[검증 대상 문장] 한국자동차모빌리티산업협회(KAMA)에 따르면 2019년 국내 완성차 5사의 픽업 판매량은 4만2619대였지만, 2020년 3만8117대, 2021년 2만9567대, 2022년 2만8753대, 2023년 1만7455대, 2024년 1만3475대로 매년 줄고 있다.",high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,픽업 판매량,완성차,2024,Y,대,대,count,count,vehicle,,Y,,
A1356-C021,A1356-C021-m1,A1356,"3040은 생활비, 60대 이상은 팬클럽 활동에 ‘모임 통장’ 쓴다",2025-04-15,https://www.chosun.com/economy/economy_general/2025/04/15/KNSLCZWTCZCXDIAF2VXAAVSXKM,모임 통장 이용자 중 1.5%(2020년)에 불과했던 60대 이상 비율은 작년 말 6.9%로 4년 만에 4.6배로 뛰었다.,카카오뱅크 관계자는 “가수 임영웅 신드롬을 타고 중장년층에 형성된 팬덤 문화 덕에 최근 60대 이상 모임 통장 가입자가 늘었다”고 했다.,이 연령대의 10%는 모임 통장 개설 목적이 ‘팬 모임’이라고 밝혔다.,국내공식통계,N,소매·소비,모임 통장 이용자 비율,"모임 통장, 60대 이상, 비중, 배수",-,60대 이상,-,60대 이상,-,-,-,2024,-,Y,확정,6.9%,KOSIS_VALUE,hcx,모임 통장 이용자 비율,60대 이상,2024,Y,hcx,현재값,6.9,-,-,N,%,비중,-,전년,[검증 대상 문장] 모임 통장 이용자 중 1.5%(2020년)에 불과했던 60대 이상 비율은 작년 말 6.9%로 4년 만에 4.6배로 뛰었다.,high,Y,measurement_rule_fallback:2,Y,2,0,HCX-007,v1.5-measurement-binding,2026-07-27,모임 통장 이용자 비율,,2024,Y,%,%,rate,rate_level,item,,Y,,
A0882-C023,A0882-C023-m1,A0882,일본 따라가네... 중소·벤처 M&A 시장서 독립계 자문사 뜬다,2025-03-09,https://www.chosun.com/economy/money/2025/03/09/FQYIFBQP7R6CKAJTG5MV7SQ2XA,중소벤처기업연구원에 따르면 국내 제조 중소기업 경영자 중 ’60세 이상’ 비중은 2012년 14.1%에서 2022년 33.5%로 증가했다.,독립계 자문사의 먹거리가 느는 셈이다.,특히 이 중 20.4%의 중소기업은 적절한 후계자가 없으며 후계자가 없는 중소기업 중 30.7%가 M&A를 고려 중인 것으로 조사됐다.,국내공식통계,N,고용,제조 중소기업 경영자의 60세 이상 비중,"중소기업, 제조업, 경영자, 60세 이상, 후계자, M&A",-,60세 이상,-,,제조 중소기업 경영자,-,-,2022,-,Y,확정,33.5%,KOSIS_VALUE,hcx,제조 중소기업 경영자의 60세 이상 비중,-,2022,Y,hcx,현재값,33.5,-,-,N,%,수준값,증가,전년동기,중소벤처기업연구원에 따르면 국내 제조 중소기업 경영자 중 '60세 이상' 비중은 2012년 14.1%에서 2022년 33.5%로 증가했다.,high,Y,measurement_binding_fallback:1,Y,0,1,HCX-007,v1.5-measurement-binding,2026-07-27,제조 중소기업 경영자의 연령 분포,,2022,Y,%,%,rate,level,organization,,Y,,
A2426-C003,A2426-C003-m1,A2426,"국내 주식형 펀드 주간 설정액, 3개월 만에 최대 증가 폭",2025-07-06,https://www.chosun.com/economy/money/2025/07/06/DQY4UVHVL2IYBWR2FELGTNX3QU,15:40 0 국내 주식형 펀드 설정액이 일주일 새 6000억원 넘게 늘면서 3개월 만에 최대 증가 폭을 기록했다.,15:40 업데이트 2025.07.06.,6일 펀드평가사 에프앤가이드에 따르면 국내 주식형 펀드 1039개의 설정액은 지난 4일 기준 총 56조1830억원이다.,국내공식통계,Y,소매·소비,주식형 펀드 설정액,"펀드, 설정액, 증가폭",-,-,-,,-,-,-,202507,-,M,확정,6000억원,KOSIS_VALUE,hcx,주식형 펀드 설정액,-,202507,M,hcx,현재값,600000000000,-,-,N,원,수준값,증가,전월,[검증 대상 문장] 15:40 국내 주식형 펀드 설정액이 일주일 새 6000억원 넘게 늘면서 3개월 만에 최대 증가 폭을 기록했다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,주식형 펀드 설정액,,202507,M,원,원,currency,amount,unspecified,,Y,,
A0837-C012,A0837-C012-m1,A0837,1인 年소득 5000만원? 난 왜 체감이 안 될까,2025-03-06,https://www.chosun.com/economy/economy_general/2025/03/06/6NO5N7ES2NFOJIC7KKZF4E3ZHI,"한은에 따르면 GNI 대비 PGDI 비율은 한은이 해당 통계 작성을 시작한 1975년에는 77.5%였는데, 지난 2023년 53.9%로 역대 최저치로 떨어졌다.","문제는 GNI에서 PGDI가 차지하는 비율이 줄고, 기업과 정부 비율이 늘고 있다는 것이다.","갈수록 국민소득이 개인보다 기업이나 정부에 돌아가다 보니, 개인은 소득이 늘었다고 느끼기 어려워지는 것이다.",국내공식통계,N,소득·임금,GNI 대비 PGDI 비율,"GNI, PGDI, 비율, 소득",-,-,-,,-,-,-,2023,-,Y,확정,53.9%,KOSIS_VALUE,hcx,GNI 대비 PGDI 비율,-,2023,Y,hcx,현재값,53.9,-,-,N,%,비중,-,전년,"한은에 따르면 GNI 대비 PGDI 비율은 한은이 해당 통계 작성을 시작한 1975년에는 77.5%였는데, 지난 2023년 53.9%로 역대 최저치로 떨어졌다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,GNI 대비 PGDI 비율,,2023,Y,%,%,rate,rate_level,unspecified,,Y,,
A1731-C001,A1731-C001-m1,A1731,"KDI, 올해 성장률 전망치 1.6→0.8% 반토막 하향 조정",2025-05-14,https://www.chosun.com/economy/economy_general/2025/05/14/BVZZJRMGC5H4LHGST2P2SVCX2Y,국책연구기관인 한국개발연구원(KDI)이 14일 올해 한국의 경제성장률을 0.8%로 전망했다.,-,KDI는 지난 2월 올해 경제성장률을 1.6%로 전망했지만 건설업 부진과 통상 여건 악화가 이어지면서 0.8%포인트 하향 조정한 것이다.,국내공식통계,Y,재정·조세,경제성장률,한국개발연구원; 경제성장률; 전망치,-,-,-,,-,-,-,2025,-,Y,확정,0.8%,KOSIS_VALUE,hcx,경제성장률,-,2025,Y,hcx,현재값,0.8,-,-,N,%,수준값,유지,전년,국책연구기관인 한국개발연구원(KDI)이 14일 올해 한국의 경제성장률을 0.8%로 전망했다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,경제성장률,,2025,Y,%,%,rate,level,unspecified,,Y,,
