claim_id,article_id,title,date,url,claim_text,prev_sentence,prev_prev_sentence,is_claim,is_claim_reason,is_claim_confidence,is_claim_method,extraction_model,prompt_version,extracted_at
A0020-C032,A0020,채용·인력배치 로봇 혁명… “관리·설계직 더 뽑고 야근도 확 줄어”,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/A7CI5RF3WNDZ3IYINXCYLMBVS4,"대기업이 신기술을 도입한 경우는 24.5%, 중소기업(50인 이상 300인 미만)의 신기술 도입률은 12.1% 정도였다.","작년 중기중앙회와 통계청에 따르면, 로봇 및 인공지능(AI) 등 신기술 도입률은 대기업과 중소기업 간 두 배 이상 차이가 났다.",대기업과 중소기업의 신기술 도입률 격차도 아직 크다.,TRUE,현재 문장은 대기업과 중소기업의 신기술 도입률을 구체적인 수치로 제시하며 비교하고 있습니다.,high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0023-C001,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,수출과 건설 경기 부진 여파로 새해 우리나라 경제가 1.8% 성장하는 데 그칠 것이라고 기획재정부가 2일 전망했다.,,,TRUE,"현재 문장은 한국의 경제 성장률 예측에 대한 내용으로, 이는 국가 집계 통계 중 하나로 볼 수 있으며 KOSIS를 통해 대조 가능하다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0023-C002,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,비상 계엄 파문 이전인 작년 11월말 새해 성장률을 1.9%로 전망한 한국은행보다 경제 상황이 조금 더 어둡다고 봤다.,수출과 건설 경기 부진 여파로 새해 우리나라 경제가 1.8% 성장하는 데 그칠 것이라고 기획재정부가 2일 전망했다.,,TRUE,"현재 문장은 한국의 새해 경제 성장률 예측치를 언급하며, 이는 국가 경제 관련 통계로서 KOSIS를 통해 검증할 수 있는 내용이다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0023-C003,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,기재부는 이날 ‘2025년 경제정책방향’을 발표하면서 올해 경제 성장률이 1.8%로 전망된다고 밝혔다.,비상 계엄 파문 이전인 작년 11월말 새해 성장률을 1.9%로 전망한 한국은행보다 경제 상황이 조금 더 어둡다고 봤다.,수출과 건설 경기 부진 여파로 새해 우리나라 경제가 1.8% 성장하는 데 그칠 것이라고 기획재정부가 2일 전망했다.,TRUE,"기재부가 발표한 2025년 경제 성장률 전망치는 국가 경제 상황에 대한 예측으로서, 이는 KOSIS를 통해 관련 통계를 확인할 수 있는 내용이다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0023-C004,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,"작년 7월초만 해도 정부는 수출이 살아나면서 내수가 회복될 것으로 기대하고 새해 성장률을 2.2%로 봤었는데, 내수 부진이 장기화하고 비상 계엄과 줄탄핵 등 정치 불확실성이 커지자 6개월 만에 전망치를 0.4%포인트 낮췄다.",기재부는 이날 ‘2025년 경제정책방향’을 발표하면서 올해 경제 성장률이 1.8%로 전망된다고 밝혔다.,비상 계엄 파문 이전인 작년 11월말 새해 성장률을 1.9%로 전망한 한국은행보다 경제 상황이 조금 더 어둡다고 봤다.,TRUE,"현재 문장은 정부의 경제 성장률 예측치가 변경되었다는 내용을 포함하며, 이는 국내 경제 상황에 대한 예측으로서 KOSIS를 통해 대조 및 검증 가능한 내용이다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0023-C005,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,정부의 올해 성장률 전망치는 2~2.1%로 추정되는 잠재 성장률(생산 자원을 모두 투입했을 때 물가 상승 없이 최대한 달성할 수 있는 성장률)보다 낮다.,"작년 7월초만 해도 정부는 수출이 살아나면서 내수가 회복될 것으로 기대하고 새해 성장률을 2.2%로 봤었는데, 내수 부진이 장기화하고 비상 계엄과 줄탄핵 등 정치 불확실성이 커지자 6개월 만에 전망치를 0.4%포인트 낮췄다.",기재부는 이날 ‘2025년 경제정책방향’을 발표하면서 올해 경제 성장률이 1.8%로 전망된다고 밝혔다.,TRUE,"현재 문장은 정부의 올해 성장률 전망치가 잠재 성장률보다 낮다는 내용을 포함하며, 이는 경제 성장률이라는 수치적인 비교를 통해 KOSIS 등의 국가 통계 자료로 검증 가능한 내용이다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0023-C006,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,이런 가운데 정부는 소비자 물가 상승률도 한국은행의 물가 안정 목표치(2%)보다 낮은 1.8%로 내다봤다.,정부의 올해 성장률 전망치는 2~2.1%로 추정되는 잠재 성장률(생산 자원을 모두 투입했을 때 물가 상승 없이 최대한 달성할 수 있는 성장률)보다 낮다.,"작년 7월초만 해도 정부는 수출이 살아나면서 내수가 회복될 것으로 기대하고 새해 성장률을 2.2%로 봤었는데, 내수 부진이 장기화하고 비상 계엄과 줄탄핵 등 정치 불확실성이 커지자 6개월 만에 전망치를 0.4%포인트 낮췄다.",TRUE,"현재 문장은 정부의 소비자 물가 상승률 예측치가 한국은행의 물가 안정 목표치보다 낮다는 내용을 포함하며, 이는 국가 경제 지표로서 KOSIS를 통해 검증 가능하다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0023-C007,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,성장률과 물가 상승률이 모두 1%대에 머무른다는 정부 전망이 현실화될 경우 경기 침체 우려가 커질 수 있다.,이런 가운데 정부는 소비자 물가 상승률도 한국은행의 물가 안정 목표치(2%)보다 낮은 1.8%로 내다봤다.,정부의 올해 성장률 전망치는 2~2.1%로 추정되는 잠재 성장률(생산 자원을 모두 투입했을 때 물가 상승 없이 최대한 달성할 수 있는 성장률)보다 낮다.,TRUE,"성장률과 물가 상승률이라는 경제 지표들이 언급되었으며, 이는 국가 통계로서 KOSIS에서 확인 가능한 정보들이다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0023-C009,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,◇”수출 꺾이고 건설 계속 안 좋다” 정부는 성장률 전망치를 낮춘 가장 큰 이유로 수출 둔화를 꼽았다.,"정부는 지난달 30일 새해 경제정책방향을 발표할 계획이었는데, 하루 전 무안공항 제주항공 여객기 참사로 발표를 사흘 미뤘다.",성장률과 물가 상승률이 모두 1%대에 머무른다는 정부 전망이 현실화될 경우 경기 침체 우려가 커질 수 있다.,TRUE,"성장률과 수출 둔화에 대한 언급이 있으며, 이는 국가 경제 지표로서 KOSIS에서 관련 통계를 찾아볼 수 있는 내용이다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0023-C010,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,기재부는 반도체 등 주력 수출 업종의 경쟁 심화와 관세 장벽 강화를 내세운 미국의 트럼프 2기 행정부 출범 등으로 수출 증가율이 작년 8.2%에서 올해 1.5%로 쪼그라들 것으로 봤다.,◇”수출 꺾이고 건설 계속 안 좋다” 정부는 성장률 전망치를 낮춘 가장 큰 이유로 수출 둔화를 꼽았다.,"정부는 지난달 30일 새해 경제정책방향을 발표할 계획이었는데, 하루 전 무안공항 제주항공 여객기 참사로 발표를 사흘 미뤘다.",TRUE,"현재 문장은 한국의 수출 증가율 변화에 대한 구체적인 수치를 포함하고 있으며, 이는 국가 통계의 변화를 나타내는 정보로서 KOSIS에서 검증할 수 있는 내용이다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0023-C011,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,정부가 이날 발표한 새해 수출 증가율 전망치는 6개월 전 전망(6%)과 비교해도 4분의 1 수준이다.,기재부는 반도체 등 주력 수출 업종의 경쟁 심화와 관세 장벽 강화를 내세운 미국의 트럼프 2기 행정부 출범 등으로 수출 증가율이 작년 8.2%에서 올해 1.5%로 쪼그라들 것으로 봤다.,◇”수출 꺾이고 건설 계속 안 좋다” 정부는 성장률 전망치를 낮춘 가장 큰 이유로 수출 둔화를 꼽았다.,TRUE,"정부가 발표한 새해 수출 증가율 전망치가 6개월 전 전망치 대비 크게 낮아졌다는 내용으로, 이는 KOSIS를 통해 수출 증가율 관련 통계를 확인하여 검증할 수 있는 주장이다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0023-C013,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,기재부는 우리나라 주력 수출 품목인 메모리반도체의 매출 성장세가 올해 13.4%로 작년(81%)의 16.5% 수준으로 쪼그라들 것이라는 세계반도체무역통계기구(WSTS)의 최근 전망을 인용하기도 했다.,"안덕근 산업통상자원부 장관은 지난달 30일 SK하이닉스 청주캠퍼스에서 열린 반도체 관련 기업 간담회에서 “국내 정치 상황과 미국 트럼프 신정부 출범, 중국의 매서운 추격 등 시장을 둘러싼 불확실성이 크다”고 했었다.",정부가 이날 발표한 새해 수출 증가율 전망치는 6개월 전 전망(6%)과 비교해도 4분의 1 수준이다.,TRUE,"현재 문장은 메모리반도체의 매출 성장세에 대한 구체적인 수치와 작년의 성장세와의 비교를 포함하고 있으며, 이는 국가 경제 및 산업의 중요한 부분으로서 KOSIS 등에서 관련 통계를 찾아볼 수 있을 것이다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0023-C015,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,"김범석 기재부 1차관은 “내수는 고물가·고금리 완화에도 불구하고 건설 부진, 경제심리 위축이 회복을 제약할 것으로 예상된다”고 했다.",건설 경기 등 내수 부진이 한동안 이어질 것이라는 점도 정부가 새해 경제를 비관적으로 본 또다른 이유다.,기재부는 우리나라 주력 수출 품목인 메모리반도체의 매출 성장세가 올해 13.4%로 작년(81%)의 16.5% 수준으로 쪼그라들 것이라는 세계반도체무역통계기구(WSTS)의 최근 전망을 인용하기도 했다.,TRUE,"현재 문장은 내수의 회복이 제약될 것이라는 예측을 하고 있으며, 이는 경제 상황에 대한 분석이므로 KOSIS에서 관련 통계를 통해 검증할 수 있다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0023-C016,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,◇계엄 파문 전 한은 전망보다 낮아 정부의 새해 성장률 전망치는 지난달 3일 비상 계엄 파문 직전 나온 한국은행 전망보다도 0.1%포인트 낮다.,"김범석 기재부 1차관은 “내수는 고물가·고금리 완화에도 불구하고 건설 부진, 경제심리 위축이 회복을 제약할 것으로 예상된다”고 했다.",건설 경기 등 내수 부진이 한동안 이어질 것이라는 점도 정부가 새해 경제를 비관적으로 본 또다른 이유다.,TRUE,정부의 새해 성장률 전망치가 한국은행의 전망치보다 0.1%포인트 낮다는 것은 국가 경제 지표 중 하나인 성장률에 대한 비교 정보이므로 KOSIS에서 관련 통계를 통해 검증 가능하다.,high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0023-C018,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,작년 성장률 전망치를 2.2%로 6개월 전(2.6%)에 비해 0.4%포인트 낮춰 잡은 것도 정국 불안에 따른 불확실성을 감안한 점이 일부 영향을 미쳤다고 김 차관은 전했다.,기재부는 한은보다 성장률 전망치를 낮춘 이유로 줄탄핵 등 정치적 불확실성을 들었다.,◇계엄 파문 전 한은 전망보다 낮아 정부의 새해 성장률 전망치는 지난달 3일 비상 계엄 파문 직전 나온 한국은행 전망보다도 0.1%포인트 낮다.,TRUE,"현재 문장은 작년 성장률 전망치가 2.2%로 6개월 전에 비해 0.4%포인트 낮아졌다는 내용을 포함하며, 이는 KOSIS 국가통계포털에서 경제성장률 관련 통계를 통해 검증할 수 있는 내용이다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0023-C020,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,이창용 한국은행 총재도 같은 달 17일 국회 기획재정위원회 현안질의에서 “현재 통과된 예산안은 경제(성장률)에 마이너스(-) 0.06%포인트정도 영향이 있다”고 말했었다.,거대 야당인 더불어민주당 주도의 4조원대 감액 예산안이 지난달 10일 국회를 통과한 점도 한은보다 새해 경제를 어둡게 전망한 이유다.,작년 성장률 전망치를 2.2%로 6개월 전(2.6%)에 비해 0.4%포인트 낮춰 잡은 것도 정국 불안에 따른 불확실성을 감안한 점이 일부 영향을 미쳤다고 김 차관은 전했다.,TRUE,"현재 문장은 경제 성장률에 대한 구체적인 수치 변화를 언급하며, 이는 국가 경제 관련 통계로서 KOSIS에서 대조 가능한 내용이다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0023-C022,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,"지난달 30일 발표된 통계청의 ‘11월 산업활동동향’에 따르면, 생산은 작년 9월(-0.4%)·10월(-0.2%)·11월(-0.4%) 등 3개월 연속으로 전월 대비 감소했다.",최근 한달새 나온 각종 경기 지표가 부진한 모습을 보인 점도 정부의 보수적인 경기 전망에 한몫했다.,이창용 한국은행 총재도 같은 달 17일 국회 기획재정위원회 현안질의에서 “현재 통과된 예산안은 경제(성장률)에 마이너스(-) 0.06%포인트정도 영향이 있다”고 말했었다.,TRUE,현재 문장은 통계청의 '11월 산업활동동향' 데이터를 기반으로 하여 생산이 작년 9월부터 11월까지 3개월 연속으로 전월 대비 감소했다고 주장합니다.,high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0023-C023,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,설비투자도 작년 10월(-5.9%)·11월(-1.6%) 등 2달 연속 감소했다.,"지난달 30일 발표된 통계청의 ‘11월 산업활동동향’에 따르면, 생산은 작년 9월(-0.4%)·10월(-0.2%)·11월(-0.4%) 등 3개월 연속으로 전월 대비 감소했다.",최근 한달새 나온 각종 경기 지표가 부진한 모습을 보인 점도 정부의 보수적인 경기 전망에 한몫했다.,TRUE,"설비투자의 감소 추세를 언급하며, 이는 KOSIS 국가통계포털에서 제공하는 산업활동동향을 통해 검증 가능하다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0023-C024,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,특히 건축·토목 공사 실적을 뜻하는 건설기성은 작년 11월 0.2% 감소해 5월(-4.6%)부터 7개월 연속 마이너스 행진을 이어갔다.,설비투자도 작년 10월(-5.9%)·11월(-1.6%) 등 2달 연속 감소했다.,"지난달 30일 발표된 통계청의 ‘11월 산업활동동향’에 따르면, 생산은 작년 9월(-0.4%)·10월(-0.2%)·11월(-0.4%) 등 3개월 연속으로 전월 대비 감소했다.",TRUE,"건설기성의 감소 추세를 언급하며, 이는 국가통계포털(KOSIS)에서 관련 통계를 통해 검증할 수 있는 내용이다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0023-C025,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,소비 지표인 소매판매는 9월(-0.3%)과 10월(-0.8%) 2달 연속 감소하다가 11월 0.4% 증가세로 돌아섰다.,특히 건축·토목 공사 실적을 뜻하는 건설기성은 작년 11월 0.2% 감소해 5월(-4.6%)부터 7개월 연속 마이너스 행진을 이어갔다.,설비투자도 작년 10월(-5.9%)·11월(-1.6%) 등 2달 연속 감소했다.,TRUE,"현재 문장은 소매판매라는 국내 경제 지표의 변화를 언급하며, 이는 KOSIS 국가통계포털에서 확인 가능한 정보이므로 True로 판단합니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0023-C026,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,다만 11월 소매판매는 전년 동월과 비교하면 1.9% 줄어 부진한 흐름을 이어갔다.,소비 지표인 소매판매는 9월(-0.3%)과 10월(-0.8%) 2달 연속 감소하다가 11월 0.4% 증가세로 돌아섰다.,특히 건축·토목 공사 실적을 뜻하는 건설기성은 작년 11월 0.2% 감소해 5월(-4.6%)부터 7개월 연속 마이너스 행진을 이어갔다.,TRUE,"현재 문장은 11월 소매판매가 전년 동월에 비해 1.9% 줄었다는 구체적인 통계를 제시하며, 이는 KOSIS 국가통계포털에서 확인 가능한 정보이므로 True로 판단합니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0023-C027,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,◇잠재 성장률보다 낮은 올해 성장률 전망치 정부의 올해 성장률 전망치는 잠재 성장률보다도 낮다.,다만 11월 소매판매는 전년 동월과 비교하면 1.9% 줄어 부진한 흐름을 이어갔다.,소비 지표인 소매판매는 9월(-0.3%)과 10월(-0.8%) 2달 연속 감소하다가 11월 0.4% 증가세로 돌아섰다.,TRUE,"현재 문장은 한국의 경제 성장률에 대한 예측을 포함하며, 이는 국가 통계의 중요한 부분으로 KOSIS에서 관련 데이터를 통해 검증할 수 있다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0023-C029,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,"정부의 작년 성장률 전망치는 2.2%로 주요 기관의 잠재 성장률 추정치를 웃돌지만, 내년 전망치는 잠재 성장률에 못 미친다.","경제협력개발기구(OECD)는 작년 기준 한국의 잠재 성장률을 2%, 국회 예산정책처는 올해 기준 우리나라 잠재 성장률을 2.1%로 보고 있다.",◇잠재 성장률보다 낮은 올해 성장률 전망치 정부의 올해 성장률 전망치는 잠재 성장률보다도 낮다.,TRUE,"현재 문장은 정부의 작년 및 내년 성장률 전망치가 주요 기관의 잠재 성장률 추정치와 비교된다는 내용을 포함하며, 이는 국가 경제 관련 통계로서 KOSIS를 통해 검증 가능하다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0023-C030,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,경기가 일시적으로 나쁜 것이 아니라 성장률이 경제의 기초 체력을 뜻하는 잠재 성장률에도 미치지 못하는 저성장 터널로 들어서고 있다는 우려가 나온다.,"정부의 작년 성장률 전망치는 2.2%로 주요 기관의 잠재 성장률 추정치를 웃돌지만, 내년 전망치는 잠재 성장률에 못 미친다.","경제협력개발기구(OECD)는 작년 기준 한국의 잠재 성장률을 2%, 국회 예산정책처는 올해 기준 우리나라 잠재 성장률을 2.1%로 보고 있다.",TRUE,현재 문장은 성장률이 잠재 성장률에 미치지 못하고 있는 상황을 언급하며 이는 경제의 기초 체력에 대한 우려를 나타내고 있습니다.,high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0023-C031,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,"◇물가 상승률 전망도 물가안정 목표 밑돌아 정부는 올해 소비자 물가 상승률도 1.8%로 전망해, 6개월 전 전망치(2.1%)보다 0.3%포인트 낮춰잡았다.",경기가 일시적으로 나쁜 것이 아니라 성장률이 경제의 기초 체력을 뜻하는 잠재 성장률에도 미치지 못하는 저성장 터널로 들어서고 있다는 우려가 나온다.,"정부의 작년 성장률 전망치는 2.2%로 주요 기관의 잠재 성장률 추정치를 웃돌지만, 내년 전망치는 잠재 성장률에 못 미친다.",TRUE,현재 문장은 정부가 올해 소비자 물가 상승률을 1.8%로 전망하며 이는 이전 전망치 2.1%보다 낮은 수치라고 언급하고 있다.,high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0023-C032,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,작년 11월말 한국은행 전망치(1.9%)보다도 0.1%포인트 낮다.,"◇물가 상승률 전망도 물가안정 목표 밑돌아 정부는 올해 소비자 물가 상승률도 1.8%로 전망해, 6개월 전 전망치(2.1%)보다 0.3%포인트 낮춰잡았다.",경기가 일시적으로 나쁜 것이 아니라 성장률이 경제의 기초 체력을 뜻하는 잠재 성장률에도 미치지 못하는 저성장 터널로 들어서고 있다는 우려가 나온다.,TRUE,"현재 문장은 한국의 소비자 물가 상승률 예측치가 작년 11월 말 한국은행의 전망치보다 0.1% 포인트 낮다는 내용을 담고 있으며, 이는 KOSIS를 통해 검증 가능한 국내 경제 지표에 대한 정보이므로 True로 판단된다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0023-C033,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,정부 전망대로 1%대 물가 상승률이 현실화활 경우 코로나 대유행 여파로 물가 상승률이 0.5%에 그쳤던 2020년 이후 5년 만에 처음으로 한국은행의 물가 안정 목표치를 밑돌게 된다.,작년 11월말 한국은행 전망치(1.9%)보다도 0.1%포인트 낮다.,"◇물가 상승률 전망도 물가안정 목표 밑돌아 정부는 올해 소비자 물가 상승률도 1.8%로 전망해, 6개월 전 전망치(2.1%)보다 0.3%포인트 낮춰잡았다.",TRUE,"현재 문장은 정부의 물가 상승률 전망치가 한국은행의 물가 안정 목표치를 밑돌 것이라는 내용을 포함하고 있으며, 이는 KOSIS를 통해 확인 가능한 국내 경제 지표 관련 내용이다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0023-C035,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,"경기 둔화 속 저물가는 투자와 고용 감소, 실업자 증가, 가계소득 감소, 소비 침체 등 악순환으로 이어질 수 있다.",오일 쇼크나 외환 위기 코로나 팬데믹 같은 외부 충격이 없는데도 성장률이 잠재 성장률을 따라잡지 못하고 물가 상승률마저 한은 목표치에 못 미치는 상황은 경기침체의 전조로 해석될 수 있다.,정부 전망대로 1%대 물가 상승률이 현실화활 경우 코로나 대유행 여파로 물가 상승률이 0.5%에 그쳤던 2020년 이후 5년 만에 처음으로 한국은행의 물가 안정 목표치를 밑돌게 된다.,TRUE,"경기 둔화와 저물가가 여러 경제적 문제를 초래한다는 내용은 경제 상황에 대한 일반적인 분석이므로, 이는 국가 경제 지표와 관련된 내용으로 볼 수 있습니다.",mid,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0023-C036,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,성장률과 물가 상승률이 모두 2%를 밑돈 경우는 2020년이 마지막이었다.,"경기 둔화 속 저물가는 투자와 고용 감소, 실업자 증가, 가계소득 감소, 소비 침체 등 악순환으로 이어질 수 있다.",오일 쇼크나 외환 위기 코로나 팬데믹 같은 외부 충격이 없는데도 성장률이 잠재 성장률을 따라잡지 못하고 물가 상승률마저 한은 목표치에 못 미치는 상황은 경기침체의 전조로 해석될 수 있다.,TRUE,성장률과 물가 상승률이 모두 2%를 밑돌았다는 것은 경제 지표로서 KOSIS 국가통계포털에서 확인 가능한 정보이기 때문에 판단 근거로 충분합니다.,high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0023-C037,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,저출산·고령화 장기화로 생산연령인구(15~64세)가 줄어드는 가운데 경기 부진세가 이어지면서 올해 취업자 수도 12만명 늘어나는 데 그칠 것으로 정부는 전망했다.,성장률과 물가 상승률이 모두 2%를 밑돈 경우는 2020년이 마지막이었다.,"경기 둔화 속 저물가는 투자와 고용 감소, 실업자 증가, 가계소득 감소, 소비 침체 등 악순환으로 이어질 수 있다.",TRUE,"현재 문장은 저출산·고령화와 경기 부진이 취업자 수 증가에 미치는 영향을 언급하며, 이는 국가통계포털(KOSIS)에서 관련 통계를 통해 검증할 수 있는 내용이다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
