claim_id,claim_measurement_id,claim_text,date,measurement_text,measurement_usage,claim_domain_scope,measurement_binding_source,measurement_role,measurement_indicator,measurement_item,value,unit,measurement_period,measurement_prd_se,in_ready,cand_tbl_ids,gold_verifiable,gold_measurement_correct,gold_org_id,gold_tbl_id,gold_obj_l1,gold_itm_id,gold_verdict,gold_actual_value
A1253-C009,A1253-C009-m3,"앞서 한국은행은 지난 2월 올해 성장률 전망을 기존 1.9%에서 1.5%로 내렸고, 관세 전쟁이 격화하는 경우 1.4% 성장으로 둔화할 것으로 봤다.",2025-04-07,1.40%,KOSIS_VALUE,국내공식통계,hcx,증감률,경제성장률,-,1.4,%,2025,Y,Y,,N,N,,,,,,
A1051-C015,A1051-C015-m1,한국예탁결제원에 따르면 삼성전자 주식 소유자 수는 지난해 말 기준 567만명입니다.,2025-03-22,567만명,KOSIS_VALUE,국내공식통계,hcx,현재값,주식 소유자 수,삼성전자,5670000,명,2024말,Y,Y,,N,Y,,,,,,
A0872-C007,A0872-C007-m2,"한국자동차모빌리티산업협회(KAMA)에 따르면 2019년 국내 완성차 5사의 픽업 판매량은 4만2619대였지만, 2020년 3만8117대, 2021년 2만9567대, 2022년 2만8753대, 2023년 1만7455대, 2024년 1만3475대로 매년 줄고 있다.",2025-03-09,4만2619대,KOSIS_VALUE,국내공식통계,hcx,현재값,픽업 판매량,완성차,42619,대,2019,Y,Y,,N,Y,,,,,,
A0872-C007,A0872-C007-m3,"한국자동차모빌리티산업협회(KAMA)에 따르면 2019년 국내 완성차 5사의 픽업 판매량은 4만2619대였지만, 2020년 3만8117대, 2021년 2만9567대, 2022년 2만8753대, 2023년 1만7455대, 2024년 1만3475대로 매년 줄고 있다.",2025-03-09,3만8117대,KOSIS_VALUE,국내공식통계,hcx,현재값,픽업 판매량,완성차,38117,대,2020,Y,Y,,N,Y,,,,,,
A0872-C007,A0872-C007-m4,"한국자동차모빌리티산업협회(KAMA)에 따르면 2019년 국내 완성차 5사의 픽업 판매량은 4만2619대였지만, 2020년 3만8117대, 2021년 2만9567대, 2022년 2만8753대, 2023년 1만7455대, 2024년 1만3475대로 매년 줄고 있다.",2025-03-09,2만9567대,KOSIS_VALUE,국내공식통계,hcx,현재값,픽업 판매량,완성차,29567,대,2021,Y,Y,,N,Y,,,,,,
A0872-C007,A0872-C007-m5,"한국자동차모빌리티산업협회(KAMA)에 따르면 2019년 국내 완성차 5사의 픽업 판매량은 4만2619대였지만, 2020년 3만8117대, 2021년 2만9567대, 2022년 2만8753대, 2023년 1만7455대, 2024년 1만3475대로 매년 줄고 있다.",2025-03-09,2만8753대,KOSIS_VALUE,국내공식통계,hcx,현재값,픽업 판매량,완성차,28753,대,2022,Y,Y,,N,Y,,,,,,
A0872-C007,A0872-C007-m6,"한국자동차모빌리티산업협회(KAMA)에 따르면 2019년 국내 완성차 5사의 픽업 판매량은 4만2619대였지만, 2020년 3만8117대, 2021년 2만9567대, 2022년 2만8753대, 2023년 1만7455대, 2024년 1만3475대로 매년 줄고 있다.",2025-03-09,1만7455대,KOSIS_VALUE,국내공식통계,hcx,현재값,픽업 판매량,완성차,17455,대,2023,Y,Y,,N,Y,,,,,,
A0872-C007,A0872-C007-m7,"한국자동차모빌리티산업협회(KAMA)에 따르면 2019년 국내 완성차 5사의 픽업 판매량은 4만2619대였지만, 2020년 3만8117대, 2021년 2만9567대, 2022년 2만8753대, 2023년 1만7455대, 2024년 1만3475대로 매년 줄고 있다.",2025-03-09,1만3475대,KOSIS_VALUE,국내공식통계,hcx,현재값,픽업 판매량,완성차,13475,대,2024,Y,Y,,N,Y,,,,,,
A1356-C021,A1356-C021-m1,모임 통장 이용자 중 1.5%(2020년)에 불과했던 60대 이상 비율은 작년 말 6.9%로 4년 만에 4.6배로 뛰었다.,2025-04-15,6.90%,KOSIS_VALUE,국내공식통계,hcx,현재값,모임 통장 이용자 비율,60대 이상,6.9,%,2024,Y,Y,,N,Y,,,,,,
A0882-C023,A0882-C023-m1,중소벤처기업연구원에 따르면 국내 제조 중소기업 경영자 중 ’60세 이상’ 비중은 2012년 14.1%에서 2022년 33.5%로 증가했다.,2025-03-09,33.50%,KOSIS_VALUE,국내공식통계,hcx,현재값,제조 중소기업 경영자의 60세 이상 비중,-,33.5,%,2022,Y,Y,,Y,Y,,,,,,
A2426-C003,A2426-C003-m1,15:40 0 국내 주식형 펀드 설정액이 일주일 새 6000억원 넘게 늘면서 3개월 만에 최대 증가 폭을 기록했다.,2025-07-06,6000억원,KOSIS_VALUE,국내공식통계,hcx,현재값,주식형 펀드 설정액,-,6.00E+11,원,202507,M,Y,,N,N,,,,,,
A0837-C012,A0837-C012-m1,"한은에 따르면 GNI 대비 PGDI 비율은 한은이 해당 통계 작성을 시작한 1975년에는 77.5%였는데, 지난 2023년 53.9%로 역대 최저치로 떨어졌다.",2025-03-06,53.90%,KOSIS_VALUE,국내공식통계,hcx,현재값,GNI 대비 PGDI 비율,-,53.9,%,2023,Y,Y,,Y,Y,,,,,,
A1731-C001,A1731-C001-m1,국책연구기관인 한국개발연구원(KDI)이 14일 올해 한국의 경제성장률을 0.8%로 전망했다.,2025-05-14,0.80%,KOSIS_VALUE,국내공식통계,hcx,현재값,경제성장률,-,0.8,%,2025,Y,Y,,N,N,,,,,,
A1891-C007,A1891-C007-m2,2021년 7만개를 돌파한 커피 전문점은 지난해 1분기 9만6080개까지 늘어났다.,2025-05-26,9만6080개,KOSIS_VALUE,국내공식통계,hcx,현재값,커피 전문점 수,-,96080,개,2024Q1,Q,Y,,N,Y,,,,,,
A2568-C004,A2568-C004-m1,"이를 가구 수(2218만 가구)로 나눈 가구당 가계순자산은 전년보다 2.4% 증가한 5억8916만원, 인구(5175만명)로 나눈 1인당 가계순자산은 3.3% 늘어난 2억5251만원으로 집계됐다.",2025-07-17,2218만 가구,KOSIS_VALUE,국내공식통계,hcx,현재값,가구 수,-,22180000,가구,2024,Y,Y,,Y,Y,,,,,,
A2568-C004,A2568-C004-m2,"이를 가구 수(2218만 가구)로 나눈 가구당 가계순자산은 전년보다 2.4% 증가한 5억8916만원, 인구(5175만명)로 나눈 1인당 가계순자산은 3.3% 늘어난 2억5251만원으로 집계됐다.",2025-07-17,2.40%,KOSIS_VALUE,국내공식통계,hcx,증감률,가구당 가계순자산 증감률,-,2.4,%,2024,Y,Y,,Y,Y,,,,,,
A2568-C004,A2568-C004-m3,"이를 가구 수(2218만 가구)로 나눈 가구당 가계순자산은 전년보다 2.4% 증가한 5억8916만원, 인구(5175만명)로 나눈 1인당 가계순자산은 3.3% 늘어난 2억5251만원으로 집계됐다.",2025-07-17,5억8916만원,KOSIS_VALUE,국내공식통계,hcx,현재값,가구당 가계순자산,-,589160000,원,2024,Y,Y,,Y,Y,,,,,,
A2568-C004,A2568-C004-m4,"이를 가구 수(2218만 가구)로 나눈 가구당 가계순자산은 전년보다 2.4% 증가한 5억8916만원, 인구(5175만명)로 나눈 1인당 가계순자산은 3.3% 늘어난 2억5251만원으로 집계됐다.",2025-07-17,5175만명,KOSIS_VALUE,국내공식통계,hcx,현재값,인구,-,51750000,명,2024,Y,Y,,Y,Y,,,,,,
A2568-C004,A2568-C004-m5,"이를 가구 수(2218만 가구)로 나눈 가구당 가계순자산은 전년보다 2.4% 증가한 5억8916만원, 인구(5175만명)로 나눈 1인당 가계순자산은 3.3% 늘어난 2억5251만원으로 집계됐다.",2025-07-17,3.30%,KOSIS_VALUE,국내공식통계,hcx,증감률,1인당 가계순자산 증감률,-,3.3,%,2024,Y,Y,,Y,Y,,,,,,
A2568-C004,A2568-C004-m6,"이를 가구 수(2218만 가구)로 나눈 가구당 가계순자산은 전년보다 2.4% 증가한 5억8916만원, 인구(5175만명)로 나눈 1인당 가계순자산은 3.3% 늘어난 2억5251만원으로 집계됐다.",2025-07-17,2억5251만원,KOSIS_VALUE,국내공식통계,hcx,현재값,1인당 가계순자산,-,252510000,원,2024,Y,Y,,Y,Y,,,,,,
A0807-C004,A0807-C004-m1,"4일 완성차 5사(현대차, 기아, GM 한국사업장, KG모빌리티, 르노코리아)의 지난달 내수 판매량은 11만2302대로 집계됐다.",2025-03-04,11만2302대,KOSIS_VALUE,국내공식통계,hcx,현재값,내수 판매량,완성차,112302,대,202503,M,Y,,N,Y,,,,,,
A0976-C006,A0976-C006-m1,국내에서는 13만674대(56.9%)를 팔아 한·미 양국이 전체 시장의 89.6%에 달했다.,2025-03-17,13만674대,KOSIS_VALUE,국내공식통계,hcx,현재값,제네시스 판매량,자동차,130674,대,2024,Y,Y,,N,Y,,,,,,
A0976-C006,A0976-C006-m2,국내에서는 13만674대(56.9%)를 팔아 한·미 양국이 전체 시장의 89.6%에 달했다.,2025-03-17,56.90%,KOSIS_VALUE,국내공식통계,hcx,현재값,국내 판매 비율,자동차,56.9,%,2024,Y,Y,,N,Y,,,,,,
A0976-C006,A0976-C006-m3,국내에서는 13만674대(56.9%)를 팔아 한·미 양국이 전체 시장의 89.6%에 달했다.,2025-03-17,89.60%,KOSIS_VALUE,국내공식통계,hcx,현재값,한·미 판매 비율,자동차,89.6,%,2024,Y,Y,,N,Y,,,,,,
A2109-C017,A2109-C017-m2,"국회 예산정책처에 따르면, 작년 8월 기준 65세 임금 근로자 61.2%는 비정규직이었고, 70세는 이 비율이 85.1%에 달했다.",2025-06-12,61.20%,KOSIS_VALUE,국내공식통계,hcx,현재값,노인 취업자 비정규직 비율,-,61.2,%,2024,Y,Y,,Y,Y,,,,,,
A2109-C017,A2109-C017-m4,"국회 예산정책처에 따르면, 작년 8월 기준 65세 임금 근로자 61.2%는 비정규직이었고, 70세는 이 비율이 85.1%에 달했다.",2025-06-12,85.10%,KOSIS_VALUE,국내공식통계,hcx,현재값,노인 취업자 비정규직 비율,-,85.1,%,2024,Y,Y,,Y,Y,,,,,,
A2291-C013,A2291-C013-m1,저출산고령사회위원회의 조사에 따르면 우리 국민의 결혼에 대한 긍정적 답변은 지난해 3월 70.9%에서 올해 5월 72.9%까지 꾸준히 늘었다.,2025-06-26,70.90%,KOSIS_VALUE,국내공식통계,hcx,증감률,결혼에 대한 긍정적 답변 비율,-,70.9,%,2024,Y,Y,,N,N,,,,,,
A2291-C013,A2291-C013-m2,저출산고령사회위원회의 조사에 따르면 우리 국민의 결혼에 대한 긍정적 답변은 지난해 3월 70.9%에서 올해 5월 72.9%까지 꾸준히 늘었다.,2025-06-26,72.90%,KOSIS_VALUE,국내공식통계,hcx,증감률,결혼에 대한 긍정적 답변 비율,-,72.9,%,2025,Y,Y,,N,N,,,,,,
A0734-C013,A0734-C013-m1,미국과 주요 교역국들이 올해 관세를 큰 폭으로 부과하고 그 이후에도 유지하는 비관적인 상황일 경우 올해 우리나라 성장률이 1.4%까지 떨어질 것으로 봤다.,2025-02-26,1.40%,KOSIS_VALUE,국내공식통계,hcx,현재값,성장률,-,1.4,%,2025,Y,Y,,N,Y,,,,,,
A0307-C011,A0307-C011-m1,쌀과 기타양곡을 합친 전체 양곡의 1인당 소비량은 작년 0.3%(0.2kg) 감소했다.,2025-01-24,작년 0.3%(0.2kg) 감소했다.,KOSIS_VALUE,국내공식통계,hcx,증감률,쌀과 기타양곡을 합친 전체 양곡의 1인당 소비량,-,0.3,%,2024,Y,Y,,Y,N,,,,,,
A1935-C016,A1935-C016-m1,"한은은 이번에 제시한 0.8% 성장 전망치는 미국의 기본 관세율 10%, 품목 관세율 25% 등 현 수준을 대체로 유지할 때를 가정으로 냈다.",2025-05-29,0.80%,KOSIS_VALUE,국내공식통계,hcx,현재값,성장률,-,0.8,%,2025,Y,Y,,N,N,,,,,,
A1935-C016,A1935-C016-m2,"한은은 이번에 제시한 0.8% 성장 전망치는 미국의 기본 관세율 10%, 품목 관세율 25% 등 현 수준을 대체로 유지할 때를 가정으로 냈다.",2025-05-29,10%,KOSIS_VALUE,국내공식통계,hcx,현재값,기본 관세율,-,10,%,2025,Y,Y,,N,N,,,,,,
A1935-C016,A1935-C016-m3,"한은은 이번에 제시한 0.8% 성장 전망치는 미국의 기본 관세율 10%, 품목 관세율 25% 등 현 수준을 대체로 유지할 때를 가정으로 냈다.",2025-05-29,25%,KOSIS_VALUE,국내공식통계,hcx,현재값,품목 관세율,-,25,%,2025,Y,Y,,N,N,,,,,,
A0012-C009,A0012-C009-m2,조선 산업기술인력 중 외국인은 2022년 877명에서 2023년 2563명으로 3배 가까이 늘었다.,2025-01-01,2563명,KOSIS_VALUE,국내공식통계,hcx,현재값,조선 산업기술인력 중 외국인 수,조선업,2563,명,2023,Y,Y,,Y,Y,,,,,,
A1612-C002,A1612-C002-m2,"5일 국내 완성차 5사에 따르면, 쏘렌토(3만5472대)가 올 1~4월 가장 많이 판매된 국산차로 집계됐다.",2025-05-05,3만5472대,KOSIS_VALUE,국내공식통계,hcx,현재값,쏘렌토 판매량,쏘렌토,35472,대,2025,Y,Y,,N,Y,,,,,,
A1122-C024,A1122-C024-m1,"예컨대 작년 8월 강원도 인구 감소 지역의 체류 인구 가운데 29%는 관광 목적으로 방문한 4일 이하 ‘단기 숙박객’이었지만, 수도권은 이 비율이 6.5%에 그쳤다.",2025-03-28,29%,KOSIS_VALUE,국내공식통계,hcx,현재값,관광 목적 단기 숙박객 비율,-,29,%,2024,M,Y,,Y,Y,,,,,,
A1122-C024,A1122-C024-m2,"예컨대 작년 8월 강원도 인구 감소 지역의 체류 인구 가운데 29%는 관광 목적으로 방문한 4일 이하 ‘단기 숙박객’이었지만, 수도권은 이 비율이 6.5%에 그쳤다.",2025-03-28,6.50%,KOSIS_VALUE,국내공식통계,hcx,현재값,관광 목적 단기 숙박객 비율,-,6.5,%,2024,M,Y,,Y,Y,,,,,,
A1123-C004,A1123-C004-m1,"보고서에 따르면, 1970~1974년생 남성의 고학력자 비율은 53.5%로 여성(45.8%)보다 7.7%포인트 높았다.",2025-03-28,53.50%,KOSIS_VALUE,국내공식통계,hcx,현재값,남성 고학력자 비율,-,53.5,%,1974,Y,Y,,N,N,,,,,,
A0602-C009,A0602-C009-m1,지난해 말 60대 이상 개인사업자의 금융기관 대출잔액은 372조4966억원으로 1년 사이 24조7303억원 증가했다.,2025-02-16,372조4966억원,KOSIS_VALUE,국내공식통계,hcx,현재값,개인사업자 금융기관 대출잔액,-,3.72E+14,원,2024말,Y,Y,,N,Y,,,,,,
