claim_id,claim_measurement_id,article_id,title,date,url,claim_text,prev_sentence,next_sentence,claim_domain_scope,is_recurring_series,metric_domain,indicator,keywords,region,age_group,gender,industry_or_item,population_etc,origin_country,destination_country,period,period_end,prd_se,time_resolution_status,measurement_text,measurement_usage,measurement_source,measurement_indicator,measurement_item,measurement_period,measurement_prd_se,measurement_binding_source,measurement_role,value,value_min,value_max,value_approximate,unit,value_type,direction,change_base,evidence_text,extraction_confidence,needs_review,review_reason,measurement_repaired,measurement_fallback_count,measurement_binding_fallback_count,extraction_model,prompt_version,extracted_at
A1051-C015,A1051-C015-m1,A1051,[증시한담] 다시 늘어난 주식 보유 기간… 사실은 물려서?,2025-03-22,https://www.chosun.com/economy/money/2025/03/22/O5455JDSR7DFZT47VQV3STI7BQ,한국예탁결제원에 따르면 삼성전자 주식 소유자 수는 지난해 말 기준 567만명입니다.,가장 많은 국내 투자자가 보유한 삼성전자가 대표적인 예입니다.,네이버페이 ‘내자산 서비스’와 연동한 삼성전자 투자자 29만명의 평균 매수가는 6만6962원입니다.,국내공식통계,N,금융·금리,주식 소유자 수,"삼성전자, 주식 소유자 수",-,-,-,삼성전자,-,-,-,2024말,-,Y,확정,567만명,KOSIS_VALUE,hcx,주식 소유자 수,삼성전자,2024말,Y,hcx,현재값,5670000,-,-,N,명,수준값,-,전년,한국예탁결제원에 따르면 삼성전자 주식 소유자 수는 지난해 말 기준 567만명입니다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27
A0439-C026,A0439-C026-m1,A0439,日 금리 올려도… ‘정국 혼란 충격’ 원화보다 더 떨어진 엔화,2025-02-03,https://www.chosun.com/economy/economy_general/2025/02/03/VYSTHUNQQNHHNDASV5NEENXIKA,국제통화기금(IMF)이 지난해 10월 추정한 일본의 작년 1인당 GDP(국내총생산)는 3만2859달러다.,"◇국민소득, 한국·대만에 뒤져 엔저는 일본인의 생활을 갉아먹는다.",한국(3만6132달러)이나 대만(3만3234달러)에 뒤진다.,해외통계·정책,N,소득·임금,일본 1인당 GDP,"국제통화기금, GDP, 1인당 GDP",-,-,-,-,-,-,-,2024,-,Y,확정,3만2859달러,KOSIS_VALUE,hcx,일본 1인당 GDP,-,2024,Y,hcx,현재값,32859,-,-,N,달러,수준값,-,전년,국제통화기금(IMF)이 지난해 10월 추정한 일본의 작년 1인당 GDP(국내총생산)는 3만2859달러다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27
A0872-C007,A0872-C007-m1,A0872,"픽업트럭 기아 타스만, 불티나게 팔리는 이유",2025-03-09,https://www.chosun.com/economy/auto/2025/03/09/7KBLGBFYONHXZBMQOMJWKE275U,"한국자동차모빌리티산업협회(KAMA)에 따르면 2019년 국내 완성차 5사의 픽업 판매량은 4만2619대였지만, 2020년 3만8117대, 2021년 2만9567대, 2022년 2만8753대, 2023년 1만7455대, 2024년 1만3475대로 매년 줄고 있다.",자동차 업계에서는 타스만의 인기가 침체했던 국내 픽업 시장 부흥으로 이어질지 관심을 키우고 있다.,전체 승용차 판매에서 차지하는 비율도 2019년 3.3%에서 2024년 1.1%로 3분의 1 수준으로 줄었다.,국내공식통계,Y,소매·소비,픽업 판매량,"완성차, 픽업, 판매량, 국내",-,-,-,완성차,-,-,-,2024,-,Y,확정,5사,CONTEXT,hcx,완성차,완성차,2019,Y,hcx,참고값,5,-,-,N,사,수준값,-,-,"[검증 대상 문장] 한국자동차모빌리티산업협회(KAMA)에 따르면 2019년 국내 완성차 5사의 픽업 판매량은 4만2619대였지만, 2020년 3만8117대, 2021년 2만9567대, 2022년 2만8753대, 2023년 1만7455대, 2024년 1만3475대로 매년 줄고 있다.",high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-27
A0872-C007,A0872-C007-m2,A0872,"픽업트럭 기아 타스만, 불티나게 팔리는 이유",2025-03-09,https://www.chosun.com/economy/auto/2025/03/09/7KBLGBFYONHXZBMQOMJWKE275U,"한국자동차모빌리티산업협회(KAMA)에 따르면 2019년 국내 완성차 5사의 픽업 판매량은 4만2619대였지만, 2020년 3만8117대, 2021년 2만9567대, 2022년 2만8753대, 2023년 1만7455대, 2024년 1만3475대로 매년 줄고 있다.",자동차 업계에서는 타스만의 인기가 침체했던 국내 픽업 시장 부흥으로 이어질지 관심을 키우고 있다.,전체 승용차 판매에서 차지하는 비율도 2019년 3.3%에서 2024년 1.1%로 3분의 1 수준으로 줄었다.,국내공식통계,Y,소매·소비,픽업 판매량,"완성차, 픽업, 판매량, 국내",-,-,-,완성차,-,-,-,2024,-,Y,확정,4만2619대,KOSIS_VALUE,hcx,픽업 판매량,완성차,2019,Y,hcx,현재값,42619,-,-,N,대,수준값,-,전년,"[검증 대상 문장] 한국자동차모빌리티산업협회(KAMA)에 따르면 2019년 국내 완성차 5사의 픽업 판매량은 4만2619대였지만, 2020년 3만8117대, 2021년 2만9567대, 2022년 2만8753대, 2023년 1만7455대, 2024년 1만3475대로 매년 줄고 있다.",high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-27
A0872-C007,A0872-C007-m3,A0872,"픽업트럭 기아 타스만, 불티나게 팔리는 이유",2025-03-09,https://www.chosun.com/economy/auto/2025/03/09/7KBLGBFYONHXZBMQOMJWKE275U,"한국자동차모빌리티산업협회(KAMA)에 따르면 2019년 국내 완성차 5사의 픽업 판매량은 4만2619대였지만, 2020년 3만8117대, 2021년 2만9567대, 2022년 2만8753대, 2023년 1만7455대, 2024년 1만3475대로 매년 줄고 있다.",자동차 업계에서는 타스만의 인기가 침체했던 국내 픽업 시장 부흥으로 이어질지 관심을 키우고 있다.,전체 승용차 판매에서 차지하는 비율도 2019년 3.3%에서 2024년 1.1%로 3분의 1 수준으로 줄었다.,국내공식통계,Y,소매·소비,픽업 판매량,"완성차, 픽업, 판매량, 국내",-,-,-,완성차,-,-,-,2024,-,Y,확정,3만8117대,KOSIS_VALUE,hcx,픽업 판매량,완성차,2020,Y,hcx,현재값,38117,-,-,N,대,수준값,-,전년,"[검증 대상 문장] 한국자동차모빌리티산업협회(KAMA)에 따르면 2019년 국내 완성차 5사의 픽업 판매량은 4만2619대였지만, 2020년 3만8117대, 2021년 2만9567대, 2022년 2만8753대, 2023년 1만7455대, 2024년 1만3475대로 매년 줄고 있다.",high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-27
A0872-C007,A0872-C007-m4,A0872,"픽업트럭 기아 타스만, 불티나게 팔리는 이유",2025-03-09,https://www.chosun.com/economy/auto/2025/03/09/7KBLGBFYONHXZBMQOMJWKE275U,"한국자동차모빌리티산업협회(KAMA)에 따르면 2019년 국내 완성차 5사의 픽업 판매량은 4만2619대였지만, 2020년 3만8117대, 2021년 2만9567대, 2022년 2만8753대, 2023년 1만7455대, 2024년 1만3475대로 매년 줄고 있다.",자동차 업계에서는 타스만의 인기가 침체했던 국내 픽업 시장 부흥으로 이어질지 관심을 키우고 있다.,전체 승용차 판매에서 차지하는 비율도 2019년 3.3%에서 2024년 1.1%로 3분의 1 수준으로 줄었다.,국내공식통계,Y,소매·소비,픽업 판매량,"완성차, 픽업, 판매량, 국내",-,-,-,완성차,-,-,-,2024,-,Y,확정,2만9567대,KOSIS_VALUE,hcx,픽업 판매량,완성차,2021,Y,hcx,현재값,29567,-,-,N,대,수준값,-,전년,"[검증 대상 문장] 한국자동차모빌리티산업협회(KAMA)에 따르면 2019년 국내 완성차 5사의 픽업 판매량은 4만2619대였지만, 2020년 3만8117대, 2021년 2만9567대, 2022년 2만8753대, 2023년 1만7455대, 2024년 1만3475대로 매년 줄고 있다.",high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-27
A0872-C007,A0872-C007-m5,A0872,"픽업트럭 기아 타스만, 불티나게 팔리는 이유",2025-03-09,https://www.chosun.com/economy/auto/2025/03/09/7KBLGBFYONHXZBMQOMJWKE275U,"한국자동차모빌리티산업협회(KAMA)에 따르면 2019년 국내 완성차 5사의 픽업 판매량은 4만2619대였지만, 2020년 3만8117대, 2021년 2만9567대, 2022년 2만8753대, 2023년 1만7455대, 2024년 1만3475대로 매년 줄고 있다.",자동차 업계에서는 타스만의 인기가 침체했던 국내 픽업 시장 부흥으로 이어질지 관심을 키우고 있다.,전체 승용차 판매에서 차지하는 비율도 2019년 3.3%에서 2024년 1.1%로 3분의 1 수준으로 줄었다.,국내공식통계,Y,소매·소비,픽업 판매량,"완성차, 픽업, 판매량, 국내",-,-,-,완성차,-,-,-,2024,-,Y,확정,2만8753대,KOSIS_VALUE,hcx,픽업 판매량,완성차,2022,Y,hcx,현재값,28753,-,-,N,대,수준값,-,전년,"[검증 대상 문장] 한국자동차모빌리티산업협회(KAMA)에 따르면 2019년 국내 완성차 5사의 픽업 판매량은 4만2619대였지만, 2020년 3만8117대, 2021년 2만9567대, 2022년 2만8753대, 2023년 1만7455대, 2024년 1만3475대로 매년 줄고 있다.",high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-27
A0872-C007,A0872-C007-m6,A0872,"픽업트럭 기아 타스만, 불티나게 팔리는 이유",2025-03-09,https://www.chosun.com/economy/auto/2025/03/09/7KBLGBFYONHXZBMQOMJWKE275U,"한국자동차모빌리티산업협회(KAMA)에 따르면 2019년 국내 완성차 5사의 픽업 판매량은 4만2619대였지만, 2020년 3만8117대, 2021년 2만9567대, 2022년 2만8753대, 2023년 1만7455대, 2024년 1만3475대로 매년 줄고 있다.",자동차 업계에서는 타스만의 인기가 침체했던 국내 픽업 시장 부흥으로 이어질지 관심을 키우고 있다.,전체 승용차 판매에서 차지하는 비율도 2019년 3.3%에서 2024년 1.1%로 3분의 1 수준으로 줄었다.,국내공식통계,Y,소매·소비,픽업 판매량,"완성차, 픽업, 판매량, 국내",-,-,-,완성차,-,-,-,2024,-,Y,확정,1만7455대,KOSIS_VALUE,hcx,픽업 판매량,완성차,2023,Y,hcx,현재값,17455,-,-,N,대,수준값,-,전년,"[검증 대상 문장] 한국자동차모빌리티산업협회(KAMA)에 따르면 2019년 국내 완성차 5사의 픽업 판매량은 4만2619대였지만, 2020년 3만8117대, 2021년 2만9567대, 2022년 2만8753대, 2023년 1만7455대, 2024년 1만3475대로 매년 줄고 있다.",high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-27
A0872-C007,A0872-C007-m7,A0872,"픽업트럭 기아 타스만, 불티나게 팔리는 이유",2025-03-09,https://www.chosun.com/economy/auto/2025/03/09/7KBLGBFYONHXZBMQOMJWKE275U,"한국자동차모빌리티산업협회(KAMA)에 따르면 2019년 국내 완성차 5사의 픽업 판매량은 4만2619대였지만, 2020년 3만8117대, 2021년 2만9567대, 2022년 2만8753대, 2023년 1만7455대, 2024년 1만3475대로 매년 줄고 있다.",자동차 업계에서는 타스만의 인기가 침체했던 국내 픽업 시장 부흥으로 이어질지 관심을 키우고 있다.,전체 승용차 판매에서 차지하는 비율도 2019년 3.3%에서 2024년 1.1%로 3분의 1 수준으로 줄었다.,국내공식통계,Y,소매·소비,픽업 판매량,"완성차, 픽업, 판매량, 국내",-,-,-,완성차,-,-,-,2024,-,Y,확정,1만3475대,KOSIS_VALUE,hcx,픽업 판매량,완성차,2024,Y,hcx,현재값,13475,-,-,N,대,수준값,-,전년,"[검증 대상 문장] 한국자동차모빌리티산업협회(KAMA)에 따르면 2019년 국내 완성차 5사의 픽업 판매량은 4만2619대였지만, 2020년 3만8117대, 2021년 2만9567대, 2022년 2만8753대, 2023년 1만7455대, 2024년 1만3475대로 매년 줄고 있다.",high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-27
A2489-C008,A2489-C008-m1,A2489,7월 1~10일 수출 전년 동기 대비 9.5% 증가..반도체 12.8% 증가,2025-07-11,https://www.chosun.com/economy/economy_general/2025/07/11/KWBDNQWXBRDVVPA3PXT4EP3AHQ,1~10일 반도체 수출액은 전년 동기 대비 12.8% 증가한 38억2800만달러로 집계됐다.,반도체와 자동차 등 수출 주력 품목이 수출 증가세를 이끌었다.,반도체 수출 비율은 19.7%로 지난해 같은 기간보다 0.6%포인트 상승했다.,국내공식통계,Y,무역,수출액,"수출, 반도체, 증가",-,-,-,반도체,-,-,-,202507010,-,M,확정,12.8%,KOSIS_VALUE,hcx,수출액,반도체,-,-,hcx,증감률,12.8,-,-,N,%,증감률,증가,전년동기,[검증 대상 문장] 1~10일 반도체 수출액은 전년 동기 대비 12.8% 증가한 38억2800만달러로 집계됐다.,high,Y,measurement_period_ungrounded:2,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27
A2489-C008,A2489-C008-m2,A2489,7월 1~10일 수출 전년 동기 대비 9.5% 증가..반도체 12.8% 증가,2025-07-11,https://www.chosun.com/economy/economy_general/2025/07/11/KWBDNQWXBRDVVPA3PXT4EP3AHQ,1~10일 반도체 수출액은 전년 동기 대비 12.8% 증가한 38억2800만달러로 집계됐다.,반도체와 자동차 등 수출 주력 품목이 수출 증가세를 이끌었다.,반도체 수출 비율은 19.7%로 지난해 같은 기간보다 0.6%포인트 상승했다.,국내공식통계,Y,무역,수출액,"수출, 반도체, 증가",-,-,-,반도체,-,-,-,202507010,-,M,확정,38억2800만달러,KOSIS_VALUE,hcx,수출액,반도체,-,-,hcx,현재값,3828000000,-,-,N,달러,수준값,증가,전년동기,[검증 대상 문장] 1~10일 반도체 수출액은 전년 동기 대비 12.8% 증가한 38억2800만달러로 집계됐다.,high,Y,measurement_period_ungrounded:2,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27
A0587-C015,A0587-C015-m1,A0587,"고용·물가·저성장 3대 악재에, 수출 효자 반도체 비상까지",2025-02-15,https://www.chosun.com/economy/economy_general/2025/02/15/246PHXLEYJAYHEXIH47DMU6MTI,14일 통계청은 지난달 취업자 수가 3만5000명 늘어났다고 밝혔다.,국내 일자리 사정은 나빠지고 있다.,"작년 12월 취업자가 코로나가 한창이던 2021년 2월 47만3000명 줄어든 이후 3년 10개월 만에 5만2000명이 줄어든 것에선 회복됐지만, 속을 들여다보면 청년과 건설업 일자리 등을 중심으로 ‘고용 쇼크’ 수준의 충격이 이어지고 있다.",국내공식통계,Y,고용,취업자 수,취업자 수; 고용; 통계청,-,-,-,-,-,-,-,2025-01,-,M,확정,3만5000명,KOSIS_VALUE,hcx,취업자 수,-,-,-,hcx,현재값,35000,-,-,N,명,수준값,유지,전년동월,14일 통계청은 지난달 취업자 수가 3만5000명 늘어났다고 밝혔다.,high,Y,measurement_period_ungrounded:1,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27
A1356-C021,A1356-C021-m1,A1356,"3040은 생활비, 60대 이상은 팬클럽 활동에 ‘모임 통장’ 쓴다",2025-04-15,https://www.chosun.com/economy/economy_general/2025/04/15/KNSLCZWTCZCXDIAF2VXAAVSXKM,모임 통장 이용자 중 1.5%(2020년)에 불과했던 60대 이상 비율은 작년 말 6.9%로 4년 만에 4.6배로 뛰었다.,카카오뱅크 관계자는 “가수 임영웅 신드롬을 타고 중장년층에 형성된 팬덤 문화 덕에 최근 60대 이상 모임 통장 가입자가 늘었다”고 했다.,이 연령대의 10%는 모임 통장 개설 목적이 ‘팬 모임’이라고 밝혔다.,국내공식통계,N,소매·소비,모임 통장 이용자 비율,"모임 통장, 60대 이상, 비중, 배수",-,60대 이상,-,-,-,-,-,2024,-,Y,확정,6.9%,KOSIS_VALUE,hcx,모임 통장 이용자 비율,60대 이상,2024,Y,hcx,현재값,6.9,-,-,N,%,비중,-,전년,[검증 대상 문장] 모임 통장 이용자 중 1.5%(2020년)에 불과했던 60대 이상 비율은 작년 말 6.9%로 4년 만에 4.6배로 뛰었다.,high,Y,measurement_rule_fallback:2,Y,2,0,HCX-007,v1.5-measurement-binding,2026-07-27
A1356-C021,A1356-C021-m2,A1356,"3040은 생활비, 60대 이상은 팬클럽 활동에 ‘모임 통장’ 쓴다",2025-04-15,https://www.chosun.com/economy/economy_general/2025/04/15/KNSLCZWTCZCXDIAF2VXAAVSXKM,모임 통장 이용자 중 1.5%(2020년)에 불과했던 60대 이상 비율은 작년 말 6.9%로 4년 만에 4.6배로 뛰었다.,카카오뱅크 관계자는 “가수 임영웅 신드롬을 타고 중장년층에 형성된 팬덤 문화 덕에 최근 60대 이상 모임 통장 가입자가 늘었다”고 했다.,이 연령대의 10%는 모임 통장 개설 목적이 ‘팬 모임’이라고 밝혔다.,국내공식통계,N,소매·소비,모임 통장 이용자 비율,"모임 통장, 60대 이상, 비중, 배수",-,60대 이상,-,-,-,-,-,2024,-,Y,확정,1.5%,KOSIS_VALUE,hcx,모임 통장 이용자 비율,60대 이상,2020,Y,hcx,이전값,1.5,-,-,N,%,비중,-,전년,[검증 대상 문장] 모임 통장 이용자 중 1.5%(2020년)에 불과했던 60대 이상 비율은 작년 말 6.9%로 4년 만에 4.6배로 뛰었다.,high,Y,measurement_rule_fallback:2,Y,2,0,HCX-007,v1.5-measurement-binding,2026-07-27
A1356-C021,A1356-C021-m3,A1356,"3040은 생활비, 60대 이상은 팬클럽 활동에 ‘모임 통장’ 쓴다",2025-04-15,https://www.chosun.com/economy/economy_general/2025/04/15/KNSLCZWTCZCXDIAF2VXAAVSXKM,모임 통장 이용자 중 1.5%(2020년)에 불과했던 60대 이상 비율은 작년 말 6.9%로 4년 만에 4.6배로 뛰었다.,카카오뱅크 관계자는 “가수 임영웅 신드롬을 타고 중장년층에 형성된 팬덤 문화 덕에 최근 60대 이상 모임 통장 가입자가 늘었다”고 했다.,이 연령대의 10%는 모임 통장 개설 목적이 ‘팬 모임’이라고 밝혔다.,국내공식통계,N,소매·소비,모임 통장 이용자 비율,"모임 통장, 60대 이상, 비중, 배수",-,60대 이상,-,-,-,-,-,2024,-,Y,확정,4.6배,KOSIS_VALUE,hcx,모임 통장 이용자 비율 증가,60대 이상,2024,Y,hcx,증감률,4.6,-,-,N,배,수준값,증가,전년,[검증 대상 문장] 모임 통장 이용자 중 1.5%(2020년)에 불과했던 60대 이상 비율은 작년 말 6.9%로 4년 만에 4.6배로 뛰었다.,high,Y,measurement_rule_fallback:2,Y,2,0,HCX-007,v1.5-measurement-binding,2026-07-27
A1356-C021,A1356-C021-m4,A1356,"3040은 생활비, 60대 이상은 팬클럽 활동에 ‘모임 통장’ 쓴다",2025-04-15,https://www.chosun.com/economy/economy_general/2025/04/15/KNSLCZWTCZCXDIAF2VXAAVSXKM,모임 통장 이용자 중 1.5%(2020년)에 불과했던 60대 이상 비율은 작년 말 6.9%로 4년 만에 4.6배로 뛰었다.,카카오뱅크 관계자는 “가수 임영웅 신드롬을 타고 중장년층에 형성된 팬덤 문화 덕에 최근 60대 이상 모임 통장 가입자가 늘었다”고 했다.,이 연령대의 10%는 모임 통장 개설 목적이 ‘팬 모임’이라고 밝혔다.,국내공식통계,N,소매·소비,모임 통장 이용자 비율,"모임 통장, 60대 이상, 비중, 배수",-,60대 이상,-,-,-,-,-,2024,-,Y,확정,60대,CONDITION,rule_fallback,모임 통장 이용자 비율,-,2024,Y,rule_fallback,참고값,60,-,-,N,대,수준값,-,-,[검증 대상 문장] 모임 통장 이용자 중 1.5%(2020년)에 불과했던 60대 이상 비율은 작년 말 6.9%로 4년 만에 4.6배로 뛰었다.,high,Y,measurement_rule_fallback:2,Y,2,0,HCX-007,v1.5-measurement-binding,2026-07-27
A1356-C021,A1356-C021-m5,A1356,"3040은 생활비, 60대 이상은 팬클럽 활동에 ‘모임 통장’ 쓴다",2025-04-15,https://www.chosun.com/economy/economy_general/2025/04/15/KNSLCZWTCZCXDIAF2VXAAVSXKM,모임 통장 이용자 중 1.5%(2020년)에 불과했던 60대 이상 비율은 작년 말 6.9%로 4년 만에 4.6배로 뛰었다.,카카오뱅크 관계자는 “가수 임영웅 신드롬을 타고 중장년층에 형성된 팬덤 문화 덕에 최근 60대 이상 모임 통장 가입자가 늘었다”고 했다.,이 연령대의 10%는 모임 통장 개설 목적이 ‘팬 모임’이라고 밝혔다.,국내공식통계,N,소매·소비,모임 통장 이용자 비율,"모임 통장, 60대 이상, 비중, 배수",-,60대 이상,-,-,-,-,-,2024,-,Y,확정,4년,CONTEXT,rule_fallback,모임 통장 이용자 비율,-,2024,Y,rule_fallback,참고값,4,-,-,N,년,수준값,-,-,[검증 대상 문장] 모임 통장 이용자 중 1.5%(2020년)에 불과했던 60대 이상 비율은 작년 말 6.9%로 4년 만에 4.6배로 뛰었다.,high,Y,measurement_rule_fallback:2,Y,2,0,HCX-007,v1.5-measurement-binding,2026-07-27
A1238-C010,A1238-C010-m1,A1238,"中, 희토류 7종 美 수출 통제... 트럼프 54% 관세에 맞불",2025-04-06,https://www.chosun.com/economy/industry-company/2025/04/06/YERPZ2WNTVAP5FWQIJGLWBNEIQ,미국 지질조사국(USGS) 자료에 따르면 2019∼2022년 미국이 수입한 희토류의 약 4분의 3이 중국산이었다.,로이터에 따르면 미국에 운영 중인 희토류 광산은 단 한 곳이다.,"한편, 2023년 이후 중국 당국의 주요 광물에 대한 수출 통제 조치는 앞서 5차례 이뤄졌다.",해외통계·정책,N,무역,희토류 수입 비율,"미국, 중국, 희토류, 수출 통제",-,-,-,-,-,중국,미국,2019~2022,-,-,확정,약 4분의 3,KOSIS_VALUE,hcx,희토류 수입 비율,-,2022,Y,hcx,현재값,0.75,-,-,Y,%,비중,-,-,미국 지질조사국(USGS) 자료에 따르면 2019∼2022년 미국이 수입한 희토류의 약 4분의 3이 중국산이었다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27
A0312-C031,A0312-C031-m1,A0312,“對美 수출 50%가 美 제조업 부흥·MAGA 위한 것”,2025-01-24,https://www.chosun.com/economy/industry-company/2025/01/24/B2VTXBPKAJCRBN2E3LVAVYALP4,"한국무역협회 분석에 따르면, 한국의 대미 수출 가운데 관계사 간 거래 비율은 2015년 이후 꾸준히 60% 안팎을 기록하고 있고 지난해에도 58%를 차지했다.",대미 수출에서 ‘관계사 간 거래’ 비율이 높다는 것도 이 같은 투자의 영향으로 해석된다.,"미 관세법에 따르면, 한 기업이 다른 기업의 지분율 5% 이상을 보유하고 있는 경우 관계사에 해당한다.",해외통계·정책,Y,무역,관계사 간 거래 비율,"한국무역협회, 대미 수출, 관계사 간 거래 비율",-,-,-,-,-,한국,미국,2024,-,Y,확정,60%,KOSIS_VALUE,hcx,관계사 간 거래 비율,-,2015,Y,hcx,현재값,60,-,-,N,%,비중,-,전년,"한국무역협회 분석에 따르면, 한국의 대미 수출 가운데 관계사 간 거래 비율은 2015년 이후 꾸준히 60% 안팎을 기록하고 있고 지난해에도 58%를 차지했다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27
A0312-C031,A0312-C031-m2,A0312,“對美 수출 50%가 美 제조업 부흥·MAGA 위한 것”,2025-01-24,https://www.chosun.com/economy/industry-company/2025/01/24/B2VTXBPKAJCRBN2E3LVAVYALP4,"한국무역협회 분석에 따르면, 한국의 대미 수출 가운데 관계사 간 거래 비율은 2015년 이후 꾸준히 60% 안팎을 기록하고 있고 지난해에도 58%를 차지했다.",대미 수출에서 ‘관계사 간 거래’ 비율이 높다는 것도 이 같은 투자의 영향으로 해석된다.,"미 관세법에 따르면, 한 기업이 다른 기업의 지분율 5% 이상을 보유하고 있는 경우 관계사에 해당한다.",해외통계·정책,Y,무역,관계사 간 거래 비율,"한국무역협회, 대미 수출, 관계사 간 거래 비율",-,-,-,-,-,한국,미국,2024,-,Y,확정,58%,KOSIS_VALUE,hcx,관계사 간 거래 비율,-,2024,Y,hcx,현재값,58,-,-,N,%,비중,-,전년,"한국무역협회 분석에 따르면, 한국의 대미 수출 가운데 관계사 간 거래 비율은 2015년 이후 꾸준히 60% 안팎을 기록하고 있고 지난해에도 58%를 차지했다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27
A2134-C012,A2134-C012-m1,A2134,이스라엘-이란 확전…뉴욕증시 하락·유가 급등,2025-06-14,https://www.chosun.com/economy/economy_general/2025/06/14/DIIOST2LYRFCNCOKVYNPNKOC4I,이날 국제 유가는 7% 급등하며 3년 만에 큰 폭으로 올랐다.,"반면, 델타항공(-3.76%), 유나이티드항공(-4.43%) 등 항공사 주가는 유가 상승 부담과 승객 감소 우려에 하락했다.","서부텍사스산원유(WTI)는 전날 대비 7.3%오른 배럴당 72.98달러, 브렌트유는 7% 오른 74.23달러에 마감했다.",해외통계·정책,N,에너지·환경,국제 유가 변동률,"이스라엘, 이란, 국제 유가, 뉴욕증시, WTI, 브렌트유",-,-,-,-,-,-,-,202506,-,M,확정,7%,KOSIS_VALUE,hcx,국제 유가 변동률,-,-,-,hcx,증감률,7,-,-,N,%,증감률,증가,전월,이날 국제 유가는 7% 급등하며 3년 만에 큰 폭으로 올랐다.,high,Y,measurement_binding_fallback:1;measurement_period_ungrounded:2,N,0,1,HCX-007,v1.5-measurement-binding,2026-07-27
A2134-C012,A2134-C012-m2,A2134,이스라엘-이란 확전…뉴욕증시 하락·유가 급등,2025-06-14,https://www.chosun.com/economy/economy_general/2025/06/14/DIIOST2LYRFCNCOKVYNPNKOC4I,이날 국제 유가는 7% 급등하며 3년 만에 큰 폭으로 올랐다.,"반면, 델타항공(-3.76%), 유나이티드항공(-4.43%) 등 항공사 주가는 유가 상승 부담과 승객 감소 우려에 하락했다.","서부텍사스산원유(WTI)는 전날 대비 7.3%오른 배럴당 72.98달러, 브렌트유는 7% 오른 74.23달러에 마감했다.",해외통계·정책,N,에너지·환경,국제 유가 변동률,"이스라엘, 이란, 국제 유가, 뉴욕증시, WTI, 브렌트유",-,-,-,-,-,-,-,202506,-,M,확정,3년,CONTEXT,hcx,국제 유가 변동률,-,202506,M,claim_fallback,참고값,3,-,-,N,년,수준값,증가,-,이날 국제 유가는 7% 급등하며 3년 만에 큰 폭으로 올랐다.,high,Y,measurement_binding_fallback:1;measurement_period_ungrounded:2,N,0,1,HCX-007,v1.5-measurement-binding,2026-07-27
A0202-C015,A0202-C015-m1,A0202,고용 한파… 청년이라 더 추운 겨울,2025-01-16,https://www.chosun.com/economy/economy_general/2025/01/16/IYBVLBS7D5AJ3ENSN7WNDOJX2Y,정부의 직접 일자리 사업에 따른 취업자가 1년 전에 비해 적게 집계된 점도 고용 지표가 나빠진 원인이라고 기획재정부는 밝혔다.,이 기간에는 탄핵 찬반 정치 집회가 늘어나는 등 어수선한 상황에서 회식과 나들이를 자제하는 사람이 늘면서 도소매업 취업자 수 감소폭이 전달보다 커지고 운수·창고와 숙박·음식 업종은 증가폭이 둔화됐다.,"정부가 1년 단위로 실시하는 일자리 사업은 12월 초부터 순차적으로 종료되는데, 지난달 조사 대상 주간이 2023년 12월(10~16일)보다 5일 늦춰지면서 정부 일자리가 줄어든 것으로 나타났다는 것이다.",국내공식통계,N,고용,취업자 수,"정부, 직접 일자리 사업, 고용 지표",-,-,-,-,-,-,-,2023,-,Y,확정,1년,CONTEXT,hcx,일자리 사업 주기,-,2023,Y,hcx,참고값,1,-,-,N,년,수준값,-,전년,정부의 직접 일자리 사업에 따른 취업자가 1년 전에 비해 적게 집계된 점도 고용 지표가 나빠진 원인이라고 기획재정부는 밝혔다.,mid,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27
