claim_id,claim_measurement_id,article_id,title,date,url,claim_text,prev_sentence,next_sentence,claim_domain_scope,is_recurring_series,metric_domain,indicator,keywords,region,age_group,gender,industry_or_item,population_etc,origin_country,destination_country,period,period_end,prd_se,time_resolution_status,measurement_text,measurement_usage,measurement_source,measurement_indicator,measurement_item,measurement_period,measurement_prd_se,measurement_binding_source,measurement_role,value,value_min,value_max,value_approximate,unit,value_type,direction,change_base,evidence_text,extraction_confidence,needs_review,review_reason,measurement_repaired,measurement_fallback_count,measurement_binding_fallback_count,extraction_model,prompt_version,extracted_at,claim_indicator,claim_industry_or_item,claim_period,claim_prd_se,raw_unit,canonical_unit,unit_dimension,semantic_type,entity_type,comparison_period,mapping_eligible,mapping_exclusion_code,mapping_exclusion_reason
A2289-C016,A2289-C016-m4,A2289,"광업·제조업 생산 늘어난 경북과 울산, 실질 지역내총생산 증가율 1·2위, 대구와 세종은 꼴찌 수준",2025-06-26,https://www.chosun.com/economy/economy_general/2025/06/26/6JB2D4IQQZHCFKGAPHZLSUQ7OY,"특히 대구(-24.3%), 광주(-18.5%), 세종(-19.4%) 등 8개 광역지자체의 건설업 성장률은 전국 평균 건설업 성장률보다 크게 낮은 것으로 집계됐다.",올해 1분기 전국 건설업 성장률은 전년 동기 대비 -12.4%였다.,통계청은 그동안 ‘연도별’ 지역내총생산(GRDP) 지표를 발표해왔지만 최근 분기별 GRDP 지표 개발을 완료해 이번부터 공개했다.,국내공식통계,Y,생산·산업,광역지자체,"광업, 제조업, 지역내총생산, 건설업 성장률, 광역지자체",-,-,-,,-,-,-,2025Q1,-,Q,확정,8개,KOSIS_VALUE,hcx,광역지자체,-,2025Q1,Q,hcx,현재값,8,-,-,N,개,수준값,-,-,"특히 대구(-24.3%), 광주(-18.5%), 세종(-19.4%) 등 8개 광역지자체의 건설업 성장률은 전국 평균 건설업 성장률보다 크게 낮은 것으로 집계됐다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,건설업 성장률,,2025Q1,Q,개,개,count,count,unspecified,,Y,,
A0307-C002,A0307-C002-m1,A0307,국민 1인당 쌀 소비량 40년 연속 줄어들어,2025-01-24,https://www.chosun.com/economy/economy_general/2025/01/24/QQUF6ZVISNG2HNXOKEHMHZYW2U,"통계청이 23일 발표한 ‘2024년 양곡소비량조사 결과’에 따르면, 작년 국민 1인당 쌀 소비량은 1년 전보다 1.1%(0.6kg) 감소한 55.8kg을 기록했다.",국민 1인당 쌀 소비량이 40년 연속으로 줄어든 것으로 나타났다.,1인당 쌀 소비량은 1984년(130.1kg) 이후 40년 연속으로 감소하고 있다.,국내공식통계,Y,인구,국민 1인당 쌀 소비량,쌀 소비량;양곡소비량조사,-,-,-,,-,-,-,2024,-,Y,확정,55.8kg,KOSIS_VALUE,hcx,국민 1인당 쌀 소비량,-,2024,Y,hcx,현재값,55.8,-,-,N,kg,수준값,감소,전년,"통계청이 23일 발표한 ‘2024년 양곡소비량조사 결과’에 따르면, 작년 국민 1인당 쌀 소비량은 1년 전보다 1.1%(0.6kg) 감소한 55.8kg을 기록했다.",high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,국민 1인당 쌀 소비량,,2024,Y,kg,kg,quantity,level,unspecified,,Y,,
A0307-C002,A0307-C002-m2,A0307,국민 1인당 쌀 소비량 40년 연속 줄어들어,2025-01-24,https://www.chosun.com/economy/economy_general/2025/01/24/QQUF6ZVISNG2HNXOKEHMHZYW2U,"통계청이 23일 발표한 ‘2024년 양곡소비량조사 결과’에 따르면, 작년 국민 1인당 쌀 소비량은 1년 전보다 1.1%(0.6kg) 감소한 55.8kg을 기록했다.",국민 1인당 쌀 소비량이 40년 연속으로 줄어든 것으로 나타났다.,1인당 쌀 소비량은 1984년(130.1kg) 이후 40년 연속으로 감소하고 있다.,국내공식통계,Y,인구,국민 1인당 쌀 소비량 증감률,쌀 소비량;양곡소비량조사,-,-,-,,-,-,-,2024,-,Y,확정,1.1%,KOSIS_VALUE,hcx,국민 1인당 쌀 소비량 증감률,-,2024,Y,hcx,증감률,1.1,-,-,N,%,증감률,감소,전년,"통계청이 23일 발표한 ‘2024년 양곡소비량조사 결과’에 따르면, 작년 국민 1인당 쌀 소비량은 1년 전보다 1.1%(0.6kg) 감소한 55.8kg을 기록했다.",high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,국민 1인당 쌀 소비량,,2024,Y,%,%,rate,rate_change,unspecified,2023,Y,,
A0439-C027,A0439-C027-m1,A0439,日 금리 올려도… ‘정국 혼란 충격’ 원화보다 더 떨어진 엔화,2025-02-03,https://www.chosun.com/economy/economy_general/2025/02/03/VYSTHUNQQNHHNDASV5NEENXIKA,한국(3만6132달러)이나 대만(3만3234달러)에 뒤진다.,국제통화기금(IMF)이 지난해 10월 추정한 일본의 작년 1인당 GDP(국내총생산)는 3만2859달러다.,"일본의 1인당 GDP는 2012년 4만9145달러에 달했는데, 12년 만에 달러로 환산해 3분의 2 수준으로 쪼그라들었다.",국내공식통계,N,소득·임금,한국의 1인당 GDP,"국제통화기금, 일본, 한국, 대만",-,-,-,,-,-,-,2024,-,Y,확정,3만6132달러,KOSIS_VALUE,hcx,한국의 1인당 GDP,-,2024,Y,hcx,현재값,36132,-,-,N,달러,수준값,-,전년,한국(3만6132달러)이나 대만(3만3234달러)에 뒤진다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,1인당 GDP,,2024,Y,달러,달러,currency,amount,unspecified,,Y,,
A0439-C027,A0439-C027-m2,A0439,日 금리 올려도… ‘정국 혼란 충격’ 원화보다 더 떨어진 엔화,2025-02-03,https://www.chosun.com/economy/economy_general/2025/02/03/VYSTHUNQQNHHNDASV5NEENXIKA,한국(3만6132달러)이나 대만(3만3234달러)에 뒤진다.,국제통화기금(IMF)이 지난해 10월 추정한 일본의 작년 1인당 GDP(국내총생산)는 3만2859달러다.,"일본의 1인당 GDP는 2012년 4만9145달러에 달했는데, 12년 만에 달러로 환산해 3분의 2 수준으로 쪼그라들었다.",국내공식통계,N,소득·임금,대만의 1인당 GDP,"국제통화기금, 일본, 한국, 대만",-,-,-,,-,-,-,2024,-,Y,확정,3만3234달러,KOSIS_VALUE,hcx,대만의 1인당 GDP,-,2024,Y,hcx,현재값,33234,-,-,N,달러,수준값,-,전년,한국(3만6132달러)이나 대만(3만3234달러)에 뒤진다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,1인당 GDP,,2024,Y,달러,달러,currency,amount,unspecified,,Y,,
A2649-C034,A2649-C034-m1,A2649,"신생기업수 7년 만에 최저, 기업 신생률은 역대 최저..창업 생태계 활력 크게 둔화",2025-10-23,https://www.chosun.com/economy/economy_general/2025/10/23/KQLGD54VJNALZLYY36C2SH5AAU/,"지난해 고성장기업(최근 3년간 매출액 및 상용근로자 연평균 20% 이상 증가) 수는 5403개로 전년 대비 298개(5.2%) 감소했으며, 고성장기업 비율은 2.1%로 0.2%포인트 하락했다.",기업의 성장 잠재력 둔화 흐름이 지속되고 있다는 점도 확인됐다.,"김지섭 기자 2010년 조선일보에 입사해 사회부와 산업부를 거쳤으며, 주로 경제부에서 취재해왔다.",국내공식통계,Y,고용,고성장기업 수,"신생기업수, 기업 신생률, 창업 생태계, 고성장기업, 매출액, 상용근로자",-,-,-,,-,-,-,2024,-,Y,확정,5403개,KOSIS_VALUE,hcx,고성장기업 수,-,2024,Y,hcx,현재값,5403,-,-,N,개,수준값,증가,전년,"지난해 고성장기업(최근 3년간 매출액 및 상용근로자 연평균 20% 이상 증가) 수는 5403개로 전년 대비 298개(5.2%) 감소했으며, 고성장기업 비율은 2.1%로 0.2%포인트 하락했다.",high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,v1.5-measurement-binding,2026-07-28,고성장기업 비율,,2024,Y,개,개,count,count,organization,,Y,,
A2649-C034,A2649-C034-m2,A2649,"신생기업수 7년 만에 최저, 기업 신생률은 역대 최저..창업 생태계 활력 크게 둔화",2025-10-23,https://www.chosun.com/economy/economy_general/2025/10/23/KQLGD54VJNALZLYY36C2SH5AAU/,"지난해 고성장기업(최근 3년간 매출액 및 상용근로자 연평균 20% 이상 증가) 수는 5403개로 전년 대비 298개(5.2%) 감소했으며, 고성장기업 비율은 2.1%로 0.2%포인트 하락했다.",기업의 성장 잠재력 둔화 흐름이 지속되고 있다는 점도 확인됐다.,"김지섭 기자 2010년 조선일보에 입사해 사회부와 산업부를 거쳤으며, 주로 경제부에서 취재해왔다.",국내공식통계,Y,고용,고성장기업 수 증감률,"신생기업수, 기업 신생률, 창업 생태계, 고성장기업, 매출액, 상용근로자",-,-,-,,-,-,-,2024,-,Y,확정,5.2%,KOSIS_VALUE,hcx,고성장기업 수 증감률,-,2024,Y,hcx,증감률,5.2,-,-,N,%,증감률,감소,전년,"지난해 고성장기업(최근 3년간 매출액 및 상용근로자 연평균 20% 이상 증가) 수는 5403개로 전년 대비 298개(5.2%) 감소했으며, 고성장기업 비율은 2.1%로 0.2%포인트 하락했다.",high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,v1.5-measurement-binding,2026-07-28,고성장기업 비율,,2024,Y,%,%,rate,rate_change,organization,2023,Y,,
A2649-C034,A2649-C034-m5,A2649,"신생기업수 7년 만에 최저, 기업 신생률은 역대 최저..창업 생태계 활력 크게 둔화",2025-10-23,https://www.chosun.com/economy/economy_general/2025/10/23/KQLGD54VJNALZLYY36C2SH5AAU/,"지난해 고성장기업(최근 3년간 매출액 및 상용근로자 연평균 20% 이상 증가) 수는 5403개로 전년 대비 298개(5.2%) 감소했으며, 고성장기업 비율은 2.1%로 0.2%포인트 하락했다.",기업의 성장 잠재력 둔화 흐름이 지속되고 있다는 점도 확인됐다.,"김지섭 기자 2010년 조선일보에 입사해 사회부와 산업부를 거쳤으며, 주로 경제부에서 취재해왔다.",국내공식통계,Y,고용,고성장기업 비율,"신생기업수, 기업 신생률, 창업 생태계, 고성장기업, 매출액, 상용근로자",-,-,-,,-,-,-,2024,-,Y,확정,2.1%,KOSIS_VALUE,hcx,고성장기업 비율,-,2024,Y,hcx,현재값,2.1,-,-,N,%,수준값,증가,전년,"지난해 고성장기업(최근 3년간 매출액 및 상용근로자 연평균 20% 이상 증가) 수는 5403개로 전년 대비 298개(5.2%) 감소했으며, 고성장기업 비율은 2.1%로 0.2%포인트 하락했다.",high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,v1.5-measurement-binding,2026-07-28,고성장기업 비율,,2024,Y,%,%,rate,rate_level,organization,,Y,,
A2649-C034,A2649-C034-m6,A2649,"신생기업수 7년 만에 최저, 기업 신생률은 역대 최저..창업 생태계 활력 크게 둔화",2025-10-23,https://www.chosun.com/economy/economy_general/2025/10/23/KQLGD54VJNALZLYY36C2SH5AAU/,"지난해 고성장기업(최근 3년간 매출액 및 상용근로자 연평균 20% 이상 증가) 수는 5403개로 전년 대비 298개(5.2%) 감소했으며, 고성장기업 비율은 2.1%로 0.2%포인트 하락했다.",기업의 성장 잠재력 둔화 흐름이 지속되고 있다는 점도 확인됐다.,"김지섭 기자 2010년 조선일보에 입사해 사회부와 산업부를 거쳤으며, 주로 경제부에서 취재해왔다.",국내공식통계,Y,고용,고성장기업 비율 증감률,"신생기업수, 기업 신생률, 창업 생태계, 고성장기업, 매출액, 상용근로자",-,-,-,,-,-,-,2024,-,Y,확정,0.2%,KOSIS_VALUE,hcx,고성장기업 비율 증감률,-,2024,Y,hcx,증감률,0.2,-,-,N,%,증감률,감소,전년,"지난해 고성장기업(최근 3년간 매출액 및 상용근로자 연평균 20% 이상 증가) 수는 5403개로 전년 대비 298개(5.2%) 감소했으며, 고성장기업 비율은 2.1%로 0.2%포인트 하락했다.",high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,v1.5-measurement-binding,2026-07-28,고성장기업 비율,,2024,Y,%,%,rate,rate_change,organization,2023,Y,,
A0540-C010,A0540-C010-m1,A0540,국세 31조 덜 걷혀… 2년 연속 대규모 ‘세수 펑크’,2025-02-11,https://www.chosun.com/economy/economy_general/2025/02/11/EP666GEIQNHRLLXRVM77AZUML4,정부는 작년 법인세 세수가 쪼그라들자 지난 9월 세수 재추계 보도자료를 내고 국세가 377조7000억원 걷혀 29조6000억원의 세수 결손이 발생할 것이라고 발표했었다.,내수 부진 장기화로 신차 판매가 줄어들면서 개별소비세 세수도 목표치를 1조5000억원 밑돌았다.,이날 나온 실제 세수는 이보다도 1조2000억원 적다.,국내공식통계,N,재정·조세,국세,"세수 결손, 세수 재추계, 법인세 세수",-,-,-,,-,-,-,2024,-,Y,확정,377조7000억원,KOSIS_VALUE,hcx,국세,-,2024,Y,hcx,현재값,377700000000000,-,-,N,원,수준값,-,전년,정부는 작년 법인세 세수가 쪼그라들자 지난 9월 세수 재추계 보도자료를 내고 국세가 377조7000억원 걷혀 29조6000억원의 세수 결손이 발생할 것이라고 발표했었다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,국세,,2024,Y,원,원,currency,amount,unspecified,,Y,,
A0540-C010,A0540-C010-m2,A0540,국세 31조 덜 걷혀… 2년 연속 대규모 ‘세수 펑크’,2025-02-11,https://www.chosun.com/economy/economy_general/2025/02/11/EP666GEIQNHRLLXRVM77AZUML4,정부는 작년 법인세 세수가 쪼그라들자 지난 9월 세수 재추계 보도자료를 내고 국세가 377조7000억원 걷혀 29조6000억원의 세수 결손이 발생할 것이라고 발표했었다.,내수 부진 장기화로 신차 판매가 줄어들면서 개별소비세 세수도 목표치를 1조5000억원 밑돌았다.,이날 나온 실제 세수는 이보다도 1조2000억원 적다.,국내공식통계,N,재정·조세,세수 결손,"세수 결손, 세수 재추계, 법인세 세수",-,-,-,,-,-,-,2024,-,Y,확정,29조6000억원,KOSIS_VALUE,hcx,세수 결손,-,2024,Y,hcx,현재값,29600000000000,-,-,N,원,수준값,-,전년,정부는 작년 법인세 세수가 쪼그라들자 지난 9월 세수 재추계 보도자료를 내고 국세가 377조7000억원 걷혀 29조6000억원의 세수 결손이 발생할 것이라고 발표했었다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,국세,,2024,Y,원,원,currency,amount,unspecified,,Y,,
A1122-C015,A1122-C015-m2,A1122,"양양, 관광객이 주민의 28배… 인구감소지역 살리는 외부인",2025-03-28,https://www.chosun.com/economy/economy_general/2025/03/28/ECG25DYMGVGYDFA2RBNNGCAAVY,"같은 기간 인구 감소 지역의 등록 인구는 490만여 명에서 489만여 명으로 줄었지만, 관광객 등 체류 인구가 대폭 늘어난 영향이다.",전국 89개 인구 감소 지역 생활 인구는 작년 1월 2274만여 명에서 작년 8월 3361만여 명으로 1000만명 넘게 불었다.,인구 감소 지역 경제에서 체류 인구의 소비력이 차지하는 비율도 커졌다.,국내공식통계,N,인구,등록 인구,"인구 감소 지역, 생활 인구, 체류 인구",-,-,-,,-,-,-,2024,-,M,확정,489만여 명,KOSIS_VALUE,hcx,등록 인구,-,2024,M,hcx,현재값,4890000,-,-,Y,명,수준값,증가,전년,"같은 기간 인구 감소 지역의 등록 인구는 490만여 명에서 489만여 명으로 줄었지만, 관광객 등 체류 인구가 대폭 늘어난 영향이다.",mid,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,등록 인구,,2024,M,명,명,person_count,count,person,,Y,,
A0748-C014,A0748-C014-m1,A0748,출산율 9년 만에 반등… “앞으로 7년이 골든타임”,2025-02-27,https://www.chosun.com/economy/economy_general/2025/02/27/JSTSHA6HNJHELOV3RULNHTIZBI,"1990년 64만9000명대였던 출생아 수가 1991년 70만9000명대로 뛰어오른 데 이어, 올해 33세인 1992년생은 출생아 수가 73만명대로 2차 에코 붐 세대 중에서도 가장 많았기 때문이다.",정부는 올해 합계 출산율이 0.8명에 육박할 것으로 보고 있다.,"주형환 저출산위 부위원장은 이날 기자 간담회에서 “올해 역시 합계 출산율이 상승할 가능성이 높아 보인다”며 “올해 출생아 수는 지난해보다 1만여 명 늘어난 25만명대가 되고, 합계 출산율도 0.79명 내외가 될 것으로 예상된다”고 했다.",국내공식통계,N,인구,출생아 수,"출산율, 반등, 골든타임",-,-,-,,-,-,-,1990,-,Y,확정,64만9000명,KOSIS_VALUE,hcx,출생아 수,-,1990,Y,hcx,현재값,649000,-,-,N,명,수준값,증가,특정시점,"1990년 64만9000명대였던 출생아 수가 1991년 70만9000명대로 뛰어오른 데 이어, 올해 33세인 1992년생은 출생아 수가 73만명대로 2차 에코 붐 세대 중에서도 가장 많았기 때문이다.",high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,출생아 수,,1990,Y,명,명,person_count,count,household,,Y,,
A0748-C014,A0748-C014-m2,A0748,출산율 9년 만에 반등… “앞으로 7년이 골든타임”,2025-02-27,https://www.chosun.com/economy/economy_general/2025/02/27/JSTSHA6HNJHELOV3RULNHTIZBI,"1990년 64만9000명대였던 출생아 수가 1991년 70만9000명대로 뛰어오른 데 이어, 올해 33세인 1992년생은 출생아 수가 73만명대로 2차 에코 붐 세대 중에서도 가장 많았기 때문이다.",정부는 올해 합계 출산율이 0.8명에 육박할 것으로 보고 있다.,"주형환 저출산위 부위원장은 이날 기자 간담회에서 “올해 역시 합계 출산율이 상승할 가능성이 높아 보인다”며 “올해 출생아 수는 지난해보다 1만여 명 늘어난 25만명대가 되고, 합계 출산율도 0.79명 내외가 될 것으로 예상된다”고 했다.",국내공식통계,N,인구,출생아 수,"출산율, 반등, 골든타임",-,-,-,,-,-,-,1991,-,Y,확정,70만9000명,KOSIS_VALUE,hcx,출생아 수,-,1991,Y,hcx,현재값,709000,-,-,N,명,수준값,증가,특정시점,"1990년 64만9000명대였던 출생아 수가 1991년 70만9000명대로 뛰어오른 데 이어, 올해 33세인 1992년생은 출생아 수가 73만명대로 2차 에코 붐 세대 중에서도 가장 많았기 때문이다.",high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,출생아 수,,1990,Y,명,명,person_count,count,household,,Y,,
A0748-C014,A0748-C014-m3,A0748,출산율 9년 만에 반등… “앞으로 7년이 골든타임”,2025-02-27,https://www.chosun.com/economy/economy_general/2025/02/27/JSTSHA6HNJHELOV3RULNHTIZBI,"1990년 64만9000명대였던 출생아 수가 1991년 70만9000명대로 뛰어오른 데 이어, 올해 33세인 1992년생은 출생아 수가 73만명대로 2차 에코 붐 세대 중에서도 가장 많았기 때문이다.",정부는 올해 합계 출산율이 0.8명에 육박할 것으로 보고 있다.,"주형환 저출산위 부위원장은 이날 기자 간담회에서 “올해 역시 합계 출산율이 상승할 가능성이 높아 보인다”며 “올해 출생아 수는 지난해보다 1만여 명 늘어난 25만명대가 되고, 합계 출산율도 0.79명 내외가 될 것으로 예상된다”고 했다.",국내공식통계,N,인구,출생아 수,"출산율, 반등, 골든타임",-,-,-,,-,-,-,1992,-,Y,확정,73만명,KOSIS_VALUE,hcx,출생아 수,-,1992,Y,hcx,현재값,730000,-,-,N,명,수준값,증가,특정시점,"1990년 64만9000명대였던 출생아 수가 1991년 70만9000명대로 뛰어오른 데 이어, 올해 33세인 1992년생은 출생아 수가 73만명대로 2차 에코 붐 세대 중에서도 가장 많았기 때문이다.",high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,출생아 수,,1990,Y,명,명,person_count,count,household,,Y,,
A0448-C017,A0448-C017-m1,A0448,끝이 안 보이는 내수 부진… 소매 판매 21년 만에 최대 감소,2025-02-04,https://www.chosun.com/economy/economy_general/2025/02/04/54YXZORW2RA5FHIRI552AGTUY4,12·29 제주항공 여객기 참사와 일주일간의 국가 애도 기간에 따른 추모 분위기가 확산하며 골프장·스키장·테마파크 등의 영업 실적을 집계한 예술·스포츠·여가 분야 생산 지수도 6.9% 감소했다.,골목 상권 내수 상황을 가늠할 수 있는 숙박·음식업 분야 서비스업 생산은 작년 12월 3.1% 감소해 코로나 오미크론 변이 바이러스가 빠르게 확산했던 2022년 2월(-6%) 이후 2년 10개월 만에 가장 큰 폭으로 줄었다.,내수의 또 다른 축인 건설도 부진한 흐름을 이어갔다.,국내공식통계,N,생산·산업,예술·스포츠·여가 분야 생산 지수,"내수 부진, 소매 판매, 서비스업 생산, 예술·스포츠·여가",-,-,-,,-,-,-,2024Q4,-,Q,확정,6.9%,KOSIS_VALUE,hcx,예술·스포츠·여가 분야 생산 지수,-,2024Q4,Q,hcx,증감률,6.9,-,-,N,%,증감률,감소,전분기,12·29 제주항공 여객기 참사와 일주일간의 국가 애도 기간에 따른 추모 분위기가 확산하며 골프장·스키장·테마파크 등의 영업 실적을 집계한 예술·스포츠·여가 분야 생산 지수도 6.9% 감소했다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,예술·스포츠·여가 분야 생산 지수,,2024Q4,Q,%,%,rate,rate_change,unspecified,,Y,,
A0067-C003,A0067-C003-m1,A0067,"지난해 최고 인기 수입차는 테슬라 모델 Y...BMW 520, 벤츠 E200 뒤 이어",2025-01-06,https://www.chosun.com/economy/auto/2025/01/06/S27CLI355JFNZLDTKSS6EHCNPI,한국수입자동차협회(KAIDA)는 6일 지난해 수입 승용차 신규 등록 대수를 집계한 결과 테슬라 모델 Y가 지난해 모두 1만8717대가 팔리며 수입 승용차 가운데 최고 인기 모델로 꼽혔다고 밝혔다.,내수 부진으로 수입차 판매가 줄어든 가운데 브랜드에서는 BMW가 지난해에 이어 1위를 유지했다.,"미국산에서 중국산으로 바꾸는 대신, 가격을 수백만원 이상 할인해 판매하자 30대 소비자가 몰린 결과다.",국내공식통계,Y,무역,수입 승용차 신규 등록 대수,"수입차, 신규 등록, 테슬라 모델 Y, BMW, 벤츠 E200",-,-,-,테슬라 모델 Y,-,-,-,2024,-,Y,확정,1만8717대,KOSIS_VALUE,hcx,수입 승용차 신규 등록 대수,테슬라 모델 Y,2024,Y,hcx,현재값,18717,-,-,N,대,수준값,-,전년,한국수입자동차협회(KAIDA)는 6일 지난해 수입 승용차 신규 등록 대수를 집계한 결과 테슬라 모델 Y가 지난해 모두 1만8717대가 팔리며 수입 승용차 가운데 최고 인기 모델로 꼽혔다고 밝혔다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,수입 승용차 신규 등록 대수,테슬라 모델 Y,2024,Y,대,대,count,count,vehicle,,Y,,
A1920-C011,A1920-C011-m1,A1920,‘165억원’ 래미안 원베일리 최고가 거래한 남성 정체는,2025-05-28,https://www.chosun.com/economy/economy_general/2025/05/28/XCYXBMUTAFGD3PVFUESXJ5DOWI,국내 아파트 가운데 국민 평형 기준 3.3㎡당 가격이 2억원을 넘은 건 처음이다.,올해 3월 이 단지의 이른바 ‘국민 평형’인 전용면적 84㎡가 70억원에 거래됐다.,한편 하 전 대표는 메가MGC커피 운영사인 ‘엔하우스’ 지분 100%를 2021년 6월 사모펀드 운용사 우윤파트너스와 프리미어파트너스에 매각했다.,국내공식통계,N,부동산,아파트 가격,"아파트, 국민 평형, 3.3㎡당 가격",-,-,-,,-,-,-,2025,-,Y,확정,2억원,KOSIS_VALUE,hcx,아파트 가격,-,2025,Y,hcx,현재값,200000000,-,-,N,원,수준값,-,전년,국내 아파트 가운데 국민 평형 기준 3.3㎡당 가격이 2억원을 넘은 건 처음이다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,아파트 가격,,2025,Y,원,원,currency,amount,unspecified,,Y,,
A0879-C008,A0879-C008-m1,A0879,지난달 5대 은행 신규 주담대 7조… 10개월 내 최고 증가율,2025-03-09,https://www.chosun.com/economy/money/2025/03/09/7EFYYFWEN4RS2OMERP3MAXM7SA,전월 대비 증가율로만 비교하면 지난해 4월(34.8%) 이후 10개월 내 가장 가파른 수치다.,이는 전월 신규 취급액(5조5765억원)과 비교하면 34.4% 늘어난 규모다.,주담대 신규 취급액 규모는 2월 들어 증가했지만 이중 디딤돌·버팀목 등 정책 대출의 비중은 줄어들었다.,국내공식통계,Y,금융·금리,신규 주택담보대출(주담대) 취급액 증가율,"5대 은행, 신규 주담대, 증가율",-,-,-,,-,-,-,2024-04,-,M,확정,34.8%,KOSIS_VALUE,hcx,신규 주택담보대출(주담대) 취급액 증가율,-,2024-04,M,hcx,증감률,34.8,-,-,N,%,증감률,증가,전년동기,전월 대비 증가율로만 비교하면 지난해 4월(34.8%) 이후 10개월 내 가장 가파른 수치다.,high,Y,measurement_binding_fallback:1,N,0,1,HCX-007,v1.5-measurement-binding,2026-07-28,신규 주택담보대출(주담대) 취급액 증가율,,2025-02,M,%,%,rate,rate_change,unspecified,2023,Y,,
A0075-C004,A0075-C004-m1,A0075,"그룹총수들 1년새 주식재산 6.6兆 감소… 이재용 3조, 김범수 2.2조↓",2025-01-06,https://www.chosun.com/economy/industry-company/2025/01/06/5M7OQPWRUZEMJMDSCU53JKZEJE,감소율은 10.2%다.,"조사 대상 총수의 올해 초 주식평가액은 58조1584억원(지난 2일 종가 기준)으로, 작년 초의 64조7728억원 대비 1년 새 6조6144억원 줄었다.","조사 대상 44명 중 28명(63.6%)은 주식 가치가 하락했고, 16명(36.4%)은 상승했다.",국내공식통계,N,소득·임금,주식재산 감소율,"그룹총수, 주식재산, 감소율",-,-,-,,-,-,-,202501,-,M,확정,10.2%,KOSIS_VALUE,hcx,주식재산 감소율,-,202501,M,hcx,증감률,10.2,-,-,N,%,증감률,감소,전년동기,감소율은 10.2%다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,주식재산 감소율,,202501,M,%,%,rate,rate_change,unspecified,202401,Y,,
A2420-C008,A2420-C008-m1,A2420,폐업자 작년 100만명 처음 넘어서... “극심한 내수 경기 부진”,2025-07-06,https://www.chosun.com/economy/economy_general/2025/07/06/MYX4T7Y46NCY5HUQJZU7C6XRAM,두 업종을 합치면 45만2659명으로 전체 폐업자의 44.9%에 달한다.,"업종별로는 대표적인 내수 업종인 소매업에서 29만9642명, 음식점업에서 15만3017명씩 폐업자가 나왔다.",작년 건설 불황에 건설업 폐업자도 4만9584명을 기록했다.,국내공식통계,N,인구,폐업자 수,"폐업자, 내수 경기 부진, 소매업, 음식점업, 건설업",-,-,-,,-,-,-,2024,-,Y,확정,45만2659명,KOSIS_VALUE,hcx,폐업자 수,-,2024,Y,hcx,현재값,452659,-,-,N,명,수준값,-,전년,두 업종을 합치면 45만2659명으로 전체 폐업자의 44.9%에 달한다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,폐업자 수,,2024,Y,명,명,person_count,count,unspecified,,Y,,
A2420-C008,A2420-C008-m2,A2420,폐업자 작년 100만명 처음 넘어서... “극심한 내수 경기 부진”,2025-07-06,https://www.chosun.com/economy/economy_general/2025/07/06/MYX4T7Y46NCY5HUQJZU7C6XRAM,두 업종을 합치면 45만2659명으로 전체 폐업자의 44.9%에 달한다.,"업종별로는 대표적인 내수 업종인 소매업에서 29만9642명, 음식점업에서 15만3017명씩 폐업자가 나왔다.",작년 건설 불황에 건설업 폐업자도 4만9584명을 기록했다.,국내공식통계,N,인구,폐업자 비율,"폐업자, 내수 경기 부진, 소매업, 음식점업, 건설업",-,-,-,,-,-,-,2024,-,Y,확정,44.9%,KOSIS_VALUE,hcx,폐업자 비율,-,2024,Y,hcx,현재값,44.9,-,-,N,%,비중,-,전년,두 업종을 합치면 45만2659명으로 전체 폐업자의 44.9%에 달한다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,폐업자 수,,2024,Y,%,%,rate,rate_level,unspecified,,Y,,
