claim_id,article_id,title,date,url,claim_text,metric,metric_all,is_claim,population,prev_sentence,next_sentence,numbers,units,year,region,candidate_kosis_table,api_params,calculation,verifiable,org_id,tbl_id,obj_l1,itm_id,prd_se,reviewer_note,actual_value,actual_period,actual_prev_value,actual_prev_period,actual_change_pct,actual_change_point,api_error,claim_type,claim_number,actual_number,actual_source,verdict,diff,judge_note,refined_claim_type,refined_claim_number,refined_claim_number_reason,refined_actual_number,refined_actual_reason,refined_verdict,refined_diff,refined_judge_note,refined_final_status,audit_future_period,audit_forecast_or_target,audit_mapping_unconfirmed,rerun_actual_period,rerun_actual_value,rerun_verdict,rerun_api_error,audit_reason,audit_status
C19866,2624,"20대 인구, 70대 이상보다 적다… 통계 작성 이래 처음",2025-10-12,https://biz.chosun.com/policy/policy_sub/2025/10/12/YBXDEQKJIBBF7IS5Y2PJ2PO2BU/,같은 달 20대 실업률은 5.0%를 기록했다.,고용지표,고용지표; 비율·증감률,True,20대,지난해 8월 이후 12개월 연속 하락 또는 보합세다.,"전년 같은 기간보다 1.0%p 상승했는데, 이는 8월 기준으로 2022년(5.4%) 이후 3년 만에 가장 높은 수준이다.",[5.0],['%'],[],[],성별 경제활동인구 총괄(tblId=DT_1DA7001S); 연령별 경제활동인구 총괄(tblId=DT_1DA7002S); 행정구역(시도)별 경제활동인구(tblId=DT_1DA7004S),"orgId=101, tblId=DT_1DA7001S | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1DA7001S,0,T80,Y,경제활동인구 총괄 후보 선택. 실업률/실업자 항목 확인 필요 | obj_l1/itm_id 자동 후보 입력,2.8,2025,2.8,2024,0.0,0.0,,LEVEL,20.0,2.8,actual_value 컬럼 사용,불일치,6.142857142857143,"claim=20.0, actual=2.8, 오차=6.143 (허용=0.05)",LEVEL,5.0,% 숫자 선택,2.8,actual_value 사용,불일치,0.7857142857142858,"claim=5.0, adjusted_actual=2.8, 오차=0.786, 허용=0.05",재검토필요_수준값불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_수준값불일치
C19907,2631,"서민들 체감 물가는 더 뛰었다... 의식주, 5년간 연평균 4.6% 올라",2025-10-16,https://www.chosun.com/economy/economy_general/2025/10/16/GL5BGH5UVBCX5PU3GKLB6VRBTQ/,"보고서는 2019∼2024년 국가데이터처 소비자물가지수 분류 항목 중 의식주와 관련 있고 상승률이 높은 15개 항목(식료품, 수도 및 주거 관련 서비스, 음식 서비스 등)을 중점적으로 분석했다.",물가지표,물가지표; 건수·개수; 날짜·시간,True,,한국경제인협회는 16일 김상봉 한성대 교수에게 의뢰한 ‘민생 물가 상승 요인 분석 및 대책’ 보고서를 공개하며 이같이 밝혔다.,,"[2024, 15]","['년', '개']",['2024'],[],월별 소비자물가 등락률(tblId=DT_1J22042); 소비자물가지수(2020=100)(tblId=DT_1J22003); 품목별 소비자물가지수(품목성질별: 2020=100)(tblId=DT_1J22112),"orgId=101, tblId=DT_1J22042 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1J22042,0,T03,Y,소비자물가 등락률 후보 선택. 지역/품목/월별 코드 확인 필요 | obj_l1/itm_id 자동 후보 입력,1.9,202412,1.5,202411,26.66666666666666,0.3999999999999999,,CHANGE_RATE,15.0,26.66666666666666,actual_change_pct 컬럼 사용(전기대비 계산값),불일치,11.66666666666666,"claim=15.0, actual=26.66666666666666, 오차=11.667 (허용=0.3)",CHANGE_RATE,15.0,날짜/기간 숫자 제거 후 첫 숫자 선택,26.66666666666666,actual_change_pct 사용,불일치,11.66666666666666,"claim=15.0, adjusted_actual=26.66666666666666, 오차=11.667, 허용=0.3",재검토필요_증감률불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_증감률불일치
C19911,2633,심각해지는 고용 연령 양극화..30대·60대 빼곤 일자리 ‘총체적 부실’,2025-10-17,https://www.chosun.com/economy/economy_general/2025/10/17/6GLEDGGJMRC6VEZ6IZJO4V7ZMM/,17일 국가데이터처가 발표한 ‘9월 고용동향’에 따르면 지난달 15세 이상 취업자는 2915만4000명으로 전년 동월 대비 31만2000명 증가했다.,고용지표,고용지표; 인원수; 날짜·시간,True,,30대와 60세 이상을 제외한 모든 연령대에서 취업자가 줄어 고용시장의 양극화가 극심해지는 모습이다.,이는 지난해 2월(32만9000명) 이후 1년 7개월 만에 가장 큰 증가 폭이다.,"[17, 9, 4000, 2000]","['일', '월', '명', '명']",[],[],연령별 경제활동인구 총괄(tblId=DT_1DA7002S); 성별 경제활동인구 총괄(tblId=DT_1DA7001S),"orgId=101, tblId=DT_1DA7002S | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1DA7002S,30,T30,M,연령별 취업자 후보 선택. 연령/취업자 항목 확인 필요 | obj_l1/itm_id 자동 후보 입력,5472.5,202409,5395.1,202309,1.4346351318789203,77.39999999999964,,CHANGE_RATE,15.0,1.4346351318789203,actual_change_pct 컬럼 사용(전기대비 계산값),불일치,13.56536486812108,"claim=15.0, actual=1.4346351318789203, 오차=13.565 (허용=0.3)",CHANGE_RATE,2000.0,명 숫자 선택,1.4346351318789203,actual_change_pct 사용,불일치,1998.5653648681212,"claim=2000.0, adjusted_actual=1.4346351318789203, 오차=1998.565, 허용=0.3",재검토필요_증감률불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_증감률불일치
C19917,2633,심각해지는 고용 연령 양극화..30대·60대 빼곤 일자리 ‘총체적 부실’,2025-10-17,https://www.chosun.com/economy/economy_general/2025/10/17/6GLEDGGJMRC6VEZ6IZJO4V7ZMM/,"특히 50대는 작년까지는 계속해서 매달 취업자 수가 전년대비 증가했는데, 올해 들어 1월부터는 9개월 연속 전년대비 감소하는 모습을 보이고 있다.",고용지표,고용지표; 건수·개수; 날짜·시간,True,50대,"40대와 50대 취업자도 각각 4만5200명, 1만1000명 줄었다.","이에 대해 국가데이터처 관계자는 “50대 인구가 줄어드는 효과도 있지만, 그 보다는 50대 취업자가 많은 건설업 등에서의 부진이 이어지면서 취업자에 부정적 영향을 준 측면이 있다”고 말했다.","[1, 9]","['월', '개']",[],[],연령별 경제활동인구 총괄(tblId=DT_1DA7002S); 성별 경제활동인구 총괄(tblId=DT_1DA7001S),"orgId=101, tblId=DT_1DA7002S | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1DA7002S,30,T30,M,연령별 취업자 후보 선택. 연령/취업자 항목 확인 필요 | obj_l1/itm_id 자동 후보 입력,5369.6,202401,5284.3,202301,1.6142156955509752,85.30000000000018,,CHANGE_RATE,50.0,1.6142156955509752,actual_change_pct 컬럼 사용(전기대비 계산값),불일치,48.385784304449025,"claim=50.0, actual=1.6142156955509752, 오차=48.386 (허용=0.3)",CHANGE_RATE,50.0,날짜/기간 숫자 제거 후 첫 숫자 선택,1.6142156955509752,actual_change_pct 사용,불일치,48.385784304449025,"claim=50.0, adjusted_actual=1.6142156955509752, 오차=48.386, 허용=0.3",재검토필요_증감률불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_증감률불일치
C19939,2633,심각해지는 고용 연령 양극화..30대·60대 빼곤 일자리 ‘총체적 부실’,2025-10-17,https://www.chosun.com/economy/economy_general/2025/10/17/6GLEDGGJMRC6VEZ6IZJO4V7ZMM/,"실업률은 2.1%로 낮지만, 일자리를 찾는 실업자는 여전히 많다는 의미다.",고용지표,고용지표; 비율·증감률,True,,"지난 9월 구직급여 신규 신청자는 8만9000명으로 전년보다 10% 증가했고, 전체 구직급여 지급액은 1조673억원으로 전년 대비 10.9% 늘었다.","한 경제연구원 관계자는 “서비스업 중심 고용 증가와 고령층 일자리 확대만으로는 경제 활력을 되살리기 어렵다”며 “제조업과 건설업 회복, 청년 일자리 창출이 시급하다”고 강조했다.",[2.1],['%'],[],[],성별 경제활동인구 총괄(tblId=DT_1DA7001S); 연령별 경제활동인구 총괄(tblId=DT_1DA7002S); 행정구역(시도)별 경제활동인구(tblId=DT_1DA7004S),"orgId=101, tblId=DT_1DA7001S | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1DA7001S,0,T80,Y,경제활동인구 총괄 후보 선택. 실업률/실업자 항목 확인 필요 | obj_l1/itm_id 자동 후보 입력,2.8,2025,2.8,2024,0.0,0.0,,LEVEL,2.1,2.8,actual_value 컬럼 사용,불일치,0.24999999999999992,"claim=2.1, actual=2.8, 오차=0.250 (허용=0.05)",LEVEL,2.1,% 숫자 선택,2.8,actual_value 사용,불일치,0.24999999999999992,"claim=2.1, adjusted_actual=2.8, 오차=0.250, 허용=0.05",재검토필요_수준값불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_수준값불일치
C19958,2638,한국서 희망 못 찾는 20대… 취업자 2년 11개월째 감소,2025-10-18,https://www.chosun.com/economy/economy_general/2025/10/18/GSSQHOVG2FAW7LHONSQ4KIKFEY/,지난달 20대 고용률은 60.7%로 전체 고용률(63.7%)보다 3%포인트 낮았다.,고용지표,고용지표; 비율·증감률,True,20대,저출산에 따른 인구 감소 요인을 뺀 고용률을 봐도 20대 취업난은 악화하고 있다.,지난해 9월(60.9%)보다 0.2%포인트 낮았다.,"[60.7, 63.7, 3]","['%', '%', '%']",[],[],성별 경제활동인구 총괄(tblId=DT_1DA7001S); 행정구역(시도)별 경제활동인구(tblId=DT_1DA7004S),"orgId=101, tblId=DT_1DA7001S | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1DA7001S,0,T90,M,경제활동인구 총괄 후보 선택. 성별/고용률 항목 확인 필요 | obj_l1/itm_id 자동 후보 입력,63.7,202509,63.3,202508,0.631911532385475,0.4000000000000057,,POINT_CHANGE,3.0,0.4000000000000057,actual_change_point 컬럼 사용(전기대비 계산값),불일치,2.5999999999999943,"claim=3.0, actual=0.4000000000000057, 오차=2.600 (허용=0.3)",POINT_CHANGE,3.0,% 숫자 선택,0.4000000000000057,actual_change_point 사용,불일치,2.5999999999999943,"claim=3.0, adjusted_actual=0.4000000000000057, 오차=2.600, 허용=0.3",재검토필요_증감률불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_증감률불일치
C19959,2638,한국서 희망 못 찾는 20대… 취업자 2년 11개월째 감소,2025-10-18,https://www.chosun.com/economy/economy_general/2025/10/18/GSSQHOVG2FAW7LHONSQ4KIKFEY/,지난해 9월(60.9%)보다 0.2%포인트 낮았다.,비율·증감률,비율·증감률; 날짜·시간,True,,지난달 20대 고용률은 60.7%로 전체 고용률(63.7%)보다 3%포인트 낮았다.,20대 고용률은 지난해 9월(-0.2%포인트) 이후 13개월 연속 오르지 못하고 있다.,"[9, 60.9, 0.2]","['월', '%', '%']",[],[],연령별 경제활동인구 총괄(tblId=DT_1DA7002S); 성별 경제활동인구 총괄(tblId=DT_1DA7001S),"orgId=101, tblId=DT_1DA7002S | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1DA7002S,20,T30,M,연령별 취업자 후보 선택. 연령/취업자 항목 확인 필요 | obj_l1/itm_id 자동 후보 입력,3568.6,202409,3628.9,202408,-1.6616605582959072,-60.30000000000018,,POINT_CHANGE,0.2,-60.30000000000018,actual_change_point 컬럼 사용(전기대비 계산값),불일치,60.500000000000185,"claim=0.2, actual=-60.30000000000018, 오차=60.500 (허용=0.3)",POINT_CHANGE,0.2,% 숫자 선택,-60.30000000000018,actual_change_point 사용,불일치,60.500000000000185,"claim=0.2, adjusted_actual=-60.30000000000018, 오차=60.500, 허용=0.3",재검토필요_증감률불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_증감률불일치
C19960,2638,한국서 희망 못 찾는 20대… 취업자 2년 11개월째 감소,2025-10-18,https://www.chosun.com/economy/economy_general/2025/10/18/GSSQHOVG2FAW7LHONSQ4KIKFEY/,20대 고용률은 지난해 9월(-0.2%포인트) 이후 13개월 연속 오르지 못하고 있다.,고용지표,고용지표; 비율·증감률; 건수·개수; 날짜·시간,True,20대,지난해 9월(60.9%)보다 0.2%포인트 낮았다.,구직에 어려움을 겪는 20대가 늘면서 은행 등에서 돈을 빌렸다가 갚지 못하는 경우도 늘고 있다.,"[9, 0.2, 13]","['월', '%', '개']",[],[],성별 경제활동인구 총괄(tblId=DT_1DA7001S); 행정구역(시도)별 경제활동인구(tblId=DT_1DA7004S),"orgId=101, tblId=DT_1DA7001S | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1DA7001S,0,T90,M,경제활동인구 총괄 후보 선택. 성별/고용률 항목 확인 필요 | obj_l1/itm_id 자동 후보 입력,63.3,202409,63.2,202408,0.1582278481012568,0.09999999999999432,,POINT_CHANGE,-0.2,0.09999999999999432,actual_change_point 컬럼 사용(전기대비 계산값),일치,0.2999999999999943,"claim=-0.2, actual=0.09999999999999432, 오차=0.300 (허용=0.3)",POINT_CHANGE,-0.2,% 숫자 선택,0.09999999999999432,actual_change_point 사용,일치,0.2999999999999943,"claim=-0.2, adjusted_actual=0.09999999999999432, 오차=0.300, 허용=0.3",검증완료_일치,N,N,Y,202409,63.3,일치,,수치 오차는 허용범위 이내지만 표·항목·단위·의미 매핑 확정이 필요함,수동확인필요_일치후보
C19961,2638,한국서 희망 못 찾는 20대… 취업자 2년 11개월째 감소,2025-10-18,https://www.chosun.com/economy/economy_general/2025/10/18/GSSQHOVG2FAW7LHONSQ4KIKFEY/,"17일 KB국민·신한·하나·우리·NH농협 등 국내 5대 은행에 따르면, 6월 말 기준 20대의 가계 대출 연체율(1개월 이상)은 0.41%로 전 연령층 중 가장 높았다.",비율·증감률,비율·증감률; 건수·개수; 날짜·시간,True,20대,구직에 어려움을 겪는 20대가 늘면서 은행 등에서 돈을 빌렸다가 갚지 못하는 경우도 늘고 있다.,20대 연체율은 1년 전(0.39%)보다 0.02%포인트 상승했다.,"[17, 6, 1, 0.41]","['일', '월', '개', '%']",[],[],연령별 경제활동인구 총괄(tblId=DT_1DA7002S); 성별 경제활동인구 총괄(tblId=DT_1DA7001S),"orgId=101, tblId=DT_1DA7002S | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1DA7002S,20,T30,M,연령별 취업자 후보 선택. 연령/취업자 항목 확인 필요 | obj_l1/itm_id 자동 후보 입력,3290.4,202605,3280.7,202604,0.295668607309424,9.700000000000273,,LEVEL,5.0,3290.4,actual_value 컬럼 사용,불일치,0.9984804279115002,"claim=5.0, actual=3290.4, 오차=0.998 (허용=0.05)",LEVEL,0.41,% 숫자 선택,3290.4,actual_value 사용,불일치,0.999875395088743,"claim=0.41, adjusted_actual=3290.4, 오차=1.000, 허용=0.05",재검토필요_수준값불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_수준값불일치
C19962,2638,한국서 희망 못 찾는 20대… 취업자 2년 11개월째 감소,2025-10-18,https://www.chosun.com/economy/economy_general/2025/10/18/GSSQHOVG2FAW7LHONSQ4KIKFEY/,20대 연체율은 1년 전(0.39%)보다 0.02%포인트 상승했다.,비율·증감률,비율·증감률; 날짜·시간,True,20대,"17일 KB국민·신한·하나·우리·NH농협 등 국내 5대 은행에 따르면, 6월 말 기준 20대의 가계 대출 연체율(1개월 이상)은 0.41%로 전 연령층 중 가장 높았다.","더불어민주당 이강일 의원이 금융감독원에서 받은 자료에 따르면, 지난해 7월 말 기준 한국신용정보원에 ‘신용유의자(옛 신용불량자)’로 등록된 20대는 6만5887명으로 2021년 말(5만2580명)보다 25.3%나 늘었다.","[1, 0.39, 0.02]","['년', '%', '%']",[],[],연령별 경제활동인구 총괄(tblId=DT_1DA7002S); 성별 경제활동인구 총괄(tblId=DT_1DA7001S),"orgId=101, tblId=DT_1DA7002S | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1DA7002S,20,T30,Y,연령별 취업자 후보 선택. 연령/취업자 항목 확인 필요 | obj_l1/itm_id 자동 후보 입력,3441.8,2025,3611.7,2024,-4.704155937647082,-169.89999999999964,,POINT_CHANGE,0.02,-169.89999999999964,actual_change_point 컬럼 사용(전기대비 계산값),불일치,169.91999999999965,"claim=0.02, actual=-169.89999999999964, 오차=169.920 (허용=0.3)",POINT_CHANGE,0.02,% 숫자 선택,-169.89999999999964,actual_change_point 사용,불일치,169.91999999999965,"claim=0.02, adjusted_actual=-169.89999999999964, 오차=169.920, 허용=0.3",재검토필요_증감률불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_증감률불일치
C19963,2638,한국서 희망 못 찾는 20대… 취업자 2년 11개월째 감소,2025-10-18,https://www.chosun.com/economy/economy_general/2025/10/18/GSSQHOVG2FAW7LHONSQ4KIKFEY/,"더불어민주당 이강일 의원이 금융감독원에서 받은 자료에 따르면, 지난해 7월 말 기준 한국신용정보원에 ‘신용유의자(옛 신용불량자)’로 등록된 20대는 6만5887명으로 2021년 말(5만2580명)보다 25.3%나 늘었다.",비율·증감률,비율·증감률; 인원수; 날짜·시간,True,20대,20대 연체율은 1년 전(0.39%)보다 0.02%포인트 상승했다.,같은 기간 전체 신용유의자가 8%가량(54만8730→59만2567명) 늘어난 것에 비해 3배 넘게 증가 속도가 빠른 것이다.,"[7, 5887, 2021, 2580, 25.3]","['월', '명', '년', '명', '%']",['2021'],[],연령별 경제활동인구 총괄(tblId=DT_1DA7002S); 성별 경제활동인구 총괄(tblId=DT_1DA7001S),"orgId=101, tblId=DT_1DA7002S | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1DA7002S,20,T30,M,연령별 취업자 후보 선택. 연령/취업자 항목 확인 필요 | obj_l1/itm_id 자동 후보 입력,3629,202407,3641.9,202406,-0.3542107141876518,-12.900000000000091,,ABS_TO_ABS,20.0,3629.0,actual_value 컬럼 사용,불일치,0.9944888399007992,"claim=20.0, actual=3629.0, 오차=0.994 (허용=0.02)",ABS_TO_ABS,25.3,% 숫자 선택,3629.0,actual_value 사용,불일치,0.9930283824745109,"claim=25.3, adjusted_actual=3629.0, 오차=0.993, 허용=0.02",재검토필요_수준값불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_수준값불일치
C19964,2638,한국서 희망 못 찾는 20대… 취업자 2년 11개월째 감소,2025-10-18,https://www.chosun.com/economy/economy_general/2025/10/18/GSSQHOVG2FAW7LHONSQ4KIKFEY/,같은 기간 전체 신용유의자가 8%가량(54만8730→59만2567명) 늘어난 것에 비해 3배 넘게 증가 속도가 빠른 것이다.,비율·증감률,비율·증감률; 인원수; 배수,True,,"더불어민주당 이강일 의원이 금융감독원에서 받은 자료에 따르면, 지난해 7월 말 기준 한국신용정보원에 ‘신용유의자(옛 신용불량자)’로 등록된 20대는 6만5887명으로 2021년 말(5만2580명)보다 25.3%나 늘었다.",주원 현대경제연구원 실장은 “경기가 안 좋다 보니 주요 기업들이 대규모 신입 채용을 중단하면서 20대 취업난이 심각해진 상태”라고 말했다.,"[8, 2567, 3]","['%', '명', '배']",[],[],연령별 경제활동인구 총괄(tblId=DT_1DA7002S); 성별 경제활동인구 총괄(tblId=DT_1DA7001S),"orgId=101, tblId=DT_1DA7002S | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1DA7002S,20,T30,Y,연령별 취업자 후보 선택. 연령/취업자 항목 확인 필요 | obj_l1/itm_id 자동 후보 입력,3441.8,2025,3611.7,2024,-4.704155937647082,-169.89999999999964,,CHANGE_RATE,8.0,-4.704155937647082,actual_change_pct 컬럼 사용(전기대비 계산값),불일치,12.704155937647082,"claim=8.0, actual=-4.704155937647082, 오차=12.704 (허용=0.3)",CHANGE_RATE,8.0,% 숫자 선택,-4.704155937647082,actual_change_pct 사용,불일치,12.704155937647082,"claim=8.0, adjusted_actual=-4.704155937647082, 오차=12.704, 허용=0.3",재검토필요_증감률불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_증감률불일치
C19967,2639,청년고용률 17개월째 '내리막'… 금융위기 후 최장기간 하락,2025-10-19,https://biz.chosun.com/policy/policy_sub/2025/10/19/74YLI5YIDZAHLKBG3KMG7WNB6Y/,"19일 국가데이터처(옛 통계청)에 따르면, 지난 달 청년층 고용률은 45.1%로 1년 전보다 0.7%포인트(p) 낮아졌다.",고용지표,고용지표; 비율·증감률; 날짜·시간,True,청년층,15~29세 청년층의 고용률이 글로벌 금융위기 이후 최장기간 하락하고 있는 것으로 나타났다.,전년 같은 달과 비교해 17개월 연속 하락세다.,"[19, 45.1, 1, 0.7]","['일', '%', '년', '%']",[],[],연령별 경제활동인구 총괄(tblId=DT_1DA7002S); 전국 연령별/교육분류(영역)별 취업자 및 고용률(tblId=DT_1ES3D11J),"orgId=101, tblId=DT_1DA7002S | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1DA7002S,75,T90,Y,연령별 경제활동인구 총괄 후보 선택. 연령/고용률 항목 확인 필요 | obj_l1/itm_id 자동 후보 입력,45,2025,46.1,2024,-2.386117136659439,-1.1000000000000014,,POINT_CHANGE,0.7,-1.1000000000000014,actual_change_point 컬럼 사용(전기대비 계산값),불일치,1.8000000000000014,"claim=0.7, actual=-1.1000000000000014, 오차=1.800 (허용=0.3)",POINT_CHANGE,0.7,% 숫자 선택,-1.1000000000000014,actual_change_point 사용,불일치,1.8000000000000014,"claim=0.7, adjusted_actual=-1.1000000000000014, 오차=1.800, 허용=0.3",재검토필요_증감률불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_증감률불일치
C19975,2639,청년고용률 17개월째 '내리막'… 금융위기 후 최장기간 하락,2025-10-19,https://biz.chosun.com/policy/policy_sub/2025/10/19/74YLI5YIDZAHLKBG3KMG7WNB6Y/,전체 일자리에서 신규채용이 차지하는 비중은 26.6%로 통계 작성 이래 최저치였다.,고용지표,고용지표; 비율·증감률,True,,"올해 1분기 임금근로 일자리 중 신규채용은 총 546만7000개로, 2018년 통계 작성 시작 이래 가장 적었다.",,[26.6],['%'],[],[],연령별 경제활동인구 총괄(tblId=DT_1DA7002S); 전국 연령별/교육분류(영역)별 취업자 및 고용률(tblId=DT_1ES3D11J),"orgId=101, tblId=DT_1DA7002S | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1DA7002S,75,T90,Y,연령별 경제활동인구 총괄 후보 선택. 연령/고용률 항목 확인 필요 | obj_l1/itm_id 자동 후보 입력,45,2025,46.1,2024,-2.386117136659439,-1.1000000000000014,,LEVEL,26.6,45.0,actual_value 컬럼 사용,불일치,0.40888888888888886,"claim=26.6, actual=45.0, 오차=0.409 (허용=0.05)",ABS_TO_ABS,26.6,% 숫자 선택,45.0,actual_value 사용,불일치,0.40888888888888886,"claim=26.6, adjusted_actual=45.0, 오차=0.409, 허용=0.02",재검토필요_수준값불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_수준값불일치
C19999,2644,"데이터처장 ""결과에 비해 오랜 감사… 통계 신뢰성 낮아졌다""",2025-10-21,https://biz.chosun.com/policy/policy_sub/2025/10/21/6LJHX2CGYJEINIGESY4ZRLNWBU/,"감사원은 데이터처가 2017년 2·3·4분기 가계소득을 가집계한 결과, 전년 대비 감소로 확인됐고 이에 임의로 가중값을 적용해 가계소득을 증가시켰다고 판단했다.",임금·소득,임금·소득; 날짜·시간,True,,2023년 9월 중간 발표를 한 지 1년 7개월 만이다.,또 소득 불평등 정도를 보여주는 소득 5분위 배율이 2018년 1분기 역대 최악을 기록하자 가중값 적용 기준을 임의로 변경해 수치를 조정했다고 봤다.,"[2017, 4]","['년', '분']",['2017'],[],"가구당 월평균 가계수지 (전국,1인이상)(tblId=DT_1L9U101); 소득5분위별 가구당 가계수지 (전국,1인이상)(tblId=DT_1L9U103); 소득구간별 가구당 월평균 가계수지 (전국,1인이상)(tblId=DT_1L9U107)","orgId=101, tblId=DT_1L9U101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1L9U101,A,T110,Q,가구당 월평균 가계수지 후보 선택. 소득/지출 항목 확인 필요 | obj_l1/itm_id 자동 후보 입력,5214981.983,202404,5023719.174,202304,3.8071954736218374,191262.80900000036,,CHANGE_RATE,2.0,3.8071954736218374,actual_change_pct 컬럼 사용(전기대비 계산값),불일치,1.8071954736218374,"claim=2.0, actual=3.8071954736218374, 오차=1.807 (허용=0.3)",CHANGE_RATE,2.0,날짜/기간 숫자 제거 후 첫 숫자 선택,3.8071954736218374,actual_change_pct 사용,불일치,1.8071954736218374,"claim=2.0, adjusted_actual=3.8071954736218374, 오차=1.807, 허용=0.3",재검토필요_증감률불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_증감률불일치
C20041,2650,“10곳 지원하면 한 곳서 연락” “지방엔 일자리 없어” 역대급 취업난에 취준생들 한숨,2025-10-23,https://www.chosun.com/economy/smb-venture/2025/10/23/CMO3EJ3XWRHZBPAMRMH346MDXU/,이와 동시에 박람회 참여 기업 215개사 대상 설문조사에서는 58%가 ‘인재 채용이 쉽지 않다’고 답해 고용시장의 미스매치가 심각함이 드러났다.,고용지표,고용지표; 비율·증감률; 건수·개수,True,,한편 한경협이 청년 1020명을 대상으로 조사한 결과 66.7%는 취업 공백을 경험한 것으로 나타났다.,국가데이터처에 따르면 지난달 청년층 고용률은 45.1%로 1년 전보다 0.7%p 떨어졌다.,"[215, 58]","['개', '%']",[],[],성별 경제활동인구 총괄(tblId=DT_1DA7001S); 행정구역(시도)별 경제활동인구(tblId=DT_1DA7004S),"orgId=101, tblId=DT_1DA7001S | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1DA7001S,0,T30,Y,경제활동인구 총괄 취업자 후보 선택. 성별/취업자 항목 확인 필요 | obj_l1/itm_id 자동 후보 입력,28768.9,2025,28575.5,2024,0.6768035554933473,193.40000000000146,,LEVEL,215.0,28768.9,actual_value 컬럼 사용,불일치,0.9925266520443952,"claim=215.0, actual=28768.9, 오차=0.993 (허용=0.05)",LEVEL,58.0,% 숫자 선택,28768.9,actual_value 사용,불일치,0.9979839340398834,"claim=58.0, adjusted_actual=28768.9, 오차=0.998, 허용=0.05",재검토필요_수준값불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_수준값불일치
