claim_id,article_id,title,date,url,claim_text,prev_sentence,next_sentence,numbers,units,year,region,score
C16419,2158,"서울 집값 급등에 금융당국, 전 은행 긴급소집 ‘대출 조이기’",2025-06-15,https://www.chosun.com/economy/money/2025/06/15/ZFQHWTGSUTMEVGXWTQRBVKGLPM,금융당국은 가계대출 증가세가 꺾이지 않을 경우 전세대출 보증비율을 수도권에만 70~80% 수준으로 추가 하향하는 방안과 은행권 주택담보대출에 자본 위험가중치를 높이는 방안 등도 검토 중이다.,"금융당국은 시중은행에 DSR 70%와 90%가 넘는 고DSR 대출 비중을 전체 대출의 각각 5%, 3% 내로 관리하도록 하는데, 이러한 목표 비중이 제대로 지켜지고 있는지를 점검하겠다는 취지다.",은행권 대출 규제 강화를 시작으로 범부처 차원의 부동산 ‘불장’ 진정 대책이 조만간 나와야 한다는 지적도 나온다.,[80],['%'],[],[],8
C10725,1385,"가파른 농촌 소멸의 현실... 작년 농가 수 97만가구, 1년새 2.5% 줄어",2025-04-17,https://www.chosun.com/economy/economy_general/2025/04/17/3OPFBMB5FND7LKAFGEU5LNCDGA,"임가 수는 지난해 9만8000가구로 전년(9만9200가구) 대비 1.2% 줄었고,고령 인구 비율은 52.8%에서 56.4%로 3.6%포인트 높아졌다.",다만 같은 기간고령 인구 비율은 48.0%에서 50.9%로 2.9%포인트 증가했다.,임가 인구는 20만4000명에서 20만명으로 2.2% 감소했다.,"[1.2, 52.8, 56.4, 3.6]","['%', '%', '%', '%']",[],[],8
C18989,2491,7월 1~10일 수출 전년 동기 대비 9.5% 증가..반도체 12.8% 증가,2025-07-11,https://www.chosun.com/economy/economy_general/2025/07/11/KWBDNQWXBRDVVPA3PXT4EP3AHQ,반도체 수출 비율은 19.7%로 지난해 같은 기간보다 0.6%포인트 상승했다.,1~10일 반도체 수출액은 전년 동기 대비 12.8% 증가한 38억2800만달러로 집계됐다.,HBM 등 고사양 메모리 반도체 수요 증가와 반도체 가격 상승 등으로 수출액이 늘었다.,"[19.7, 0.6]","['%', '%']",[],[],8
C10724,1385,"가파른 농촌 소멸의 현실... 작년 농가 수 97만가구, 1년새 2.5% 줄어",2025-04-17,https://www.chosun.com/economy/economy_general/2025/04/17/3OPFBMB5FND7LKAFGEU5LNCDGA,다만 같은 기간고령 인구 비율은 48.0%에서 50.9%로 2.9%포인트 증가했다.,전체어가 인구는 8만7000명에서 8만4000명으로 3.6% 감소했다.,"임가 수는 지난해 9만8000가구로 전년(9만9200가구) 대비 1.2% 줄었고,고령 인구 비율은 52.8%에서 56.4%로 3.6%포인트 높아졌다.","[48.0, 50.9, 2.9]","['%', '%', '%']",[],[],8
C10535,1359,25~34세 청년 취업자 1분기 3만명 넘게 줄어… 4년 만에 감소세 전환,2025-04-15,https://www.chosun.com/economy/economy_general/2025/04/15/POL2G36SVVA2TKNC5BVLK52A44,14일 통계청은 1분기 25~34세 청년층 취업자 수는 528만8000명으로 전년 동기(532만4000명)보다 3만6000명(0.7%) 줄었다고 밝혔다.,"20대 후반(25~29세) 청년으로 좁히면 취업자가 10만명 가까이 줄며, 12년 만에 최대 감소 폭을 보였다.","25~34세는 본격적으로 사회에 진출하는 시기로, 다른 연령대보다 취업 의욕이 높다.","[14, 1, 8000, 4000, 6000, 0.7]","['일', '분', '명', '명', '명', '%']",[],[],8
C16221,2131,"국내 1000대 기업, 지난해 R&D 투자 84조 ‘역대 최대’",2025-06-13,https://www.chosun.com/economy/industry-company/2025/06/13/PJY2XV4BMNAAPBJD73PL5OLMII,삼성전자가 1000대 기업의 전체 R&D 투자액에서 차지하는 비율은 전년 대비 3.2%p 늘어난 36.1%였다.,투자액은 전년보다 6조3000억원 많은 30조2000억원에 달했다.,"SK하이닉스(4조4000억원), 현대자동차(4조3000억원)도 작년 R&D 투자액이 4조원을 넘어섰다.","[3.2, 36.1]","['%', '%']",[],[],8
C10716,1385,"가파른 농촌 소멸의 현실... 작년 농가 수 97만가구, 1년새 2.5% 줄어",2025-04-17,https://www.chosun.com/economy/economy_general/2025/04/17/3OPFBMB5FND7LKAFGEU5LNCDGA,"17일 통계청이 발표한 ’2024년 농림어업 조사결과’에 따르면, 2024년 농가 수는 97만 4000가구로 전년(99만9000가구) 대비 2.5% 감소했다.",농가에서 65세 이상 고령 인구가 차지하는 비율도 지난해 기준 55.8%로 해마다 계속 상승하면서 농촌 소멸 우려가 현실화되고 있다는 분석이 나온다.,"전국 농가 수는 1970년 약 248만3000가구였지만, 1984년 약 197만 3000가구로 처음 200만 가구 아래로 떨어진 뒤 2023년에는 100만 가구 선도 깨졌다.","[17, 2024, 2024, 2.5]","['일', '년', '년', '%']","['2024', '2024']",[],8
C10715,1385,"가파른 농촌 소멸의 현실... 작년 농가 수 97만가구, 1년새 2.5% 줄어",2025-04-17,https://www.chosun.com/economy/economy_general/2025/04/17/3OPFBMB5FND7LKAFGEU5LNCDGA,농가에서 65세 이상 고령 인구가 차지하는 비율도 지난해 기준 55.8%로 해마다 계속 상승하면서 농촌 소멸 우려가 현실화되고 있다는 분석이 나온다.,국내 농가 수는 지난 2023년 99만9000가구를 기록하며 처음으로 100만 가구 아래로 떨어진 이후 하락세가 지속되고 있다.,"17일 통계청이 발표한 ’2024년 농림어업 조사결과’에 따르면, 2024년 농가 수는 97만 4000가구로 전년(99만9000가구) 대비 2.5% 감소했다.",[55.8],['%'],[],[],8
C05282,673,1∼20일 수출 16.0% 증가 ↑ 작년 설 기저 효과,2025-02-21,https://www.chosun.com/economy/economy_general/2025/02/21/SRNTSTE3VVDHLEYAP7G4Y2GAW4,지난 1~20일 휴일을 제외한 조업(操業) 일수 하루 평균 수출액은 22억8000만달러로 1년 전 대비 2.7% 감소했다.,다만 지난 1~20일 수출 증가세는 설 연휴가 있어 조업(操業) 일수가 적었던 작년 2월 1~20일의 기저 효과 측면이 크다.,"조업일수는 실제 기간에서 토요일은 0.5일을, 이외의 공휴일은 1일을 뺀 것이다.","[20, 1, 2.7]","['일', '년', '%']",[],[],8
C05292,675,"울릉군, 전국 고용률 1위 83.5%… 2위에는 청송군",2025-02-21,https://www.chosun.com/economy/economy_general/2025/02/21/WTMGCNUZRFBDBEF3XXSEMSPMXA,"20일 통계청은 ‘2024년 하반기 지역별 고용조사’에서 지난해 하반기 울릉군의 고용률은 83.5%로, 전년 동기 대비 1.1%포인트 상승했다고 밝혔다.",울릉군은 2014년 상반기부터 10년간 단 한 차례(2023년 상반기) 경북 청송군에 밀렸던 것을 제외하고 꾸준히 왕좌를 차지했다.,전국 고용률 1위다.,"[20, 2024, 83.5, 1.1]","['일', '년', '%', '%']",['2024'],[],8
C05033,641,현대차 年100만대 ‘美 관세 폭격’ 땐... 영업익 35% 줄어,2025-02-19,https://www.chosun.com/economy/auto/2025/02/19/JED6ZDX5LFHF5N4F3IGNW6UE7U,"◇미국 현지 생산 비율, 한국은 최하위권 대미 자동차 수출이 급증하며 우리나라가 지난해 미국 수입차 시장에서 멕시코에 이어 2위에 오른 상황에서 자동차 관세 25% 부과는 치명적일 것이라는 관측이다.",장한익 IBK기업은행 경제연구소 연구위원은 “25% 관세가 부과되면 지난해 347억달러(약 50조원)였던 대미 자동차 수출은 약 63억달러(약 9조1000억원) 줄어들 것으로 추산됐다”며 “최근 들어 대미 자동차 수출 호조와 환율 변동 등을 감안하면 실제 피해는 10조원을 넘어설 전망”이라고 했다.,"특히 미국이 차를 주로 수입하는 주요 5국 중 멕시코와 캐나다는 이미 모든 품목에 대한 25% 관세가 예고됐고, 일본의 혼다·도요타 등은 1980년대부터 미국에서 공장을 가동하면서 현지 생산 비율이 높아진 상황에서 현대차·기아가 유럽연합(EU) 소속인 독일 자동차 회사들과 함께 표적이 될 것이란 우려가 나온다.",[25],['%'],[],[],8
C05002,635,"지난달 보건·복지 산업 종사자 비율, 사상 첫 10% 넘어서",2025-02-18,https://www.chosun.com/economy/economy_general/2025/02/18/Y6DKXUY4YJAXDAFM64QYC5MPFU,"제조업 종사자 비율은 2014년 17%에서 지난해 15.6%로 하락한 반면, 보건·복지 종사자 비율은 이 기간 6.2%에서 10.3%로 4%포인트 넘게 늘었다.",고령화가 고착되면서 보건·복지 종사자가 제조업을 넘어설 것이란 전망도 나온다.,우석진 명지대 경제학부 교수는 “청년층도 유입 가능한 고숙련·전문직 보건·복지 일자리를 마련해야 한다”고 했다.,"[2014, 17, 15.6, 6.2, 10.3, 4]","['년', '%', '%', '%', '%', '%']",['2014'],[],8
C05089,647,작년 전국 17시도서 소매 판매 모두 감소,2025-02-19,https://www.chosun.com/economy/economy_general/2025/02/19/RJYMVJUXSVDMLGCBFOUI5AVBXE,18일 통계청은 ‘2024년 4분기 및 연간 지역 경제 동향’에서 작년 소매 판매액이 전년보다 2.2% 감소했다고 밝혔다.,이런 경우는 2010년 지역별 소매 판매 통계를 내기 시작한 이후 처음이다.,"2022년(-0.3%), 2023년(-1.5%)에 이어 3년 연속 감소해 1995년 관련 통계 집계 시작 이후 최장 기간 감소세를 기록했다.","[18, 2024, 4, 2.2]","['일', '년', '분', '%']",['2024'],[],8
C19138,2508,"8년 만에 제일 많이 샀는데… 브라질 국채 투자자, 美 관세 눈치 게임",2025-07-12,https://www.chosun.com/economy/money/2025/07/12/XYIFGKEOB6RMEPJOGUKOUE2XSE,"김 연구원은 다만 “브라질 시장 내 외국인 투자자 비율이 10% 안팎으로 과거보다 영향력이 크게 감소했고, 미국 입장에서 (높은 관세율 부과가) 실익이 크지 않은 만큼 협상 중 타협점을 찾을 것”이라고 했다.",김은기 삼성증권 연구원은 “헤알화 환율 변동성이 장기간 확대되면 외국인 투자자 이탈에 따른 헤알화 가치 하락과 더불어 장기 국채 금리 상승까지 나타날 수 있다”고 했다.,코스피 코스닥 증권,[10],['%'],[],[],8
C18466,2416,추경 32조… ‘경제 만능 카드’ 아니다,2025-07-05,https://www.chosun.com/economy/economy_general/2025/07/05/ZEQTRNMDC5FBVONJP7PWPBHWOI,"4일 국제금융센터가 집계한 뱅크오브아메리카(BOA), 바클리 등 글로벌 투자은행(IB)들의 지난달 말 올해 한국 성장률 전망 평균은 0.9%로 추경에 따른 경제 효과가 반영돼 전달보다 올랐지만, 그 폭은 0.1%포인트에 불과했다.",이창용 한은 총재는 1일 외신 인터뷰에서 “정부가 최근 발표한 추경안은 연간 성장률을 0.2%포인트 정도 올릴 것”이라고 했다.,전문가들은 ‘급한 불’을 끄는 추경에 그치지 말고 한국 경제의 성장 엔진을 되살리는 대책이 필요하다고 했다.,"[4, 0.9, 0.1]","['일', '%', '%']",[],[],8
C09735,1256,"‘트럼프 관세’ 증시 쇼크, 9·11 테러보다 컸다",2025-04-07,https://www.chosun.com/economy/economy_general/2025/04/07/XD5EN7INAVHTLKWYEVWM2NA3HA,"다우(-9.3%), 나스닥(-11.4%), S&P500(-10.5%) 지수의 이틀간 하락 폭은 유럽의 유로스톡스(-8%), 일본 닛케이평균(-5.4%)의 하락 폭을 웃돌았다.",뉴욕 증시 3대 지수는 이틀간 10%가량 빠졌다.,특히 S&P500의 4일 하루 낙폭(-6%)은 2000년 4월 닷컴 붕괴 때(-5.8%)나 2001년 9·11 테러 당일(-4.9%)보다 크다.,"[9.3, 11.4, 10.5, 8, 5.4]","['%', '%', '%', '%', '%']",[],[],8
C06218,784,대기업 신입사원 10명 중 3명은 ‘중고신입’,2025-03-02,https://www.chosun.com/economy/industry-company/2025/03/02/IPK6JR36R5GXHDRWNUC3MYTW4A,이 비율 역시 2022년 상반기(29.7%)보다 더 늘었다.,올해 상반기 대졸 신규 채용을 준비 중인 기업들은 전체 인원의 31.2%를 경력직으로 선발할 계획이다.,상반기 경력직 비율을 ‘50% 이상’으로 높일 계획이라는 기업도 같은 기간 15.7%에서 23.8%로 증가했다.,"[2022, 29.7]","['년', '%']",['2022'],[],8
C06219,784,대기업 신입사원 10명 중 3명은 ‘중고신입’,2025-03-02,https://www.chosun.com/economy/industry-company/2025/03/02/IPK6JR36R5GXHDRWNUC3MYTW4A,상반기 경력직 비율을 ‘50% 이상’으로 높일 계획이라는 기업도 같은 기간 15.7%에서 23.8%로 증가했다.,이 비율 역시 2022년 상반기(29.7%)보다 더 늘었다.,,"[50, 15.7, 23.8]","['%', '%', '%']",[],[],8
C09700,1254,대전이 혼인율 1위… ‘9년 1위’ 세종 제친 비결은,2025-04-07,https://www.chosun.com/economy/economy_general/2025/04/07/LBO7UL4UXNHUJJNR6MHPXL4W2M,증가 폭이 전국 평균(14.8%)의 3.6배에 달한다.,작년 대전의 혼인 건수는 7986건으로 1년 전보다 53.2% 급증했다.,"대전이 혼인율 1위 지역으로 올라선 이유로는 머크·SK온·LIG넥스원 등 대기업 유치로 20·30대 청년층 인구가 늘어난 점, 대전시의 최대 500만원 결혼 장려금 일시불 지원 등이 꼽힌다.","[14.8, 3.6]","['%', '배']",[],['전국'],8
C06050,767,빚쟁이 국가서 11년 만에 세계 7위 채권국으로,2025-02-28,https://www.chosun.com/economy/economy_general/2025/02/28/USKPWHKTOJGCVO4XY4XX3BHTXA,국민연금은 현재 약 50%인 해외 투자 비율을 2028년까지 60%까지 늘리는 것을 목표로 하고 있다.,해외 주식의 직접 운용 금액도 2019년 64조1000억원에서 지난해 3분기 189조7000억원로 늘었다.,◇해외 투자 급증의 명암 개인과 국민연금 같은 기관 투자자가 해외에 깔아놓은 금융 자산은 무역수지가 악화됐을 때도 주기적인 이자·배당으로 경제 버팀목 역할을 한다.,"[50, 2028, 60]","['%', '년', '%']",['2028'],[],8
C18189,2385,허리 휘겠네… 가공식품 73 품목 중 62개가 올랐다,2025-07-03,https://www.chosun.com/economy/economy_general/2025/07/03/JEUGULFQ25DL7CC2HWSYW5VDUE,2일 통계청은 ‘6월 소비자 물가 동향’에서 지난달 소비자 물가가 작년 동월 대비 2.2% 올랐다고 밝혔다.,정권 교체기 정국 혼란을 틈탄 식품 업체들의 가공식품 출고가 인상 러시가 새 정부가 출범한 6월 들어서도 이어지면서 전체 소비자 물가 상승률이 5개월 만에 최고치를 기록했다.,소비자 물가 상승률은 지난 5월 1.9%로 주춤했다가 이번에 다시 2%대로 반등했다.,"[2, 6, 2.2]","['일', '월', '%']",[],[],8
C05608,716,"강남·서초보다 비싸네…원룸 평균 월세 102만원,이 동네 어디?",2025-02-25,https://www.chosun.com/economy/economy_general/2025/02/25/NL2TYOEWQJFPXCGG2OOF3JEP7I,"같은 시기 평균 전세 보증금은 2억580만원으로, 전월보다 3%(603만원) 올랐다.",전월 대비 2.4%(2만원) 올랐다.,"서울 25개 자치구 중 월세가 가장 높은 곳은 영등포구로, 평균 월세는 102만원이었다.","[580, 3, 603]","['만원', '%', '만원']",[],[],8
C09766,1259,"고려아연·MBK, 兆 단위 머니게임에 미래 투자 ‘올스톱’",2025-04-07,https://www.chosun.com/economy/industry-company/2025/04/07/6SF7BI2J6JCPHJ7RK33JP3BDK4,고려아연은 경영권 분쟁 전(작년 6월 말) 36.5%였던 부채 비율이 작년 말 94.8%로 가파르게 늘었다.,하지만 작년 4분기에 ‘100분기 연속 흑자’를 기록한 ‘알짜 기업’ 고려아연에선 이례적이라는 평가다.,연간 이자 비용도 2023년 423억원에서 작년 1179억원으로 급증했다.,"[6, 36.5, 94.8]","['월', '%', '%']",[],[],8
C09724,1255,‘관세 전쟁’ 반영 안 했는데도… 올 한국 성장률 1.4%로 내려,2025-04-07,https://www.chosun.com/economy/economy_general/2025/04/07/VVA56JEZHRGWBM24Z4F4FHUU5E,IB의 올해 평균 성장률 전망은 작년 10월 말 2.0%로 내려온 후 연이어 하락세다.,미국의 관세 정책이 본격적으로 발표되기 전인 3월 말 해외 IB들은 이미 우리나라가 올해 1.4% 성장에 그칠 것으로 본 것이다.,특히 JP모건은 올해 성장률 전망을 기존 1.2%에서 0.9%로 내리며 해외 IB 중 처음으로 0%대 성장을 전망했다.,"[10, 2.0]","['월', '%']",[],[],8
C06162,779,넌 로켓배송? 난 지금배송… 네이버가 불붙인 배송 전쟁,2025-03-01,https://www.chosun.com/economy/market_trend/2025/03/01/IQUJPMIBFFGKFEP5SZSB6JHCYI,하지만 작년 국내 유통 전체 매출에서 온라인 비율이 역대 최대인 50.6%를 기록하는 등 온라인 쏠림 현상이 두드러지면서 유통 기업들이 배송 경쟁력 없이는 생존이 어렵다고 보고 다시 배송 전쟁에 뛰어들고 있는 모양새다.,"앞서 코로나 팬데믹 시기에 배송 전쟁이 벌어졌는데, 엔데믹으로 이커머스가 주춤하는 상황에서 비용을 감당할 수 없는 롯데온, GS리테일 등 경쟁사들은 새벽 배송 시장에서 철수했다.","작년 커머스 부문 연간 거래액이 50조원을 돌파한 네이버가 쿠팡과의 정면 승부에 나서고, 전통의 이커머스 업체인 SSG닷컴, 11번가 등도 앞다퉈 새벽 배송 지역을 확대하거나 주말 배송을 도입하고 있다.",[50.6],['%'],[],[],8
C09807,1268,KDI “대외 여건 급격히 나빠져… 경기 하방 압력 확대”,2025-04-08,https://www.chosun.com/economy/economy_general/2025/04/08/4MVRN3CQ4RGEXEDAWASNFVGZUA,"또 ICT 수출을 제외한 일평균 수출액은 지난 2월 전년 동월 대비 5.6% 감소한 데 이어, 지난달에도 0.8% 줄었다.",지난 1분기(1~3월) 반도체를 중심으로 한 정보통신기술(ICT) 수출은 전년 대비 6.1% 늘어나며 지난해 4분기(27.5%)보다 증가 폭이 대폭 줄었다.,KDI는 “이달 들어 미국의 관세 인상이 본격화되면서 수출 여건은 더욱 악화할 것”이라고 했다.,"[2, 5.6, 0.8]","['월', '%', '%']",[],[],8
C09802,1267,"최상목, 글로벌 증시 폭락에 “필요 시 시장 안정조치 신속히 시행”",2025-04-08,https://www.chosun.com/economy/economy_general/2025/04/08/3KCKEXCNYRE3JPSIBXASXJ7JS4,"7일 기준 코스피는 미국의 상호 관세 부과 발표 전날인 지난 2일 대비 7.1% 감소했고, 미국S&P500(-10.7%)과 유로스톡스(-12.2%), 일본 닛케이평균(-12.8%), 그리고 중국 상하이종합지수(-7.6%) 등도 일제히 떨어졌다.","미국이 지난 3일 주요 교역국에 상호 관세를 부과하는 조치를 발표하자, 경기가 위축될 것을 우려한 투자자들이 주식 시장에서 대거 손을 빼면서 주요국 증시가 일제히 폭락했다.","이날 회의 참석자들은 “최근 국내요인보다 해외요인이 금융시장 변동성을 주도하고 있다”며 “국내 금융·외환시장의 변동성이 당분간 지속될 가능성이 높은 만큼, 경계심을 가지고 시장 상황을 면밀히 모니터링해 나가겠다”고 밝혔다.","[7, 2, 7.1, 10.7, 12.2, 12.8, 7.6]","['일', '일', '%', '%', '%', '%', '%']",[],[],8
C09387,1210,美·中 무역갈등 격화에 뉴욕증시 급락 출발… 3대 지수 개장 초 2% 넘게 하락,2025-04-04,https://www.chosun.com/economy/money/2025/04/04/BFS7SI3WDSCR3DPGWWZMN55KAI,4일(현지시각) 뉴욕증시 개장 직후 다우존스30 산업평균지수는 전장보다 894.26포인트(-2.21%) 하락한 3만9651.67을 기록했다.,중국이 미국산 수입품에 대해 최대 34%의 보복 관세를 부과한다고 발표하자 시장은 미중 무역전쟁이 격화될 가능성에 민감하게 반응했다.,"스탠더드앤드푸어스(S&P)500 지수는 121.22포인트(-2.25%) 내린 5275.30, 나스닥지수는 437.42포인트(-2.64%) 급락한 1만6133.19에 거래됐다.","[4, 2.21]","['일', '%']",[],[],8
C06664,838,1인 年소득 5000만원? 난 왜 체감이 안 될까,2025-03-06,https://www.chosun.com/economy/economy_general/2025/03/06/6NO5N7ES2NFOJIC7KKZF4E3ZHI,"한은에 따르면 GNI 대비 PGDI 비율은 한은이 해당 통계 작성을 시작한 1975년에는 77.5%였는데, 지난 2023년 53.9%로 역대 최저치로 떨어졌다.","문제는 GNI에서 PGDI가 차지하는 비율이 줄고, 기업과 정부 비율이 늘고 있다는 것이다.","갈수록 국민소득이 개인보다 기업이나 정부에 돌아가다 보니, 개인은 소득이 늘었다고 느끼기 어려워지는 것이다.","[1975, 77.5, 2023, 53.9]","['년', '%', '년', '%']","['1975', '2023']",[],8
C06671,840,"물가 상승률 두 달 연속 2%대...치솟은 기름값, 물가 끌어 올려",2025-03-06,https://www.chosun.com/economy/economy_general/2025/03/06/IXLFBAQ5RFD7HKWH6T3LQXPQWA,"6일 통계청이 발표한 ‘2월 소비자물가 동향’에 따르면, 지난달 소비자물가지수는 116.08로 전년 동월 대비 2% 상승했다.",미국 트럼프 정부 출범 이후 크게 출렁였던 국제 유가가 국내 물가에도 반영되면서 전반적인 물가를 끌어올린 것으로 분석된다.,"지난 1월에 비해 상승 폭이 0.2%포인트 줄었지만, 여전히 2%대에 머무른 것이다.","[6, 2, 2]","['일', '월', '%']",[],[],8
C18202,2385,허리 휘겠네… 가공식품 73 품목 중 62개가 올랐다,2025-07-03,https://www.chosun.com/economy/economy_general/2025/07/03/JEUGULFQ25DL7CC2HWSYW5VDUE,지난달 20일 신라면 5개 묶음 평균 가격은 4149원으로 1년 전(3900원) 대비 6.4% 올랐다.,"이재명 대통령이 취임 닷새 만인 지난달 9일 “라면 한 개에 2000원도 한다는데, 진짜냐”며 요주의 품목으로 라면을 콕 짚어 언급했지만, 라면을 포함한 가공식품 물가는 고공 행진하고 있다.",전남의 한 기업형 수퍼마켓의 경우 같은 제품 가격이 4350원으로 1년 전 대비 11.5%나 뛰었다.,"[20, 5, 4149, 1, 3900, 6.4]","['일', '개', '원', '년', '원', '%']",[],[],8
C05339,682,中후판 반덤핑 관세에 철강주 일제히 올라,2025-02-22,https://www.chosun.com/economy/industry-company/2025/02/22/WGVPVSSBRNFQHPACCTQ52GXBH4,두 회사보다 후판 비율이 높은 동국 제강(23%)의 주가는 12.22%나 올랐다.,양 사의 후판 매출액은 전체 매출에서 각각 13~14% 정도를 차지한다.,이 3사 외에도 철강 업계 전반의 주가가 강세를 보였다.,"[23, 12.22]","['%', '%']",[],[],8
C05467,698,악성 미분양 급증한 대구·경북… 부동산 PF 부실로 농·축협도 적자 수렁,2025-02-23,https://www.chosun.com/economy/money/2025/02/23/52IXBWJOUCUQEBHXGGIR5K56AM,국회 정무위원회 추정치를 보면 적립비율 120% 상향 시 적자 조합이 30여개 늘어나는 것으로 추산된다.,건설·부동산업 충당금 적립비율을 올려도 적자 농·축협이 늘어난다.,"임미애 의원은 “충당금 적립비율이 그대로 유지됐음에도 적자 조합 수 및 규모가 커진 것은 지역조합들의 상황이 좋지 않다는 점을 보여준다”며 “적자 상황이 계속 이어질 경우 조합원 배당금 지급 중단, 조합 자산 매각 등의 사태가 발생할 수 있으며 최악의 경우 조합원 탈퇴로 설립 인가가 취소될 수도 있다”고 지적했다.",[120],['%'],[],[],8
C18677,2448,‘1병당 1000원’ 할인 끝나자...식당 소주값 10개월 만에 올라,2025-07-08,https://www.chosun.com/economy/economy_general/2025/07/08/2JC6QOKX7BGM7J2UJAPZZYZ2SE,8일 통계청에 따르면 지난달 외식 소주 품목의 소비자 물가 지수는 전년 동월 대비 0.1% 올랐다.,"작년부터 이어진 불경기 속에서 가게마다 손님을 끌어모으려 ‘술값 할인’을 내걸었는데, 최근 들어서는 대부분 할인을 종료한 여파로 풀이된다.",지난해 9월(-0.6%)부터 9개월간 이어진 가격 하락세가 반전된 것이다.,"[8, 0.1]","['일', '%']",[],[],8
C10210,1316,수출 13.7% 늘었는데 對美 수출은 0.6% 줄어,2025-04-12,https://www.chosun.com/economy/economy_general/2025/04/12/XZJZPJWCNVE5XGNSDDXW3USMKQ,"이 기간 실제 일한 날인 조업 일수가 8.5일로 전년 동기 대비 하루 더 많았던 영향으로, 이를 고려한 일평균 수출액 증가 폭은 0.3%에 불과했다.","11일 관세청에 따르면, 지난 1~10일 수출액은 185억8400만달러로 전년 동기(163억5200만달러) 대비 13.7% 늘었다.",지난 1월 1일부터 이달 10일까지 99일간 누적 수출액은 1784억2100만달러로 전년 동기(1796억5600만달러) 대비 0.7% 감소했다.,"[8.5, 0.3]","['일', '%']",[],[],8
C18575,2434,"가파른 가공식품 물가 상승세... 정부, 이달 라면·빵 등 반값 할인 행사 연다",2025-07-07,https://www.chosun.com/economy/economy_general/2025/07/07/HWRBILKDRFB4PDMSMTYE3MOO5M,"통계청에 따르면, 지난달 가공식품 물가 상승률은 전년 대비 4.6%로, 2023년 11월(5.1%) 이후 19개월 만에 가장 높았다.",지난 6일 고위 당정 협의회에서는 가공식품 가격 인상률 최소화 등 물가 안정에 총력을 기울이기로 한 바 있다.,"이번 할인 행사 품목은 라면, 빵 등 소비자들의 물가 체감도가 높고 원재료 가격 부담이 다소 완화된 제품이다.","[4.6, 2023, 11, 5.1, 19]","['%', '년', '월', '%', '개']",['2023'],[],8
C10207,1316,수출 13.7% 늘었는데 對美 수출은 0.6% 줄어,2025-04-12,https://www.chosun.com/economy/economy_general/2025/04/12/XZJZPJWCNVE5XGNSDDXW3USMKQ,다만 실제 일한 날을 뜻하는 조업일수를 고려한 일평균 수출액은 0.3% 증가하는 데 그쳤다.,0 이달 1~10일 수출액이 전년 동기 대비 13% 넘게 늘어난 것으로 나타났다.,"이 기간 대(對)미국 수출액은 0.6% 줄었는데, 미국 정부가 매긴 각종 관세 조치 영향이 본격화하면서 대미 수출이 갈수록 위축될 수 있다는 우려가 나온다.",[0.3],['%'],[],[],8
C10480,1350,“두산밥캣 기술혁신 통해 유럽 시장을 선도해야”,2025-04-14,https://www.chosun.com/economy/industry-company/2025/04/14/M6PZV3F3TBG3RIEXSWSHD64LUQ,최근 전체 매출 중 유럽 비율이 15~20%까지 늘었다.,하지만 이 장비가 많이 사용되는 주택 건설 분야가 침체돼 있어 최근 유럽 시장을 공략하고 있다.,매출 규모도 2020년 약 1조원에서 작년 1조3700억원 규모로 4년 만에 약 37% 증가했다.,[20],['%'],[],[],8
C18455,2415,수도권 ‘투기지역’ 대폭 늘리고… 전세·디딤돌 대출 조일 가능성,2025-07-05,https://www.chosun.com/economy/economy_general/2025/07/05/XYSLMUBZXJG6BP6ZPLR4Z2WZPY,한국은행은 만약 DSR 규제에 전세 대출을 넣으면 전체 가계 대출 중 DSR 규제가 적용되는 비율이 5.6%포인트 상승해 대출 가능 한도가 줄어들 것으로 본다.,"양지영 신한프리미어 패스파인더 주거용부동산 팀장은 “전세 대출 수요가 늘어 전셋값이 올랐고, 이를 이용해 갭투자(전세를 낀 매매)에 나서는 사람이 증가하면서 집값마저 끌어올리는 구조가 형성됐다”고 말했다.",주택 관련 정책 대출도 작년 말 239조5000억원에 달했다.,[5.6],['%'],[],[],8
C16717,2202,"국내 1인 가구 800만 돌파... 700만 넘은 지 3년 만, 소형 가전-소용량 식품 인기 등 트렌드도 바뀌어",2025-06-19,https://www.chosun.com/economy/economy_general/2025/06/19/BTSFRUAWDRGIVETHM7KHYIUDAA,전체 1인 가구 중 취업 가구 비율은 63.7%로 전년 대비 0.4%포인트 늘었다.,지난해 1인 취업 가구는 510만 가구로 전년 대비 42만 6000가구 증가했다.,일하는 1인 가구 증가는 결혼을 하지 않는 청년층이 늘었기 때문이라는 분석이 나온다.,"[63.7, 0.4]","['%', '%']",[],[],8
C16774,2207,정부 작년 쌀 너무 많이 사들여… 가격 19개월來 최고,2025-06-19,https://www.chosun.com/economy/economy_general/2025/06/19/OFPRME6OBVHBTOWNXMX52M3TVI,쌀 소비자 가격은 평년(직전 3년간 최댓값과 최솟값을 제외한 평균치)과 비교하면 12%나 뛰어올랐다.,한 가마니(80kg)당 23만원이 넘는다.,"6~9월은 작년 수확기에 저장해둔 쌀이 동날 즈음인 ‘단경기(端境期)’로, 통상적으로도 쌀값이 오르는 시기다.","[3, 12]","['년', '%']",[],[],8
