claim_id,claim_text,metric,time,population,unit,candidate_kosis_table,api_params,calculation,verifiable
C04166,"한국석유공사에 따르면, 2월 첫 주(2∼6일) 전국 주유소 휘발유 평균 판매가는 리터(L)당 1733.06원으로 일주일 전보다 0.04원 내렸다.",,,,,주유소 제품별 평균 판매가격(tblId=TX_31802_A000); 재학생 자녀의 일주일 총 사교육 시간(tblId=DT_117079_22DD011400); 재학생 자녀의 일주일 총 사교육 시간(tblId=DT_MOGE_1001301419); PC 활용능력(tblId=DT_405001_I115_1); 스마트 기기 애플리케이션 이용 경험 유무(tblId=DT_405001_I188); 스마트기기 활용능력(tblId=DT_405001_I116_1); 응답자의 일주일 평균 근무시간(tblId=DT_154001_A021); 일주일 평균 등교 및 원격수업 일수(tblId=DT_402002_2021G005); 일주일 평균 등교 및 원격수업 일수(tblId=DT_402002_2021R005); 올해 중 가장 길게 일한 아르바이트의 일주일 평균 근로 일수(tblId=DT_154022_22AA208600),"orgId=318, tblId=TX_31802_A000 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=318&tblId=TX_31802_A000&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C20244,"총리실에 따르면 국가데이터처가 추정한 올해 1~8월 자살 사망자 수는 9324명으로, 지난해 같은 기간보다 883명 감소했다.",,,,,"사망자수, 조사망률, 기대수명(tblId=INH_1B8000F_02); 사람들이 어떻게 자신의 생명을 스스로 끊을 수 있는지 나는 대체로 이해가 가지 않는다(tblId=DT_117094N_028N); 사람들이 어떻게 자신의 생명을 스스로 끊을 수 있는지 나는 대체로 이해가 가지 않는다(tblId=DT_11794N_028); 사람들은 자신의 생명을 스스로 끊을 권리가 있다(tblId=DT_117094N_035N); 사람들은 자신의 생명을 스스로 끊을 권리가 있다(tblId=DT_11794N_035); 성별 출생아 수 및 사망자 수(tblId=DT_110001_A002); 전염병 환자발생 및 사망자수(1967)(tblId=TX_11001_A311); 사망자녀수별/출생자녀수별 기혼여성인구(15세이상)-시도(tblId=DT_1PF2007); 연령별/사망자녀수별 기혼여성인구(15세이상)-시도(tblId=DT_1PF2008); 사망자녀수별/출생자녀수별 기혼여성인구(15세이상)-시도(tblId=DT_1PF1507)","orgId=101, tblId=INH_1B8000F_02 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=INH_1B8000F_02&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C20028,시간제 근로자를 제외할 경우 비정규직의 월평균 임금은 303만7000원으로 8만 원 늘었다.,,,,,성별 시간제근로자 최근 3개월간 월평균임금(tblId=DT_1DE7098S); 성별 시간제근로자 최근 3개월간 월평균임금(tblId=DT_1DE7098); 장애인 임금근로자의 시간제 근로 주된 이유별 추정수 및 비율(tblId=DT_38303N_0155); 임금근로자의 정규직/비정규직 비율(tblId=DT_338001_2022124); 임금근로자의 정규직·비정규직 비율(tblId=DT_338001_0030); 장애인 임금근로자의 비정규직 규모(tblId=DT_38304_2013_N015); 임금근로자의 비정규직 판별 현황(tblId=DT_383003_P050); 임금근로자의 자기판단 비정규직 현황(tblId=DT_383003_P051); 임금근로자의 비정규직 일자리 근로 사유 및 장애의 영향 정도(tblId=DT_383003_P052); 임금근로자_근로기간을 정하지 않은 경우 근무 형태(tblId=DT_380002_A0123_7TH),"orgId=101, tblId=DT_1DE7098S | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1DE7098S&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C01466,"15일 통계청이 발표한 ‘2024년 12월 및 연간 고용 동향’에 따르면, 지난달 취업자 수는 2804만1000명으로 전년 동월 대비 5만2000명 감소했다.",,,,,"통계청 사망원인통계 기준 성별 연령별 결핵 사망자 수(tblId=DT_117N_A00113); 일반정부의 부문별 총수입, 총지출, 저축투자차액(명목, 연간)(tblId=DT_200Y153); 공공부문의 부문별 총수입, 총지출, 저축투자차액(명목, 연간)(tblId=DT_200Y154); 해외송금 여부 및 연간 송금횟수(이민자)(tblId=DT_2FI004F); 장애인 자영업주의 사업체 연간매출액, 연간순수익, 부채(tblId=DT_38303N_0058); 고용보험급여 연간 수급 개월 수 및 수급액(tblId=DT_33109_N068); 경제활동별 GDP 및 GNI(원계열, 명목, 분기 및 연간)(tblId=DT_200Y105); 국내총생산에 대한 지출(원계열, 명목, 분기 및 연간)(tblId=DT_200Y109); 부가가치 항목별 명목 GDP(원계열, 명목, 분기 및 연간)(tblId=DT_200Y161); 국내총생산과 지출(명목, 연간)(tblId=DT_200Y113)","orgId=177, tblId=DT_117N_A00113 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=177&tblId=DT_117N_A00113&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C03726,5일 통계청은 지난해 고용원 없는 자영업자가 422만5000명으로 1년 전(426만9000명)보다 4만4000명 감소했다고 밝혔다.,,,,,자영업자_업무 관련 동의 정도_오랫동안 병을 앓더라도 경제적으로 문제가 없다(tblId=DT_380002_A0084_7TH); 결혼 가치관: 가족보다 더 믿을 수 있는 사람은 없다(tblId=DT_331001_2021AH019); 기혼여성(19~49세)의 결혼 가치관: 가족보다 더 믿을 수 있는 사람은 없다(tblId=DT_331001_2021BI019); 미혼남녀(19~49세)의 ‘가족보다 더 믿을 수 있는 사람은 없다’는 견해에 대한 태도(tblId=DT_331001_2021CG019); 정당한 사유 없이 최저가로 입찰한 금액보다 낮은 수준으로 하도급대금을 결정 여부(tblId=DT_152009_D042); 정당한 사유 없이 도급내역서상 직접공사비 항목의 값을 합한 금액보다 낮은 금액으로 하도급대금을 결정 여부(tblId=DT_152009_D043); 성폭력 발생 위험이 감소했다고 생각한 이유(tblId=DT_154012_013); 통계청 사망원인통계 기준 성별 연령별 결핵 사망자 수(tblId=DT_117N_A00113); 학생회 활동_1) 간섭없이 학생회 활동을 할 수 있다(2016)(tblId=DT_ES2016_030_1); 학생회 활동_1) 간섭없이 학생회 활동을 할 수 있다(2015)(tblId=DT_ES2015_030_1),"orgId=380, tblId=DT_380002_A0084_7TH | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=380&tblId=DT_380002_A0084_7TH&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C02605,전국 경유 평균 판매가도 L당 28.4원 상승한 1585.4원을 기록했다.,,,,,"농가판매가격지수(2020=100,분기)(tblId=DT_1J60); 농가판매가격지수(2015=100, 분기)(tblId=DT_1J56); 농가판매가격지수(2010=100,분기)(tblId=DT_1J52); 농가판매가격지수(2005=100, 분기, 품목별)(tblId=DT_1J49); 농가판매가격지수(2005=100, 분기)(tblId=DT_1J50); 주유소 제품별 평균 판매가격(tblId=TX_31802_A000); 국민기초생활보장제도 지원 대상 가구 여부(tblId=DT_117079_25AA001007); 지난 1년간 지원 서비스별 이용 경험(tblId=DT_117079_25BB002027); 결혼이민자·귀화자의 한국생활 지원 정도(tblId=DT_117079_25CC003006); 지난 1년간 지원 서비스별 이용 경험(tblId=DT_117079_25CC003014)","orgId=101, tblId=DT_1J60 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1J60&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C07401,"이동통신 3사의 하루 평균 번호 이동 건수가 2014년 2만8872건에서 담합 이후인 2016년 1만5664건으로 줄었고, 2022년에는 7210건까지 감소했다는 것이다.",,,,,이동통신사별 모바일게임 출시 개수(tblId=DT_113_STBL_1020513); 이동통신 회선 현황(tblId=DT_127006_B011); 이동통신 기술방식별 회선 현황(tblId=DT_127006_B002); 스마트폰 유해정보차단서비스 유용성 : 이동통신 3사가 제공하는 서비스(tblId=DT_12019_2014_209); 유해정보 차단 서비스 이용에 대한 의견 이동통신3사가 제공하는 서비스_유용성(2013)(tblId=DT_12019_2013_33_2A); 유해정보 차단 서비스 이용에 대한 의견 이동통신3사가 제공하는 서비스_필요성(2013)(tblId=DT_12019_2013_33_2B); 부문별 상표 등록건수(등록번호 기준)(tblId=TX_13801_A097); 시내전화 가입자 번호이동 현황(tblId=DT_127006_A006); 이동전화 번호이동 회선 수(tblId=DT_127006_B009); 시도/전입사유별 이동건수(tblId=DT_1B26B23),"orgId=113, tblId=DT_113_STBL_1020513 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=113&tblId=DT_113_STBL_1020513&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C12379,"4일 한국석유공사에 따르면, 4월 다섯째 주(4월 27일~5월 1일) 전국 주유소 경유 평균 판매가는 리터(L)당 1502.4원으로 일주일 전보다 0.2원 올랐다.",,,,,주유소 제품별 평균 판매가격(tblId=TX_31802_A000); 재학생 자녀의 일주일 총 사교육 시간(tblId=DT_117079_22DD011400); 재학생 자녀의 일주일 총 사교육 시간(tblId=DT_MOGE_1001301419); PC 활용능력(tblId=DT_405001_I115_1); 스마트 기기 애플리케이션 이용 경험 유무(tblId=DT_405001_I188); 스마트기기 활용능력(tblId=DT_405001_I116_1); 응답자의 일주일 평균 근무시간(tblId=DT_154001_A021); 일주일 평균 등교 및 원격수업 일수(tblId=DT_402002_2021G005); 일주일 평균 등교 및 원격수업 일수(tblId=DT_402002_2021R005); 올해 중 가장 길게 일한 아르바이트의 일주일 평균 근로 일수(tblId=DT_154022_22AA208600),"orgId=318, tblId=TX_31802_A000 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=318&tblId=TX_31802_A000&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C03886,경유 평균 판매가격은 L당 1597.7원으로 전주 대비 1.1원 올랐다.,,,,,기술사업화 전주기적 업무 중요도 – 전략적 IP관리(tblId=DT_TX_115_2024_H0153); 기술사업화 전주기적 업무 중요도 – 기술이전(tblId=DT_TX_115_2024_H0154); 기술사업화 전주기적 업무 중요도 – 창업 지원(tblId=DT_TX_115_2024_H0155); 기술사업화 전주기적 업무 중요도 – 상용화 R&D(tblId=DT_TX_115_2024_H0156); 기술사업화 전주기적 업무 중요도 – 제품화 지원(tblId=DT_TX_115_2024_H0157); 기술사업화 전주기적 업무 중요도 – 사업초기 지원(tblId=DT_TX_115_2024_H0158); 기술사업화 전주기적 업무 중요도 – 스케일업 지원(tblId=DT_TX_115_2024_H0159); 기술사업화 전주기적 업무 중요도 – 전문인력 교육(tblId=DT_TX_115_2024_H0160); 기술사업화 전주기적 업무 현재 수행수준 – 전략적 IP관리(tblId=DT_TX_115_2024_H0161); 기술사업화 전주기적 업무 현재 수행수준 – 기술이전(tblId=DT_TX_115_2024_H0162),"orgId=115, tblId=DT_TX_115_2024_H0153 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=115&tblId=DT_TX_115_2024_H0153&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C13303,"14일 통계청이 발표한 ‘2025년 4월 고용동향’에 따르면, 지난달 15세 이상 취업자는 2888만7000명으로 전년 동월 대비 19만4000명 늘었다.",,,,,통계청 사망원인통계 기준 성별 연령별 결핵 사망자 수(tblId=DT_117N_A00113); 산업별·규모별(2024년 이후)(tblId=DT_118N_DEN061); 직종별·규모별(2026년 이후)(tblId=DT_118N_DEN062); 직종별·규모별(2024년~2025년)(tblId=DT_118N_DEN065); 산업별·규모별·직능수준별(2024년 상반기)(tblId=DT_118N_DEN067); 직종별·규모별·직능수준별(2024년 상반기)(tblId=DT_118N_DEN068); 산업별·규모별(2021년~2023년)(tblId=DT_118N_DEN051); 직종별·규모별(2021년~2023년)(tblId=DT_118N_DEN052); 산업별·규모별·직능수준별(2021년~2023년)(tblId=DT_118N_DEN063); 직종별·규모별·직능수준별(2021년~2023년)(tblId=DT_118N_DEN064),"orgId=177, tblId=DT_117N_A00113 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=177&tblId=DT_117N_A00113&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C09693,"6일 통계청의 인구 동향 통계에 따르면, 작년 대전의 일반 혼인율(남녀 인구 1000명당 혼인 건수)은 남성 12.6건, 여성 12.4건으로 전년 대비 모두 4.3건씩 늘었다.",,,,,"시도/일반혼인율(tblId=DT_1B83A34); 혼인건수, 조혼인율(tblId=INH_1B8000F_03); 시도/성/연령별 혼인율(tblId=DT_1B83A15); 혼인부부의 연령별 혼인(tblId=DT_1B83A02); 시도/연령(각세)별 혼인(tblId=DT_1B83A03); 시도/연령(5세)별 혼인(tblId=DT_1B83A33); 최고경영자 평가(격년) - 남녀 구성원 모두 동등하게 대우한다(tblId=DT_KWMP_2020060); 연령별 성별 의료기관종별 인구 10만명당 수술건수 현황(tblId=TX_35004_A015); 인구 10만 명당 전시 건수(tblId=DT_433001N_3010); 인구 10만 명당 장르별 전시 건수(개인전/단체전)(tblId=DT_433001N_3023)","orgId=101, tblId=DT_1B83A34 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1B83A34&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C07262,"공정위에 따르면, 이동통신 3사의 일평균 번호이동 순증감 건수는 2014년 3000여 건이었지만, 담합이 시작된 후인 2016년에는 200건 이내로 줄었다.",,,,,기후인권 관련 의견(tblId=DT_129001_C012); 시내전화 가입자 번호이동 현황(tblId=DT_127006_A006); 이동전화 번호이동 회선 수(tblId=DT_127006_B009); 지역별 외국인 순증감(신규 유입-유출) 현황(tblId=DT_A111015_003); 주요 체류자격별 외국인 순증감(신규 유입-유출) 현황(tblId=DT_A111015_006); 15일 이내 총 회신 건수(tblId=DT_152009_A021); 15일 이내 총 회신 건수(tblId=DT_152009_B023); 15일 이내 총 회신 건수(tblId=DT_152009_C106); 15일 이내 총 회신 건수(tblId=DT_152009_D024); 15일 이내 총 회신 건수(tblId=DT_152009_E021),"orgId=129, tblId=DT_129001_C012 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=129&tblId=DT_129001_C012&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C04576,"14일 통계청이 발표한 ‘1월 고용동향’에 따르면, 지난달 취업자 수는 2787만8000명으로 1년 전(2774만3000명)보다 13만5000명 늘었다.",,,,,통계청 사망원인통계 기준 성별 연령별 결핵 사망자 수(tblId=DT_117N_A00113); 숙련기능인력(E-7-4) 고용 이유 - 비전문취업자보다 업무 숙련도가 높아서(tblId=DT_111014_B087); 산업별·규모별·직능수준별(2024년 상반기)(tblId=DT_118N_DEN067); 직종별·규모별·직능수준별(2024년 상반기)(tblId=DT_118N_DEN068); 산업별·규모별·직능수준별(2021년~2023년)(tblId=DT_118N_DEN063); 직종별·규모별·직능수준별(2021년~2023년)(tblId=DT_118N_DEN064); 산업별·규모별·직능수준별(2018년~2020년)(tblId=DT_118N_DEN045); 직종별·규모별·직능수준별(2020년)(tblId=DT_118N_DEN046); 직종별·규모별·직능수준별(2018년~2019년)(tblId=DT_118N_DEN047); 산업별·규모별·직능수준별(2014년~2017년)(tblId=DT_118N_DEN048),"orgId=177, tblId=DT_117N_A00113 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=177&tblId=DT_117N_A00113&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C15875,"이미 지난달 평균 계란 소비자 가격은 특란 한 판(30개)에 7026원으로, 4년 만에 7000원을 넘어서며 최고치를 기록한 상태다.",,,,,"전월대비 주택가격 수준(중개업소)(tblId=DT_39002_06); 전월대비 전세가격 수준(중개업소)(tblId=DT_39002_07); 전월대비 주택가격 수준(일반가구)(tblId=DT_39002_08); 전월대비 전세가격 수준(일반가구)(tblId=DT_39002_09); [중앙부처및지자체]정부지원필요정도-이미지(정보매체)(2009)(tblId=TX_115_2009_H6044A); [중앙부처및지자체]정부지원필요정도-이미지(정보매체)(2007)(tblId=TX_115_2009_H6044); 소비자보호원 신고, 상담 등 문의 횟수(tblId=TX_342_2009_H2171); 본인 외모 만족도 및 체형 이미지(tblId=DT_154021_N026); 본인 외모 만족도 및 체형 이미지(tblId=DT_154021_N079); 인터넷·대중매체를 통해 목격한 외국인·이주민 이미지(tblId=DT_154020_22AA010000)","orgId=390, tblId=DT_39002_06 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=390&tblId=DT_39002_06&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C02602,26일 한국석유공사 유가 정보 시스템 오피넷에 따르면 1월 넷째 주(19∼23일) 전국 주유소 휘발유 평균 판매가는 리터(L)당 1726.2원으로 전주 대비 20.1원 상승했다.,,,,,"주유소 제품별 평균 판매가격(tblId=TX_31802_A000); 스마트 기기 애플리케이션 이용 경험 유무(tblId=DT_405001_I188); 고객기업과 전자적으로 공유하기 원하는 정보(tblId=DT_38501_10011); 공급기업과 전자적으로 공유하기 원하는 정보(tblId=DT_38501_10012); E-비즈니스 시스템 보유여부 - ERP(전사적 지원관리) 시스템(tblId=TX_38501_A098); 정보시스템의 물류 관련 주요 성과 : 원자재, 재고 적정 수준 유지 정도(tblId=DT_39801_2015_N067); 정보시스템의 물류 관련 주요 성과 : 원자재, 재고 적정 수준 유지 정도(2014)(tblId=DT_39801_20140067); 정보시스템의 물류 관련 주요 성과 : 원자재, 재고 적정 수준 유지 정도(2013)(tblId=DT_39801_2013_N073); 정보시스템의 물류 관련 주요 성과 : 원자재, 재고 적정 수준 유지 정도-해당 업무 보유기업(2012)(tblId=DT_39801_2012_N073); PC 활용능력(tblId=DT_405001_I115_1)","orgId=318, tblId=TX_31802_A000 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=318&tblId=TX_31802_A000&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C05904,2016년부터 2023년까지 연평균 2만6000명씩 신생아 수가 줄다가 9년 만에 증가세로 돌아선 것이다.,,,,,"2010년 12월 이용자수 대비 신규수요: 산모신생아도우미서비스(tblId=DT_11778N217); 현행 서비스 체계 유지 대비 추가 수요예측치: 산모신생아도우미서비스(tblId=DT_11778N218); 집에서 산후조리를 할 때 산모 건강관리와 신생아 돌봄 교육에 도움 준 사람(중복응답)(tblId=DT_117101_2023A032); 정부의 산모신생아 건강관리사업 인지율, 인지 경로(tblId=DT_117101_2023A035); 산모신생아건강관리지원사업 이용여부, 본인 지불비용, 총 이용기간(tblId=DT_117101_2023A036); 산모신생아건강관리지원사업 이용여부, 본인 지불비용, 정부지원 이용기간(tblId=DT_117101_2023A037); 정부의 산모․신생아 건강관리사업 전반적 만족도 및 표준 서비스 만족도(tblId=DT_117101_2023A038); 산모신생아건강관리지원사업 제공기관 선택시 활용정보 (중복응답)(tblId=DT_117101_2023A039); 산모신생아건강관리지원사업 부가 서비스 이용 (중복 응답)(tblId=DT_117101_2023A040); 정부의 산모·신생아 건강관리사업 활성화를 위해 가장 필요한 정부정책(tblId=DT_117101_2023A041)","orgId=117, tblId=DT_11778N217 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=117&tblId=DT_11778N217&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C05903,"26일 통계청이 발표한 ‘2024년 12월 인구 동향’에 따르면, 작년 출생아 수는 23만8300명으로 1년 전보다 8272명 늘었다.",,,,,통계청 사망원인통계 기준 성별 연령별 결핵 사망자 수(tblId=DT_117N_A00113); 출생아 부모 중 출생아 100명당 육아휴직자(tblId=DT_CC2024B001); 출생아 부모 중 출생아 100명당 육아휴직 대상자(tblId=DT_CC2024C001); 출생아 100명당 출생아 부모 중 육아휴직자(tblId=DT_CC2020B001); 출생아 100명당 출생아 부모 중 육아휴직 대상자(tblId=DT_CC2020C001); 성별 출생아 수 및 사망자 수(tblId=DT_110001_A002); 성별 출생아수 및 사망률(tblId=DT_11001N_2013_A002); 시도/연령/출생아수별 부인수(tblId=DT_1CH9001); 시도/교육정도/연령/출생아수별 부인수(tblId=DT_1CH9003); 시도/남편의 교육정도 및 연령/출생아수별 부인수(tblId=DT_1CH9007),"orgId=177, tblId=DT_117N_A00113 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=177&tblId=DT_117N_A00113&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C10493,"13일 한국석유공사 유가 정보 시스템 ‘오피넷’에 따르면, 4월 둘째 주(6~10일) 전국 주유소 휘발유 평균 판매가는 리터(L)당 1658.6원으로 일주일 전보다 6.5원 내렸다.",,,,,"주유소 제품별 평균 판매가격(tblId=TX_31802_A000); 스마트 기기 애플리케이션 이용 경험 유무(tblId=DT_405001_I188); 재학생 자녀의 일주일 총 사교육 시간(tblId=DT_117079_22DD011400); 재학생 자녀의 일주일 총 사교육 시간(tblId=DT_MOGE_1001301419); 유아동: 스마트폰을 사용하면서 아이가 예전보다 난폭해졌다(tblId=DT_12019_2015_040); 고객기업과 전자적으로 공유하기 원하는 정보(tblId=DT_38501_10011); 공급기업과 전자적으로 공유하기 원하는 정보(tblId=DT_38501_10012); E-비즈니스 시스템 보유여부 - ERP(전사적 지원관리) 시스템(tblId=TX_38501_A098); 정보시스템의 물류 관련 주요 성과 : 원자재, 재고 적정 수준 유지 정도(tblId=DT_39801_2015_N067); 정보시스템의 물류 관련 주요 성과 : 원자재, 재고 적정 수준 유지 정도(2014)(tblId=DT_39801_20140067)","orgId=318, tblId=TX_31802_A000 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=318&tblId=TX_31802_A000&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
