claim_id,claim_measurement_id,article_id,title,date,url,claim_text,measurement_text,measurement_usage,claim_domain_scope,measurement_binding_source,measurement_role,measurement_indicator,measurement_item,value,unit,measurement_period,measurement_prd_se,gold_verifiable,gold_measurement_correct,gold_ready,gold_label_tier,gold_org_id,gold_tbl_id,gold_tbl_name,gold_itm_id,gold_itm_name,gold_obj_l1,gold_obj_l1_name,gold_prd_se,gold_period,gold_previous_period,gold_value_type,gold_derivation_method,gold_source_unit,gold_source_value,gold_source_previous_value,gold_actual_value,gold_claim_signed_value,gold_abs_error,gold_relative_error_pct,gold_tolerance,gold_verdict,gold_coordinate_status,gold_confidence,gold_reason,gold_evidence_url,gold_retrieved_at,gold_label_source,human_reviewed
A0018-CG0334,A0018-CG0334-m1,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,작년 한 해 전체 수출액이 6838억달러(약 1006조원)로 2023년에 비해 8.2% 증가했다고 산업통상자원부와 관세청이 1일 밝혔다.,8.2%,KOSIS_VALUE,국내공식통계,codex_common_codebook,증감률,수출액 증감률,수출액 증감률,8.2,%,2023,Y,Y,Y,Y,CODEBOOK_KOSIS,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",N/A,N/A,N/A,N/A,Y,2023,N/A,증감률,TABLE_SERIES_LABEL,N/A,N/A,N/A,N/A,8.2,N/A,N/A,N/A,값검증대기,TABLE_ONLY,HIGH,"READY:TRADE_OFFICIAL_SERIES; 잠긴 Codex 공통 골드에서 측정·검증 가능 판정, KOSIS MCP로 통계표명 재확인, 세부 항목·분류·실제값은 미확정.",https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11001_FRM101&vw_cd=MT_ZTITLE,2026-08-05T16:37:34+09:00,CODEX_COMMON_GOLD_V1+KOSIS_MCP_TABLE_INFO_200,N
A0018-SP2F67F9842A,A0018-SP2F67F9842A-m1,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,주력 수출 품목인 반도체 수출액이 1419억달러로 역대 최대치를 고쳐 쓰면서 수출 증가세를 주도했다.,1419억달러,KOSIS_VALUE,국내공식통계,hcx,현재값,수출액,반도체,141900000000.0,달러,2024,Y,Y,Y,Y,FULL_KOSIS,127,DT_127005_005,수출 및 수입액,T001,수출액,A020101,반도체,Y,2024,N/A,수준값,DIRECT,백만US$,142086.0,N/A,142086000000.0,141900000000.0,186000000.0,0.13107822410147993,relative_error<=0.5%,일치,UNIQUE,HIGH,MCP 메타에 반도체와 수출액 코드가 직접 존재,https://kosis.kr/statHtml/statHtml.do?orgId=127&tblId=DT_127005_005&vw_cd=MT_ZTITLE,2026-08-05T00:00:00+09:00,KOSIS_MCP_AUTO_V1,N
A0018-SP32C9008706,A0018-SP32C9008706-m1,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,작년 한 해 전체 수출액이 6838억달러(약 1006조원)로 2023년에 비해 8.2% 증가했다고 산업통상자원부와 관세청이 1일 밝혔다.,6838억달러,KOSIS_VALUE,국내공식통계,hcx,현재값,총수출액,반도체,683800000000.0,달러,2024,Y,Y,Y,Y,FULL_KOSIS,360,DT_1R11001_FRM101,품목별 수출액 수입액,13103112831T1,수출액,13102112831A.A,총액,Y,2024,N/A,수준값,DIRECT,천달러,683609488.0,N/A,683609488000.0,683800000000.0,190512000.0,0.027860778005264698,relative_error<=0.5%,일치,UNIQUE,HIGH,MCP 총수출액 검색 1위,https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11001_FRM101&vw_cd=MT_ZTITLE,2026-08-05T00:00:00+09:00,KOSIS_MCP_AUTO_V1,N
A0018-SP33EC69A061,A0018-SP33EC69A061-m2,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,"작년 한국의 수입액은 전년보다 1.6% 감소한 6320억달러로, 518억달러의 무역 흑자를 기록했다.",6320억달러,KOSIS_VALUE,국내공식통계,hcx,현재값,수입액,-,632000000000.0,달러,2024,Y,Y,Y,Y,FULL_KOSIS,360,DT_1R11001_FRM101,품목별 수출액 수입액,13103112831T2,수입액,13102112831A.A,총액,Y,2024,N/A,수준값,DIRECT,천달러,631767209.0,N/A,631767209000.0,632000000000.0,232791000.0,0.03683401898734177,relative_error<=0.5%,일치,ALTERNATE_RESOLVED,HIGH,MCP 메타의 수입액·총액 코드와 직접 일치,https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11001_FRM101&vw_cd=MT_ZTITLE,2026-08-05T00:00:00+09:00,KOSIS_MCP_AUTO_V1,N
A0018-SP6C1F318589,A0018-SP6C1F318589-m1,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,작년 12월 수출은 613억8000만달러로 1년 전 대비 6.6% 늘어 한 달 전(1.4%)에 비해 오름폭을 키웠다.,613억8000만달러,KOSIS_VALUE,국내공식통계,hcx,현재값,총수출액,-,61380000000.0,달러,2024-12,M,Y,Y,Y,FULL_KOSIS,360,DT_1R11001_FRM101,품목별 수출액 수입액,13103112831T1,수출액,13102112831A.A,총액,M,202412,N/A,수준값,DIRECT,천달러,61359250.0,N/A,61359250000.0,61380000000.0,20750000.0,0.033805799934832195,relative_error<=0.5%,일치,UNIQUE,HIGH,MCP 월별 총수출액 원자료와 직접 일치,https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11001_FRM101&vw_cd=MT_ZTITLE,2026-08-05T00:00:00+09:00,KOSIS_MCP_AUTO_V1,N
A0018-SP6C1F318589,A0018-SP6C1F318589-m2,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,작년 12월 수출은 613억8000만달러로 1년 전 대비 6.6% 늘어 한 달 전(1.4%)에 비해 오름폭을 키웠다.,6.6%,KOSIS_VALUE,국내공식통계,hcx,증감률,수출 증가율,-,6.6,%,2024-12,M,Y,Y,Y,FULL_KOSIS,360,DT_1R11001_FRM101,품목별 수출액 수입액,13103112831T1,수출액,13102112831A.A,총액,M,202412,202312,증감률,YOY_FROM_LEVEL,천달러,61359250.0,57573193.0,6.576076126262453,6.6,0.02392387373754623,0.36248293541736715,absolute_error<=0.5%p,일치,ALTERNATE_RESOLVED,HIGH,MCP 월별 총수출액의 전년동월비로 재계산,https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11001_FRM101&vw_cd=MT_ZTITLE,2026-08-05T00:00:00+09:00,KOSIS_MCP_AUTO_V1,N
A0023-C026,A0023-C026-m1,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,다만 11월 소매판매는 전년 동월과 비교하면 1.9% 줄어 부진한 흐름을 이어갔다.,1.90%,KOSIS_VALUE,국내공식통계,hcx,현재값,소매판매,-,1.9,%,202501,M,Y,Y,Y,FULL_KOSIS,101,DT_1K41012,재별 및 상품군별 소매판매액지수(2020=100.0),T2,불변지수,G0,총지수,M,202411,202311,증감률,YOY_FROM_INDEX,지수,105.1,107.5,-2.2325581395348904,-1.9,0.33255813953489044,17.50305997552055,absolute_error<=0.5%p,일치,UNIQUE,HIGH,기사의 '11월'을 2024년 11월로 보정하고 소매판매 불변지수의 전년 동월비를 계산함.,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1K41012&vw_cd=MT_ZTITLE,2026-08-05T15:45:28+09:00,KOSIS_MCP_AUTO_V3,N
A0023-CG0421,A0023-CG0421-m1,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,소비 지표인 소매판매는 9월(-0.3%)과 10월(-0.8%) 2달 연속 감소하다가 11월 0.4% 증가세로 돌아섰다.,0.3%,KOSIS_VALUE,국내공식통계,codex_common_codebook,증감률,소매판매,소매판매,0.3,%,20243,Q,Y,Y,Y,CODEBOOK_KOSIS,101,DT_1K41012,재별 및 상품군별 소매판매액지수(2020=100.0),N/A,N/A,N/A,N/A,Q,20243,N/A,증감률,TABLE_SERIES_LABEL,N/A,N/A,N/A,N/A,0.3,N/A,N/A,N/A,값검증대기,TABLE_ONLY,HIGH,"READY:INDUSTRIAL_ACTIVITY_OFFICIAL_SERIES; 잠긴 Codex 공통 골드에서 측정·검증 가능 판정, KOSIS MCP로 통계표명 재확인, 세부 항목·분류·실제값은 미확정.",https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1K41012&vw_cd=MT_ZTITLE,2026-08-05T16:37:34+09:00,CODEX_COMMON_GOLD_V1+KOSIS_MCP_TABLE_INFO_200,N
A0023-CG0422,A0023-CG0422-m1,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,소비 지표인 소매판매는 9월(-0.3%)과 10월(-0.8%) 2달 연속 감소하다가 11월 0.4% 증가세로 돌아섰다.,0.4%,KOSIS_VALUE,국내공식통계,codex_common_codebook,증감률,소매판매,소매판매,0.4,%,20244,Q,Y,Y,Y,CODEBOOK_KOSIS,101,DT_1K41012,재별 및 상품군별 소매판매액지수(2020=100.0),N/A,N/A,N/A,N/A,Q,20244,N/A,증감률,TABLE_SERIES_LABEL,N/A,N/A,N/A,N/A,0.4,N/A,N/A,N/A,값검증대기,TABLE_ONLY,HIGH,"READY:INDUSTRIAL_ACTIVITY_OFFICIAL_SERIES; 잠긴 Codex 공통 골드에서 측정·검증 가능 판정, KOSIS MCP로 통계표명 재확인, 세부 항목·분류·실제값은 미확정.",https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1K41012&vw_cd=MT_ZTITLE,2026-08-05T16:37:34+09:00,CODEX_COMMON_GOLD_V1+KOSIS_MCP_TABLE_INFO_200,N
A0023-CG0423,A0023-CG0423-m1,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,소비 지표인 소매판매는 9월(-0.3%)과 10월(-0.8%) 2달 연속 감소하다가 11월 0.4% 증가세로 돌아섰다.,0.8%,KOSIS_VALUE,국내공식통계,codex_common_codebook,증감률,소매판매,소매판매,0.8,%,20244,Q,Y,Y,Y,CODEBOOK_KOSIS,101,DT_1K41012,재별 및 상품군별 소매판매액지수(2020=100.0),N/A,N/A,N/A,N/A,Q,20244,N/A,증감률,TABLE_SERIES_LABEL,N/A,N/A,N/A,N/A,0.8,N/A,N/A,N/A,값검증대기,TABLE_ONLY,HIGH,"READY:INDUSTRIAL_ACTIVITY_OFFICIAL_SERIES; 잠긴 Codex 공통 골드에서 측정·검증 가능 판정, KOSIS MCP로 통계표명 재확인, 세부 항목·분류·실제값은 미확정.",https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1K41012&vw_cd=MT_ZTITLE,2026-08-05T16:37:34+09:00,CODEX_COMMON_GOLD_V1+KOSIS_MCP_TABLE_INFO_200,N
A0023-CG0424,A0023-CG0424-m1,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,다만 11월 소매판매는 전년 동월과 비교하면 1.9% 줄어 부진한 흐름을 이어갔다.,1.9%,KOSIS_VALUE,국내공식통계,codex_common_codebook,현재값,소매판매 증감률,소매판매 증감률,1.9,%,202411,M,Y,Y,Y,CODEBOOK_KOSIS,101,DT_1K41012,재별 및 상품군별 소매판매액지수(2020=100.0),N/A,N/A,N/A,N/A,M,202411,N/A,현재값,TABLE_SERIES_LABEL,N/A,N/A,N/A,N/A,1.9,N/A,N/A,N/A,값검증대기,TABLE_ONLY,HIGH,"READY:INDUSTRIAL_ACTIVITY_OFFICIAL_SERIES; 잠긴 Codex 공통 골드에서 측정·검증 가능 판정, KOSIS MCP로 통계표명 재확인, 세부 항목·분류·실제값은 미확정.",https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1K41012&vw_cd=MT_ZTITLE,2026-08-05T16:37:34+09:00,CODEX_COMMON_GOLD_V1+KOSIS_MCP_TABLE_INFO_200,N
A0023-CG0425,A0023-CG0425-m1,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,다만 11월 소매판매는 전년 동월과 비교하면 1.9% 줄어 부진한 흐름을 이어갔다.,1.9%,KOSIS_VALUE,국내공식통계,codex_common_codebook,현재값,소매판매,소매판매,1.9,%,20244,Q,Y,Y,Y,CODEBOOK_KOSIS,101,DT_1K41012,재별 및 상품군별 소매판매액지수(2020=100.0),N/A,N/A,N/A,N/A,Q,20244,N/A,현재값,TABLE_SERIES_LABEL,N/A,N/A,N/A,N/A,1.9,N/A,N/A,N/A,값검증대기,TABLE_ONLY,HIGH,"READY:INDUSTRIAL_ACTIVITY_OFFICIAL_SERIES; 잠긴 Codex 공통 골드에서 측정·검증 가능 판정, KOSIS MCP로 통계표명 재확인, 세부 항목·분류·실제값은 미확정.",https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1K41012&vw_cd=MT_ZTITLE,2026-08-05T16:37:34+09:00,CODEX_COMMON_GOLD_V1+KOSIS_MCP_TABLE_INFO_200,N
A0024-C002,A0024-C002-m1,A0024,"정부, 작년 세수 부족으로 韓銀서 170조원 빌려 썼다",2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/LYWZZSQ6I5AVJDNTRW6KAK6ORY,"1일 더불어민주당 임광현 의원이 한은에서 제출받은 자료에 따르면, 정부는 지난해 한은에서 누적으로 따져 총 173조원을 일시 차입했다.",173조원,KOSIS_VALUE,국내공식통계,hcx,현재값,정부 차입금,-,1.73E+14,원,2024,Y,N,Y,N,MCP_NOT_VERIFIABLE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,판단불가,NOT_APPLICABLE,MEDIUM,기존 자동 범위 판정에서 KOSIS 직접 검증 대상이 아닌 것으로 분류됨.,N/A,2026-08-05T15:45:28+09:00,KOSIS_MCP_AUTO_V3,N
A0041-CG0696,A0041-CG0696-m1,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,"175개 품목의 평균 물가 상승폭은 3.9%로, 지난해 연간 소비자물가지수 상승폭(2.3%)을 뛰어넘었다.",2.3%,KOSIS_VALUE,국내공식통계,codex_common_codebook,증감률,지난해 연간 소비자물가지수 상승폭,지난해 연간 소비자물가지수 상승폭,2.3,%,202401,M,Y,Y,Y,CODEBOOK_KOSIS,101,DT_1J22041,연도별 소비자물가 등락률,N/A,N/A,N/A,N/A,M,202401,N/A,증감률,TABLE_SERIES_LABEL,N/A,N/A,N/A,N/A,2.3,N/A,N/A,N/A,값검증대기,TABLE_ONLY,HIGH,"READY:CONSUMER_PRICE_INDEX; 잠긴 Codex 공통 골드에서 측정·검증 가능 판정, KOSIS MCP로 통계표명 재확인, 세부 항목·분류·실제값은 미확정.",https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1J22041&vw_cd=MT_ZTITLE,2026-08-05T16:37:34+09:00,CODEX_COMMON_GOLD_V1+KOSIS_MCP_TABLE_INFO_200,N
A0041-CG0697,A0041-CG0697-m1,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,"175개 품목의 평균 물가 상승폭은 3.9%로, 지난해 연간 소비자물가지수 상승폭(2.3%)을 뛰어넘었다.",2.3%,KOSIS_VALUE,국내공식통계,codex_common_codebook,증감률,지난해 연간 소비자물가지수 상승폭,지난해 연간 소비자물가지수 상승폭,2.3,%,202401,Y,Y,Y,Y,CODEBOOK_KOSIS,101,DT_1J22041,연도별 소비자물가 등락률,N/A,N/A,N/A,N/A,Y,202401,N/A,증감률,TABLE_SERIES_LABEL,N/A,N/A,N/A,N/A,2.3,N/A,N/A,N/A,값검증대기,TABLE_ONLY,HIGH,"READY:CONSUMER_PRICE_INDEX; 잠긴 Codex 공통 골드에서 측정·검증 가능 판정, KOSIS MCP로 통계표명 재확인, 세부 항목·분류·실제값은 미확정.",https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1J22041&vw_cd=MT_ZTITLE,2026-08-05T16:37:34+09:00,CODEX_COMMON_GOLD_V1+KOSIS_MCP_TABLE_INFO_200,N
A0046-SPD2EDAD8C3F,A0046-SPD2EDAD8C3F-m2,A0046,[美친 증시]③ “작년 많이 오른 종목은 급등락 주의... 기술주는 대형보다 중·소형주”,2025-01-04,https://www.chosun.com/economy/money/2025/01/04/6FL3VK5OUYSQJ5NKPXMCKUPCHQ,"반면에 코스피지수와 코스닥지수는 연초보다 각각 9.9%, 21.7% 하락한 채 장을 마쳤다.",21.7%,KOSIS_VALUE,국내공식통계,hcx,증감률,코스닥지수 변동률,-,21.7,%,2024,Y,Y,Y,Y,FULL_KOSIS,343,DT_343_2010_S0065,코스닥 지수,13103792840T1,코스닥지수,13102792840A.02,연월말,Y,2024,2023,증감률,YOY_FROM_LEVEL,지수,678.19,866.57,-21.738578533759533,-21.7,0.038578533759533684,0.17778126156467136,absolute_error<=0.5%p,일치,UNIQUE,HIGH,MCP 연말 코스닥지수의 2023→2024 증감률로 재계산,https://kosis.kr/statHtml/statHtml.do?orgId=343&tblId=DT_343_2010_S0065&vw_cd=MT_ZTITLE,2026-08-05T00:00:00+09:00,KOSIS_MCP_AUTO_V1,N
A0067-C010,A0067-C010-m1,A0067,"지난해 최고 인기 수입차는 테슬라 모델 Y...BMW 520, 벤츠 E200 뒤 이어",2025-01-06,https://www.chosun.com/economy/auto/2025/01/06/S27CLI355JFNZLDTKSS6EHCNPI,연료별로는 하이브리드가 절반이 넘는 13만4426대(51.1%)를 기록한 가운데 가솔린(23.8%)과 전기(18.8%)가 다음 자리를 차지했다.,13만4426대,KOSIS_VALUE,국내공식통계,hcx,현재값,연료별 자동차 판매 대수,하이브리드,134426,대,2024,Y,N,Y,N,MCP_NOT_VERIFIABLE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,판단불가,NOT_APPLICABLE,HIGH,기사는 수입차 판매 집계이고 KOSIS 자동차등록 통계와 모집단이 달라 직접 대조할 수 없음.,N/A,2026-08-05T15:45:28+09:00,KOSIS_MCP_AUTO_V3,N
A0067-C010,A0067-C010-m2,A0067,"지난해 최고 인기 수입차는 테슬라 모델 Y...BMW 520, 벤츠 E200 뒤 이어",2025-01-06,https://www.chosun.com/economy/auto/2025/01/06/S27CLI355JFNZLDTKSS6EHCNPI,연료별로는 하이브리드가 절반이 넘는 13만4426대(51.1%)를 기록한 가운데 가솔린(23.8%)과 전기(18.8%)가 다음 자리를 차지했다.,51.10%,KOSIS_VALUE,국내공식통계,hcx,현재값,연료별 자동차 판매 비중,하이브리드,51.1,%,2024,Y,N,Y,N,MCP_NOT_VERIFIABLE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,판단불가,NOT_APPLICABLE,HIGH,기사는 수입차 판매 비중이고 KOSIS 자동차등록 통계와 모집단이 달라 직접 대조할 수 없음.,N/A,2026-08-05T15:45:28+09:00,KOSIS_MCP_AUTO_V3,N
A0067-C010,A0067-C010-m3,A0067,"지난해 최고 인기 수입차는 테슬라 모델 Y...BMW 520, 벤츠 E200 뒤 이어",2025-01-06,https://www.chosun.com/economy/auto/2025/01/06/S27CLI355JFNZLDTKSS6EHCNPI,연료별로는 하이브리드가 절반이 넘는 13만4426대(51.1%)를 기록한 가운데 가솔린(23.8%)과 전기(18.8%)가 다음 자리를 차지했다.,23.80%,KOSIS_VALUE,국내공식통계,hcx,현재값,연료별 자동차 판매 비중,가솔린,23.8,%,2024,Y,N,Y,N,MCP_NOT_VERIFIABLE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,판단불가,NOT_APPLICABLE,HIGH,기사는 수입차 판매 비중이고 KOSIS 자동차등록 통계와 모집단이 달라 직접 대조할 수 없음.,N/A,2026-08-05T15:45:28+09:00,KOSIS_MCP_AUTO_V3,N
A0067-C010,A0067-C010-m4,A0067,"지난해 최고 인기 수입차는 테슬라 모델 Y...BMW 520, 벤츠 E200 뒤 이어",2025-01-06,https://www.chosun.com/economy/auto/2025/01/06/S27CLI355JFNZLDTKSS6EHCNPI,연료별로는 하이브리드가 절반이 넘는 13만4426대(51.1%)를 기록한 가운데 가솔린(23.8%)과 전기(18.8%)가 다음 자리를 차지했다.,18.80%,KOSIS_VALUE,국내공식통계,hcx,현재값,연료별 자동차 판매 비중,전기,18.8,%,2024,Y,N,Y,N,MCP_NOT_VERIFIABLE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,판단불가,NOT_APPLICABLE,HIGH,기사는 수입차 판매 비중이고 KOSIS 자동차등록 통계와 모집단이 달라 직접 대조할 수 없음.,N/A,2026-08-05T15:45:28+09:00,KOSIS_MCP_AUTO_V3,N
A0070-C004,A0070-C004-m1,A0070,대중-대미 수출 격차 21년 만 최소...트럼프 2기 미국 수출 1위 올라서나,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/BXDMXSYJWZDNDOGA5VONBDMCWY,"6일 한국무역협회에 따르면, 지난해 대중 수출액은 1330억2600만달러로 전년 대비 6.6% 늘었다.",1330억2600만달러,KOSIS_VALUE,국내공식통계,hcx,현재값,대중 수출액,-,1.33026E+11,달러,2024,Y,Y,Y,Y,FULL_KOSIS,360,DT_1R11006_FRM101,국가별 수출입,13103103829T1,수출금액,13102103829E.CN,중국,Y,2024,N/A,수준값,DIRECT,천달러,133011386,N/A,133011386000,133026000000,14614000,0.010985822320448634,relative_error<=0.5%,일치,UNIQUE,HIGH,중국 국가코드의 2024년 수출금액을 천달러에서 달러로 환산함.,https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11006_FRM101&vw_cd=MT_ZTITLE,2026-08-05T15:45:28+09:00,KOSIS_MCP_AUTO_V3,N
A0070-C004,A0070-C004-m2,A0070,대중-대미 수출 격차 21년 만 최소...트럼프 2기 미국 수출 1위 올라서나,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/BXDMXSYJWZDNDOGA5VONBDMCWY,"6일 한국무역협회에 따르면, 지난해 대중 수출액은 1330억2600만달러로 전년 대비 6.6% 늘었다.",6.60%,KOSIS_VALUE,국내공식통계,hcx,증감률,대중 수출액 증감률,-,6.6,%,2024,Y,Y,Y,Y,FULL_KOSIS,360,DT_1R11006_FRM101,국가별 수출입,13103103829T1,수출금액,13102103829E.CN,중국,Y,2024,2023,증감률,YOY_FROM_LEVEL,천달러,133011386,124817682,6.564537867319142,6.6,0.035462132680857295,0.5373050406190499,absolute_error<=0.5%p,일치,UNIQUE,HIGH,중국 수출금액의 2023년 대비 2024년 증감률을 계산함.,https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11006_FRM101&vw_cd=MT_ZTITLE,2026-08-05T15:45:28+09:00,KOSIS_MCP_AUTO_V3,N
A0096-C003,A0096-C003-m2,A0096,"작년 3분기 가계 여유자금, 전분기 대비 3.5조원 줄어",2025-01-08,https://www.chosun.com/economy/economy_general/2025/01/08/7BSTYTMU2FBLNCLOUTBUKTCYQY,이는 직전 분기의 41조2000억원보다 3조5000억원가량 줄어든 것이다.,3조5000억원가량,KOSIS_VALUE,국내공식통계,hcx,증감값,순자금 운용액 감소폭,-,3.5E+12,원,2024Q3,Q,N,Y,N,MCP_NOT_VERIFIABLE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,판단불가,NOT_APPLICABLE,HIGH,순자금 운용액의 직전 분기 차이는 기사 내 파생값으로 동일 정의의 직접 KOSIS 좌표를 확정하지 못함.,N/A,2026-08-05T15:45:28+09:00,KOSIS_MCP_AUTO_V3,N
A0250-C027,A0250-C027-m1,A0250,"현대차, 인도에 사활… 현지인 단짝 ‘삼발이’ 뽑아낸다",2025-01-20,https://www.chosun.com/economy/auto/2025/01/20/LDRDYAENK5AGNDHCKVG5QV2OZY,작년 1~9월 현대차 인도 판매량(45만9000여대)의 3분의 1이 크레타였다.,45만9000여대,KOSIS_VALUE,국내공식통계,hcx,현재값,현대차 인도 판매량,크레타,459000,대,2024,Y,N,Y,N,MCP_NOT_VERIFIABLE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,판단불가,NOT_APPLICABLE,MEDIUM,기존 자동 범위 판정에서 KOSIS 직접 검증 대상이 아닌 것으로 분류됨.,N/A,2026-08-05T15:45:28+09:00,KOSIS_MCP_AUTO_V3,N
A0290-C015,A0290-C015-m1,A0290,"“한국, 20년간 10대 수출품목 그대로… 끓는 냄비 속 개구리”",2025-01-23,https://www.chosun.com/economy/economy_general/2025/01/23/53AOV7MK3BAPZG4STEVXENK644,"지난 2005년과 작년, 한국의 10대 수출 품목을 비교하면 컴퓨터가 제외되고, 가전제품이 새로 진입한 것 외에는 아무 변화가 없었다.",10대,KOSIS_VALUE,국내공식통계,hcx,현재값,수출 품목 수,-,10,대,2005,Y,N,N,N,MEASUREMENT_ERROR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,판단불가,NOT_APPLICABLE,MEDIUM,기존 자동 측정 규칙에서 측정값 추출 오류로 분류되어 KOSIS 골드 좌표를 부여하지 않음.,N/A,2026-08-05T15:45:28+09:00,KOSIS_MCP_AUTO_V3,N
