"candidate_id","candidate_key","article_id","title","date","claim_text","context_excerpt","measurement_text","indicator_family","measurement_indicator","measurement_item","value","unit","measurement_period","measurement_prd_se","measurement_role","full_context_pred","prev_2_pred","overlap_context_pred","full_context_rows","prev_2_rows","overlap_context_rows","gold_measurement_correct_draft","gold_verifiable_draft","gold_ready_draft","gold_candidate_tbl_id","gold_reason","measurement_correct_reason","period_grounding_gold","human_override","review_note","gold_label_source","source_row_count","gold_measurement_correct","gold_verifiable","gold_ready"
"CG0739","A0044|취임식찬조금|1000000|달러|||현재값","A0044","팀쿡도 100만달러 쾌척... 美재계, 트럼프 취임식에 찬조 이어져","2025-01-04","아마존에 앞서 메타, 오픈AI 등도 트럼프 당선인 취임식에 100만 달러를 쾌척한다고 밝혔다.","아마존은 자사 영상 스트리밍 서비스인 ‘프라임비디오’를 통해 취임식을 중계할 예정인데 이와 별도로 100만 달러를 기부한다. | 아마존에 앞서 메타, 오픈AI 등도 트럼프 당선인 취임식에 100만 달러를 쾌척한다고 밝혔다. | 샘 올트먼 오픈AI CEO는 “트럼프 대통령이 AI 시대를 이끌 것이며 미국이 앞서나가도록 하기 위한 그의 노력을 지원하고 싶다”는 성명까지 냈다.","100만 달러","취임식찬조금","취임식 찬조금","","1000000","달러","","","현재값","N","N","N","0","0","1","N","N","N","","OUT_OF_KOSIS_SCOPE","PERIOD_OR_PERIODICITY_MISSING","MISSING","","","Codex_common_measurement_codebook_v1","1","N","N","N"
"CG0740","A0045|ai16z토큰가격변동률|137|%|202501|M|증감률","A0045","[주간코인시황] 트럼프 행정부 출범 앞두고 새해 기대감 여전","2025-01-04","대표적인 AI 에이전트 플랫폼 토큰 버추얼 프로토콜(VIRTUAL)이 50.71% 상승하며 시장을 주도했다. 또 다른 AI 에이전트 토큰인 Ai16Z는 137% 상승했다. 스텔라 루멘(XLM)과 페페(PEPE)도 각각 20.75%, 17.71% 상승했는데 대형 프로젝트 중에서는 에이다(ADA)가 11.79%, 솔라나(SOL)가 10.51%의 상승률을 기록하며 선전했다.","한 주간 가상자산시장에서는 인공지능(AI) 에이전트 분야가 강세를 보였다. | 대표적인 AI 에이전트 플랫폼 토큰 버추얼 프로토콜(VIRTUAL)이 50.71% 상승하며 시장을 주도했다. 또 다른 AI 에이전트 토큰인 Ai16Z는 137% 상승했다. 스텔라 루멘(XLM)과 페페(PEPE)도 각각 20.75%, 17.71% 상승했는데 대형 프로젝트 중에서는 에이다(ADA)가 11.79%, 솔라나(SOL)가 10.51%의 상승률을 기록하며 선전했다. | 최승호 쟁글 연구원은 “지난해 세 차례 금리 인하에도 미 국채 금리가 최근 상승하는 등 여전히 부담되는 금리 수준이기에 가상자산 투자에는 구조적으로 불리한 환경이다”라면서도 “새해를 맞아 투자자들의 심리가 어떻게 변화할지, 또 위험자산 투자를 위한 우호적 분위기가 조성될 수 있을지 지켜볼 필요가 있다”고 전망했다.","137%","ai16z토큰가격변동률","Ai16Z 토큰 가격 변동률","Ai16Z","137","%","202501","M","증감률","N","N","N","0","0","1","Y","N","N","","OUT_OF_KOSIS_SCOPE","MEASUREMENT_CORRECT","CONTEXT_RELATIVE","","","Codex_common_measurement_codebook_v1","1","Y","N","N"
"CG0741","A0045|ai인턴연봉|365000|달러|||현재값","A0045","[주간코인시황] 트럼프 행정부 출범 앞두고 새해 기대감 여전","2025-01-04","스토리 프로토콜은 루나에게 트윗당 500 USD 코인(USDC)을 지급하는 조건으로 계약을 체결했는데, 이를 연봉으로 환산하면 약 36만5000달러에 달한다.","◇ 세계 최초 ‘AI 인턴’ 실험 지식재산권(IP) 문제에 중점을 둔 스타트업 스토리 프로토콜(Story Protocol)이 AI 에이전트 루나(LUNA)를 7일간 트위터 운영 인턴으로 채용하면서 AI 노동력 도입에 대한 실험적 시도가 주목받고 있다. | 스토리 프로토콜은 루나에게 트윗당 500 USD 코인(USDC)을 지급하는 조건으로 계약을 체결했는데, 이를 연봉으로 환산하면 약 36만5000달러에 달한다. | 루나는 7일의 동안 총 12개의 트윗을 게시했다.","약 36만5000달러","ai인턴연봉","AI 인턴 연봉","루나","365000","달러","","","현재값","N","N","N","0","0","1","N","N","N","","OUT_OF_KOSIS_SCOPE","PERIOD_OR_PERIODICITY_MISSING","MISSING","","","Codex_common_measurement_codebook_v1","1","N","N","N"
"CG0742","A0045|비트코인증감률|1.31|%|202501|M|증감률","A0045","[주간코인시황] 트럼프 행정부 출범 앞두고 새해 기대감 여전","2025-01-04","비트코인은 전주 대비 1.31% 상승한 9만7000달러, 이더리움은 3.63% 상승한 3400달러 선에서 거래 중이다.","올해 첫째 주 가상자산 시장은 연말 약세를 뒤로하고 소폭 상승했다. | 비트코인은 전주 대비 1.31% 상승한 9만7000달러, 이더리움은 3.63% 상승한 3400달러 선에서 거래 중이다. | 미국의 신규 실업수당 청구 건수가 예상치 대비 낮은 21만1000건을 기록해 여전히 강한 고용으로 금리 인하 폭에 영향을 줄 수 있었지만 가상자산 시장은 이에 대해 크게 반응하지 않았다.","1.31%","비트코인증감률","비트코인 증감률","","1.31","%","202501","M","증감률","N","N","Y","0","0","1","Y","N","N","","OUT_OF_KOSIS_SCOPE","MEASUREMENT_CORRECT","CONTEXT_RELATIVE","","","Codex_common_measurement_codebook_v1","1","Y","N","N"
"CG0743","A0045|비트코인현재값|97000|달러|202501|M|현재값","A0045","[주간코인시황] 트럼프 행정부 출범 앞두고 새해 기대감 여전","2025-01-04","비트코인은 전주 대비 1.31% 상승한 9만7000달러, 이더리움은 3.63% 상승한 3400달러 선에서 거래 중이다.","올해 첫째 주 가상자산 시장은 연말 약세를 뒤로하고 소폭 상승했다. | 비트코인은 전주 대비 1.31% 상승한 9만7000달러, 이더리움은 3.63% 상승한 3400달러 선에서 거래 중이다. | 미국의 신규 실업수당 청구 건수가 예상치 대비 낮은 21만1000건을 기록해 여전히 강한 고용으로 금리 인하 폭에 영향을 줄 수 있었지만 가상자산 시장은 이에 대해 크게 반응하지 않았다.","9만7000달러","비트코인현재값","비트코인 현재값","","97000","달러","202501","M","현재값","N","N","Y","0","0","1","Y","N","N","","OUT_OF_KOSIS_SCOPE","MEASUREMENT_CORRECT","CONTEXT_RELATIVE","","","Codex_common_measurement_codebook_v1","1","Y","N","N"
"CG0744","A0045|솔라나sol가격변동률|10.51|%|202501|M|증감률","A0045","[주간코인시황] 트럼프 행정부 출범 앞두고 새해 기대감 여전","2025-01-04","대표적인 AI 에이전트 플랫폼 토큰 버추얼 프로토콜(VIRTUAL)이 50.71% 상승하며 시장을 주도했다. 또 다른 AI 에이전트 토큰인 Ai16Z는 137% 상승했다. 스텔라 루멘(XLM)과 페페(PEPE)도 각각 20.75%, 17.71% 상승했는데 대형 프로젝트 중에서는 에이다(ADA)가 11.79%, 솔라나(SOL)가 10.51%의 상승률을 기록하며 선전했다.","한 주간 가상자산시장에서는 인공지능(AI) 에이전트 분야가 강세를 보였다. | 대표적인 AI 에이전트 플랫폼 토큰 버추얼 프로토콜(VIRTUAL)이 50.71% 상승하며 시장을 주도했다. 또 다른 AI 에이전트 토큰인 Ai16Z는 137% 상승했다. 스텔라 루멘(XLM)과 페페(PEPE)도 각각 20.75%, 17.71% 상승했는데 대형 프로젝트 중에서는 에이다(ADA)가 11.79%, 솔라나(SOL)가 10.51%의 상승률을 기록하며 선전했다. | 최승호 쟁글 연구원은 “지난해 세 차례 금리 인하에도 미 국채 금리가 최근 상승하는 등 여전히 부담되는 금리 수준이기에 가상자산 투자에는 구조적으로 불리한 환경이다”라면서도 “새해를 맞아 투자자들의 심리가 어떻게 변화할지, 또 위험자산 투자를 위한 우호적 분위기가 조성될 수 있을지 지켜볼 필요가 있다”고 전망했다.","10.51%","솔라나sol가격변동률","솔라나(SOL) 가격 변동률","솔라나","10.51","%","202501","M","증감률","N","N","N","0","0","1","Y","N","N","","OUT_OF_KOSIS_SCOPE","MEASUREMENT_CORRECT","CONTEXT_RELATIVE","","","Codex_common_measurement_codebook_v1","1","Y","N","N"
"CG0745","A0045|스텔라루멘xlm가격변동률|20.75|%|202501|M|증감률","A0045","[주간코인시황] 트럼프 행정부 출범 앞두고 새해 기대감 여전","2025-01-04","대표적인 AI 에이전트 플랫폼 토큰 버추얼 프로토콜(VIRTUAL)이 50.71% 상승하며 시장을 주도했다. 또 다른 AI 에이전트 토큰인 Ai16Z는 137% 상승했다. 스텔라 루멘(XLM)과 페페(PEPE)도 각각 20.75%, 17.71% 상승했는데 대형 프로젝트 중에서는 에이다(ADA)가 11.79%, 솔라나(SOL)가 10.51%의 상승률을 기록하며 선전했다.","한 주간 가상자산시장에서는 인공지능(AI) 에이전트 분야가 강세를 보였다. | 대표적인 AI 에이전트 플랫폼 토큰 버추얼 프로토콜(VIRTUAL)이 50.71% 상승하며 시장을 주도했다. 또 다른 AI 에이전트 토큰인 Ai16Z는 137% 상승했다. 스텔라 루멘(XLM)과 페페(PEPE)도 각각 20.75%, 17.71% 상승했는데 대형 프로젝트 중에서는 에이다(ADA)가 11.79%, 솔라나(SOL)가 10.51%의 상승률을 기록하며 선전했다. | 최승호 쟁글 연구원은 “지난해 세 차례 금리 인하에도 미 국채 금리가 최근 상승하는 등 여전히 부담되는 금리 수준이기에 가상자산 투자에는 구조적으로 불리한 환경이다”라면서도 “새해를 맞아 투자자들의 심리가 어떻게 변화할지, 또 위험자산 투자를 위한 우호적 분위기가 조성될 수 있을지 지켜볼 필요가 있다”고 전망했다.","20.75%","스텔라루멘xlm가격변동률","스텔라 루멘(XLM) 가격 변동률","스텔라 루멘","20.75","%","202501","M","증감률","N","N","N","0","0","1","Y","N","N","","OUT_OF_KOSIS_SCOPE","MEASUREMENT_CORRECT","CONTEXT_RELATIVE","","","Codex_common_measurement_codebook_v1","1","Y","N","N"
"CG0746","A0045|신규실업수당청구건수|211000|건|202501|M|현재값","A0045","[주간코인시황] 트럼프 행정부 출범 앞두고 새해 기대감 여전","2025-01-04","미국의 신규 실업수당 청구 건수가 예상치 대비 낮은 21만1000건을 기록해 여전히 강한 고용으로 금리 인하 폭에 영향을 줄 수 있었지만 가상자산 시장은 이에 대해 크게 반응하지 않았다.","비트코인은 전주 대비 1.31% 상승한 9만7000달러, 이더리움은 3.63% 상승한 3400달러 선에서 거래 중이다. | 0 올해 첫째 주 가상자산 시장은 연말 약세를 뒤로하고 소폭 상승했다. 비트코인은 전주 대비 1.31% 상승한 9만7000달러, 이더리움은 3.63% 상승한 3400달러 선에서 거래 중이다. | 미국의 신규 실업수당 청구 건수가 예상치 대비 낮은 21만1000건을 기록해 여전히 강한 고용으로 금리 인하 폭에 영향을 줄 수 있었지만 가상자산 시장은 이에 대해 크게 반응하지 않았다. | 이는 연초 분위기와 함께 트럼프 행정부 출범을 앞둔 시점에서 투자자들이 개별 지표보다는 전반적인 투자 환경 변화를 가늠하려는 모습으로 해석된다.","21만1000건","신규실업수당청구건수","신규 실업수당 청구 건수","","211000","건","202501","M","현재값","Y","N","N","1","0","0","Y","N","N","","FORECAST_OR_TARGET","MEASUREMENT_CORRECT","CONTEXT_RELATIVE","","","Codex_common_measurement_codebook_v1","1","Y","N","N"
"CG0747","A0045|에이다ada가격변동률|11.79|%|202501|M|증감률","A0045","[주간코인시황] 트럼프 행정부 출범 앞두고 새해 기대감 여전","2025-01-04","대표적인 AI 에이전트 플랫폼 토큰 버추얼 프로토콜(VIRTUAL)이 50.71% 상승하며 시장을 주도했다. 또 다른 AI 에이전트 토큰인 Ai16Z는 137% 상승했다. 스텔라 루멘(XLM)과 페페(PEPE)도 각각 20.75%, 17.71% 상승했는데 대형 프로젝트 중에서는 에이다(ADA)가 11.79%, 솔라나(SOL)가 10.51%의 상승률을 기록하며 선전했다.","한 주간 가상자산시장에서는 인공지능(AI) 에이전트 분야가 강세를 보였다. | 대표적인 AI 에이전트 플랫폼 토큰 버추얼 프로토콜(VIRTUAL)이 50.71% 상승하며 시장을 주도했다. 또 다른 AI 에이전트 토큰인 Ai16Z는 137% 상승했다. 스텔라 루멘(XLM)과 페페(PEPE)도 각각 20.75%, 17.71% 상승했는데 대형 프로젝트 중에서는 에이다(ADA)가 11.79%, 솔라나(SOL)가 10.51%의 상승률을 기록하며 선전했다. | 최승호 쟁글 연구원은 “지난해 세 차례 금리 인하에도 미 국채 금리가 최근 상승하는 등 여전히 부담되는 금리 수준이기에 가상자산 투자에는 구조적으로 불리한 환경이다”라면서도 “새해를 맞아 투자자들의 심리가 어떻게 변화할지, 또 위험자산 투자를 위한 우호적 분위기가 조성될 수 있을지 지켜볼 필요가 있다”고 전망했다.","11.79%","에이다ada가격변동률","에이다(ADA) 가격 변동률","에이다","11.79","%","202501","M","증감률","N","N","N","0","0","1","Y","N","N","","OUT_OF_KOSIS_SCOPE","MEASUREMENT_CORRECT","CONTEXT_RELATIVE","","","Codex_common_measurement_codebook_v1","1","Y","N","N"
"CG0748","A0045|이더리움증감률|3.63|%|202501|M|증감률","A0045","[주간코인시황] 트럼프 행정부 출범 앞두고 새해 기대감 여전","2025-01-04","비트코인은 전주 대비 1.31% 상승한 9만7000달러, 이더리움은 3.63% 상승한 3400달러 선에서 거래 중이다.","올해 첫째 주 가상자산 시장은 연말 약세를 뒤로하고 소폭 상승했다. | 비트코인은 전주 대비 1.31% 상승한 9만7000달러, 이더리움은 3.63% 상승한 3400달러 선에서 거래 중이다. | 미국의 신규 실업수당 청구 건수가 예상치 대비 낮은 21만1000건을 기록해 여전히 강한 고용으로 금리 인하 폭에 영향을 줄 수 있었지만 가상자산 시장은 이에 대해 크게 반응하지 않았다.","3.63%","이더리움증감률","이더리움 증감률","","3.63","%","202501","M","증감률","N","N","Y","0","0","1","Y","N","N","","OUT_OF_KOSIS_SCOPE","MEASUREMENT_CORRECT","CONTEXT_RELATIVE","","","Codex_common_measurement_codebook_v1","1","Y","N","N"
"CG0749","A0045|이더리움현재값|3400|달러|202501|M|현재값","A0045","[주간코인시황] 트럼프 행정부 출범 앞두고 새해 기대감 여전","2025-01-04","비트코인은 전주 대비 1.31% 상승한 9만7000달러, 이더리움은 3.63% 상승한 3400달러 선에서 거래 중이다.","올해 첫째 주 가상자산 시장은 연말 약세를 뒤로하고 소폭 상승했다. | 비트코인은 전주 대비 1.31% 상승한 9만7000달러, 이더리움은 3.63% 상승한 3400달러 선에서 거래 중이다. | 미국의 신규 실업수당 청구 건수가 예상치 대비 낮은 21만1000건을 기록해 여전히 강한 고용으로 금리 인하 폭에 영향을 줄 수 있었지만 가상자산 시장은 이에 대해 크게 반응하지 않았다.","3400달러","이더리움현재값","이더리움 현재값","","3400","달러","202501","M","현재값","N","N","Y","0","0","1","Y","N","N","","OUT_OF_KOSIS_SCOPE","MEASUREMENT_CORRECT","CONTEXT_RELATIVE","","","Codex_common_measurement_codebook_v1","1","Y","N","N"
"CG0750","A0045|토큰버추얼프로토콜virtual가격변동률|50.71|%|202501|M|증감률","A0045","[주간코인시황] 트럼프 행정부 출범 앞두고 새해 기대감 여전","2025-01-04","대표적인 AI 에이전트 플랫폼 토큰 버추얼 프로토콜(VIRTUAL)이 50.71% 상승하며 시장을 주도했다. 또 다른 AI 에이전트 토큰인 Ai16Z는 137% 상승했다. 스텔라 루멘(XLM)과 페페(PEPE)도 각각 20.75%, 17.71% 상승했는데 대형 프로젝트 중에서는 에이다(ADA)가 11.79%, 솔라나(SOL)가 10.51%의 상승률을 기록하며 선전했다.","한 주간 가상자산시장에서는 인공지능(AI) 에이전트 분야가 강세를 보였다. | 대표적인 AI 에이전트 플랫폼 토큰 버추얼 프로토콜(VIRTUAL)이 50.71% 상승하며 시장을 주도했다. 또 다른 AI 에이전트 토큰인 Ai16Z는 137% 상승했다. 스텔라 루멘(XLM)과 페페(PEPE)도 각각 20.75%, 17.71% 상승했는데 대형 프로젝트 중에서는 에이다(ADA)가 11.79%, 솔라나(SOL)가 10.51%의 상승률을 기록하며 선전했다. | 최승호 쟁글 연구원은 “지난해 세 차례 금리 인하에도 미 국채 금리가 최근 상승하는 등 여전히 부담되는 금리 수준이기에 가상자산 투자에는 구조적으로 불리한 환경이다”라면서도 “새해를 맞아 투자자들의 심리가 어떻게 변화할지, 또 위험자산 투자를 위한 우호적 분위기가 조성될 수 있을지 지켜볼 필요가 있다”고 전망했다.","50.71%","토큰버추얼프로토콜virtual가격변동률","토큰 버추얼 프로토콜(VIRTUAL) 가격 변동률","버추얼 프로토콜","50.71","%","202501","M","증감률","N","N","N","0","0","1","Y","N","N","","OUT_OF_KOSIS_SCOPE","MEASUREMENT_CORRECT","CONTEXT_RELATIVE","","","Codex_common_measurement_codebook_v1","1","Y","N","N"
"CG0751","A0045|페페pepe가격변동률|17.71|%|202501|M|증감률","A0045","[주간코인시황] 트럼프 행정부 출범 앞두고 새해 기대감 여전","2025-01-04","대표적인 AI 에이전트 플랫폼 토큰 버추얼 프로토콜(VIRTUAL)이 50.71% 상승하며 시장을 주도했다. 또 다른 AI 에이전트 토큰인 Ai16Z는 137% 상승했다. 스텔라 루멘(XLM)과 페페(PEPE)도 각각 20.75%, 17.71% 상승했는데 대형 프로젝트 중에서는 에이다(ADA)가 11.79%, 솔라나(SOL)가 10.51%의 상승률을 기록하며 선전했다.","한 주간 가상자산시장에서는 인공지능(AI) 에이전트 분야가 강세를 보였다. | 대표적인 AI 에이전트 플랫폼 토큰 버추얼 프로토콜(VIRTUAL)이 50.71% 상승하며 시장을 주도했다. 또 다른 AI 에이전트 토큰인 Ai16Z는 137% 상승했다. 스텔라 루멘(XLM)과 페페(PEPE)도 각각 20.75%, 17.71% 상승했는데 대형 프로젝트 중에서는 에이다(ADA)가 11.79%, 솔라나(SOL)가 10.51%의 상승률을 기록하며 선전했다. | 최승호 쟁글 연구원은 “지난해 세 차례 금리 인하에도 미 국채 금리가 최근 상승하는 등 여전히 부담되는 금리 수준이기에 가상자산 투자에는 구조적으로 불리한 환경이다”라면서도 “새해를 맞아 투자자들의 심리가 어떻게 변화할지, 또 위험자산 투자를 위한 우호적 분위기가 조성될 수 있을지 지켜볼 필요가 있다”고 전망했다.","17.71%","페페pepe가격변동률","페페(PEPE) 가격 변동률","페페","17.71","%","202501","M","증감률","N","N","N","0","0","1","Y","N","N","","OUT_OF_KOSIS_SCOPE","MEASUREMENT_CORRECT","CONTEXT_RELATIVE","","","Codex_common_measurement_codebook_v1","1","Y","N","N"
"CG0752","A0046|sp500지수|5500|포인트|2025|Y|현재값","A0046","[美친 증시]③ “작년 많이 오른 종목은 급등락 주의... 기술주는 대형보다 중·소형주”","2025-01-04","미국 외엔 ‘부양책’ 중국 증시 기대 주요 증권사 리서치센터는 올해 S&P 500이 5500포인트를 지지하면서 최고 7100포인트까지 오를 수 있다고 전망했다.","◇ AI 소프트웨어株 주목… | 0 2024년은 서학개미, 특히 미국 증시 투자자에게 완벽한 한 해였다. 나스닥종합지수와 S&P500지수의 연간 상승률은 30% 안팎을 기록했다. 반면에 코스피지수와 코스닥지수는 연초보다 각각 9.9%, 21.7% 하락한 채 장을 마쳤다. 요즘 주식 투자하는 개인 열에 아홉은 같은 질문을 한다. “2025년에도 미국 증시는 고공 행진을 이어갈까?” 낙관론이 지배적이지만, 스멀스멀 비관론도 나온다. 강세장과 약세장을 전망하는 양 측의 의견을 들어봤다. [편집자주] 2025년에도 미국 증시는 여전히 매력적인 투자처로 주목받을 전망이다. 다만 전문가들은 투자자들의 기대가 커 미국 증시가 부진할 가능성을 충분히 대비하지 않고 있다는 점과 물가상승률과 금리·환율 변동성이 커지는 상황에는 주의해야 한다고 입을 모았다. 조선비즈가 주요 증권사 리서치센터장을 대상으로 설문조사한 결과, 전문가들은 미국 대형주 중심의 스탠더드앤드푸어스(S&P) 500이 5500~7100포인트에서 움직일 것으로 예상했다. 조선비즈는 미래에셋·NH투자·삼성·KB·신한투자·하나 등 6개 증권사 리서치센터장에게 올해 미국 증시 전망에 관해 물었다. 이들 센터장은 그간 우려에도 미국 경제가 너무 뜨겁지도 차갑지도 않은 ‘골디락스(Goldilocks)’ 국면에 진입했다고 봤다. 낮은 금리 환경과 견고한 기업 실적 성장이 미국 주식시장에 우호적으로 작용한다는 분석이다. 김동원 KB증권 리서치본부장은 “미국의 강한 경제 성장세를 바탕으로 기업의 이익 성장 기대가 커지면서 주가 상승을 견인할 전망”이라며 “미국 가계의 탄탄한 재정 여건에 소비가 지속되고, 선거 불확실성 해소와 트럼프 정부의 친기업 정책 기대로 투자가 확대될 것으로 예상된다”고 내다봤다. 다만 전방위적인 관세 인상 예고, 정책 급변화 위험성 등 ‘트럼프 2.0′ 시대에 따른 불확실성이 주식시장의 리스크로 작용할 수 있다는 우려도 나왔다. 박희찬 미래에셋증권 리서치센터장은 “2024년 과도하게 주가가 오른 종목을 중심으로 주가가 급등락할 가능성에 유의하고, 기대 수익률을 낮게 잡아야 한다”고 했다. ◇ 트럼프 2.0 정책과 연준 금리 인하가 변수 올해 미국 증시의 기회 요인과 리스크 요인은 무엇일까. 윤석모 삼성증권 센터장은 “글로벌 불확실성이 가중되는 상황에서 미국 증시가 상대적으로 안정적인 투자처로 꼽힌다”며 “트럼프 행정부의 ‘미국 우선주의’ 기조는 미국 증시가 나홀로 강세를 보이는 현상을 심화시킬 전망”이라고 설명했다. 그는 “보호무역주의가 달러 강세를 자극하면 다른 국가 증시와 비교해 미국 증시의 상대적인 우위 현상을 지속시킬 것”이라고 덧붙였다. 윤창용 신한투자증권 리서치센터장은 트럼프 대통령의 통상·산업정책이 미 증시에 긍정적인 영향을 미칠 수 있다고 봤다. 트럼프 행정부는 ▲보편적 관세 부과 ▲반도체과학법과 인플레이션 감축법 조정 ▲화석에너지 장려·재생에너지 억제와 같은 정책을 예고했다. 또 기준금리 인하 폭과 시기를 비롯한 미국 연방준비제도(연준·Fed) 통화 완화 정책 강도를 지켜봐야 한다고 했다. 반면 무역 갈등과 통화 정책의 불확실성은 리스크 요인으로 꼽힌다. 새해 상반기는 경기·기업 실적·금리 인하와 관련된 리스크가 크지 않을 것으로 보이지만, 하반기로 갈수록 관세 인상으로 인한 물가 상승·금리 인하 ‘노이즈(Noise·소음)’ 위험이 커질 가능성이 크다. 올해 상반기 있을 부채한도 협상도 주요 변수다. 부채한도는 미국 정부가 차입할 수 있는 돈의 규모를 제한하기 위해 의회가 설정한 규모다. 이 과정이 유동성 확장 효과를 만들 것으로 예상되는데, 부채한도 협상이 마무리되고 유동성 확장 효과가 약","5500포인트","sp500지수","S&P 500 지수","","5500","포인트","2025","Y","현재값","Y","N","N","1","0","0","N","N","N","","FORECAST_OR_TARGET","VALUE_UNIT_NOT_GROUNDED_IN_MEASUREMENT_TEXT","CLAIM_RELATIVE","","","Codex_common_measurement_codebook_v1","1","N","N","N"
"CG0753","A0046|sp500지수|6500~7100|포인트|2025|Y|현재값","A0046","[美친 증시]③ “작년 많이 오른 종목은 급등락 주의... 기술주는 대형보다 중·소형주”","2025-01-04","증권사들이 제시한 S&P 500의 최고 수준은 6500~7100포인트로 각각 달랐지만, 역대 최고치를 다시 경신할 것이라는 데는 이견이 없었다.","미국 외엔 ‘부양책’ 중국 증시 기대 주요 증권사 리서치센터는 올해 S&P 500이 5500포인트를 지지하면서 최고 7100포인트까지 오를 수 있다고 전망했다. | 0 2024년은 서학개미, 특히 미국 증시 투자자에게 완벽한 한 해였다. 나스닥종합지수와 S&P500지수의 연간 상승률은 30% 안팎을 기록했다. 반면에 코스피지수와 코스닥지수는 연초보다 각각 9.9%, 21.7% 하락한 채 장을 마쳤다. 요즘 주식 투자하는 개인 열에 아홉은 같은 질문을 한다. “2025년에도 미국 증시는 고공 행진을 이어갈까?” 낙관론이 지배적이지만, 스멀스멀 비관론도 나온다. 강세장과 약세장을 전망하는 양 측의 의견을 들어봤다. [편집자주] 2025년에도 미국 증시는 여전히 매력적인 투자처로 주목받을 전망이다. 다만 전문가들은 투자자들의 기대가 커 미국 증시가 부진할 가능성을 충분히 대비하지 않고 있다는 점과 물가상승률과 금리·환율 변동성이 커지는 상황에는 주의해야 한다고 입을 모았다. 조선비즈가 주요 증권사 리서치센터장을 대상으로 설문조사한 결과, 전문가들은 미국 대형주 중심의 스탠더드앤드푸어스(S&P) 500이 5500~7100포인트에서 움직일 것으로 예상했다. 조선비즈는 미래에셋·NH투자·삼성·KB·신한투자·하나 등 6개 증권사 리서치센터장에게 올해 미국 증시 전망에 관해 물었다. 이들 센터장은 그간 우려에도 미국 경제가 너무 뜨겁지도 차갑지도 않은 ‘골디락스(Goldilocks)’ 국면에 진입했다고 봤다. 낮은 금리 환경과 견고한 기업 실적 성장이 미국 주식시장에 우호적으로 작용한다는 분석이다. 김동원 KB증권 리서치본부장은 “미국의 강한 경제 성장세를 바탕으로 기업의 이익 성장 기대가 커지면서 주가 상승을 견인할 전망”이라며 “미국 가계의 탄탄한 재정 여건에 소비가 지속되고, 선거 불확실성 해소와 트럼프 정부의 친기업 정책 기대로 투자가 확대될 것으로 예상된다”고 내다봤다. 다만 전방위적인 관세 인상 예고, 정책 급변화 위험성 등 ‘트럼프 2.0′ 시대에 따른 불확실성이 주식시장의 리스크로 작용할 수 있다는 우려도 나왔다. 박희찬 미래에셋증권 리서치센터장은 “2024년 과도하게 주가가 오른 종목을 중심으로 주가가 급등락할 가능성에 유의하고, 기대 수익률을 낮게 잡아야 한다”고 했다. ◇ 트럼프 2.0 정책과 연준 금리 인하가 변수 올해 미국 증시의 기회 요인과 리스크 요인은 무엇일까. 윤석모 삼성증권 센터장은 “글로벌 불확실성이 가중되는 상황에서 미국 증시가 상대적으로 안정적인 투자처로 꼽힌다”며 “트럼프 행정부의 ‘미국 우선주의’ 기조는 미국 증시가 나홀로 강세를 보이는 현상을 심화시킬 전망”이라고 설명했다. 그는 “보호무역주의가 달러 강세를 자극하면 다른 국가 증시와 비교해 미국 증시의 상대적인 우위 현상을 지속시킬 것”이라고 덧붙였다. 윤창용 신한투자증권 리서치센터장은 트럼프 대통령의 통상·산업정책이 미 증시에 긍정적인 영향을 미칠 수 있다고 봤다. 트럼프 행정부는 ▲보편적 관세 부과 ▲반도체과학법과 인플레이션 감축법 조정 ▲화석에너지 장려·재생에너지 억제와 같은 정책을 예고했다. 또 기준금리 인하 폭과 시기를 비롯한 미국 연방준비제도(연준·Fed) 통화 완화 정책 강도를 지켜봐야 한다고 했다. 반면 무역 갈등과 통화 정책의 불확실성은 리스크 요인으로 꼽힌다. 새해 상반기는 경기·기업 실적·금리 인하와 관련된 리스크가 크지 않을 것으로 보이지만, 하반기로 갈수록 관세 인상으로 인한 물가 상승·금리 인하 ‘노이즈(Noise·소음)’ 위험이 커질 가능성이 크다. 올해 상반기 있을 부채한도 협상도 주요 변수다. 부채한도는 미국 정부가 차입할 수 있는 돈의 규모를 제한하기 ","6500~7100포인트","sp500지수","S&P 500 지수","","6500~7100","포인트","2025","Y","현재값","N","N","N","1","0","0","N","N","N","","OUT_OF_KOSIS_SCOPE","VALUE_UNIT_NOT_GROUNDED_IN_MEASUREMENT_TEXT","CONTEXT_EXPLICIT","","","Codex_common_measurement_codebook_v1","1","N","N","N"
