claim_id,claim_measurement_id,article_id,title,date,url,claim_text,prev_sentence,next_sentence,claim_domain_scope,is_recurring_series,metric_domain,indicator,keywords,region,age_group,gender,industry_or_item,population_etc,origin_country,destination_country,period,period_end,prd_se,time_resolution_status,measurement_text,measurement_usage,measurement_source,measurement_indicator,measurement_item,measurement_period,measurement_prd_se,measurement_binding_source,measurement_role,value,value_min,value_max,value_approximate,unit,value_type,direction,change_base,evidence_text,extraction_confidence,needs_review,review_reason,measurement_repaired,measurement_fallback_count,measurement_binding_fallback_count,extraction_model,prompt_version,extracted_at,claim_indicator,claim_industry_or_item,claim_period,claim_prd_se,raw_measurement_period,period_alignment_status,raw_unit,canonical_unit,unit_dimension,semantic_type,entity_type,comparison_period,mapping_eligible,in_ready,mapping_exclusion_code,mapping_exclusion_reason,mapping_gate,mapping_gate_reason,enrichment_actions,item_ungrounded,dropped_item,period_span_start,period_span_end,period_aggregation,scope_gate_code,scope_gate_reason,scope_gate_severity,scope_gate_blocked,mapping_type,obj_target_terms,retrieval_fallback_code,retrieval_fallback_reason,indicator_fallback_source,unit_dimension_hypotheses,derived_computation_required,verification_review_required,verification_review_reason,allowed_mapping_types
A0032-SPE5B9DB1B51,A0032-SPE5B9DB1B51-m1,A0032,수의직 7급→6급 높여도… “공무원 안 하죠”,2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/TAEI2K7JCBBI5FCC7FT5WEJMRE,전남도는 지난해 ‘6급’ 수의직을 6명 뽑겠다고 발표했다.,-,기존엔 7급으로 선발하던 자리다.,국내공식통계,N,고용,수의직 채용 인원,"수의직, 6급, 전남도, 채용, 공무원",전남도,,,,-,-,-,2024,-,Y,확정,6명,KOSIS_VALUE,hcx,수의직 채용 인원,-,2024,Y,hcx,현재값,6,-,-,N,명,수준값,-,전년,전남도는 지난해 '6급' 수의직을 6명 뽑겠다고 발표했다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,수의직 채용 인원,,2024,Y,2024,RELATIVE_YEAR_FROM_ARTICLE_DATE,명,명,person_count,count,unspecified,,N,N,PLAN_VALUE,계획 표현(겠다고) — 아직 실현되지 않은 값은 실적통계와 대조할 수 없음,REJECT,PLAN_VALUE,,N,,,,,PLAN_VALUE,계획 표현(겠다고) — 아직 실현되지 않은 값은 실적통계와 대조할 수 없음,REJECT,Y,direct,,,,,person_count,N,N,,
A0032-SPA62C8D031D,A0032-SPA62C8D031D-m1,A0032,수의직 7급→6급 높여도… “공무원 안 하죠”,2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/TAEI2K7JCBBI5FCC7FT5WEJMRE,수의직 7급으로 들어와 6급이 되기까지 통상 10년씩 걸린다.,기존엔 7급으로 선발하던 자리다.,전남도가 6급으로 뽑는다는 건 승진 기한을 10년 줄여준 셈이다.,국내공식통계,N,고용,수의직 승진 기간,"수의직, 7급, 6급, 승진, 공무원",-,,,,-,-,-,,-,,확정,통상 10년씩 걸린다.,CONTEXT,hcx,수의직 승진 기간,-,-,-,hcx,참고값,10,-,-,N,년,수준값,-,,수의직 7급으로 들어와 6급이 되기까지 통상 10년씩 걸린다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,수의직 승진 기간,,,,,,년,년,duration,condition,unspecified,,N,N,NOT_KOSIS_VALUE,measurement_usage=CONTEXT,REJECT,NOT_KOSIS_VALUE,,N,,,,,,,,N,direct,,,,,duration,N,N,,
A0032-SPC170C854C3,A0032-SPC170C854C3-m1,A0032,수의직 7급→6급 높여도… “공무원 안 하죠”,2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/TAEI2K7JCBBI5FCC7FT5WEJMRE,전남도가 6급으로 뽑는다는 건 승진 기한을 10년 줄여준 셈이다.,수의직 7급으로 들어와 6급이 되기까지 통상 10년씩 걸린다.,그런데 최종 합격자 1명뿐이었다.,국내공식통계,N,고용,수의직 승진 기간,"수의직, 7급, 6급, 승진 기한, 전남도",-,,,,-,-,-,,-,,확정,통상 10년씩 걸린다.,CONTEXT,hcx,수의직 승진 기간,-,-,-,hcx,참고값,10,-,-,N,년,수준값,-,,수의직 7급으로 들어와 6급이 되기까지 통상 10년씩 걸린다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,수의직 승진 기간,,,,,,년,년,duration,condition,unspecified,,N,N,NOT_KOSIS_VALUE,measurement_usage=CONTEXT,REJECT,NOT_KOSIS_VALUE,,N,,,,,,,,N,direct,,,,,duration,N,N,,
A0032-SP20DAAC123D,A0032-SP20DAAC123D-m1,A0032,수의직 7급→6급 높여도… “공무원 안 하죠”,2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/TAEI2K7JCBBI5FCC7FT5WEJMRE,지난해 9월엔 전국 지자체 중 최초로 수의직을 6급으로 선발한 강원도도 총 18명을 뽑겠다고 했다가 15명만 충원하기도 했다.,"가축방역관은 축산 농가에서 키우는 소, 돼지, 닭들이 전염병에 걸리지 않도록 예방하고, 전염병이 발생하면 대응하는 업무를 맡는다.",가축방역관으로 일할 수의사 지원자를 찾기 어렵자 수의직이 아닌 축산직이나 농업직이 업무를 대체하기도 한다.,국내공식통계,N,고용,수의직 공무원 선발 목표 인원,"수의직, 공무원, 선발 인원",강원도,,,,-,-,-,202409,-,M,확정,18명,KOSIS_VALUE,hcx,수의직 공무원 선발 목표 인원,-,2024-09,M,hcx,목표값,18,-,-,N,명,수준값,-,특정시점,지난해 9월엔 전국 지자체 중 최초로 수의직을 6급으로 선발한 강원도도 총 18명을 뽑겠다고 했다가 15명만 충원하기도 했다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,수의직 공무원 선발 인원,,2024-09,M,2024-09,,명,명,person_count,count,unspecified,,N,N,TARGET_VALUE_NOT_OBSERVED,measurement_role=목표값,REJECT,TARGET_VALUE_NOT_OBSERVED,,N,,,,,PLAN_VALUE,계획 표현(겠다고) — 아직 실현되지 않은 값은 실적통계와 대조할 수 없음,REJECT,Y,direct,,,,,person_count,N,N,,
A0032-SP20DAAC123D,A0032-SP20DAAC123D-m2,A0032,수의직 7급→6급 높여도… “공무원 안 하죠”,2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/TAEI2K7JCBBI5FCC7FT5WEJMRE,지난해 9월엔 전국 지자체 중 최초로 수의직을 6급으로 선발한 강원도도 총 18명을 뽑겠다고 했다가 15명만 충원하기도 했다.,"가축방역관은 축산 농가에서 키우는 소, 돼지, 닭들이 전염병에 걸리지 않도록 예방하고, 전염병이 발생하면 대응하는 업무를 맡는다.",가축방역관으로 일할 수의사 지원자를 찾기 어렵자 수의직이 아닌 축산직이나 농업직이 업무를 대체하기도 한다.,국내공식통계,N,고용,수의직 공무원 선발 인원,"수의직, 공무원, 선발 인원",강원도,,,,-,-,-,202409,-,M,확정,15명,KOSIS_VALUE,hcx,수의직 공무원 선발 인원,-,2024-09,M,hcx,현재값,15,-,-,N,명,수준값,-,특정시점,지난해 9월엔 전국 지자체 중 최초로 수의직을 6급으로 선발한 강원도도 총 18명을 뽑겠다고 했다가 15명만 충원하기도 했다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,수의직 공무원 선발 인원,,2024-09,M,2024-09,,명,명,person_count,count,unspecified,,N,N,PLAN_VALUE,계획 표현(겠다고) — 아직 실현되지 않은 값은 실적통계와 대조할 수 없음,REJECT,PLAN_VALUE,,N,,,,,PLAN_VALUE,계획 표현(겠다고) — 아직 실현되지 않은 값은 실적통계와 대조할 수 없음,REJECT,Y,direct,,,,,person_count,N,N,,
A0032-SP3AB46EE845,A0032-SP3AB46EE845-m1,A0032,수의직 7급→6급 높여도… “공무원 안 하죠”,2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/TAEI2K7JCBBI5FCC7FT5WEJMRE,"지난해 9월 전국 가축방역관 정원은 1061명으로, 두 달 전 정원(1214명)보다 100명 넘게 줄어들었다.",가축방역관으로 일할 수의사 지원자를 찾기 어렵자 수의직이 아닌 축산직이나 농업직이 업무를 대체하기도 한다.,농식품부 관계자는 “지역에 가보면 축산직이 담당 팀장으로 있는 경우가 부지기수”라고 했다.,국내공식통계,N,보건·복지,가축방역관 정원,"가축방역관, 정원, 수의사, 축산직, 농업직",-,,,,-,-,-,202409,-,M,확정,1061명,KOSIS_VALUE,hcx,가축방역관 정원,-,2024-09,M,hcx,현재값,1061,-,-,N,명,수준값,-,전월,"지난해 9월 전국 가축방역관 정원은 1061명으로, 두 달 전 정원(1214명)보다 100명 넘게 줄어들었다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,가축방역관 정원,,2024-09,M,2024-09,RELATIVE_YEAR_MONTH_FROM_ARTICLE_DATE,명,명,person_count,count,unspecified,,N,N,POLICY_PARAMETER,제도 규정값(정원)은 통계 수치가 아님,REJECT,POLICY_PARAMETER,,N,,,,,POLICY_PARAMETER,제도 규정값(정원)은 통계 수치가 아님,REJECT,Y,direct,,,,,person_count,N,N,,
A0032-SP3AB46EE845,A0032-SP3AB46EE845-m2,A0032,수의직 7급→6급 높여도… “공무원 안 하죠”,2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/TAEI2K7JCBBI5FCC7FT5WEJMRE,"지난해 9월 전국 가축방역관 정원은 1061명으로, 두 달 전 정원(1214명)보다 100명 넘게 줄어들었다.",가축방역관으로 일할 수의사 지원자를 찾기 어렵자 수의직이 아닌 축산직이나 농업직이 업무를 대체하기도 한다.,농식품부 관계자는 “지역에 가보면 축산직이 담당 팀장으로 있는 경우가 부지기수”라고 했다.,국내공식통계,N,보건·복지,가축방역관 정원,"가축방역관, 정원, 수의사, 축산직, 농업직",-,,,,-,-,-,202409,-,M,확정,1214명,KOSIS_VALUE,hcx,가축방역관 정원,-,2024-07,M,hcx,이전값,1214,-,-,N,명,수준값,-,전월,"지난해 9월 전국 가축방역관 정원은 1061명으로, 두 달 전 정원(1214명)보다 100명 넘게 줄어들었다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,가축방역관 정원,,2024-09,M,2024-07,RELATIVE_YEAR_MONTH_FROM_ARTICLE_DATE,명,명,person_count,count,unspecified,,N,N,POLICY_PARAMETER,제도 규정값(정원)은 통계 수치가 아님,REJECT,POLICY_PARAMETER,,N,,,,,POLICY_PARAMETER,제도 규정값(정원)은 통계 수치가 아님,REJECT,Y,direct,,,,,person_count,N,N,,
A0032-SP3AB46EE845,A0032-SP3AB46EE845-m3,A0032,수의직 7급→6급 높여도… “공무원 안 하죠”,2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/TAEI2K7JCBBI5FCC7FT5WEJMRE,"지난해 9월 전국 가축방역관 정원은 1061명으로, 두 달 전 정원(1214명)보다 100명 넘게 줄어들었다.",가축방역관으로 일할 수의사 지원자를 찾기 어렵자 수의직이 아닌 축산직이나 농업직이 업무를 대체하기도 한다.,농식품부 관계자는 “지역에 가보면 축산직이 담당 팀장으로 있는 경우가 부지기수”라고 했다.,국내공식통계,N,보건·복지,가축방역관 정원 감소폭,"가축방역관, 정원, 수의사, 축산직, 농업직",-,,,,-,-,-,202409,-,M,확정,100명,KOSIS_VALUE,hcx,가축방역관 정원 감소폭,-,2024-09,M,hcx,증감값,100,-,-,N,명,증감량,감소,전월,"지난해 9월 전국 가축방역관 정원은 1061명으로, 두 달 전 정원(1214명)보다 100명 넘게 줄어들었다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,가축방역관 정원,,2024-09,M,2024-09,ABSOLUTE_CHANGE_FROM_TEXT,명,명,person_count,absolute_change,unspecified,202408,N,N,POLICY_PARAMETER,제도 규정값(정원)은 통계 수치가 아님,REJECT,POLICY_PARAMETER,,N,,,,,POLICY_PARAMETER,제도 규정값(정원)은 통계 수치가 아님,REJECT,Y,direct,,,,,person_count,N,N,,
A0034-SP03A48FFC49,A0034-SP03A48FFC49-m1,A0034,미니소·Chagee·BYD… 중국 브랜드가 몰려온다,2025-01-03,https://www.chosun.com/economy/industry-company/2025/01/03/2LUZ5YGYRFBA5OVQH3TKOZWVC4,BYD는 작년에 2023년 대비 41.3% 증가한 427만대의 차량을 판매했다.,"2020년 뉴욕 증시에 상장한 미니소는 디즈니, 산리오, 포켓몬 등 100개가 넘는 글로벌 콘텐츠와 IP 계약을 체결하고 협업 상품을 내놓고 있다.",순수 전기차는 176만대에 달한다.,개별기업,N,생산·산업,차량판매량 증가율,"BYD, 차량, 판매량, 증가, 전기차",-,,,,-,-,-,2024,-,Y,확정,41.3%,KOSIS_VALUE,hcx,차량판매량 증가율,,2023,Y,hcx,증감률,41.3,-,-,N,%,증감률,증가,전년,BYD는 작년에 2023년 대비 41.3% 증가한 427만대의 차량을 판매했다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,차량판매량,전기차,2024,Y,2023,RELATIVE_YEAR_FROM_ARTICLE_DATE|CHANGE_RATE_FROM_TEXT,%,%,rate,rate_change,vehicle,2023,N,N,OUT_OF_KOSIS_SCOPE,claim_domain_scope=개별기업,REJECT,OUT_OF_KOSIS_SCOPE,,Y,전기차,,,,DECLARED_SINGLE_COMPANY,claim_domain_scope=개별기업: 개별기업 수치는 KOSIS 산업 집계와 다름,REJECT,Y,direct,,,,,rate,N,N,,
A0034-SP03A48FFC49,A0034-SP03A48FFC49-m2,A0034,미니소·Chagee·BYD… 중국 브랜드가 몰려온다,2025-01-03,https://www.chosun.com/economy/industry-company/2025/01/03/2LUZ5YGYRFBA5OVQH3TKOZWVC4,BYD는 작년에 2023년 대비 41.3% 증가한 427만대의 차량을 판매했다.,"2020년 뉴욕 증시에 상장한 미니소는 디즈니, 산리오, 포켓몬 등 100개가 넘는 글로벌 콘텐츠와 IP 계약을 체결하고 협업 상품을 내놓고 있다.",순수 전기차는 176만대에 달한다.,개별기업,N,생산·산업,차량판매량,"BYD, 차량, 판매량, 증가, 전기차",-,,,,-,-,-,2024,-,Y,확정,427만대,KOSIS_VALUE,hcx,차량판매량,,2023,Y,hcx,현재값,4270000,-,-,N,대,수준값,증가,전년,BYD는 작년에 2023년 대비 41.3% 증가한 427만대의 차량을 판매했다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,차량판매량,전기차,2024,Y,2023,RELATIVE_YEAR_FROM_ARTICLE_DATE,대,대,count,count,vehicle,,N,N,OUT_OF_KOSIS_SCOPE,claim_domain_scope=개별기업,REJECT,OUT_OF_KOSIS_SCOPE,,Y,전기차,,,,DECLARED_SINGLE_COMPANY,claim_domain_scope=개별기업: 개별기업 수치는 KOSIS 산업 집계와 다름,REJECT,Y,direct,,,,,count,N,N,,
A0034-SP38BD9BEE74,A0034-SP38BD9BEE74-m1,A0034,미니소·Chagee·BYD… 중국 브랜드가 몰려온다,2025-01-03,https://www.chosun.com/economy/industry-company/2025/01/03/2LUZ5YGYRFBA5OVQH3TKOZWVC4,순수 전기차는 176만대에 달한다.,BYD는 작년에 2023년 대비 41.3% 증가한 427만대의 차량을 판매했다.,세계 전기차 판매 1위 테슬라를 바짝 추격하는 수준까지 성장했다.,개별기업,N,생산·산업,전기차 판매 대수,"BYD, 전기차, 판매 대수",-,,,전기차,-,-,-,2024,-,Y,확정,176만대,KOSIS_VALUE,hcx,전기차 판매 대수,전기차,2024,Y,hcx,현재값,1760000,-,-,N,대,수준값,-,전년,순수 전기차는 176만대에 달한다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,전기차 판매 대수,전기차,2024,Y,2024,,대,대,count,count,item,,N,N,OUT_OF_KOSIS_SCOPE,claim_domain_scope=개별기업,REJECT,OUT_OF_KOSIS_SCOPE,,N,,,,,DECLARED_SINGLE_COMPANY,claim_domain_scope=개별기업: 개별기업 수치는 KOSIS 산업 집계와 다름,REJECT,Y,direct,,,,,count,N,N,,
A0039-SPF8C1E9C9DE,A0039-SPF8C1E9C9DE-m1,A0039,"제주항공 ""6일부터 국내˙국제선 총 1116편 감편""",2025-01-03,https://www.chosun.com/economy/industry-company/2025/01/03/TIR5LLAP7BH7HGYHI36YSHMYBQ,제주항공이 전남 무안공항 여객기 참사의 후속조치로 국내·국제선 총 1116편을 우선 감편한다고 3일 밝혔다.,-,회사 측은 “운항 안정성과 정시성을 강화하기 위한 조치”라고 설명했다.,개별기업,N,소매·소비,항공편 수,제주항공; 국내; 국제선; 감편,-,,,항공,-,-,-,,-,,확정,총 1116편,KOSIS_VALUE,hcx,항공편 수,항공,-,-,hcx,현재값,1116,-,-,N,편,수준값,-,전년동기,제주항공이 전남 무안공항 여객기 참사의 후속조치로 국내·국제선 총 1116편을 우선 감편한다고 3일 밝혔다.,high,Y,measurement_period_ungrounded:1,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,,항공,202501,M,,,편,편,unknown,level,item,,N,N,OUT_OF_KOSIS_SCOPE,claim_domain_scope=개별기업,REJECT,OUT_OF_KOSIS_SCOPE,,N,,,,,DECLARED_SINGLE_COMPANY,claim_domain_scope=개별기업: 개별기업 수치는 KOSIS 산업 집계와 다름,REJECT,Y,direct,,,,,,N,N,,
A0039-SP3F8D689FFE,-,A0039,"제주항공 ""6일부터 국내˙국제선 총 1116편 감편""",2025-01-03,https://www.chosun.com/economy/industry-company/2025/01/03/TIR5LLAP7BH7HGYHI36YSHMYBQ,감편은 이달 6일부터 3월29일까지 이뤄진다.,업계에선 사고 이후 제주항공에 대한 예약 취소가 이어진 것도 영향을 미쳤을 것으로 보고있다.,"국내선은 김포-제주, 부산-제주, 청주-제주, 무안-제주 등 4개 노선으로 총 838편이다.",개별기업,N,소매·소비,,"제주항공, 국내선, 국제선, 감편",-,,,,-,-,-,,2025-03-29,,확정,-,-,-,-,-,-,-,-,,-,-,-,-,,,-,,제주항공이 전남 무안공항 여객기 참사의 후속조치로 국내·국제선 총 1116편을 우선 감편한다고 3일 밝혔다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,항공편 감편,항공,202501~202503,M,,,,,unknown,level,unspecified,,N,N,DECLARED_SINGLE_COMPANY,claim_domain_scope=개별기업: 개별기업 수치는 KOSIS 산업 집계와 다름,REJECT,DECLARED_SINGLE_COMPANY,,N,,,,,DECLARED_SINGLE_COMPANY,claim_domain_scope=개별기업: 개별기업 수치는 KOSIS 산업 집계와 다름,REJECT,Y,direct,,,,,,N,N,,
A0039-SP22A8029097,A0039-SP22A8029097-m1,A0039,"제주항공 ""6일부터 국내˙국제선 총 1116편 감편""",2025-01-03,https://www.chosun.com/economy/industry-company/2025/01/03/TIR5LLAP7BH7HGYHI36YSHMYBQ,"국내선은 김포-제주, 부산-제주, 청주-제주, 무안-제주 등 4개 노선으로 총 838편이다.",감편은 이달 6일부터 3월29일까지 이뤄진다.,"국제선은 무안에서 나가사키, 방콕, 코타키나발루, 타이베이, 장자제를 각각 오가는 5개 노선, 278편이 대상이다.",개별기업,N,소매·소비,국내선 노선 수,"제주항공, 국내선, 국제선, 감편",-,,,"김포-제주, 부산-제주, 청주-제주, 무안-제주",-,-,-,,2025-03-29,,확정,4개,KOSIS_VALUE,hcx,국내선 노선 수,"김포-제주, 부산-제주, 청주-제주, 무안-제주",-,-,hcx,현재값,4,-,-,N,개,수준값,-,,"[검증 대상 문장] 국내선은 김포-제주, 부산-제주, 청주-제주, 무안-제주 등 4개 노선으로 총 838편이다.",high,Y,measurement_period_ungrounded:2,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,노선 편수,항공,202501~202503,M,,,개,개,count,count,item,,N,N,OUT_OF_KOSIS_SCOPE,claim_domain_scope=개별기업,REJECT,OUT_OF_KOSIS_SCOPE,,N,,,,,DECLARED_SINGLE_COMPANY,claim_domain_scope=개별기업: 개별기업 수치는 KOSIS 산업 집계와 다름,REJECT,Y,direct,,,,,count,N,N,,
A0039-SP22A8029097,A0039-SP22A8029097-m2,A0039,"제주항공 ""6일부터 국내˙국제선 총 1116편 감편""",2025-01-03,https://www.chosun.com/economy/industry-company/2025/01/03/TIR5LLAP7BH7HGYHI36YSHMYBQ,"국내선은 김포-제주, 부산-제주, 청주-제주, 무안-제주 등 4개 노선으로 총 838편이다.",감편은 이달 6일부터 3월29일까지 이뤄진다.,"국제선은 무안에서 나가사키, 방콕, 코타키나발루, 타이베이, 장자제를 각각 오가는 5개 노선, 278편이 대상이다.",개별기업,N,소매·소비,국내선 감편 편수,"제주항공, 국내선, 국제선, 감편",-,,,,-,-,-,,2025-03-29,,확정,838편,KOSIS_VALUE,hcx,국내선 감편 편수,,-,-,hcx,현재값,838,-,-,N,편,수준값,-,,"[검증 대상 문장] 국내선은 김포-제주, 부산-제주, 청주-제주, 무안-제주 등 4개 노선으로 총 838편이다.",high,Y,measurement_period_ungrounded:2,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,노선 편수,항공,202501~202503,M,,,편,편,unknown,level,unspecified,,N,N,OUT_OF_KOSIS_SCOPE,claim_domain_scope=개별기업,REJECT,OUT_OF_KOSIS_SCOPE,,Y,항공,,,,DECLARED_SINGLE_COMPANY,claim_domain_scope=개별기업: 개별기업 수치는 KOSIS 산업 집계와 다름,REJECT,Y,direct,,,,,,N,N,,
A0039-SP7433CFDF13,A0039-SP7433CFDF13-m1,A0039,"제주항공 ""6일부터 국내˙국제선 총 1116편 감편""",2025-01-03,https://www.chosun.com/economy/industry-company/2025/01/03/TIR5LLAP7BH7HGYHI36YSHMYBQ,"국제선은 무안에서 나가사키, 방콕, 코타키나발루, 타이베이, 장자제를 각각 오가는 5개 노선, 278편이 대상이다.","국내선은 김포-제주, 부산-제주, 청주-제주, 무안-제주 등 4개 노선으로 총 838편이다.",제주항공은 “비운항이 결정된 항공편은 당사 인접편으로 변경 혹은 환불 조치를 하겠다”면서 “추가 비운항 노선도 확정되는대로 안내하겠다”고 밝혔다.,개별기업,N,무역,노선 수,"제주항공, 국제선, 감편, 무안, 나가사키, 방콕, 코타키나발루, 타이베이, 장자제",-,,,,-,-,-,,-,,확정,5개,KOSIS_VALUE,hcx,노선 수,,-,-,hcx,현재값,5,-,-,N,개,수준값,-,,[검증 대상 문장],high,Y,measurement_period_ungrounded:1,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,,항공,202501,M,,,개,개,count,count,unspecified,,N,N,OUT_OF_KOSIS_SCOPE,claim_domain_scope=개별기업,REJECT,OUT_OF_KOSIS_SCOPE,,Y,항공,,,,DECLARED_SINGLE_COMPANY,claim_domain_scope=개별기업: 개별기업 수치는 KOSIS 산업 집계와 다름,REJECT,Y,direct,,,,,count,N,N,,
A0039-SP2F6321E762,A0039-SP2F6321E762-m1,A0039,"제주항공 ""6일부터 국내˙국제선 총 1116편 감편""",2025-01-03,https://www.chosun.com/economy/industry-company/2025/01/03/TIR5LLAP7BH7HGYHI36YSHMYBQ,제주항공은 추가적인 노선 감편을 포함해 총 1900편의 운항량을 감축하겠다는 계획이다.,제주항공은 “비운항이 결정된 항공편은 당사 인접편으로 변경 혹은 환불 조치를 하겠다”면서 “추가 비운항 노선도 확정되는대로 안내하겠다”고 밝혔다.,"운항 빈도가 높은 국내선을 비롯해 일본, 동남아 등의 노선이 감편 대상이다.",개별기업,N,소매·소비,운항량,"제주항공, 국내선, 국제선, 감편",-,,,항공,-,-,-,,-,,모호,총 1900편의 운항량을 감축,KOSIS_VALUE,hcx,운항량,항공,-,-,hcx,목표값,1900,-,-,N,편,수준값,-,,제주항공은 추가적인 노선 감편을 포함해 총 1900편의 운항량을 감축하겠다는 계획이다.,mid,Y,운항량 감축 계획의 구체적인 기간 및 세부 내용이 부족하여 추가 확인 필요.,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,운항량 감축 계획,항공,,,,,편,편,unknown,level,item,,N,N,OUT_OF_KOSIS_SCOPE,claim_domain_scope=개별기업,REJECT,OUT_OF_KOSIS_SCOPE,,N,,,,,DECLARED_SINGLE_COMPANY,claim_domain_scope=개별기업: 개별기업 수치는 KOSIS 산업 집계와 다름,REJECT,Y,direct,,,,,,N,N,,
A0040-SP207511C322,A0040-SP207511C322-m1,A0040,의협회장 선거 김택우·주수호 맞대결로… 7∼8일 결선 투표,2025-01-04,https://www.chosun.com/national/welfare-medical/2025/01/04/UOLNU2ZU5NFN7BISC4S5HT7YPY,대한의사협회(의협) 신임 회장을 뽑는 투표에서 김택우 전국시도의사협의회장과 주수호 전 의협 회장이 각각 1위와 2위를 차지했다.,-,이에 따라 두 후보는 오는 7∼8일 이틀간 결선에 진출하게 됐다.,여론조사·설문,N,기타,회장 선출 결과 순위,"대한의사협회, 신임 회장, 투표, 결선 투표",-,,,,-,-,-,,-,,확정,1위,KOSIS_VALUE,hcx,회장 선출 결과 순위,-,-,-,hcx,현재값,1,-,-,N,위,순위,-,전년,대한의사협회(의협) 신임 회장을 뽑는 투표에서 김택우 전국시도의사협의회장과 주수호 전 의협 회장이 각각 1위와 2위를 차지했다.,high,Y,measurement_period_ungrounded:2,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,회장 선출 결과 순위,,202501,M,,,위,위,rank,rank,unspecified,,N,N,OUT_OF_KOSIS_SCOPE,claim_domain_scope=여론조사·설문,REJECT,OUT_OF_KOSIS_SCOPE,,N,,,,,,,,N,direct,,,,,rank,N,N,,
A0040-SP207511C322,A0040-SP207511C322-m2,A0040,의협회장 선거 김택우·주수호 맞대결로… 7∼8일 결선 투표,2025-01-04,https://www.chosun.com/national/welfare-medical/2025/01/04/UOLNU2ZU5NFN7BISC4S5HT7YPY,대한의사협회(의협) 신임 회장을 뽑는 투표에서 김택우 전국시도의사협의회장과 주수호 전 의협 회장이 각각 1위와 2위를 차지했다.,-,이에 따라 두 후보는 오는 7∼8일 이틀간 결선에 진출하게 됐다.,여론조사·설문,N,기타,회장 선출 결과 순위,"대한의사협회, 신임 회장, 투표, 결선 투표",-,,,,-,-,-,,-,,확정,2위,KOSIS_VALUE,hcx,회장 선출 결과 순위,-,-,-,hcx,현재값,2,-,-,N,위,순위,-,전년,대한의사협회(의협) 신임 회장을 뽑는 투표에서 김택우 전국시도의사협의회장과 주수호 전 의협 회장이 각각 1위와 2위를 차지했다.,high,Y,measurement_period_ungrounded:2,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,회장 선출 결과 순위,,202501,M,,,위,위,rank,rank,unspecified,,N,N,OUT_OF_KOSIS_SCOPE,claim_domain_scope=여론조사·설문,REJECT,OUT_OF_KOSIS_SCOPE,,N,,,,,,,,N,direct,,,,,rank,N,N,,
