claim_id,claim_measurement_id,claim_text,date,measurement_text,measurement_usage,claim_domain_scope,measurement_binding_source,measurement_role,measurement_indicator,measurement_item,value,unit,measurement_period,measurement_prd_se,in_ready,cand_tbl_ids,gold_verifiable,gold_measurement_correct,gold_org_id,gold_tbl_id,gold_obj_l1,gold_itm_id,gold_verdict,gold_actual_value
A1242-C018,A1242-C018-m1,"서한 발신, 비공개 면담을 모두 합친 국민연금과 기업 간 대화 수는 2023년 297건에서 지난해 248건으로 줄었다.",2025-04-06,297건,POLICY_VALUE,개별기업,hcx,이전값,국민연금과 기업 간 대화 수,-,297,건,2023,Y,N,,,,,,,,,
A1242-C018,A1242-C018-m2,"서한 발신, 비공개 면담을 모두 합친 국민연금과 기업 간 대화 수는 2023년 297건에서 지난해 248건으로 줄었다.",2025-04-06,248건,POLICY_VALUE,개별기업,hcx,현재값,국민연금과 기업 간 대화 수,-,248,건,2023,Y,N,,,,,,,,,
A1111-C028,A1111-C028-m1,신한은행도 오는 28일부터 예금 상품들에 대해 최대 0.25%포인트까지 금리를 내리기로 했다.,2025-03-27,최대 0.25%포인트,KOSIS_VALUE,국내공식통계,hcx,목표값,예금 금리,-,0.25,%,-,-,N,,,,,,,,,
A1719-C020,A1719-C020-m1,"기술 특례 상장 기업의 경우 상장 후 5년간 매출 요건이 유예되는데, 2019년 10월~2020년 9월 사이 상장한 기업들은 올해부터 매출액 30억원을 넘겨야 한다.",2025-05-13,5년,CONDITION,국내공식통계,hcx,참고값,매출액 요건 유예기간,-,5,년,2025,Y,N,,,,,,,,,
A1719-C020,A1719-C020-m2,"기술 특례 상장 기업의 경우 상장 후 5년간 매출 요건이 유예되는데, 2019년 10월~2020년 9월 사이 상장한 기업들은 올해부터 매출액 30억원을 넘겨야 한다.",2025-05-13,30억원,KOSIS_VALUE,국내공식통계,hcx,현재값,관리종목 지정 기준 매출액,-,3000000000,원,2025,Y,Y,,,,,,,,,
A2241-C009,A2241-C009-m1,"증권과 은행의 신용 잔고 증가율은 각각 98.24%, 58.68%를 기록했다.",2025-06-22,98.24%,KOSIS_VALUE,국내공식통계,hcx,증감률,신용 잔고 증가율,증권,98.24,%,-,-,N,,,,,,,,,
A2241-C009,A2241-C009-m2,"증권과 은행의 신용 잔고 증가율은 각각 98.24%, 58.68%를 기록했다.",2025-06-22,58.68%,KOSIS_VALUE,국내공식통계,hcx,증감률,신용 잔고 증가율,은행,58.68,%,-,-,N,,,,,,,,,
A2342-C012,A2342-C012-m1,"지난해 양식업 피해액은 1430억원으로, 이 역시 피해 집계를 시작한 2012년 이후 최대 규모였다.",2025-06-30,1430억원,KOSIS_VALUE,국내공식통계,hcx,현재값,양식업 피해액,-,143000000000,원,2024,Y,Y,,,,,,,,,
A1868-C010,A1868-C010-m1,알트코인 대장주인 이더리움은 일주일 전보다 1.88% 상승한 2658달러를 기록했다.,2025-05-24,1.88%,KOSIS_VALUE,여론조사·설문,hcx,증감률,이더리움 가격 변동률,이더리움,1.88,%,-,-,N,,,,,,,,,
A1868-C010,A1868-C010-m2,알트코인 대장주인 이더리움은 일주일 전보다 1.88% 상승한 2658달러를 기록했다.,2025-05-24,2658달러,KOSIS_VALUE,여론조사·설문,hcx,현재값,이더리움 가격,이더리움,2658,달러,-,-,N,,,,,,,,,
A2552-C011,A2552-C011-m1,530e(xDrive 포함)는 올 상반기에 작년 동기(389대) 대비 4배가량 급증한 1512대가 판매되며 수입차 PHEV 1위에 올랐다.,2025-07-16,1512대,KOSIS_VALUE,개별기업,hcx,현재값,PHEV 판매 대수,530e,1512,대,-,-,N,,,,,,,,,
A2552-C011,A2552-C011-m2,530e(xDrive 포함)는 올 상반기에 작년 동기(389대) 대비 4배가량 급증한 1512대가 판매되며 수입차 PHEV 1위에 올랐다.,2025-07-16,389대,KOSIS_VALUE,개별기업,hcx,이전값,PHEV 판매 대수,530e,389,대,2024H2,H,N,,,,,,,,,
A2552-C011,A2552-C011-m3,530e(xDrive 포함)는 올 상반기에 작년 동기(389대) 대비 4배가량 급증한 1512대가 판매되며 수입차 PHEV 1위에 올랐다.,2025-07-16,4배가량,KOSIS_VALUE,개별기업,hcx,증감률,PHEV 판매 증가율,530e,4,배,-,-,N,,,,,,,,,
A2552-C011,A2552-C011-m4,530e(xDrive 포함)는 올 상반기에 작년 동기(389대) 대비 4배가량 급증한 1512대가 판매되며 수입차 PHEV 1위에 올랐다.,2025-07-16,1위,KOSIS_VALUE,개별기업,hcx,목표값,수입차 PHEV 시장 점유율 순위,530e,1,위,-,-,N,,,,,,,,,
A2598-C002,A2598-C002-m1,복구율 15.3%다.,2025-10-01,15.3%,KOSIS_VALUE,국내공식통계,hcx,현재값,복구율,-,15.3,%,202510,M,Y,,,,,,,,,
A0898-C012,A0898-C012-m1,"그러나 반 토막 났던 독일이 회복세를 보이면서 2022년 6위로 밀렸고, 지난해엔 생산량까지 줄며 멕시코(420만대)에도 뒤졌다.",2025-03-11,6위,KOSIS_VALUE,국내공식통계,hcx,현재값,세계 자동차 생산 순위,자동차,6,위,2022,Y,N,,,,,,,,,
A0898-C012,A0898-C012-m2,"그러나 반 토막 났던 독일이 회복세를 보이면서 2022년 6위로 밀렸고, 지난해엔 생산량까지 줄며 멕시코(420만대)에도 뒤졌다.",2025-03-11,420만대,KOSIS_VALUE,국내공식통계,hcx,현재값,멕시코 자동차 생산량,자동차,4200000,대,2022,Y,Y,,,,,,,,,
A1399-C016,A1399-C016-m1,올해말 재정적자 비율이 3%를 넘을 경우 2020년부터 6년 연속 재정적자 비율이 3%를 넘는다.,2025-04-18,3%,KOSIS_VALUE,기타,hcx,현재값,재정적자 비율,-,3,%,2025,Y,N,,,,,,,,,
A1399-C016,A1399-C016-m2,올해말 재정적자 비율이 3%를 넘을 경우 2020년부터 6년 연속 재정적자 비율이 3%를 넘는다.,2025-04-18,6년,CONTEXT,기타,hcx,참고값,기간,-,6,년,2020,Y,N,,,,,,,,,
A2419-C003,A2419-C003-m1,이 같은 추세라면 올해 연간 아이스크림 수출액은 사상 처음으로 1억달러를 돌파할 것으로 예상된다.,2025-07-06,1억달러,CONTEXT,국내공식통계,hcx,참고값,아이스크림 수출액,아이스크림,100000000,달러,2025,Y,N,,,,,,,,,
A1445-C005,A1445-C005-m1,전기차 인기가 주춤했던 지난해 1분기(2만5550대)보다 31%나 늘어난 수치다.,2025-04-22,2만5550대,KOSIS_VALUE,국내공식통계,hcx,이전값,전기차 판매량,-,25550,대,2024Q1,Q,N,,,,,,,,,
A1445-C005,A1445-C005-m2,전기차 인기가 주춤했던 지난해 1분기(2만5550대)보다 31%나 늘어난 수치다.,2025-04-22,31%,KOSIS_VALUE,국내공식통계,hcx,증감률,전기차 판매량 증가율,-,31,%,-,-,N,,,,,,,,,
A2561-C024,A2561-C024-m1,2020년 재난지원금의 약 70%는 신용·체크카드로 지급됐다.,2025-07-17,70%,POLICY_VALUE,국내공식통계,hcx,현재값,재난지원금 지급 수단 비중,-,70,%,2020,Y,N,,,,,,,,,
A2399-C002,A2399-C002-m1,"4일 법원 등기정보광장에 따르면, 올해 상반기(1~6월) 전국에서 확정일자를 받은 외국인 임대인은 1만500명으로 집계됐다.",2025-07-04,1만500명,KOSIS_VALUE,국내공식통계,hcx,현재값,외국인 임대인 수,-,10500,명,2025Q2,Q,Y,,,,,,,,,
A1188-C013,A1188-C013-m1,가격 변동이 큰 식품과 석유 등을 제외한 식료품 및 에너지 제외 지수는 전년 동월 대비 1.9% 오르며 6개월째 1%대를 유지했다.,2025-04-02,1.9%,KOSIS_VALUE,국내공식통계,hcx,현재값,물가상승률,-,1.9,%,-,-,N,,,,,,,,,
A1188-C013,A1188-C013-m2,가격 변동이 큰 식품과 석유 등을 제외한 식료품 및 에너지 제외 지수는 전년 동월 대비 1.9% 오르며 6개월째 1%대를 유지했다.,2025-04-02,1%,KOSIS_VALUE,국내공식통계,hcx,참고값,물가상승률,-,1,%,-,-,N,,,,,,,,,
A1188-C013,A1188-C013-m3,가격 변동이 큰 식품과 석유 등을 제외한 식료품 및 에너지 제외 지수는 전년 동월 대비 1.9% 오르며 6개월째 1%대를 유지했다.,2025-04-02,6개월,CONTEXT,국내공식통계,claim_fallback,참고값,기간,-,6,개월,2025-03,M,N,,,,,,,,,
A2679-C014,A2679-C014-m1,국제유가 상승세로 석유류 물가는 4.8% 상승하면서 지난 2월(6.3%) 이후 가장 높은 상승 폭을 보였다.,2025-11-04,4.8%,KOSIS_VALUE,국내공식통계,hcx,증감률,석유류 물가 상승률,-,4.8,%,-,-,N,,,,,,,,,
A2679-C014,A2679-C014-m2,국제유가 상승세로 석유류 물가는 4.8% 상승하면서 지난 2월(6.3%) 이후 가장 높은 상승 폭을 보였다.,2025-11-04,6.3%,KOSIS_VALUE,국내공식통계,hcx,증감률,석유류 물가 상승률,-,6.3,%,-,-,N,,,,,,,,,
A1017-C006,A1017-C006-m1,"정부는 올해 방한 관광객 1850만명 유치를 목표로 삼고, 중국인 관광객은 536만명을 끌어온다는 계획이다.",2025-03-20,1850만명,KOSIS_VALUE,전망·목표,hcx,현재값,방한 관광객 유치 목표,-,18500000,명,2025,Y,N,,,,,,,,,
A1017-C006,A1017-C006-m2,"정부는 올해 방한 관광객 1850만명 유치를 목표로 삼고, 중국인 관광객은 536만명을 끌어온다는 계획이다.",2025-03-20,536만명,KOSIS_VALUE,전망·목표,hcx,목표값,방한 관광객 유치 목표,-,5360000,명,2025,Y,N,,,,,,,,,
A1563-C010,A1563-C010-m1,두나무의 경우 자산 총액이 지난해 9.4조원에서 올해 15.8조원으로 급증하면서 자산 순위도 53위에서 36위로 껑충 뛰었다.,2025-05-01,9.4조원,KOSIS_VALUE,개별기업,hcx,이전값,자산 총액,가상자산 거래소,9400000000000,원,2024,Y,N,,,,,,,,,
A1563-C010,A1563-C010-m2,두나무의 경우 자산 총액이 지난해 9.4조원에서 올해 15.8조원으로 급증하면서 자산 순위도 53위에서 36위로 껑충 뛰었다.,2025-05-01,15.8조원,KOSIS_VALUE,개별기업,hcx,현재값,자산 총액,가상자산 거래소,15800000000000,원,2025,Y,N,,,,,,,,,
A1563-C010,A1563-C010-m3,두나무의 경우 자산 총액이 지난해 9.4조원에서 올해 15.8조원으로 급증하면서 자산 순위도 53위에서 36위로 껑충 뛰었다.,2025-05-01,53위,KOSIS_VALUE,개별기업,hcx,이전값,재계 순위,가상자산 거래소,53,위,2024,Y,N,,,,,,,,,
A1563-C010,A1563-C010-m4,두나무의 경우 자산 총액이 지난해 9.4조원에서 올해 15.8조원으로 급증하면서 자산 순위도 53위에서 36위로 껑충 뛰었다.,2025-05-01,36위,KOSIS_VALUE,개별기업,hcx,현재값,재계 순위,가상자산 거래소,36,위,2025,Y,N,,,,,,,,,
A1750-C012,A1750-C012-m1,"2위는 도소매업(11.2%), 3위는 보건·사회복지업(11.2%), 4위는 숙박·음식점업(8%), 5위는 건설업(6.7%)이다.",2025-05-15,2위,KOSIS_VALUE,국내공식통계,hcx,현재값,도소매업 취업자 비중,도소매업,2,위,-,-,N,,,,,,,,,
A1750-C012,A1750-C012-m2,"2위는 도소매업(11.2%), 3위는 보건·사회복지업(11.2%), 4위는 숙박·음식점업(8%), 5위는 건설업(6.7%)이다.",2025-05-15,11.2%,KOSIS_VALUE,국내공식통계,hcx,현재값,도소매업 취업자 비중,도소매업,11.2,%,-,-,N,,,,,,,,,
A1750-C012,A1750-C012-m3,"2위는 도소매업(11.2%), 3위는 보건·사회복지업(11.2%), 4위는 숙박·음식점업(8%), 5위는 건설업(6.7%)이다.",2025-05-15,3위,KOSIS_VALUE,국내공식통계,hcx,현재값,보건·사회복지업 취업자 비중,보건·사회복지업,3,위,-,-,N,,,,,,,,,
A1750-C012,A1750-C012-m4,"2위는 도소매업(11.2%), 3위는 보건·사회복지업(11.2%), 4위는 숙박·음식점업(8%), 5위는 건설업(6.7%)이다.",2025-05-15,4위,KOSIS_VALUE,국내공식통계,hcx,현재값,숙박·음식점업 취업자 비중,숙박·음식점업,4,위,-,-,N,,,,,,,,,
A1750-C012,A1750-C012-m5,"2위는 도소매업(11.2%), 3위는 보건·사회복지업(11.2%), 4위는 숙박·음식점업(8%), 5위는 건설업(6.7%)이다.",2025-05-15,8%,KOSIS_VALUE,국내공식통계,hcx,현재값,숙박·음식점업 취업자 비중,숙박·음식점업,8,%,-,-,N,,,,,,,,,
A1750-C012,A1750-C012-m6,"2위는 도소매업(11.2%), 3위는 보건·사회복지업(11.2%), 4위는 숙박·음식점업(8%), 5위는 건설업(6.7%)이다.",2025-05-15,5위,KOSIS_VALUE,국내공식통계,hcx,현재값,건설업 취업자 비중,건설업,5,위,-,-,N,,,,,,,,,
A1750-C012,A1750-C012-m7,"2위는 도소매업(11.2%), 3위는 보건·사회복지업(11.2%), 4위는 숙박·음식점업(8%), 5위는 건설업(6.7%)이다.",2025-05-15,6.7%,KOSIS_VALUE,국내공식통계,hcx,현재값,건설업 취업자 비중,건설업,6.7,%,-,-,N,,,,,,,,,
A2040-C048,A2040-C048-m1,이런 가운데 한국 경제 성장률은 0%대로 떨어져 ‘피크 코리아’라는 말까지 나도는 상황입니다.,2025-06-07,0%,KOSIS_VALUE,국내공식통계,hcx,현재값,경제 성장률,-,0,%,-,-,N,,,,,,,,,
A0067-C010,A0067-C010-m1,연료별로는 하이브리드가 절반이 넘는 13만4426대(51.1%)를 기록한 가운데 가솔린(23.8%)과 전기(18.8%)가 다음 자리를 차지했다.,2025-01-06,13만4426대,KOSIS_VALUE,국내공식통계,hcx,현재값,연료별 자동차 판매 대수,하이브리드,134426,대,2024,Y,Y,,,,,,,,,
A0067-C010,A0067-C010-m2,연료별로는 하이브리드가 절반이 넘는 13만4426대(51.1%)를 기록한 가운데 가솔린(23.8%)과 전기(18.8%)가 다음 자리를 차지했다.,2025-01-06,51.1%,KOSIS_VALUE,국내공식통계,hcx,현재값,연료별 자동차 판매 비중,하이브리드,51.1,%,2024,Y,Y,,,,,,,,,
A0067-C010,A0067-C010-m3,연료별로는 하이브리드가 절반이 넘는 13만4426대(51.1%)를 기록한 가운데 가솔린(23.8%)과 전기(18.8%)가 다음 자리를 차지했다.,2025-01-06,23.8%,KOSIS_VALUE,국내공식통계,hcx,현재값,연료별 자동차 판매 비중,가솔린,23.8,%,2024,Y,Y,,,,,,,,,
A0067-C010,A0067-C010-m4,연료별로는 하이브리드가 절반이 넘는 13만4426대(51.1%)를 기록한 가운데 가솔린(23.8%)과 전기(18.8%)가 다음 자리를 차지했다.,2025-01-06,18.8%,KOSIS_VALUE,국내공식통계,hcx,현재값,연료별 자동차 판매 비중,전기,18.8,%,2024,Y,Y,,,,,,,,,
A1191-C011,A1191-C011-m1,"같은 방식으로 비교했을 때 2023년까지만 해도 외국인과 노인 일자리 참여자 증가 규모는 11만8000명으로, 전체 취업자 증가 폭(32만7000명)보다 적었다.",2025-04-02,11만8000명,KOSIS_VALUE,국내공식통계,hcx,현재값,외국인과 노인 일자리 참여자 증가 규모,-,118000,명,2023,Y,Y,,,,,,,,,
A1191-C011,A1191-C011-m2,"같은 방식으로 비교했을 때 2023년까지만 해도 외국인과 노인 일자리 참여자 증가 규모는 11만8000명으로, 전체 취업자 증가 폭(32만7000명)보다 적었다.",2025-04-02,32만7000명,KOSIS_VALUE,국내공식통계,hcx,현재값,전체 취업자 증가 폭,-,327000,명,2023,Y,Y,,,,,,,,,
A1731-C013,A1731-C013-m1,KDI는 “대내외 수요 둔화로 초래될 수 있는 물가 하방 압력을 축소하기 위해 통화정책은 보다 완화적인 기조로 운용하는 것이 바람직하다”며 “재정정책은 큰 폭의 관리재정수지 적자(GDP 대비 3.3%)를 감안하면 이미 어느 정도 완화적 기조라 정부 지출 추가 확대는 신중히 접근해야 한다”고 했다.,2025-05-14,3.3%,KOSIS_VALUE,국내공식통계,hcx,현재값,관리재정수지 적자 비율,-,3.3,%,2025,Y,Y,,,,,,,,,
A0697-C014,A0697-C014-m1,"연체 금액도 대구는 약 1400억원, 경북은 약 4800억원 수준이다.",2025-02-23,1400억원,KOSIS_VALUE,국내공식통계,hcx,현재값,공동대출 연체금액,대구,140000000000,원,2024말,Y,Y,,,,,,,,,
A0697-C014,A0697-C014-m2,"연체 금액도 대구는 약 1400억원, 경북은 약 4800억원 수준이다.",2025-02-23,4800억원,KOSIS_VALUE,국내공식통계,hcx,현재값,공동대출 연체금액,경북,480000000000,원,2024말,Y,Y,,,,,,,,,
A0739-C010,A0739-C010-m1,2019년 12월(2만4945건) 이후 모든 월을 기준으로 5년 만에 혼인 건수가 가장 많았다.,2025-02-26,2만4945건,KOSIS_VALUE,국내공식통계,hcx,현재값,혼인 건수,-,24945,건,2019,Y,Y,,,,,,,,,
A0739-C010,A0739-C010-m2,2019년 12월(2만4945건) 이후 모든 월을 기준으로 5년 만에 혼인 건수가 가장 많았다.,2025-02-26,5년,CONTEXT,국내공식통계,claim_fallback,참고값,기간,-,5,년,2024,M,N,,,,,,,,,
A2295-C002,A2295-C002-m1,한국은행은 25일 금융안정상황 보고서에서 올해 1분기(1~3월) 말 취약 자영업자의 대출 연체율은 12.24%로 집계됐다고 밝혔다.,2025-06-26,12.24%,KOSIS_VALUE,국내공식통계,hcx,현재값,취약 자영업자 대출 연체율,-,12.24,%,2025Q1,Q,Y,,,,,,,,,
A2652-C001,A2652-C001-m1,국가정보자원관리원(정보자원관리원) 화재에 따른 피해액이 최소 95억원으로 추산된다고 조국혁신당 차규근 의원이 26일 밝혔다.,2025-10-26,95억원,KOSIS_VALUE,개별기업,hcx,현재값,피해액,-,9500000000,원,-,-,N,,,,,,,,,
A0328-C002,A0328-C002-m1,수주량 기준으로 상위 10개 조선소 중 7개가 중국 조선소였다.,2025-01-26,10개,KOSIS_VALUE,해외통계·정책,hcx,현재값,조선소 수,조선,10,개,2024,Y,N,,,,,,,,,
A0328-C002,A0328-C002-m2,수주량 기준으로 상위 10개 조선소 중 7개가 중국 조선소였다.,2025-01-26,7개,KOSIS_VALUE,해외통계·정책,hcx,현재값,중국 조선소 수,조선,7,개,2024,Y,N,,,,,,,,,
A0894-C015,A0894-C015-m1,"특히, 노동시장 순위는 전년 87위에서 13위나 떨어진 100위를 기록했다.",2025-03-10,87위,KOSIS_VALUE,해외통계·정책,hcx,이전값,노동시장 순위,-,87,위,2024Q1,Q,N,,,,,,,,,
A0894-C015,A0894-C015-m2,"특히, 노동시장 순위는 전년 87위에서 13위나 떨어진 100위를 기록했다.",2025-03-10,13위,KOSIS_VALUE,해외통계·정책,hcx,증감값,노동시장 순위 하락 폭,-,13,위,-,-,N,,,,,,,,,
A0894-C015,A0894-C015-m3,"특히, 노동시장 순위는 전년 87위에서 13위나 떨어진 100위를 기록했다.",2025-03-10,100위,KOSIS_VALUE,해외통계·정책,hcx,현재값,노동시장 순위,-,100,위,-,-,N,,,,,,,,,
A1672-C001,A1672-C001-m1,원 달러 환율이 이틀만에 다시 1400원대로 올라섰다.,2025-05-09,1400원,KOSIS_VALUE,국내공식통계,hcx,현재값,원 달러 환율,-,1400,원,-,-,N,,,,,,,,,
A0519-C009,A0519-C009-m1,나흘간 일평균 신청 인원은 2만9000명으로 3만명에 육박한다.,2025-02-09,2만9000명,KOSIS_VALUE,개별기업,hcx,현재값,청년도약계좌 신청자 수,-,29000,명,202502,M,N,,,,,,,,,
A0519-C009,A0519-C009-m2,나흘간 일평균 신청 인원은 2만9000명으로 3만명에 육박한다.,2025-02-09,3만명,KOSIS_VALUE,개별기업,hcx,참고값,청년도약계좌 신청자 수,-,30000,명,202502,M,N,,,,,,,,,
A2033-C007,A2033-C007-m1,"서울 아파트 월세 지수 증가 폭은 작년만 해도 4~6%대였지만, 올 들어 급등하기 시작해 지난 3월엔 8.7%를 기록했고 4월에도 10.3%였다.",2025-06-06,4%,KOSIS_VALUE,국내공식통계,hcx,증감률,서울 아파트 월세 지수,-,4,%,2024Q4,Q,Y,,,,,,,,,
A2033-C007,A2033-C007-m2,"서울 아파트 월세 지수 증가 폭은 작년만 해도 4~6%대였지만, 올 들어 급등하기 시작해 지난 3월엔 8.7%를 기록했고 4월에도 10.3%였다.",2025-06-06,6%,KOSIS_VALUE,국내공식통계,hcx,증감률,서울 아파트 월세 지수,-,6,%,2024Q4,Q,Y,,,,,,,,,
A2033-C007,A2033-C007-m3,"서울 아파트 월세 지수 증가 폭은 작년만 해도 4~6%대였지만, 올 들어 급등하기 시작해 지난 3월엔 8.7%를 기록했고 4월에도 10.3%였다.",2025-06-06,8.7%,KOSIS_VALUE,국내공식통계,hcx,증감률,서울 아파트 월세 지수,-,8.7,%,-,-,N,,,,,,,,,
A2033-C007,A2033-C007-m4,"서울 아파트 월세 지수 증가 폭은 작년만 해도 4~6%대였지만, 올 들어 급등하기 시작해 지난 3월엔 8.7%를 기록했고 4월에도 10.3%였다.",2025-06-06,10.3%,KOSIS_VALUE,국내공식통계,hcx,증감률,서울 아파트 월세 지수,-,10.3,%,-,-,N,,,,,,,,,
A2623-C007,A2623-C007-m1,65세 이상 노년층 소비의 60% 이상은 개인 지출인 민간 소비였다.,2025-10-12,65세,CONDITION,국내공식통계,hcx,참고값,연령,-,65,세,-,-,N,,,,,,,,,
A2623-C007,A2623-C007-m2,65세 이상 노년층 소비의 60% 이상은 개인 지출인 민간 소비였다.,2025-10-12,60%,CONDITION,국내공식통계,hcx,참고값,개인 지출 비중,-,60,%,-,-,N,,,,,,,,,
A1478-C003,A1478-C003-m1,성장률이 4개 분기 연속으로 0.1% 이하를 기록한 것은 과거 대형 경제 위기 때도 없었다.,2025-04-24,0.1%,CONDITION,국내공식통계,hcx,참고값,실질 GDP 성장률,-,0.1,%,2025Q1,Q,N,,,,,,,,,
A1478-C003,A1478-C003-m2,성장률이 4개 분기 연속으로 0.1% 이하를 기록한 것은 과거 대형 경제 위기 때도 없었다.,2025-04-24,4개,KOSIS_VALUE,국내공식통계,hcx,현재값,분기 수,-,4,개,2025Q1,Q,Y,,,,,,,,,
A2567-C013,A2567-C013-m1,"한편 40대도 5만 5000명, 50대도 5만3000명 줄었다.",2025-07-17,40대,KOSIS_VALUE,국내공식통계,hcx,현재값,취업자 수,-,40,대,-,-,N,,,,,,,,,
A2567-C013,A2567-C013-m2,"한편 40대도 5만 5000명, 50대도 5만3000명 줄었다.",2025-07-17,5만 5000명,KOSIS_VALUE,국내공식통계,hcx,현재값,취업자 수,-,5000,명,-,-,N,,,,,,,,,
A2567-C013,A2567-C013-m3,"한편 40대도 5만 5000명, 50대도 5만3000명 줄었다.",2025-07-17,50대,KOSIS_VALUE,국내공식통계,hcx,현재값,취업자 수,-,50,대,-,-,N,,,,,,,,,
A2567-C013,A2567-C013-m4,"한편 40대도 5만 5000명, 50대도 5만3000명 줄었다.",2025-07-17,5만 3000명,KOSIS_VALUE,국내공식통계,hcx,현재값,취업자 수,-,53000,명,-,-,N,,,,,,,,,
A1900-C021,A1900-C021-m1,6명 중 1명이 사실상의 백수라는 뜻이다.,2025-05-27,6명,KOSIS_VALUE,여론조사·설문,hcx,현재값,확장실업률,-,6,명,-,-,N,,,,,,,,,
A1900-C021,A1900-C021-m2,6명 중 1명이 사실상의 백수라는 뜻이다.,2025-05-27,1명,KOSIS_VALUE,여론조사·설문,hcx,현재값,확장실업률,-,1,명,-,-,N,,,,,,,,,
A0871-C010,A0871-C010-m1,인구 유입 척도 중 하나인 순이동률에서도 인천은 2021년 이후 단 한 차례도 마이너스를 기록하지 않았다.,2025-03-09,마이너스,KOSIS_VALUE,국내공식통계,hcx,현재값,순이동률,-,0,%,2021,Y,Y,,,,,,,,,
A1451-C011,A1451-C011-m1,"증권업도 여성의 근속 연수가 10.8년으로 남성(10.3년)을 앞섰지만, 연봉은 남성(1억5200만원)의 65%인 9900만원이었다.",2025-04-22,10.8년,CONTEXT,개별기업,claim_fallback,참고값,여성 근속 연수,증권업,10.8,년,2025,Y,N,,,,,,,,,
A1451-C011,A1451-C011-m2,"증권업도 여성의 근속 연수가 10.8년으로 남성(10.3년)을 앞섰지만, 연봉은 남성(1억5200만원)의 65%인 9900만원이었다.",2025-04-22,10.3년,CONTEXT,개별기업,claim_fallback,참고값,남성 근속 연수,증권업,10.3,년,2025,Y,N,,,,,,,,,
A1451-C011,A1451-C011-m3,"증권업도 여성의 근속 연수가 10.8년으로 남성(10.3년)을 앞섰지만, 연봉은 남성(1억5200만원)의 65%인 9900만원이었다.",2025-04-22,1억5200만원,KOSIS_VALUE,개별기업,hcx,현재값,남성 연봉,증권업,152000000,원,-,-,N,,,,,,,,,
A1451-C011,A1451-C011-m4,"증권업도 여성의 근속 연수가 10.8년으로 남성(10.3년)을 앞섰지만, 연봉은 남성(1억5200만원)의 65%인 9900만원이었다.",2025-04-22,9900만원,KOSIS_VALUE,개별기업,hcx,현재값,여성 연봉,증권업,99000000,원,-,-,N,,,,,,,,,
A1451-C011,A1451-C011-m5,"증권업도 여성의 근속 연수가 10.8년으로 남성(10.3년)을 앞섰지만, 연봉은 남성(1억5200만원)의 65%인 9900만원이었다.",2025-04-22,65%,KOSIS_VALUE,개별기업,hcx,증감률,여성 연봉 비율,증권업,65,%,-,-,N,,,,,,,,,
A2218-C001,A2218-C001-m1,지난달 아파트 모델하우스와 실제 시공물의 차이가 크다는 아파트 관련 소비자 상담이 전년 대비 2배 이상 급증한 것으로 20일 집계됐다.,2025-06-20,2배 이상 급증,CONDITION,국내공식통계,claim_fallback,증감값,아파트 관련 소비자 상담 건수 증감,-,2,배,2025-05,M,N,,,,,,,,,
A2631-C024,A2631-C024-m1,도소매업도 2만7500명 증가했다.,2025-10-17,2만7500명,KOSIS_VALUE,국내공식통계,hcx,현재값,도소매업 일자리,도소매업,27500,명,-,-,N,,,,,,,,,
A1810-C003,A1810-C003-m1,"반면, 같은 기간 SUV(스포츠유틸리티차) 판매량이 1.6% 줄어든 20만2447대에 그쳤다.",2025-05-20,20만2447대,KOSIS_VALUE,국내공식통계,hcx,현재값,SUV 판매량,-,202447,대,-,-,N,,,,,,,,,
A1810-C003,A1810-C003-m2,"반면, 같은 기간 SUV(스포츠유틸리티차) 판매량이 1.6% 줄어든 20만2447대에 그쳤다.",2025-05-20,1.6%,KOSIS_VALUE,국내공식통계,hcx,증감률,SUV 판매량 증감률,-,1.6,%,-,-,N,,,,,,,,,
A0250-C027,A0250-C027-m1,작년 1~9월 현대차 인도 판매량(45만9000여대)의 3분의 1이 크레타였다.,2025-01-20,45만9000여대,KOSIS_VALUE,국내공식통계,hcx,현재값,현대차 인도 판매량,크레타,459000,대,2024,Y,Y,,,,,,,,,
A1917-C007,A1917-C007-m1,"소비 심리는 지난해 12월(88.2) 비상계엄 정국에서 코로나 이후 4년 만에 최대 낙폭을 기록했고 지난달까지 100 선을 밑돌았지만, 이번에 100을 넘어서 ‘낙관적’으로 바뀌었다.",2025-05-28,4년,CONTEXT,국내공식통계,claim_fallback,참고값,최대 낙폭,-,4,년,2025-05,M,N,,,,,,,,,
A2631-C014,A2631-C014-m1,◇상용직 34만명 늘었지만 자영업 5만5000명 ‘증발’ 종사상 지위별로 보면 고용 양극화는 더 뚜렷하다.,2025-10-17,34만명,KOSIS_VALUE,국내공식통계,hcx,현재값,상용직 취업자 수,상용직,340000,명,-,-,N,,,,,,,,,
A2631-C014,A2631-C014-m2,◇상용직 34만명 늘었지만 자영업 5만5000명 ‘증발’ 종사상 지위별로 보면 고용 양극화는 더 뚜렷하다.,2025-10-17,5만5000명,KOSIS_VALUE,국내공식통계,hcx,현재값,자영업자 수,자영업,55000,명,-,-,N,,,,,,,,,
A1051-C006,A1051-C006-m1,국내 투자자의 주식 보유 기간은 2019년까지는 6~10개월에 달했습니다.,2025-03-22,6개월,CONDITION,국내공식통계,hcx,참고값,주식 보유 기간,-,6,개월,2019,Y,N,,,,,,,,,
